T_K,P_bubble_bar,P_dew_bar
200,12.460355224484653,2.30692555188772
205,13.440302801812068,3.0107427657591646
210,14.549901293141394,3.8600239193154553
215,15.80569001985155,4.873206239506687
220,17.224948196918966,6.069846866212391
225,18.825604926950188,7.470511688898763
230,20.626152883366867,9.096707828381009
235,22.64556743084751,10.97086011427105
240,24.903232293821947,13.116329393021173
245,27.41887146268673,15.557473648651824
250,30.2124845313441,18.31975798578743
255,33.30427855877027,21.429926166838467
260,36.71458272544533,24.916256051812418
265,40.463720043022406,28.808937143838676
270,44.571787571468654,33.140637042020394
275,49.05824964468166,37.94737961709971
280,53.94114305445589,43.2699776548924
285,59.23542993935212,49.15654914251058
290,64.94928263380334,55.66743642453262
295,71.07447948542074,62.88651917672468
