T_K,P_bubble_bar,P_dew_bar
200,96.92455391388617,2.4962491832228055
205,88.60169917324684,3.206118346944184
210,81.815865242358,4.063009814081657
215,76.28287125063129,5.086108107719799
220,71.7980833211083,6.295598867142078
225,68.21192478955969,7.7126562981762365
230,65.4139991623541,9.359454355570612
235,63.322491729160774,11.25920739214023
240,61.87690359012,13.436247697360216
245,61.03293350837797,15.916150268020477
250,60.75875766168669,18.725920045216125
255,61.03221562011577,21.894265085289636
260,61.83856816545211,25.451993358451166
265,63.16858319779307,29.432596489074452
270,65.01673808032028,33.87313247882047
275,67.37928353736743,38.815618699096255
280,70.25173289055503,44.309366718188656
285,73.62482493931748,50.41523646876327
290,77.47647322647572,57.21435572673001
295,81.7516933053343,64.82942110337609
300,86.29464003735282,86.29464003734984
