temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,60.06149323108472,0.95,0.02,0.03,305.84,91.04,0.6539366989275439,0.6597264194978549,60.06159323108472,2.523373361807401,1205.409119212726,40.20519571353625,0.9500000448571632,0.019999961648998896,0.02999999349383795,0.06556496218975291,0.7761550201713577,0.1582800176388893,14.826426135857773,0.797973808618449,1.000000000477192,1.5620431396311985,3.4656323343205613,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
201.0,59.69643839032806,0.95,0.02,0.03,305.84,91.04,0.6572063824221815,0.6557165904034277,59.696538390328065,2.655932016208547,1202.244280377266,40.47419260280014,0.9500000454734241,0.019999961211187092,0.029999993315388804,0.06886154217604415,0.7716107586335428,0.15952769919041304,14.680119496178854,0.8000263482694642,1.0000000004658802,1.553648592807519,3.4080828119431112,19.67631149464653,1219.2863467039988,6.911550054479794,309.1473760575555,2.5177145594904573
202.0,59.34490660564072,0.95,0.02,0.03,305.84,91.04,0.6604760659168193,0.6518553010285668,59.34500660564073,2.7938461503797583,1199.0658984219895,40.76035272989328,0.9500000460939619,0.019999960772639862,0.02999999313339822,0.07228631005259525,0.7669609810149381,0.16075270893246665,14.532467148744503,0.8021813227202955,1.000000000441879,1.5452082006755063,3.3517270826837104,19.440515430094564,1216.1837123074072,7.245770566711654,309.1473760575555,2.648218623874262
203.0,59.00672007463254,0.95,0.02,0.03,305.84,91.04,0.663745749411457,0.6481405983593205,59.00682007463254,2.937261292980407,1195.8735696445365,41.063841588595736,0.9500000467189069,0.019999960333287357,0.029999992947805754,0.07584205260585565,0.7622042682975482,0.16195367909659622,14.383527438797357,0.8044777117182932,1.000000000418176,1.5367274741733754,3.2965424305572344,19.205250500053978,1213.0678918685637,7.592369865688004,309.1473760575555,2.7839063321115076
204.0,58.68171482062138,0.95,0.02,0.03,305.84,91.04,0.6670154329060948,0.6445706812458412,58.68181482062138,3.086324706228481,1192.6668846954278,41.384838673814556,0.9500000473483985,0.019999959893053393,0.029999992758548057,0.07953149828579893,0.7573392721458944,0.16312922956830678,14.233357112495149,0.8068792950450181,1.000000000398149,1.5282420607208576,3.242506249201799,18.970521356658203,1209.9385217936926,7.951669601577564,309.1473760575555,2.9249146337522567
205.0,58.36973998748034,0.95,0.02,0.03,305.84,91.04,0.6702851164007325,0.6411438926568578,58.36983998748034,3.2411853719496793,1189.4454282448692,41.723537275383414,0.950000047982578,0.019999959451862066,0.029999992565559953,0.0833573093457349,0.7523647214835052,0.16427796917075999,14.082011377523553,0.8094092518231691,1.0000000003710647,1.5197727932072984,3.1895960716076277,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324
206.0,58.070657178753166,0.95,0.02,0.03,305.84,91.04,0.6735547998953701,0.6378587124203994,58.07075717875317,3.401993978484754,1186.208778640634,42.08014432254246,0.9500000486215755,0.01999995900964828,0.029999992368776297,0.08732207380508329,0.7472794291001162,0.16539849709480037,13.92954396700018,0.8120688081918062,1.0000000003021396,1.511277919084685,3.137789596968352,18.502690211980752,1203.6376492697202,8.70968668358065,309.1473760575555,3.2234481128052623
207.0,57.78433983760826,0.95,0.02,0.03,305.84,91.04,0.6768244833900079,0.634713750413096,57.78443983760826,3.5689029085170163,1182.9565075561488,42.45488027705275,0.9500000492655254,0.019999958566344966,0.029999992168129715,0.09142829725535907,0.7420822982706172,0.16648940447402366,13.776007183421255,0.8148390613385559,1.000000000268356,1.5027616675453492,3.0870647197257326,18.26959823556576,1200.4653897698147,9.109077613559938,309.1473760575555,3.381254425637722
208.0,57.51067266507774,0.95,0.02,0.03,305.84,91.04,0.6800941668846456,0.6317077401700103,57.510772665077745,3.742066227879904,1179.688179627957,42.84797964294976,0.9500000499145917,0.019999958121861946,0.029999991963546285,0.09567839703211008,0.7367723257297973,0.16754927723809263,13.621446944085998,0.8177505586319732,1.0000000006200986,1.494250178272682,3.0373996268077597,18.037062373613775,1197.2780659927698,9.522516565933442,309.1473760575555,3.5449435632858424
209.0,57.24955107369207,0.95,0.02,0.03,305.84,91.04,0.6833638503792834,0.6288395328832608,57.24965107369207,3.921639675406462,1176.4033520814628,43.25968870592333,0.9500000505689257,0.019999957676121775,0.02999999175495262,0.10007468397332146,0.7313486225710885,0.16857669345559004,13.465922736734749,0.8207721469495568,1.0000000004469833,1.485784787403973,2.9887725118171686,17.805087951366463,1194.075282861887,9.95035672871567,309.1473760575555,3.7146595934361217
