temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,4.285579518482461,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.05152794900183312,5.190915112081617,2.3654220920544935,1219.4890370804753,10.143377143215218,0.9915544172264062,1.2862200267419118e-05,0.0011096044481661012,0.00031771724972484645,0.002309314269529826,0.004696084605905558,0.5707571123162246,0.007084128871109968,0.06939191220795161,0.04990259461997866,0.30225039816517957,0.0006138538195556547,19.414570827433803,0.6234588474509345,1.000000000827082,1.981110335097205,4.495926759215572,5.907726630975427,6.5098116408702085,1.0000000001573244,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.380404678757832,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.052668085592855976,5.190915112081617,2.3654220920544935,1219.3925663848725,10.31532493066731,0.991384880203548,1.431851611286691e-05,0.0011416626588452753,0.0003363615787300924,0.0024286607468925114,0.00469411629587122,0.5591036280417322,0.007712965821824607,0.06986895962365915,0.05169029515522542,0.3110227360224155,0.0006014153351432527,19.388307832413364,0.6243972009333688,1.0000000008307515,1.9785106480141248,4.488488782807987,5.895228964495515,6.495714210750691,1.0000000001595055,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.475229839033203,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.05380822218387883,5.190915112081617,2.3654220920544935,1219.296231413188,10.486393962731466,0.9912165890466665,1.5950686593975022e-05,0.0011722834391477601,0.0003552070893835466,0.0025477050470562885,0.004692264691151788,0.5479424077265048,0.008407314088132991,0.07024036551104941,0.053432673595662596,0.31938772379850305,0.0005895152801470246,19.362196753325723,0.6253246115977433,1.0000000008342733,1.9759224239303184,4.481099988106829,5.882807983718922,6.481705244843958,1.0000000001616283,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.570054999308574,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.0549483587749017,5.190915112081617,2.3654220920544935,1219.200112422233,10.656468010126668,0.9910496244766441,1.779016294301935e-05,0.0012015271760726523,0.000374234293918943,0.0026663079008733305,0.004690515989547921,0.5372428924221591,0.00917923745577499,0.07051622958442497,0.05512971766993182,0.3273538044191385,0.0005781184485706045,19.3362534934932,0.6262407350582514,1.000000000837672,1.9733471921776953,4.473765435812781,5.870470743186384,6.467792658711665,1.0000000001638218,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.664880159583944,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.05608849536592454,5.190915112081617,2.3654220920544935,1219.1043034886832,10.825398959451508,0.990884092136418,1.987587175531281e-05,0.0012294464137312265,0.000393418895143323,0.002784307692495419,0.004688858990456518,0.5269769706161079,0.010043579704537214,0.07070539486062134,0.056780737392601345,0.33492612471022803,0.0005671927159041915,19.31049796316499,0.6271452907942554,1.000000000840936,1.9707868950681109,4.466491403875584,5.858226109041474,6.453986394932893,1.0000000001663307,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.759705319859316,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.05722863195694741,5.190915112081617,2.3654220920544935,1219.0089170179265,10.99299795836083,0.9907201300435572,2.2256364540339994e-05,0.0012560852725096096,0.00041273031505210874,0.002901513343414819,0.004687284660925986,0.5171187304220455,0.011018748279786128,0.07081554163840101,0.05838422825398948,0.342106042738863,0.0005567086669149904,19.284955208680437,0.628069198587709,1.0000000008447092,1.9682439957475337,4.45928572964117,5.846085253057082,6.440445998546533,1.0000000001687896,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.854530480134687,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.05836876854797027,5.190915112081617,2.3654220920544935,1218.9140896087874,11.159023730284655,0.9905579181940958,2.4992649003989633e-05,0.0012814785827971213,0.0004321297517401234,0.003017694993130342,0.004685785829232673,0.5076442385641716,0.012127736285930205,0.07085325552636253,0.05993768625446795,0.34889044409384956,0.0005466392752182008,19.259656893319832,0.6289791467056184,1.0000000008487149,1.9657216219573224,4.4521582616807125,5.834062307037934,6.427040258391991,1.0000000001713265,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.949355640410058,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.05950890513899312,5.190915112081617,2.3654220920544935,1218.8199896847188,11.323167231889789,0.9903976910001032,2.8161901388582604e-05,0.001305650663236521,0.00045156762083907383,0.003132571833209186,0.004684356981223456,0.49853134191564963,0.013399445770207588,0.07082406936775353,0.06143736201217458,0.3552708213109842,0.0005369596232305215,19.234643120873134,0.6298740343019348,1.0000000005325673,1.963223775703654,4.445121437892981,5.822175719371817,6.413786378530727,1.0000000000027596,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.04418080068543,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.060649041730015986,5.190915112081617,2.3654220920544935,1218.7268273319817,11.485031765306491,0.9902397532793679,3.1862273629763095e-05,0.0013286136770711133,0.000470980220837218,0.003245796406066301,0.004682994143027812,0.4897594879712319,0.014870372793355702,0.07073247914014844,0.06287794086686453,0.36123207257478657,0.0005276466536129623,19.209965464807407,0.6307524149638944,1.000000000531586,1.9607898606931833,4.438191107468031,5.810447364907677,6.400709490941172,1.0000000000029288,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.139005960960801,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.06178917832103884,5.190915112081617,2.3654220920544935,1218.6348666812682,11.644107869599678,0.9900845003287282,3.6218958073328664e-05,0.0013503655382297052,0.000490285484840378,0.003356934852406171,0.00468169483772219,0.4813095610339628,0.016586683000603036,0.07058193578390119,0.0642521407512159,0.36675100048517817,0.0005186789451390452,19.18568938241725,0.6316124083794883,1.0000000005302987,1.9584131905731896,4.431387418115214,5.798906990281322,6.38784217759452,1.0000000000030413,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
