T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
209.9677777778,3.9227151414,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.027069982731469128,0.0002380146453827655,0.9952854199337517,8.985545587170493e-06,7.620486403421929e-05,1.7401895137085994e-05,0.004611987761489642,0.9862800721114184,0.004806937260410471,0.00536447999050986,0.0024173844954157014,0.0011311261422455381,0.02694235913048966,2.432385638775339e-07,2.0628643534602688e-06,4.7106900085575444e-07,0.00012484642906127156,0.00023474910161168765,1.1441214674138006e-06,1.2768248026041456e-06,5.753729134301637e-07,2.6922458762974733e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,17.629637895497762,-0.007808276295428129
209.9677777778,4.8019790734,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.027065597421195936,0.00029034848067566903,0.9957405993720435,0.00018810855464155044,0.0011264846621487645,0.0003084412203452318,0.0026363661908208958,0.816852242831731,0.08235882740546116,0.06511805768630181,0.0351337687642305,0.0005371033122756586,0.026950314198544077,5.091270411411242e-06,3.0488980366870377e-05,8.348145897966433e-06,7.13548259756102e-05,0.00023717180764270575,2.39127604074053e-05,1.8906929113768305e-05,1.0201036381104603e-05,1.5594713068510688e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,17.491309372654378,-0.03253372756016759
209.9677777778,5.6812430054,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02706595255246032,0.0003425367042041601,0.9945746438836419,0.00042156563096584293,0.0018256366931952762,0.0005760638278316772,0.002602089964365367,0.697668477417352,0.1564106443470059,0.08972730240840164,0.05573910974751416,0.0004544660797263119,0.026919110121234772,1.1410075365469502e-05,4.9412596116053906e-05,1.5591716231280844e-05,7.042804351274619e-05,0.00023897706088167427,5.357638661707245e-05,3.0734894444103894e-05,1.9092690948187472e-05,1.5567131312203594e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,17.389438932054826,-0.049141606327864906
209.9677777778,6.5605069374,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0270673620861956,0.00039458889151417875,0.9936358596395316,0.0006989012063245823,0.00227798799238897,0.0007974700553706713,0.0025897811063841677,0.6099316779057026,0.2250730736970982,0.09747027086584605,0.06712829467715785,0.00039668285419534394,0.02689510159469143,1.891741201406637e-05,6.165912581799804e-05,2.1585410741616413e-05,7.009854293048851e-05,0.00024067226468419428,8.881133465982703e-05,3.846068613654094e-05,2.648807938589686e-05,1.5652664771962135e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,17.299010311014904,-0.05717565949946035
209.9677777778,7.4397708694,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.027069571939726905,0.0004465247485137548,0.9928610140836259,0.0010082205265943716,0.002575781134383351,0.0009718126028859157,0.0025831716525104883,0.5426206348795161,0.2869164527572186,0.09766225160458314,0.07244769490515351,0.0003529658535286943,0.02687632264688692,2.7292098075755686e-05,6.97252927181815e-05,2.630655116575355e-05,6.99253508802959e-05,0.00024229354252794987,0.00012811529691187564,4.360861233702353e-05,3.234968874792491e-05,1.5760798898084303e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,17.21675725036424,-0.059061738551051235
209.9677777778,8.3190348015,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02707235612912807,0.0004983715367487892,0.9921954392488631,0.0013395748610561676,0.002778881233369193,0.0011072363644606359,0.0025788682922507846,0.48933216509750826,0.34157479169194765,0.09465475364293989,0.07411974423991795,0.00031854532768623697,0.02686106828104188,3.6265447700139825e-05,7.523086239032145e-05,2.9975497177799378e-05,6.981604081792957e-05,0.00024386922310025744,0.00017023115385016353,4.717323503361001e-05,3.693917084027513e-05,1.5875392448313656e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,17.140142197187203,-0.05674475587352745
209.9677777778,9.1982987335,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.027075543867084016,0.0005501519881720131,0.9916024175141567,0.0016859038972577012,0.002922956854985749,0.0012130095446961338,0.0025757121889038856,0.44609287063652425,0.3894673612062224,0.09042792252464363,0.0737211578491229,0.00029068778348684325,0.02684817475411111,4.5646764925888794e-05,7.914064654876058e-05,3.284289313861178e-05,6.973880835965015e-05,0.00024541887969004446,0.0002142662430957108,4.974910136319746e-05,4.0557841561037774e-05,1.599224620226025e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,17.067409289757926,-0.051581924128644374
209.9677777778,10.0775626655,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02707901636258026,0.0006018823660260286,0.9910585393734023,0.00204249459553087,0.0030289960237854315,0.0012967677037162583,0.002573202303565289,0.4103044475269218,0.4313540789883237,0.08587539671065215,0.0721984145874609,0.00026766218664146503,0.02683689040396725,5.5308744572862174e-05,8.202223289027625e-05,3.511519386739819e-05,6.967978728247368e-05,0.0002469550116685062,0.0002596244136564707,5.168688695563115e-05,4.3454952595229105e-05,1.6110115019146544e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,16.99740264616904,-0.04446607879476261
209.9677777778,10.9568265975,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.027082693089009298,0.0006535737161598447,0.9905488881977983,0.002406239013400986,0.00310959853364544,0.0013641853885631421,0.002571088866592106,0.38019486244309847,0.46806109372687155,0.08139479136690005,0.07010094652185893,0.0002483059412709195,0.026826731528720355,6.516743269873944e-05,8.421630271675281e-05,3.694581419496647e-05,6.963201067848277e-05,0.00024848536911181685,0.0003059124284169128,5.319749626972011e-05,4.581613612461388e-05,1.62286236781003e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,16.929367001578782,-0.035980986154228844
209.9677777778,11.8360905295,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.027086519347741617,0.0007052334517744266,0.9900637786676562,0.002775066751156519,0.0031725757845197954,0.0014193442312446162,0.00256923456542291,0.3545134399652093,0.5003566936687462,0.07715440758574052,0.06774365363222368,0.0002318051480801303,0.026817381696379643,7.516689924647552e-05,8.593403536957197e-05,3.844509498071275e-05,6.959162176521418e-05,0.0002500147369670905,0.0003528682781944493,5.441186918130279e-05,4.777509068686427e-05,1.6347674471963236e-07,17.58112812082579,0.02706141284157878,0.0002358229694935896,309.1473760575555,82.3795680252517,3.884782700205147,78.19306251288701,34.052431631256816,56.55314330349872,63.65845399182276,85.9872464967486,3.87,16.862802562445427,-0.026512436546251905
219.9355555556,6.0711489991,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.026320529518466623,0.0003598313131355446,0.9954775834378314,1.6461373162744307e-05,0.00011937813061394682,2.8959188048531294e-05,0.004357617870343328,0.9857208150992302,0.005019079966392845,0.005571011846572294,0.00251739295021472,0.0011717001375901206,0.02620149711984726,4.332720582445058e-07,3.142095610683751e-06,7.622211638621938e-07,0.00011469480978656923,0.00035469321528219534,1.8060221350394424e-06,2.0046245082457833e-06,9.058368109539253e-07,4.216143991101514e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,15.348382734054578,-0.007175517192296255
219.9355555556,6.8827858942,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.026315399694235506,0.0004066851354798213,0.995778840398421,0.00019660258295877773,0.00105638927084487,0.00029815717449176935,0.0026700105732835743,0.8797842258876003,0.05295458241127135,0.043682139579972266,0.022936556014744886,0.0006424961064111968,0.026204318192146796,5.17367555147933e-06,2.779930589498476e-05,7.84612521845483e-06,7.026239542379214e-05,0.00035779516709810846,2.153584152220525e-05,1.7764876853129485e-05,9.327956390297035e-06,2.6129361608109527e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,15.23379386066104,-0.02009376613155034
219.9355555556,7.6944227893,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02631505898952477,0.0004533149414123221,0.9946848676623631,0.0004263056226288851,0.001722154957167467,0.0005498112143656987,0.0026168605434749364,0.7943761070464818,0.10298619257259255,0.06405457387388426,0.03801261750149483,0.0005705090055466733,0.026175190968522725,1.1218257607045198e-05,4.53186092869644e-05,1.4468314539135609e-05,6.88628395689028e-05,0.0003601025584251244,4.668517985232291e-05,2.9036895402831102e-05,1.7231687475619138e-05,2.5862025642459236e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,15.147933569888485,-0.029069948827421754
219.9355555556,8.5060596845,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.026315783064263635,0.0004997648493005701,0.9937597894686273,0.0006976182123818294,0.0021796829302599815,0.0007648307400330811,0.002598078648697648,0.7248597249476351,0.1528479193727664,0.07372233893241538,0.048051642447951466,0.0005183742992316907,0.026151567037644697,1.8358369538719618e-05,5.736006314160016e-05,2.012711983559078e-05,6.837047410302252e-05,0.0003622594112025075,7.638801739123628e-05,3.684383360664412e-05,2.401452184664534e-05,2.5906525353681453e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,15.07102388662485,-0.032991952714688466
219.9355555556,9.3176965796,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.026317332860411886,0.000546062189745722,0.9929746037233088,0.0010012207901152444,0.0024957561709257688,0.0009401399009611814,0.0025882794146888767,0.6671570510351806,0.20076540253703182,0.07744310061347377,0.05415790036336852,0.00047654545094538996,0.026132443168121907,2.6349460800227475e-05,6.568164588868048e-05,2.4741974708950077e-05,6.811661089211922e-05,0.0003643092401925691,0.00010963039533455293,4.2288749101691755e-05,2.9573581664451647e-05,2.602234524566022e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,15.000826804220717,-0.033040459409917844
219.9355555556,10.1293334747,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.026319501505239668,0.0005922412719705358,0.9922900898297704,0.0013284179937700531,0.0027189717092159825,0.0010804080121629579,0.0025821124550806838,0.6184760768531983,0.24561723069656816,0.0779731531100337,0.0574917881015072,0.00044175123869253865,0.02611658051290905,3.496329938661837e-05,7.156197999341412e-05,2.8435800302395966e-05,6.795991264819415e-05,0.000366287058438885,0.00014546466112561605,4.6178919377439695e-05,3.404900971309714e-05,2.6162331549782884e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,14.935510851177172,-0.030277281765144437
219.9355555556,10.9409703699,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02632212254988426,0.0006383318518721504,0.9916761133903633,0.001672446466170088,0.002881194560696878,0.0011924957275950578,0.0025777498551746523,0.5768465296046964,0.28692361472139377,0.07683402897611709,0.058983621728277036,0.00041220496951573,0.02610302018645406,4.402234084064991e-05,7.583915631672316e-05,3.138901868197051e-05,6.78518475908536e-05,0.0003682195134885891,0.00018315248233095869,4.904560800312329e-05,3.765112448793749e-05,2.6312356154187926e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,14.873699193302384,-0.0255187915243571
219.9355555556,11.752607265,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02632507301778176,0.0006843562554476033,0.9911117721813323,0.0020284600747803878,0.003002594725920657,0.0012827714858185222,0.0025744015321480223,0.5408371050120795,0.3246320975263327,0.07485283714196328,0.059291212994869794,0.00038674732475467633,0.026091089771456653,5.339935958224876e-05,7.90435254026677e-05,3.3769053029301e-05,6.777130831088592e-05,0.0003701252559931889,0.0002221640066612222,5.122600733610327e-05,4.0576312506115365e-05,2.6467295097348846e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,14.814420937266439,-0.019341321332003503
219.9355555556,12.5642441601,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.026328265462677306,0.0007303302535833623,0.9905829438547202,0.002393090531852026,0.0030959461168858864,0.0013563457255357566,0.0025716737710061452,0.5093815783637516,0.35892043730531514,0.07247971781603904,0.0588537045416181,0.00036456197327595,0.026080330708607442,6.300592279881976e-05,8.15108912235166e-05,3.5710230321073054e-05,6.77077097264542e-05,0.00037201677729709206,0.0002621304539934421,5.2934130692238334e-05,4.298264096220022e-05,2.662506383894755e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,14.757007803305896,-0.012142759869981035
219.9355555556,13.3758810553,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.026331638299722758,0.0007762647495762916,0.9900800667164844,0.0027640057633126353,0.0031694814203932194,0.0014170958074132649,0.0025693502923965386,0.48166850479511747,0.39006820036568485,0.06996087392271433,0.05795737445810603,0.0003450464583774722,0.026070430204543846,7.278080001789742e-05,8.345763835948578e-05,3.731445423685967e-05,6.765520256467256e-05,0.0003739022812535687,0.0003027961938745431,5.430816027575435e-05,4.499026676982104e-05,2.678474026045748e-07,15.306631541857756,0.02631072914291021,0.0003561870945595537,309.1473760575555,82.3795680252517,6.005767249111831,77.97530391018533,34.052431631256816,56.55314330349872,63.65845399182276,85.91217409442761,3.87,14.701000261296267,-0.004196153176964756
229.9033333333,9.0134550894,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02552398567833111,0.000525924488591836,0.9955831014491732,2.8782122259528463e-05,0.0001790500656292651,4.602346486539353e-05,0.004163042898072588,0.9852986539660626,0.0051796030730798985,0.00570700120182984,0.0025880328359504457,0.0012267089230772505,0.025411248822977163,7.346344763441795e-07,4.570071310825608e-06,1.1747022580914794e-06,0.00010625744730868278,0.0005181926906973259,2.724080097318248e-06,3.0014516884653523e-06,1.3611098457061172e-06,6.451562630204449e-07,13.095681355056128,0.02551280876986269,0.0005201927590427338,309.1473760575555,82.3795680252517,8.907441982371957,77.7771230757067,34.052431631256816,56.55314330349872,63.65845399182276,85.81108174125431,3.87,13.13034744381905,-0.006390011321069977
229.9033333333,9.7605406978,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02551810307975989,0.0005680590883767841,0.9957670528274185,0.0002103643842466582,0.0010109058032731605,0.00029471526648945103,0.00271696171857221,0.91904700376948,0.03499329055331759,0.029866721445014736,0.015344381508627351,0.0007486027235605153,0.025410086297478776,5.368100041516441e-06,2.5796398491851982e-05,7.520574549456717e-06,6.933170919828723e-05,0.0005220730031367057,1.987825673102152e-05,1.696606255685842e-05,8.716515371496436e-06,4.25250580702164e-07,13.095681355056128,0.02551280876986269,0.0005201927590427338,309.1473760575555,82.3795680252517,8.907441982371957,77.7771230757067,34.052431631256816,56.55314330349872,63.65845399182276,85.81108174125431,3.87,13.035983242221965,-0.012041478054626964
229.9033333333,10.5076263062,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02551699679615003,0.0006098894439859333,0.9947583646968666,0.0004369941600757547,0.0016359068039640543,0.0005302909527130783,0.0026384433863804384,0.8607661827427914,0.06768154841234299,0.045116478314915526,0.025752823752902013,0.0006829667770482409,0.02538324600491339,1.1150778582589307e-05,4.174342867555081e-05,1.3531432541406968e-05,6.732515143709288e-05,0.0005249722085948952,4.127826192931089e-05,2.7516063874087245e-05,1.5706375359725143e-05,4.1653422791481646e-07,13.095681355056128,0.02551280876986269,0.0005201927590427338,309.1473760575555,82.3795680252517,8.907441982371957,77.7771230757067,34.052431631256816,56.55314330349872,63.65845399182276,85.81108174125431,3.87,12.964067143055665,-0.016036661492318416
