T,P,z_carbon dioxide,z_hydrogen,z_methane,z_oxygen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_methane,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_methane,y_oxygen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_methane,rhoL4_oxygen,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_methane,rhoV4_oxygen,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,6.7013291029,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027681253908261788,0.0004187949986501628,0.9658227423506823,0.00100645550609931,0.018003169612321346,0.001975760457499552,0.013191872073397679,0.36656555958983045,0.3455245471140039,0.21743819676110868,0.06930790766192435,0.0011637888731325942,0.026735184561382942,2.7859950411703123e-05,0.0004983503091921701,5.4691526885948576e-05,0.000365167560389029,0.0001535158230336192,0.00014470395224220735,9.106202931906233e-05,2.9025805095721214e-05,4.873889595526393e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.664899936351542,-0.0398936090267874,-0.43997969163416784
200.0,7.1345460967,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027680884964871116,0.0004455481786574022,0.9652614278859408,0.0011671236593349817,0.01832601213384367,0.0020678504945689236,0.013177585826311573,0.34574806694053245,0.37640983638345715,0.2084847641946733,0.06825884218220457,0.0010984902991322879,0.026719290546337964,3.2307015753831054e-05,0.000507280233741759,5.723993166471422e-05,0.00036476723737284675,0.00015404742149967182,0.0001677087170293801,9.289000696475467e-05,3.0412602811544306e-05,4.894303520512159e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.63057865960701,-0.05521968626048235,-0.46576510133805726
200.0,7.5677630905,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027681024439943438,0.00047227727113189597,0.9647744325920994,0.0013313615177424788,0.018583242924244767,0.0021451499551601973,0.013165813010753098,0.3273013013390644,0.4049082852173456,0.1998683774122476,0.06688140296743526,0.0010406330639071435,0.026705944647614464,3.6853450711029744e-05,0.0005144032015594254,5.937994833613299e-05,0.00036444319172238183,0.0001545769654343317,0.0001912289800011434,9.439329186981617e-05,3.1586566482933016e-05,4.914673436716896e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.601403820251047,-0.07113262363040818,-0.4907312663511014
200.0,8.0009800843,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027681542209512,0.0004989875168556313,0.9643434366232219,0.0014983076322919223,0.01879178859234558,0.0022106014063973693,0.013155865745743314,0.3108406207999691,0.43115877359712274,0.19169931689911188,0.0653122846233908,0.0009890040804054847,0.026694513545351576,4.1475465966122836e-05,0.0005201856891112402,6.119285613959537e-05,0.00036417465294346664,0.00015510558951083948,0.0002151428458077476,9.56555661224086e-05,3.2590014724394004e-05,4.935006902416199e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.576089504542008,-0.08747327085046308,-0.5150694564393241
200.0,8.434197078,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027682346690695376,0.0005256827522994796,0.9639553470427197,0.0016673333695724254,0.018963523240361786,0.0022665191283191897,0.01314727721902692,0.2960608114031328,0.4553342157359725,0.18401892278582285,0.063643406006544,0.0009426440685280113,0.026684546111186144,4.61557003854692e-05,0.000524954824816754,6.27425682912245e-05,0.0003639474860157846,0.00015563406218641602,0.00023936134374421105,9.673557380523678e-05,3.3456240835233286e-05,4.955317283825842e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.55372221010868,-0.10412679734161756,-0.538913828139961
200.0,8.8674140718,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027683372344373194,0.0005523658059866785,0.9636006729461108,0.0018379750565265755,0.019106919969385232,0.0023147096915600517,0.013139722336417291,0.2827164610827171,0.4776161660516057,0.17683074903571133,0.061935840625480604,0.0009007832044852931,0.026675716220455763,5.0881347849495555e-05,0.000528943979866631,6.407897026058614e-05,0.0003637518259407172,0.00015616290589165645,0.00026381883851336245,9.767525921433877e-05,3.421124052655606e-05,4.97561840764782e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.5336429111051,-0.12101112431011529,-0.562361978814689
200.0,9.3006310656,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027684571441085812,0.0005790387844589163,0.9632724264412651,0.002009886267380318,0.01922813389569284,0.002356584149314754,0.01313296924634704,0.27060791290386077,0.4981812830654335,0.1701183256906047,0.06022968247787473,0.0008627958622262838,0.02666778430704128,5.564283995774772e-05,0.0005323226465140721,6.524102223863474e-05,0.0003635806253340775,0.00015669247695281583,0.0002884662845863919,9.850510852207377e-05,3.4875322130335075e-05,4.9959226729969e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.515368274624674,-0.13806691928929737,-0.5854863928679528
200.0,9.7338480594,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.02768590861729946,0.0006057032742801625,0.9629653810467547,0.0021828046433657335,0.019331715336653853,0.0023932499995117833,0.013126848973714009,0.25957102438298746,0.5171947160948563,0.16385526460142574,0.05855082693749371,0.0008281679832368184,0.026660571541283404,6.0432929885640636e-05,0.0005352161042262451,6.625930078483521e-05,0.00036342874111933724,0.0001572230193770314,0.0003132665329790535,9.924767027712598e-05,3.5464427587851077e-05,5.016240591005397e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.49853797251666,-0.15525005589153906,-0.6083412466648532
200.0,10.1670650532,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027687357238011915,0.0006323604839732251,0.9626755678678421,0.0023565287999795415,0.019421084742428214,0.0024255826637662914,0.013121235925983792,0.249469574549315,0.534807395944187,0.1580109826757596,0.0569155737764454,0.0007964730542929636,0.02665394235186293,6.524605472669708e-05,0.0005377185112133126,6.715797372202586e-05,0.0003632923464869493,0.0001577547008985994,0.00033819106373172633,9.991990147792824e-05,3.599115977888681e-05,5.036580860843313e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.48287913026522,-0.17252744841282208,-0.6309679232181971
200.0,10.6002820469,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027688896931937615,0.0006590113441011192,0.9623999294224425,0.002530902141530655,0.019498853583896053,0.00245427976930271,0.013116035082828133,0.2401895484796791,0.5511554519089534,0.15255390454532436,0.05533374095865912,0.0007673541073839568,0.026647792453082044,7.007788854166249e-05,0.0005399017471754402,6.795629957436236e-05,0.00036316854356410603,0.00015828763718263425,0.00036321769517117913,0.00010053475368228804,3.64655630033091e-05,5.056950617086159e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.46818203219499,-0.1898738354729126,-0.6533984120580918
200.0,11.0334990407,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.02769051189525528,0.0006856565783660682,0.9621360785799123,0.0027058014001813168,0.019567044615840024,0.002479902013339068,0.01311117339072729,0.23163477631594298,0.5663607319255499,0.14745320839578083,0.05381077333714235,0.0007405100255838279,0.02664204052877133,7.492502585791915e-05,0.0005418214816899089,6.866975619943299e-05,0.0003630551027366885,0.00015882190815937904,0.0003883289615729746,0.0001011022623377499,3.6895710725577076e-05,5.077355703875771e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.454283278403665,-0.20726964899783695,-0.675657766093007
200.0,11.4667160345,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027692189705727763,0.0007122967546499104,0.9618821283011637,0.002881128425015651,0.019627245516001552,0.0025029038951628227,0.013106593862656389,0.22372356475398242,0.5805318472457107,0.1426797276829194,0.05234917533215891,0.000715684985228705,0.026636622371464996,7.978475491209805e-05,0.0005435214062300096,6.931088948005383e-05,0.0003629502836406079,0.00015935756911297078,0.0004135109507640373,0.00010163030698287647,3.728814769769594e-05,5.097800923300757e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.441053932629835,-0.22469952326422415,-0.6977658398441271
200.0,11.8999330283,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027693920480708897,0.0007389323220546204,0.9616365696665161,0.0030568042266314217,0.019680717748736844,0.002523656903078352,0.013102251455037173,0.216386066078306,0.5937654206299514,0.13820636489815438,0.050949488174101165,0.0006926602194870509,0.02663148669168618,8.465489317742545e-05,0.0005450362323367944,6.988995359444396e-05,0.0003628527099140519,0.00015989465826750715,0.0004387524610218284,0.0001021251501369214,3.7648223603982995e-05,5.118290243804296e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.428391058263884,-0.24215124453390757,-0.7197385457446366
200.0,12.3331500221,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027695696270366416,0.0007655636381023974,0.9613981832796435,0.003232764604489304,0.01972847487302163,0.0025424671071758616,0.013098110135669506,0.2095622023079296,0.6061473651129539,0.13400822606818463,0.049610958986508594,0.0006712475244232463,0.026626592078995072,8.953366659952697e-05,0.0005463938479607627,7.04153967777398e-05,0.00036276128003331047,0.0001604332020076092,0.00046404438206205516,0.00010259182508440796,3.798034625146035e-05,5.138826968646883e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.41621158716023,-0.25961499413612543,-0.7415887685815399
200.0,12.7663670159,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.02769751061420288,0.000792190988931425,0.9611659740567353,0.003408956897691705,0.019771339680810306,0.0025595886001347433,0.013094140764627907,0.20320001204527494,0.6177541046696987,0.13006259899909534,0.048332000196387975,0.000651284089543012,0.02662190476844708,9.441961985717613e-05,0.0005476168906662541,7.089423242022475e-05,0.0003626751028121481,0.00016097321849302382,0.0004893792350947356,0.0001030344189240847,3.828817503261042e-05,5.159413869703815e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.404447817548533,-0.27708279504324906,-0.7633270396685887
200.0,13.1995840096,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027699358212594293,0.0008188146044681382,0.960939122621561,0.003585337542504522,0.019809986452381856,0.002575233843851995,0.013090319539700617,0.1972543226461528,0.6286536956290086,0.12634884794900658,0.04711050542935736,0.0006326283464746004,0.02661739697799069,9.931154890289526e-05,0.000548723910931165,7.133232472205252e-05,0.0003625934500474898,0.00016151472017714012,0.0005147508271339,0.00010345628195837075,3.857476986943332e-05,5.180053292939322e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.393044065463013,-0.29454810425770006,-0.7849620425393375
200.0,13.6328010034,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027701234680466192,0.0008454346699408313,0.960716948645897,0.00376187021611802,0.019844972601107666,0.0025895816967160482,0.013086626840161288,0.19168567522944346,0.6389068339908403,0.12284826757301869,0.04594406659835338,0.0006151566083442788,0.02661304565594138,0.00010420844969414134,0.0005497302432507051,7.173461030497109e-05,0.00036251572127499556,0.0001620577155699899,0.0005401539883179875,0.00010386018454839798,3.884270678031846e-05,5.200747241374666e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.38195414387223,-0.31200550895616885,-0.8065009968253065
200.0,14.0660179972,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.02770313636039181,0.0008720513339115301,0.9604988828867862,0.003938524412303351,0.01987676265433785,0.002602783690865363,0.013083046355707232,0.1864594433554364,0.6485677541527272,0.11954391971723939,0.044830122464492285,0.0005987603101047358,0.026608831526616642,0.00010910947885277174,0.0005506486662162649,7.210527150464704e-05,0.0003624414172014846,0.00016260220629850971,0.0005655843751408911,0.00010424843465043149,3.909416809457775e-05,5.221497271201163e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.371139448839923,-0.3294453648049078,-0.8279448205549649
200.0,14.499234991,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027705060179286322,0.0008986647186281435,0.9602844456525099,0.00411527433134609,0.019905746616851166,0.0026149689763057676,0.013079564422987024,0.18154513346727177,0.6576849856912412,0.11642047659524435,0.04376606040554487,0.000583343840697661,0.02660473835603539,0.0001140139230042157,0.0005514899079334867,7.244787285551804e-05,0.0003623701194577079,0.00016314820628567455,0.0005910382926121739,0.00010462297484201962,3.9331014359811314e-05,5.24230528464024e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.3605674582886,-0.3468761200309345,-0.8493108564346379
200.0,14.9324519848,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027707003537237273,0.0009252749197141411,0.9600732300074527,0.004292098022659357,0.019932254205418703,0.0026262482511300676,0.013076169513339193,0.17691575688303154,0.6663020832985497,0.11346405384618453,0.04274928342454699,0.0005688225476874862,0.026600752379823307,0.00011892117509599191,0.0005522630377746485,7.276546958372398e-05,0.0003623014749596032,0.0001636957127461135,0.0006165126066294305,0.00010498544331296938,3.955483978848478e-05,5.263172371431319e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.3502106232024,-0.3642877448224482,-0.8705966161998084
203.4379310345,2.8230719618,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.02760109585206408,0.00017443857904428186,0.953303557440203,5.639808724586019e-06,0.0006976663118673143,3.23143044576824e-05,0.04596082213474733,0.9604851822563752,0.00466905492510326,0.0213352513469827,0.0028182120239010947,0.010692299447637752,0.02631222286502072,1.55664901194606e-07,1.9256354746605775e-05,8.919102147292736e-07,0.0012685690571808295,0.00016754567038589017,8.144633066147186e-07,3.7216909285202625e-06,4.916049008948167e-07,1.8651495223618893e-06,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,19.59007813046221,-0.03679843163392249,-0.0512199019631403
203.4379310345,3.2470095949,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027532075309071067,0.00020097804804994088,0.9808545490518146,3.4230610125200134e-05,0.003661856159520553,0.00018560878264818362,0.015263755395891322,0.8653760861009737,0.023954207407773872,0.09380480311001495,0.01372100290356589,0.003143900477671667,0.0270049613117395,9.424397358424607e-07,0.00010081849955490562,5.110194981894795e-06,0.0004202428630589197,0.00017392159661367129,4.814269847397827e-06,1.8852706226759827e-05,2.757620380846244e-06,6.318549812657283e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,19.020230518399554,0.002134406587870785,-0.07198404287462523
203.4379310345,3.670947228,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027508413129046234,0.00022738024897801055,0.9786074026444312,7.853125999076421e-05,0.006825926473005436,0.00039253428641196055,0.014095605336160617,0.7690191257840596,0.04823614589929667,0.15455023351069472,0.025594685946489268,0.002599808859459896,0.026919936723085906,2.1602703433704816e-06,0.000187770405407927,1.079799531793557e-05,0.0003877477348910949,0.0001748597602896315,1.096794686432172e-05,3.514167057527143e-05,5.819726063026718e-06,5.911451857592288e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,18.78054772277843,0.01613552651699024,-0.12191332167981983
203.4379310345,4.0948848611,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027489182405380275,0.0002537597025135925,0.9759635171024165,0.00013724742246136408,0.00955937591591818,0.0006223471333041495,0.01371751242589964,0.6921400000687309,0.07510904338318318,0.19413956843625255,0.03631743199164746,0.0022939561201858667,0.0268284391426248,3.772819430708723e-06,0.000262779428234274,1.710781386686328e-05,0.00037708320122362566,0.00017563724051519904,1.9059648504997077e-05,4.926479913250067e-05,9.215900738258087e-06,5.821136226376003e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,18.578580078022053,0.026150029723375212,-0.1675606846492066
203.4379310345,4.5188224941,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.027473824389737708,0.00028008005930748453,0.9735860619979879,0.00021283651438670336,0.01181059810063514,0.0008629250463480502,0.013527578340642157,0.6296780169688045,0.10503934464414676,0.2176178896414969,0.045593421110658436,0.002071327634893394,0.026748132495629007,5.8474330199841715e-06,0.00032448229815461955,2.3707851184872604e-05,0.00037165431174922205,0.00017636025633724204,2.941942587755193e-05,6.095043143716007e-05,1.2769808088704332e-05,5.801375668261735e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,18.41065720606509,0.031787002134464615,-0.20855650104938306
203.4379310345,4.9427601272,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.0274621270875112,0.000306314274269604,0.9715921611775437,0.0003063636567765773,0.013588213366076135,0.0010990206826908852,0.013414241116912648,0.5779894888141314,0.13774065714592057,0.2292920633876665,0.05308221358319398,0.001895577069087563,0.026681987407487368,8.413397677393027e-06,0.00037316124235140115,3.018144565986041e-05,0.0003683835943351733,0.00017704643080156005,4.2191929431071e-05,7.02354319923731e-05,1.6259839730360183e-05,5.806423142396599e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,18.275132502862913,0.032892466787714625,-0.2452884507425246
203.4379310345,5.3666977603,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,0.02745362910404528,0.0003324524826949678,0.9699757846794634,0.00041702895612859666,0.014949533934866687,0.0013171528533289167,0.013340499576212268,0.5345208816246564,0.17227051209794778,0.2328329828397476,0.058624497122329325,0.0017511263153188376,0.026629355432495276,1.1448958287201662e-05,0.0004104189599261686,3.616062590862703e-05,0.00036624512742800485,0.00017770279414842003,5.727175944209623e-05,7.740590319834892e-05,1.9489859615062382e-05,5.821662910402386e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,18.1681473933761,0.02986926544769375,-0.2783857808332826
