temperature,pressure,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,3.2390354027766683,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.0389634957629817,4.897467342664227,2.3682699316387463,1219.9830229223533,8.122841890999355,0.9931400979689969,6.0192795730232115e-05,0.0006306373346230031,0.0005556924002638202,0.0009279774362727622,0.00022365227368009502,0.004461749790433241,0.7441952906138477,0.0049586713947313964,0.13071554775165056,0.013577723282507172,0.06718624178711068,0.03861024838209033,0.0007562767880621372,19.693589013528992,0.6131830442555959,1.0000000004698577,4.5723938127879435,6.044421298743663,3.699656648321784,3.9561639151152113,6.664172885954623,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.3237436799588216,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.039982481414156404,4.897467342664227,2.3682699316387463,1219.878109219845,8.278285348141853,0.9929559635100658,6.493874106525001e-05,0.0007040089717245503,0.0005746624313260643,0.0009960878563909446,0.0002481389227203792,0.0044561995667070755,0.7260790431703473,0.005214935333680449,0.142221286506975,0.013691896255639933,0.07030308121236616,0.04175238265301179,0.0007373748679793868,19.66916980849113,0.6140354280548266,1.000000000478669,4.565424432142211,6.032845203181585,3.6933698693663417,3.9504348046975735,6.651098731512994,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.408451957140975,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04100146706533111,4.897467342664227,2.3682699316387463,1219.775684265227,8.433687606938111,0.9927755966528957,6.946449624386314e-05,0.0007788885837001795,0.00059133750576588,0.0010603993392490512,0.00027282082262091324,0.004451492599524333,0.7088592650576138,0.005441403044229388,0.1534548623843572,0.013747483355643617,0.07300600836369829,0.04477144092898659,0.0007195368654711682,19.644945608587147,0.6148784517472506,1.0000000004865597,4.558528591913227,6.021356961971838,3.687153780864686,3.9447668837182763,6.638124231915266,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.4931602343231285,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04202045271650582,4.897467342664227,2.3682699316387463,1219.675402705261,8.58904085570946,0.9925987347137258,7.377783508872832e-05,0.0008551914160294618,0.0006060852571332103,0.0011211198918524296,0.0002976577941862348,0.004447433091984058,0.6924711947495633,0.005640814621769166,0.1644196607365541,0.013756991306207842,0.07533878416243721,0.04766989827831922,0.0007026561451490685,19.620895552534336,0.6157127029443651,1.0000000004935234,4.551697960491663,6.009947430597786,3.6810007142338232,3.939153310599608,6.625239194120912,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.577868511505282,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04303943836768053,4.897467342664227,2.3682699316387463,1219.5769796873717,8.744341385546619,0.9924251220306275,7.788721939375862e-05,0.0009328384309086224,0.0006192014117472026,0.0011784564081920405,0.00032261306564897044,0.004443881433481833,0.6768561435323261,0.0058157041236419635,0.1751198200162051,0.013730170703763207,0.07734098897580229,0.05045052813777389,0.0006866445104873448,19.597002513511146,0.6165386734767779,1.0000000004996645,4.5449257510994405,5.998609085061148,3.6749044265860373,3.9335885100285775,6.612435240639122,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6625767886874354,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.044058424018855236,4.897467342664227,2.3682699316387463,1219.4801786245519,8.899588444135805,0.9922545167492594,8.180151116798531e-05,0.0010117558732153393,0.0006309261803943621,0.0012326112617841172,0.00034765302182984925,0.004440735402348938,0.6619608053793591,0.005968402285997155,0.18556006625208715,0.013674684384522172,0.07904828440159409,0.05311632996963976,0.0006714273268004956,19.573252213951474,0.6173567809023381,1.0000000005050578,4.538206357927624,5.987335671973403,3.6688597599784916,3.9280678758575007,6.599705415117137,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.7472850658695886,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04507740967002994,4.897467342664227,2.3682699316387463,1219.3848016222457,9.054783388292197,0.9920866934956218,8.552975235963949e-05,0.0010918749137958585,0.0006414564292506501,0.0012837799882498015,0.0003727469817183859,0.004437918439003725,0.6477366567290196,0.006101043664058607,0.19574558344097326,0.013596597193204699,0.0804927078236136,0.055670470831453,0.0006569403176772031,19.54963262734003,0.6181847106378356,1.0000000005121144,4.531535095055227,5.9761219480105305,3.6628623988346565,3.9225875573396567,6.587043889428243,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.8319933430517423,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04609639532120465,4.897467342664227,2.3682699316387463,1219.2906820019905,9.209929056309655,0.9919214439994333,8.908099745430322e-05,0.001173131336694359,0.000650954829243422,0.0013321497725209163,0.00039786699356968445,0.0044353720710841055,0.634139433841144,0.006215576504390457,0.20568190859297839,0.013500739218317606,0.08170297731357906,0.05811623716259359,0.0006431273669965747,19.526133507038686,0.6190177306352723,1.0000000005188958,4.524908005596876,5.964963481956316,3.6569086934700623,3.917144302538624,6.574445741150813,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.916701620233896,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04711538097237936,4.897467342664227,2.3682699316387463,1219.1976784454114,9.365029301408876,0.991758576700681,9.246418782358285e-05,0.0012554652524243949,0.0006595568140854403,0.001377898531194523,0.00042298764213222114,0.004433050871658827,0.621128676630409,0.0063137741845173895,0.21537484470406718,0.013390978195335055,0.08270479283704732,0.060456994496302846,0.0006299389523211892,19.502746042442393,0.619843327934158,1.0000000005248884,4.518321718776515,5.9538565026502726,3.650995528578156,3.9117353409054445,6.561906782955046,1.0000000000005727,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.00140989741605,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04813436662355407,4.897467342664227,2.3682699316387463,1219.1056703832585,9.520088645217669,0.9915979158701477,9.568805912069945e-05,0.0013388208277822066,0.0006673759292373492,0.0014211944335227112,0.00044808586547816947,0.004430919014711283,0.6086673295268404,0.0063972474101816395,0.22483038743987604,0.013270425897265872,0.08352112515250959,0.06269615358269325,0.0006173309906334179,19.479462599489633,0.6206617627466315,1.0000000005301786,4.511773341004864,5.942797780552313,3.64512022338497,3.9063582936985344,6.549423429918904,1.0000000000012808,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.0861181745982025,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.04915335227472877,4.897467342664227,2.3682699316387463,1219.0145543417473,9.675112020593382,0.9914393005219121,9.876107479947912e-05,0.001423146027370368,0.0006745079854115939,0.001462195742846049,0.0004731407803944488,0.0044289478672658615,0.5967213913639245,0.006467456610488,0.23405466278837386,0.013141595995969878,0.08417248741429034,0.06483714186388632,0.0006052639630670715,19.45627652191155,0.6214732692358396,1.0000000005348524,4.5052603715443205,5.931784534394555,3.639280454581074,3.9010111045598155,6.536992595122941,1.000000000001929,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.170826451780356,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.05017233792590348,4.897467342664227,2.3682699316387463,1218.924241027775,9.830104581913922,0.9912825832642171,0.00010169138021350963,0.0015083923648282062,0.0006810343140917298,0.0015010508889420416,0.0004981335160976832,0.004427114271609624,0.5852596075027804,0.006525724149354583,0.24305387383100496,0.013006525863389214,0.08467718689954822,0.06688337951942289,0.0005937022344997946,19.43318196007201,0.6222780599327806,1.000000000538971,4.498780636536418,5.920814356736608,3.633474196111292,3.895691985262632,6.524611606315115,1.000000000002524,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.25553472896251,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.051191323577078195,4.897467342664227,2.3682699316387463,1218.83465298655,9.98507156566566,0.9911276291639148,0.00010448677286053839,0.0015945146640059984,0.0006870243415732113,0.0015378987036702564,0.0005230470565950285,0.004425399297380093,0.5742531983304174,0.006573246100206004,0.25183425538474696,0.012866871308829,0.08505155587758373,0.06883825948512781,0.0005826135130892124,19.410173750655648,0.623102110811923,1.0000000005425846,4.492332236260336,5.909885154170857,3.6276996712036116,3.8903993722795684,6.512278139249218,1.000000000003068,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.340243006144663,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.05221030922825289,4.897467342664227,2.3682699316387463,1218.745722706525,10.140018189304874,0.9909743146638731,0.0001071546851664205,0.0016814708300667738,0.0006925376407373867,0.0015728687682387077,0.000547866091807918,0.004423787320109881,0.563675619288278,0.006611103422260994,0.26040203546488166,0.012723980816054527,0.0853101616686729,0.07070513092681928,0.0005719684130325392,19.387247315043506,0.6239227519779242,1.0000000005457483,4.48591350276085,5.898995098748487,3.6219553138681055,3.885131891917228,6.499990163543676,1.0000000000035647,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.424951283326816,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.053229294879427604,4.897467342664227,2.3682699316387463,1218.657391075875,10.294949579112979,0.9908225265714916,0.00010970217691859417,0.0017692216310361813,0.0006976255789541082,0.0016060818332358756,0.000572576877621448,0.004422265330742182,0.553502348262141,0.006640272444002646,0.2687634027450397,0.012578954117594862,0.08546599660518074,0.07248728573083554,0.000561740095205639,19.364398568246457,0.6247367534980022,1.0000000005484904,4.4795229655272175,5.888142588183915,3.616239737713194,3.879888332123436,6.487745898285688,1.0000000000040132,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.50965956050897,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.054248280530602315,4.897467342664227,2.3682699316387463,1218.5696061168107,10.449870719368342,0.9906721611245328,0.00011213593504047868,0.001857730490682586,0.0007023326510257864,0.001637650282435602,0.0005971671050199158,0.004420822411262709,0.5437106967341844,0.006661634607345566,0.2769244793461418,0.012432688705276276,0.08553064900674748,0.07418794763256825,0.0005519039677364324,19.341623857904697,0.6255442809767366,1.0000000005508456,4.473159323079446,5.877326213114483,3.6105517102136027,3.8746676191025253,6.475543775709505,1.0000000000044167,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.594367837691124,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.055267266181777026,4.897467342664227,2.3682699316387463,1218.4823219415186,10.60478641843648,0.990523123135323,0.00011446227884511429,0.0019469632928887824,0.0007066975645180484,0.0016676786186363825,0.0006216257781766291,0.004419449331611978,0.534279641691156,0.006675985459498517,0.2848912983058286,0.012285916980029237,0.08551445649813368,0.07581026363173764,0.0005424374336164437,19.31891990167974,0.6263454897951405,1.0000000005535266,4.466821419625537,5.866544729838157,3.6048901315346726,3.8694687981699203,6.463382410848928,1.0000000000047748,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.679076114873277,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.05628625183295173,4.897467342664227,2.3682699316387463,1218.3954978858128,10.75970128692731,0.9903753252105523,0.00011668716929606477,0.0020368881977739037,0.0007107541289789053,0.001696263955708899,0.0006459431013330461,0.004418138236357015,0.5251896756740447,0.0066840429032578004,0.292669785174633,0.01213923608736106,0.08542664309872598,0.07735729738617426,0.0005333196758032315,19.296283738107455,0.6271437206893282,1.000000000555884,4.460508225529457,5.855797037561786,3.5992540168367326,3.864316730476612,6.451260576278304,1.000000000005091,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.76378439205543,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.057305237484126435,4.897467342664227,2.3682699316387463,1218.3090977860043,10.914619724939755,0.9902286870419753,0.00011881622111554021,0.0021274754697860575,0.0007145319887492982,0.0017234965055025304,0.0006701103742422919,0.004416882398628808,0.5164226727097047,0.006686454732187209,0.30026574324751687,0.011993131999943783,0.08527544152823194,0.07883202430979191,0.0005245314726234414,19.273712692278103,0.6279611203790233,1.0000000005579066,4.454218820764325,5.845082159290158,3.5936424813188768,3.8592072194882014,6.439231395506412,1.0000000000053602,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.848492669237584,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6471444750040446,0.05832422313530115,4.897467342664227,2.3682699316387463,1218.223089372548,11.069545916435155,0.9900831347635447,0.00012085471681551322,0.00221869731721684,0.0007180572301814487,0.0017494600514678246,0.0006941198957132901,0.004415676025060308,0.5079617682363554,0.006683805487202354,0.30768484193308826,0.011847999048695115,0.08506820213722842,0.08023732811939455,0.000516055038035945,19.25120433451091,0.628772174549765,1.000000000559609,4.447952381121426,5.834399225628457,3.5880547277056842,3.8541167035505866,6.42731459166459,1.00000000000559,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.4034827586207,2.8420871223731865,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6581572003191092,0.03418846532386848,5.345779169556626,2.813947645914046,1209.8330934487653,7.711907256329561,0.9904386258541228,1.831887411272301e-06,1.393638968197024e-05,3.5118841118176924e-05,2.993924352928441e-05,5.1834098214423665e-06,0.009475364374315063,0.9898066321830744,0.0001745859156692817,0.003260135234623794,0.0010197059521474857,0.0025228300268294625,0.0010155545924901202,0.0022005560951655857,19.205175592070777,0.6194099834752713,1.0000000003529599,4.330029110936208,5.690693140187767,3.494469148784971,3.773342705099657,6.256944281942463,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,2.92657795876932,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6581572003191092,0.03520483530337207,5.345779169556626,2.813947645914046,1210.5495814479727,7.874468270485684,0.9945950997213172,7.61164750248331e-06,5.964555978796365e-05,0.00013190209492264864,0.00012356302173890355,2.209521857722531e-05,0.0050600827361537825,0.966698060142782,0.0007019177180297986,0.013488033549120232,0.003701495259213795,0.010080567537102859,0.00418535012605801,0.0011445756676934239,19.133496288334612,0.620341422827596,1.0000000004102294,4.303482978825928,5.67447010338504,3.4670533751957744,3.7524172252700425,6.238569415405164,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.011068795165454,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6581572003191092,0.03622120528287567,5.345779169556626,2.813947645914046,1210.438051390733,8.026541816903801,0.9946489920774485,1.4050745524964103e-05,0.0001138261940203652,0.00021963471385911743,0.00022652262475816333,4.197104720600227e-05,0.004735002597182939,0.941002184774014,0.0012594590531798632,0.025012634513614063,0.005992336849027245,0.01796436687746876,0.007725933763543931,0.001043084169152302,19.103997743427186,0.62122833717671,1.0000000004123517,4.29486456377096,5.662657176589749,3.4590905672615917,3.745349458816678,6.225281260217083,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.095559631561587,0.9899990100009899,0.00012199987800012198,0.0022719977280022717,0.0007199992800007199,0.0017639982360017636,0.0007079992920007079,0.004414995585004414,309.05,83.13,0.6581572003191092,0.03723757526237925,5.345779169556626,2.813947645914046,1210.2994152863491,8.178885848158208,0.9945035594128745,2.04040290153453e-05,0.0001709911278832795,0.0002908142221400429,0.0003267391204300249,6.274379674326067e-05,0.004624748290913653,0.9165076007188643,0.0017795290638064796,0.036549773779569486,0.007722123546147244,0.025212780400156506,0.011235297664707008,0.000992894826748883,19.07743601275712,0.6220935927885812,1.0000000004139817,4.287451507130714,5.651386612245851,3.4523822183903623,3.739230831894841,6.212608132727955,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
