T_K,P_bubble_bar,P_dew_bar
200,18.578900166271776,2.4959092274401726
205,19.41408979845986,3.205568870457518
210,20.376146983556673,4.062141840223017
215,21.482148713623808,5.084765175887703
220,22.749833301338256,6.293559609861872
225,24.197534171168282,7.709611380633779
230,25.844119437886253,9.354975940724271
235,27.70893525840692,11.252708573713747
240,29.81175013318613,13.426928264822287
245,32.17269598292656,15.902923517167796
250,34.812199352297114,18.707312754334094
255,37.75089152335927,21.868278576609157
260,41.00947782751851,25.41590652105316
265,44.60853025349669,29.382679334589177
270,48.568135170150626,33.80421623510659
275,52.90725948258474,38.72042456142644
280,57.64254084849179,44.177403628923706
285,62.78580372918047,50.230868096976245
290,68.33840638332292,56.95309396251513
295,74.27612803370022,64.44985329191843
