temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane
200.0,2.4174946453160433,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1222.3667977484656,6.652240493277919,0.9999376806398864,0.0,0.0,6.23193601135946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899606246559187,0.0,0.0,0.010039375344081267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.905711705674463,0.6046143128310952,1.0000000010465213,0.0,0.0,5.80230996227405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,2.863380043827222,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1222.2013066741345,7.764896173466909,0.9988364414405125,0.0,0.0,0.0011635585594874567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413639304914056,0.0,0.0,0.1586360695085944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7837174923243,0.608671749756126,1.0000000010740386,0.0,0.0,5.764899892947553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,3.309265442338401,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1222.0354036485153,8.88158366071019,0.9977347348824898,0.0,0.0,0.002265265117510201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323757900757338,0.0,0.0,0.2676242099242662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.662300056881378,0.6127139465895035,1.000000001099576,0.0,0.0,5.72756402025273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,3.7551508408495797,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1221.8690462389657,10.002150886935159,0.9966323714494221,0.0,0.0,0.0033676285505779557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6490547401576643,0.0,0.0,0.35094525984233566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5414429984817,0.6167498022458737,1.0000000010980281,0.0,0.0,5.69049734678933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,4.201036239360758,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1221.702208772274,11.126512922355483,0.9955292398000642,0.0,0.0,0.004470760199935709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833069089989269,0.0,0.0,0.4166930910010731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42113857548057,0.6207817996948272,1.000000001056612,0.0,0.0,5.653389002531382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,4.646921637871937,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1221.5348744309754,12.254622941822934,0.9944252699239068,0.0,0.0,0.0055747300760932185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301143285662939,0.0,0.0,0.469885671433706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.301379629857113,0.6247975249536645,1.000000001005814,0.0,0.0,5.61627980146319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,5.092807036383116,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1221.3670312558584,13.386456933940549,0.9933204145236573,0.0,0.0,0.006679585476342696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862018047514847,0.0,0.0,0.5137981952485152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.182171881148353,0.6287964905906294,1.000000000946801,0.0,0.0,5.579205572321874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,5.538692434894294,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1221.1986703953298,14.522005363373477,0.9922146408357613,0.0,0.0,0.007785359164238634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44934136876660846,0.0,0.0,0.5506586312333915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.063511488597687,0.6327782648152137,1.000000000839503,0.0,0.0,5.542198000050151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,5.984577833405473,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1221.0297848678576,15.6612681844557,0.9911079248720923,0.0,0.0,0.008892075127907698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179649557995538,0.0,0.0,0.5820350442004463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94539822921722,0.6367425475367043,1.0000000009578558,0.0,0.0,5.505285700954666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,6.430463231916652,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.4305632319166515,2.417394645316043,1220.8603689033582,16.80425185317729,0.990000248351817,0.0,0.0,0.009999751648183024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39093706741385426,0.0,0.0,0.6090629325861457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82783301053473,0.6406890805487727,1.0000000011200931,0.0,0.0,5.468493417048917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,2.544310015506293,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1219.2763766165513,6.9775539003333025,0.9999343051574994,0.0,0.0,6.569484250068986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899626452964002,0.0,0.0,0.010037354703599791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.669158341105728,0.6089824092502027,1.0000000009883374,0.0,0.0,5.651856547983905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,2.9899362441852153,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1219.1091228682615,8.085683717897874,0.9988333975801758,0.0,0.0,0.0011666024198241853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479615123200566,0.0,0.0,0.15203848767994352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.549608037974817,0.612985402256055,1.0000000010070818,0.0,0.0,5.616066791738657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,3.4355624728641376,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1218.9414532080857,9.197790326115845,0.9977320289706045,0.0,0.0,0.00226797102939545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742376328065648,0.0,0.0,0.257623671934352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.430616153961523,0.6169735047990045,1.0000000010275247,0.0,0.0,5.580587168512358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,3.88118870154306,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1218.7733260002249,10.313728322149778,0.9966300156772999,0.0,0.0,0.003369984322700112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608220816261227,0.0,0.0,0.3391779183738773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.312166781601977,0.6209463681651762,1.0000000010298282,0.0,0.0,5.545137293560603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,4.326814930221982,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1218.6047155232804,11.433414477776227,0.9955272474686282,0.0,0.0,0.00447275253137181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959504465376293,0.0,0.0,0.40404955346237065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19425200409288,0.6249035914362403,1.0000000007459326,0.0,0.0,5.509659168766553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,4.772441158900904,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1218.4356046746348,12.556801717405563,0.9944236538969138,0.0,0.0,0.005576346103086139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431286238578739,0.0,0.0,0.4568713761421261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.076864191960937,0.6288444330795947,1.0000000007450838,0.0,0.0,5.474187034729518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,5.2180673875798265,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1218.265981169544,13.683865017966774,0.9933191867927297,0.0,0.0,0.006680813207270364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992922231696642,0.0,0.0,0.5007077768303357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96000911122269,0.6327810889638195,1.000000000769074,0.0,0.0,5.438754670583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,5.663693616258749,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1218.0958358498863,14.814593576007072,0.9922138124487819,0.0,0.0,0.007786187551218129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623339189258371,0.0,0.0,0.5376660810741628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.843682573342395,0.6367140373604357,1.000000000838838,0.0,0.0,5.4033906482368215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,6.109319844937671,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1217.9251614633476,15.948986018122536,0.9911075060025436,0.0,0.0,0.008892493997456407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307571218251013,0.0,0.0,0.5692428781748986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72788407895366,0.6406300070813288,1.000000000984085,0.0,0.0,5.3681202575671065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,6.554946073616594,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.4,83.54,6.555046073616594,2.5442100155062928,1217.75395200522,17.087047495208623,0.9900002484039327,0.0,0.0,0.009999751596067273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40346981527537934,0.0,0.0,0.5965301847246206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61261447129543,0.644528763905155,1.0000000010944556,0.0,0.0,5.3329659206846145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
