T_K,P_bubble_bar,P_dew_bar
200,31.072775863040313,2.4174861777327394
201,30.679574323041738,2.5443116022241457
202,30.305334261130394,2.6762447421621625
203,29.94965969230823,2.8134230365014314
204,29.61218139668487,2.955985459317683
205,29.292555403891505,3.1040725003147935
206,28.990461585341468,3.2578261458935525
207,28.70560234591037,3.417389860827469
208,28.43770140716806,3.5829085705884767
209,28.186502675029338,3.754528644365414
210,27.951769185170978,3.9323978788155354
211,27.733282120384573,4.116665482590142
212,27.530839893971756,4.307482061672791
213,27.3442572945302,4.504999605568857
214,27.17336468697719,4.7093714743842305
215,27.01800726557344,4.920752386830279
216,26.878044354937746,5.139298409192127
217,26.75334875518486,5.365166945296716
218,26.643806127620564,5.598516727517614
219,26.549314417991937,5.839507808852267
220,26.469783313833922,6.088301556109634
221,26.40513373364851,6.345060644244759
222,26.355297344877272,6.609949051877832
223,26.32021610857062,6.883132058037355
224,26.299841848505437,7.164776240165039
225,26.294135842751636,7.455049473425111
226,26.303068435975163,7.754120931359146
227,26.326618670746683,8.06216108792861
228,26.364773936457112,8.379341720993605
229,26.417529634750412,8.705835917272577
230,26.48488885986045,9.041818078834048
231,26.566862093474345,9.387463931173752
232,26.663466912776606,9.742950532930411
233,26.77472771107063,10.108456287303138
234,26.900675430600643,10.48416095522788
235,27.04134730662063,10.870245670385252
236,27.196786622540653,11.266892956107021
237,27.367042475724816,11.674286744259643
238,27.55216955361694,12.092612396187565
239,27.75222791983798,12.522056725802353
240,27.967282810161336,12.962808024915471
241,28.197404438125865,13.415056090914936
242,28.442667810028492,13.878992256898435
243,28.703152549204006,14.354809424383149
244,28.978942729456126,14.84270209872009
245,29.270126717296392,15.342866427358835
246,29.5767970230449,15.855500241112663
247,29.89905016034797,16.38080309859232
248,30.23698651413992,16.91897633399603
249,30.59071021656409,17.47022310844659
250,30.960329030761944,18.03474846510595
251,31.3459542422349,18.612759388296734
252,31.74770055734001,19.20446486690141
253,32.16568600872301,19.810075962324607
254,32.60003186723165,20.429805881343334
255,33.050862560009506,21.063870054190254
256,33.51830559420928,21.71248621826913
257,34.002491486042516,22.37587450792755
258,34.503553694572076,23.054257550772554
259,35.02162855982214,23.747860571061523
260,35.55685524457678,24.456911500767504
261,36.1093756794145,25.181641098982116
262,36.67933451020867,25.922283080412996
263,37.266879047566874,26.679074253806995
264,37.87215921736315,27.452254671258046
265,38.495327511597054,28.24206778946543
266,39.13653893871069,29.048760644161394
267,39.795950972345025,29.872584039095713
268,40.47372349736124,30.713792751149796
269,41.17001875191286,31.572645753399247
270,41.885001264070425,32.449406458201295
271,42.61883778117694,33.34434298270653
272,43.37169719015084,34.25772843959177
273,44.143750426145495,35.18984125623798
274,44.935170366881714,36.14096552616448
275,45.746131709309964,37.11139139715664
276,46.57681082454853,38.10141550136219
277,47.42738558625452,39.111341433594426
278,48.29803516651772,40.14148028531439
279,49.18893979204334,41.19215124324978
280,50.10028045173198,42.26368226349694
281,51.03223854452327,43.356410834308456
282,51.98499545387678,44.47068484374889
283,52.95873203139305,45.60686357223798
284,53.95362796778403,46.76531883490825
285,54.96986102308847,47.946436305136444
286,56.00760608018435,49.15061705903943
287,57.06703397478968,50.37827939197397
288,58.14831004049197,51.629860973222954
289,59.25159228735671,52.90582142571017
290,60.377029104802084,54.20664544622557
291,61.524756339695976,55.53284662188185
292,62.694893544418214,56.884972156133166
293,63.88753910633579,58.26360880164573
294,65.10276384664267,59.66939042229173
295,66.34060248759397,61.103007796985565
296,67.60104209095351,62.56522157581064
297,68.88400609316126,64.0568797785267
298,70.18933176627904,65.57894202428353
