T_K,P_bubble_bar,P_dew_bar
200,44.0565502211602,2.417530843565356
201,43.369166215601936,2.5443611708629477
202,42.70950719276831,2.6762996870257942
203,42.076792658216505,2.8134838704438576
204,41.47029063245431,2.956052737397123
205,40.88931461242728,3.104146822723437
206,40.33322076531105,3.2579081610559624
207,39.80140533455178,3.417480268675912
208,39.29330223984249,3.5830081260243483
209,38.80838085472152,3.754638160915371
210,38.346143946945,3.9325182324923995
211,37.906125768130494,4.116797615968932
212,37.487890280745326,4.307626988192578
213,37.09102951120272,4.505158414071404
214,36.71516201912947,4.709545333902461
215,36.359931473504155,4.920942551638511
216,36.02500532747492,5.139506224131946
217,35.710073583986016,5.365393851393235
218,35.4148476451008,5.59876426790047
219,35.13905923878916,5.839777634998571
220,34.88245941675328,6.0885954344257796
221,34.644817618044165,6.345380463004592
222,34.42592079321414,6.610296828538947
223,34.22557258415915,6.883509946953589
224,34.04359255526304,7.1651865407201365
225,33.879815471850335,7.455494638609824
226,33.73409062192306,7.754603576817171
227,33.60628117781483,8.062684001500537
228,33.496263594469276,8.37990787278565
229,33.403927041249574,8.706448470283615
230,33.3291728646858,9.042480400173835
231,33.27191407944769,9.3881796039086
232,33.2320748853866,9.74372336859664
233,33.209590208471866,10.109290339127826
234,33.20440526377745,10.485060532105722
235,33.21647513880387,10.871215351657915
236,33.24576439567298,11.2679376071997
237,33.29224669091776,11.675411533231486
238,33.35590441153347,12.093822811257846
239,33.43672832654126,12.523358593921047
240,33.5347172530251,12.964207531449688
241,33.64987773597926,13.416559800531916
242,33.78222374134213,13.880607135732156
243,33.93177636173301,14.356542863576655
244,34.0985635344021,14.844561939448417
245,34.282619771091866,15.344860987443717
246,34.483985899525955,15.857638343351633
247,34.70270881617092,16.383094100937974
248,34.938841250169276,16.92143016172962
249,35.19244153814025,17.47285028851178
250,35.46357340976029,18.03756016277666
251,35.752305783712565,18.615767446375642
252,36.05871257400319,19.20768184766773
253,36.38287250626571,19.81351519246538
254,36.72486894377761,20.433481500132373
255,37.084789722905455,21.067797065210808
256,37.46272699754797,21.716680544996755
257,37.85877709223583,22.38035305354138
258,38.27304036333859,23.059038262590132
259,38.705621067837995,23.752962510048373
260,39.156627239111664,24.46235491661991
261,39.62617056899264,25.18744751134581
262,40.11436629537664,25.928475366865342
263,40.621333094520196,26.685676745316478
264,41.147192977090256,27.459293255912858
265,41.69207118692189,28.24957002538129
266,42.25609610132597,29.056755882593478
267,42.83939913161933,29.88110355891204
268,43.44211462244488,30.72286990600464
269,44.06437974816918,31.582316133114727
270,44.70633440450363,32.459708066094535
271,45.36812109318405,33.35531643087253
272,46.04988479715645,34.26941716443321
273,46.75177284338675,35.202291756925604
274,47.47393474986173,36.154227629119774
275,48.21652205273412,37.1255185501788
276,48.97968810882047,38.116465101635086
277,49.76358786757059,39.12737519455486
278,50.56837760569222,40.15856464826349
279,51.39421461577945,41.210357840693604
280,52.24125683861136,42.28308844254622
281,53.10966242626741,43.377100250126965
282,53.99958921997972,44.492748135107405
283,54.9111941228053,45.630399133791926
284,55.844632341730595,46.79043370407393
285,56.80005646694019,47.973247185540494
286,57.77761534690529,49.179251507787164
287,58.77745270543948,50.408877204789036
288,59.799705430406256,51.662575810376744
289,60.84450144059859,52.94082273339053
290,61.91195700566195,54.24412074361822
291,63.002173348885925,55.5730042454164
292,64.11523229806944,56.928044581356794
293,65.25119065539629,58.30985670367344
294,66.41007281660497,59.719107693163565
295,67.59186095510528,61.15652782122831
296,68.79648175094731,62.62292518817528
297,70.02378810405486,64.11920551349323
298,71.27353337104007,65.64639955612776
