temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane
200.0,2.4175861777327396,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1222.371257752346,6.612949914045059,0.9999749978127196,4.234000169180462e-06,0.0,2.0768187111170594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899607672244405,0.006693205399538376,0.0,0.003346027376021111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.909518387820178,0.6044967283145937,1.000000000707928,1.7717389785846571,0.0,5.8032742945525095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,5.601485031655804,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1221.858605744188,8.706160027821422,0.9976757758935778,0.0006292347116262449,0.0,0.0016949893947959655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44365060648707966,0.436425430836466,0.0,0.1199239626764543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.60702514257364,0.6162312308467754,1.0000000007890852,1.7365449185967725,0.0,5.675985773873091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,8.785383885578867,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1221.4547080297032,9.887056032061597,0.9962584516860562,0.0013494951303317888,0.0,0.0023920531836119996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29078774314077915,0.6007539670791627,0.0,0.10845828978005813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.397195491510814,0.6251681253405146,1.0000000007929364,1.7168307121754487,0.0,5.57120233562796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,11.969282739501931,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1221.091890436969,10.743073350627748,0.9951558482908607,0.0021005745035049704,0.0,0.00274357720563433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21877910828491282,0.6897209893115245,0.0,0.09149990240356268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.220783722224997,0.6331106359874511,1.0000000008046697,1.701085311880481,0.0,5.474654951327985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,15.153181593424993,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1220.74872648686,11.462233496334974,0.9941884222531214,0.0028619748385283767,0.0,0.002949602908350182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768838545426723,0.745352644781442,0.0,0.07776350067588567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05932068800868,0.6406259400299462,1.0000000008222711,1.6866201384747843,0.0,5.382369246260106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,18.337080447348058,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1220.417391355855,12.113514762982744,0.9932907221532324,0.00362622408409991,0.0,0.0030830537626676383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14949139726234373,0.783334915825394,0.0,0.06717368691226222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.90614182331606,0.6479034274046,1.0000000008141314,1.6729113299209908,0.0,5.293044867870325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,21.520979301271122,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1220.0944762677104,12.727005759700123,0.9924343283214021,0.004390087233525909,0.0,0.003175584445071988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301967508454044,0.8108711730543664,0.0,0.05893207610022908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7583776763897,0.6550165046060684,1.0000000007971743,1.659474359474753,0.0,5.206194635528292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,24.704878155194184,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1219.778276918777,13.317704861445304,0.9916051170453816,0.005151967556439831,0.0,0.00324291539817858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11588448088237127,0.8317241973508722,0.0,0.052391321766756524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.614611285351206,0.6619881013147435,1.0000000007974383,1.646411732026464,0.0,5.121612350029439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,27.88877700911725,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1219.4678469448118,13.893867313544623,0.9907953243374059,0.005910998115442715,0.0,0.003293677547151309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10485643887485105,0.8480472631727832,0.0,0.047096297952365716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.474065957588582,0.6688628284742066,1.000000000835269,1.6335405831772671,0.0,5.039197545584298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,31.072675863040313,0.99,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6,84.84,31.072775863040313,2.4174861777327394,1219.1626157045557,14.460390189522775,0.9900003406055461,0.006666674406960865,0.0,0.003332984987493015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09610785276250358,0.8611600174897023,0.0,0.04273212974779408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.336282375219437,0.6756069806060702,1.0000000009182752,1.6208524802726783,0.0,4.9588907130797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
