temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,y_carbon dioxide,y_nitrogen,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.519074863420435,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.029790383909891614,11.373009381714985,2.4941335281390447,1221.0566601756836,6.747506554512124,0.9987633615521251,4.686474452933226e-05,0.0011897737033456197,0.9506984005776583,0.012388339747528938,0.036913259674812814,19.82719104410005,0.6069040148212487,1.0000000007763974,6.12702964651557,3.7198290746768645,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.820461222885173,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.03335455561595521,11.373009381714985,2.4941335281390447,1218.0074578164147,7.129339465007462,0.9958987091635862,0.00016927986829955765,0.00393201096811416,0.8512762224957447,0.039773578304307604,0.10895019919994758,19.629862212376022,0.6127774989085971,1.0000000009042138,6.036926381723876,3.6586749096897058,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.1218475823499108,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.03691872732201881,11.373009381714985,2.4941335281390447,1215.09372425988,7.52041591133403,0.9931506150163103,0.00030879897524168303,0.006540586008447998,0.7710390836387304,0.06524055060150817,0.16372036575976143,19.440911169760074,0.6184093805803904,1.0000000008962155,5.951243486262571,3.601015485846714,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.4232339418146487,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.04048289902808241,11.373009381714985,2.4941335281390447,1212.3317642032134,7.9215742866954,0.9905335869477817,0.0004672973209135717,0.008999115731304753,0.7049543891772583,0.08962621560765632,0.2054193952150854,19.26068752866782,0.6238041333613972,1.0000000009214456,5.870037670679961,3.5469080639812085,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.7246203012793866,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.04404707073414601,11.373009381714985,2.4941335281390447,1209.7362195765834,8.33354958679812,0.9880607026820771,0.00064643626225379,0.011292861055669077,0.6496089709701066,0.11346363405611036,0.23692739497378315,19.089459414750888,0.6289649102450425,1.0000000008156447,5.793690868598643,3.4965024796295534,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.026006660744125,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.04761124244020961,11.373009381714985,2.4941335281390447,1207.3186070274276,8.75689693780178,0.9857423186761867,0.0008474928652379526,0.013410188458575377,0.6026054785445085,0.13706920261119265,0.2603253188442987,18.92736432096848,0.633895017321067,1.0000000008417733,5.7221682103705485,3.4496250140965103,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.327393020208863,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.05117541414627321,11.373009381714985,2.4941335281390447,1205.085981410956,9.191922373773485,0.9835848859248513,0.001071205636197397,0.015343908438951327,0.5622097710351308,0.1605959013613363,0.27719432760353296,18.77436752570523,0.6385992375782991,1.0000000008274936,5.654941577255892,3.406178167713968,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.628779379673601,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.05473958585233681,11.373009381714985,2.4941335281390447,1203.0400600866558,9.638639305083347,0.981590167996147,0.0013176759551602386,0.017092156048692807,0.5271356176274274,0.18407316311289532,0.28879121925967743,18.630240649821378,0.6430854181432458,1.0000000007839351,5.591840515135881,3.366014172178786,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.930165739138339,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.05830375755840041,11.373009381714985,2.4941335281390447,1201.1770588680863,10.096763882603396,0.9797550838656578,0.001586354260341184,0.01865856187400101,0.4964082995151916,0.20744266145616366,0.2961490390286448,18.494566616532612,0.6473626846659883,1.0000000007347212,5.53262086649958,3.3289283256677216,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.231552098603077,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.06186792926446401,11.373009381714985,2.4941335281390447,1199.4882843494986,10.565750987811441,0.9780722173047428,0.0018761153314394603,0.020051667363817798,0.4692754310244896,0.23059217943002025,0.30013238954549015,18.366771322307237,0.6514432653115648,1.0000000006915681,5.476981817740217,3.2946722200436755,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.5329384580678145,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.06543210097052761,11.373009381714985,2.4941335281390447,1197.961299182017,11.044860259952808,0.9765308334958581,0.002185399982358709,0.021283766521783078,0.4451469965634105,0.2533858093571807,0.30146719407940875,18.246172931503335,0.6553414033914579,1.0000000006576217,5.425002725976364,3.262971541680713,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.834324817532552,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.06899627267659121,11.373009381714985,2.4941335281390447,1196.5813395564505,11.533234614809093,0.9751181213531488,0.002512385601391421,0.022369493045459776,0.42355397194183275,0.275687839774359,0.3007581882838082,18.132038297239877,0.6590740380126974,1.0000000006362162,5.375943977906656,3.2335444247458125,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.13571117699729,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.0725604443826548,11.373009381714985,2.4941335281390447,1195.332677587532,12.029974332928552,0.9738203915446336,0.002855147268096371,0.023324461187270034,0.40411907931534113,0.2973787838745481,0.2985021368101108,18.02363084188408,0.6626943680444228,1.0000000005950886,5.329411990865878,3.206116839093506,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.437097536462028,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.0761246160887184,11.373009381714985,2.4941335281390447,1194.1997154163346,12.534195909337722,0.9726240408764351,0.003211787128121779,0.0241641719954432,0.3865356489968255,0.31836386915616127,0.29510048184701326,17.920249393731982,0.6661806963102479,1.0000000005365262,5.285097251156076,3.180434579108671,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.738483895926766,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.079688787794782,11.373009381714985,2.4941335281390447,1193.1677397439373,13.045071865953885,0.9715162196851848,0.0035805222686278574,0.024903258046187423,0.3705520477974928,0.3385755314163418,0.2908724207861653,17.82125106149687,0.6695460178081021,1.0000000005156526,5.242720506384052,3.1562681206468985,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.039870255391504,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.0832529595008456,11.373009381714985,2.4941335281390447,1192.223356080836,13.56185301935379,0.9704852179782194,0.003959734503244728,0.02555504751853584,0.35596001658522974,0.3579719618666863,0.286068021548084,17.726063103306263,0.6728348183396116,1.0000000005031189,5.202036016694684,3.13341605708958,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.341256614856242,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.0868171312069092,11.373009381714985,2.4941335281390447,1191.3546729270774,14.083877208446205,0.9695206314587071,0.004347990558962632,0.02613137798233019,0.34258581566566876,0.37653354496739344,0.28088063936693786,17.63418538100323,0.6760440056976166,1.00000000050569,5.162831301928189,3.1117044773771014,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.64264297432098,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.09038130291297279,11.373009381714985,2.4941335281390447,1190.551315639708,14.61056892414443,0.9686133772498942,0.004744042267750106,0.02664258048235575,0.330283423991401,0.39425853306715425,0.27545804294144477,17.545187196343846,0.6791634681846318,1.0000000005475105,5.1249770871998,3.0909849678104364,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.944029333785718,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.09394547461903639,11.373009381714985,2.4941335281390447,1189.8043385327562,15.141433600917388,0.967755619496516,0.005146814940294369,0.027097565563189614,0.31892926332257426,0.4111587885216644,0.2699119481557613,17.45870101573554,0.6822477256854677,1.000000000643658,5.08852251906549,3.071131813547148,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.245415693250456,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.0975096463251,11.373009381714985,2.4941335281390447,1189.106085584244,15.676049303057024,0.9669406491680057,0.005555389890199644,0.027503960941794595,0.30841806848357817,0.4272560188650537,0.2643259126513682,17.374414908535044,0.6852668164713578,1.0000000007741259,5.053066226362725,3.052038966663012,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.546802052715194,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.1010738180311636,11.373009381714985,2.4941335281390447,1188.4500328338756,16.214057579176874,0.9661627472393937,0.005968985000913659,0.027868267759692686,0.2986596277967834,0.4425786627774792,0.25876170942573734,17.29206490888947,0.6882311080055069,1.0000000008160075,5.0185002646196235,3.0336171002942938,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.848188412179931,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.1046379897372272,11.373009381714985,2.4941335281390447,1187.8306321198052,16.755154523447807,0.9654170486259247,0.0063869356269699645,0.02819601574710536,0.28957619011245816,0.45715943119714225,0.25326437869039947,17.211427662344263,0.6911745247389043,1.0000000008446368,4.984733471465041,3.015790982058747,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.14957477164467,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.10820216144329078,11.373009381714985,2.4941335281390447,1187.2431665335737,17.299082579481425,0.9646994160904933,0.006808677023243592,0.02849190688626316,0.28110038666047993,0.4710334333544928,0.2478661799850273,17.13231419407166,0.6940560392938147,1.0000000009042047,4.951689057090049,2.998497103915872,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.450961131109407,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.11176633314935439,11.373009381714985,2.4941335281390447,1186.6836221080614,17.845623307697437,0.9640063281722427,0.007233728805355554,0.02875994302240165,0.2731735535746327,0.4842367905929394,0.24258965583242798,17.054564204522357,0.6969312071750167,1.0000000009501815,4.919301947664214,2.981681735797159,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.752347490574145,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.11533050485541799,11.373009381714985,2.4941335281390447,1186.1485768181105,18.394591155908,0.963334782148016,0.0076616815438717715,0.029003536308112154,0.2657443685410342,0.49680563954597295,0.23744999191299274,16.97804137705236,0.6997603584470035,1.0000000009745078,4.887516854849082,2.9652992596142855,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.053733850038883,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.11889467656148159,11.373009381714985,2.4941335281390447,1185.6351061323335,18.94582817592933,0.9626822114054401,0.008092185381586375,0.029225603212973506,0.25876773548371,0.5087754367288381,0.23245682778745203,16.902629418293166,0.702568635987405,1.0000000009794074,4.856286622411648,2.9493107915802574,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.355120209503621,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.12245884826754519,11.373009381714985,2.4941335281390447,1185.1407034889364,19.499199586752166,0.9620464158331239,0.008524940465997319,0.02942864370087873,0.252203866446511,0.5201804911929995,0.22761564236048948,16.828228759706324,0.7053557738952926,1.0000000009722994,4.825570850547943,2.9336830456663523,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.656506568968359,0.96,0.01,0.03,306.22,84.56,0.6531252041016262,0.1260230199736088,11.373009381714985,2.4941335281390447,1184.6632137693186,20.054590070463238,0.9614255035616444,0.008959688956473125,0.02961480748188243,0.2460175213091267,0.5310536665443093,0.2229288121465641,16.75475382259265,0.7081097819356942,1.0000000009607528,4.795466741309004,2.918387398763232,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
