T,P,z_carbon dioxide,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoL4_oxygen,rhoL5_carbon monoxide,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,rhoV4_oxygen,rhoV5_carbon monoxide,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
224.0655172414,9.8473992918,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025954936408930554,0.0005810096642981413,0.9720723776810748,0.0022243738749885902,0.007562298930653262,0.001793135775390277,7.703604984479943e-05,0.016270777688048202,0.7277938741105706,0.13598707581673986,0.08056231945943969,0.04808692014201683,0.004082737228381211,0.0034870732428517437,0.02523007674759022,5.77334824750153e-05,0.00019627898785042896,4.6540725022833015e-05,1.9994657749169735e-06,0.0004223070002171372,0.0004228552744752263,7.900980526916991e-05,4.680748618420867e-05,2.7938965328844725e-05,2.3721097864792913e-06,2.0260232542123224e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,14.044250172218767,-0.16534791437136498
224.0655172414,10.1277368355,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025949962288347284,0.0005977604882697313,0.9713044978832677,0.002507439494886471,0.007950990396258606,0.00195862428164048,8.641902438846903e-05,0.01619202891955827,0.7096433268185358,0.14896922035837745,0.08246025487498458,0.0510844962699304,0.004451435447814013,0.003391266230357663,0.02520531509057289,6.506796033261648e-05,0.00020632790093792224,5.082622624561175e-05,2.2425704238765354e-06,0.00042018253983436575,0.0004241967415364045,8.90479138985849e-05,4.9291482216917275e-05,3.0536293433326865e-05,2.660892226786495e-06,2.0271649577112477e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.99706025335441,-0.17550985008500675
224.0655172414,10.4080743791,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025945267636523914,0.0006145263226402416,0.9705595049261246,0.0027992747609783247,0.008300427712443523,0.002118875631371236,9.59986079359677e-05,0.016125918361146314,0.6924746335090622,0.161750275659659,0.08387069792775094,0.053791478331189725,0.004810005509192281,0.0033029090631457765,0.025181426112480455,7.262793286174915e-05,0.0002153568184969672,5.497479534443531e-05,2.4907095756324107e-06,0.0004183912677646762,0.000425543890051973,9.939980208717561e-05,5.1540751574811316e-05,3.305627936824826e-05,2.955874997443235e-06,2.0297245605900994e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.950749730154469,-0.18520664876785453
224.0655172414,10.6884119228,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02594081495306825,0.0006313080197988834,0.9698367648766628,0.0030992387610253706,0.008615196766979845,0.002273611577184818,0.00010574704637802134,0.01606944097176919,0.6762114834944695,0.17431045798317032,0.08487551482656724,0.056223760927107166,0.005157910715545754,0.0032208720531399352,0.02515835605234787,8.039677919513564e-05,0.000223485225116496,5.8979337198905014e-05,2.7431645619257777e-06,0.0004168543946479178,0.0004268977326101588,0.00011004359005959171,5.3582593194570934e-05,3.5494511176537855e-05,3.256230400130631e-06,2.0333623578933364e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.90520765649985,-0.19448059323728728
224.0655172414,10.9687494664,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025936572395857987,0.0006481063465976278,0.969135132442064,0.0034067326636446,0.008899356922069657,0.0024226719432643047,0.00011563876482822723,0.016020467264129243,0.660784933008143,0.18663421473479136,0.08554337389319991,0.05839841069301212,0.005494769167030668,0.0031442985038230026,0.02513604352395301,8.83589683639523e-05,0.00023081881508583957,6.283580624788859e-05,2.9992731957349117e-06,0.000415516009011561,0.0004282589088186658,0.00012095881906188279,5.5441203529556686e-05,3.784838060135593e-05,3.561194770241537e-06,2.0378398159251136e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.860341384067448,-0.2033695489915477
224.0655172414,11.2490870101,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025932512796944186,0.0006649219909303483,0.9684532299787454,0.003721200078588479,0.009156480131251374,0.002565992779759308,0.00012565033861404088,0.015977446693041443,0.646132669181938,0.1987097266674121,0.08593173111843629,0.060333021248996484,0.005820333522884913,0.003072518260332095,0.025114425779665744,9.650006865798544e-05,0.00023745053817864143,6.654264059797464e-05,3.258429014048985e-06,0.00041433534082979076,0.0004296278207975943,0.00013212646707292096,5.7137897739362014e-05,4.011675260772575e-05,3.870067753915284e-06,2.0429849588298666e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.816072652251178,-0.21190711753341596
224.0655172414,11.5294245537,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025928612902408478,0.0006817555684519505,0.9677896052627848,0.004042126225721943,0.00938969723635292,0.002703586891720044,0.00013576041732060802,0.015939223966099602,0.6321983071285734,0.21052842141551845,0.08608859215707576,0.06204521428883031,0.006134471613417511,0.0030049933965846615,0.02509344204583345,0.00010480672620941766,0.00024346182491220955,7.010025796343478e-05,3.5200793081754763e-06,0.0004132819681817886,0.0004310047162508013,0.00014352892361742855,5.869137708327531e-05,4.2299670337204584e-05,4.182210181957809e-06,2.048670981282933e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.772334818098123,-0.22012295522829817
224.0655172414,11.8097620974,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025924852759645838,0.0006986076294066921,0.9671428200269295,0.004369036301404227,0.009601745997789145,0.0028355269616017163,0.00014594961841300208,0.015904921093862285,0.6189307456754384,0.2220845152863845,0.08605404035226516,0.06355226749467435,0.006437148458484629,0.002941282732753038,0.0250730352067468,0.00011326662281545222,0.0002489238512282023,7.351061897553044e-05,3.7837223676835736e-06,0.00041233273751216495,0.00043238974100323423,0.00015514993675215535,6.0118009131363786e-05,4.4398098937874424e-05,4.497041024720889e-06,2.0548025573434368e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.729070786600667,-0.22804314222200617
224.0655172414,12.090099641,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02592121521156732,0.0007154786653769652,0.9665114981033986,0.004701493349967463,0.009795017631287402,0.0029619312463431656,0.00015620040328013092,0.01587385926572309,0.6062835889773367,0.23337459349610626,0.08586154117185461,0.0648708485026804,0.006728410001111473,0.0028810178509107234,0.025053152546792537,0.0001218684209402592,0.0002538987600216971,7.677685727832702e-05,4.048904269557879e-06,0.0004114697222649402,0.0004337829730814614,0.0001669745426874859,6.143210088484788e-05,4.641370810856908e-05,4.814033807704262e-06,2.061306806896817e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.686231404130657,-0.2356905866802439
224.0655172414,12.3704371847,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025917685473854733,0.0007323691157376297,0.9658943497262629,0.005039095866813396,0.0099716000862786,0.003082951680699369,0.00016649694505054894,0.01584550569489536,0.5942146329391904,0.24439723352319906,0.08553904369163773,0.0660168347865247,0.007008368670859058,0.00282388638858896,0.025033745957178725,0.00013060170174867096,0.00025844079470723147,7.990297199145806e-05,4.315215454177802e-06,0.0004106788327744719,0.0004351844452840351,0.00017898898580410828,6.26461537894872e-05,4.834869091640429e-05,5.132712766240356e-06,2.0681271773544252e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.6437741781582,-0.243085414388446
224.0655172414,12.6507747283,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025914250779470353,0.0007492793736854043,0.9652901817389706,0.005381475293458261,0.01013331724073477,0.0031987641396046596,0.00017682499472065604,0.015819436592511067,0.5826854117536683,0.25515267242478357,0.08510990372254132,0.06700520125173072,0.007277190760324474,0.0027696200869516342,0.025014771844544197,0.0001394569003182012,0.0002625973242043314,8.289357609809186e-05,4.582287257269602e-06,0.00040994884704826176,0.0004365941603744105,0.00019118063458859895,6.377109535565082e-05,5.020561522756126e-05,5.452648935085133e-06,2.0752192040976356e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.6016622385206,-0.2502453423588129
224.0655172414,12.931112272,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025910900078882526,0.0007662097917514255,0.9646978995514855,0.0057282935121951315,0.010281763767920272,0.0033095605811888913,0.00018717174993872416,0.01579531083727129,0.5716607986027725,0.2656425164715243,0.08459365353657657,0.06784995983923418,0.00753508551590372,0.0027179860339885146,0.024996190881586396,0.0001484252408169991,0.0002664097536252569,8.575369352419374e-05,4.849788510251868e-06,0.0004092707208194267,0.0004380121014498839,0.00020353789722597125,6.481648565975256e-05,5.198730359876221e-05,5.773456303969772e-06,2.0825475130856226e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.559863484292327,-0.257185972019748
224.0655172414,13.2114498156,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025907623786943966,0.0007831606867693383,0.9641165043899577,0.006079240411110361,0.010418335773411681,0.003415542792528616,0.00019752572923411842,0.015772850903757546,0.5611086543385364,0.27586949009147577,0.08400664158377834,0.06856413807606788,0.007782295800615151,0.002668780109526338,0.024977967682518535,0.0001574986734814338,0.0002699143237036097,8.848859769703939e-05,5.1174222812393e-06,0.00040863708726210965,0.0004394382390839874,0.00021605013931874734,6.57906991159375e-05,5.3696737463401065e-05,6.094788123851899e-06,2.090083663412997e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.518349876987475,-0.2639210286431961
224.0655172414,13.4917873593,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02590441356901286,0.0008001323442989952,0.9635450879992877,0.006434031562776879,0.010544257487036423,0.0035169174779412305,0.00020787665334099674,0.015751828819616766,0.5509995182933143,0.2858372204199475,0.0833625631402879,0.06915978599648698,0.008019090167243583,0.0026218219827196195,0.02496007045192444,0.0001666698145182544,0.0002731428067223517,9.11036848366793e-05,5.384922799487498e-06,0.0004080418882116484,0.00044087253627964664,0.00022870760526252123,6.670108307221157e-05,5.533698170058594e-05,6.4163334146616295e-06,2.0978045693680888e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.477096851258201,-0.270462677838772
224.0655172414,13.7721249029,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025901262160131926,0.0008171250225409092,0.9629828261137727,0.006792406041104264,0.010660604382412491,0.003613892456459018,0.00021821533448034087,0.0157320556717711,0.541306335901786,0.2955500535413604,0.0826729000914576,0.06964800306130796,0.008245756176914927,0.0025769512271730313,0.024942470634877565,0.00017593188956870537,0.00027612310889431725,9.360437593326818e-05,5.652052585736184e-06,0.0004074800982723336,0.00044231495192528385,0.000241501344161951,6.755409535075462e-05,5.691112607140058e-05,6.737813701928451e-06,2.1056913295905867e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.436082821100044,-0.27682169768837284
224.0655172414,14.0524624466,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02589816321204504,0.0008341389557726074,0.9624289714879398,0.007154124388654655,0.010768323124810035,0.003706673765371782,0.00022853357394881765,0.01571337365927474,0.5320042183915594,0.305012898602858,0.08194728536730066,0.07003897857723071,0.008462594805072545,0.00253402425597869,0.02492514258359531,0.0001852786810566502,0.0002788797898063691,9.599604214940396e-05,5.918599797558444e-06,0.00040694751563974667,0.0004437654431957576,0.0002544231407377642,6.835542304468005e-05,5.842224045379125e-05,7.058979993829905e-06,2.1137283467845227e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.395288764382673,-0.28300766523693
224.0655172414,14.3327999903,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025895111163655143,0.0008511743573484544,0.9618828469565721,0.007518966737268115,0.010868248740491238,0.003795463496357176,0.00023882406798087267,0.015695650001330372,0.523070230412271,0.3142310961872654,0.0811938050839751,0.07034204065976403,0.00866991578779964,0.002492911868924625,0.024908063248353523,0.00019470447949738326,0.00028143450928927563,9.828394915576429e-05,6.184375788921031e-06,0.000406440601570274,0.00044522396721927273,0.000267465451356096,6.911008486302818e-05,5.98733412531535e-05,7.379609998945577e-06,2.121902657958252e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.354697872046712,-0.2890291142244408
224.0655172414,14.6131375339,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025892101131207188,0.0008682314223282833,0.9613438387893798,0.007886731080042573,0.010961119374803232,0.0038804582187770475,0.0002490803216438438,0.0156787722153535,0.5144832019905257,0.32321030767087816,0.08041924926957117,0.07056571002894628,0.008868033776022756,0.0024534972640557107,0.02489121189579756,0.00020420403871909717,0.00028380641136363977,0.00010047321663599942,6.449212877796019e-06,0.00040595635581309417,0.0004466904822282435,0.00028062134514024857,6.982251917589253e-05,6.126736678603723e-05,7.699505578611493e-06,2.130203419249641e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.31429525090047,-0.29489367201745154
224.0655172414,14.8934750776,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025889128815066102,0.0008853103297503407,0.9608113904808179,0.008257231688704937,0.011047588971061305,0.003961847869447587,0.00025929657036992133,0.015662644419598373,0.5062235616950636,0.3319564226233672,0.0796293201845952,0.07071775591069053,0.009057265179555081,0.0024156744067283928,0.02487456985514067,0.00021377253484472793,0.0002860124539677097,0.00010256878983782376,6.712962311611746e-06,0.0004054922189635585,0.00044816494833164864,0.0002938844499754367,7.049665971041944e-05,6.260715980449753e-05,8.018490422748188e-06,2.138621505590172e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.274067671103255,-0.30060817497013304
224.0655172414,15.1738126212,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02588619042046132,0.0009024112446195302,0.9602849970374462,0.008630297668712417,0.011128238164463487,0.004039815009896755,0.0002694677086591258,0.01564718441082214,0.4982731883137652,0.3404754816595288,0.07882880566771681,0.07080525208384446,0.00923792559751433,0.002379346677630416,0.024858120291223466,0.00022340552883755302,0.00028806769216954675,0.00010457542060962522,6.9754924185155235e-06,0.00040504599520261583,0.00044964732802676646,0.0003072489031668094,7.113600063447541e-05,6.389545565858166e-05,8.336407936155524e-06,2.1471491967418076e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.87305205261954,3.87,13.23400335094494,-0.3061787690592972
227.5034482759,8.0735534696,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025817316102559808,0.0004713131905484593,0.9545847601579767,0.00012749404069593287,0.0008915269093184724,0.0001325194286930748,4.563025139089408e-06,0.04425913643817682,0.9605272779357842,0.00968284347544889,0.012170807394016164,0.004465460660258549,0.00030133225009865903,0.012852278284393549,0.024644816499684724,3.291553949839523e-06,2.3016832031813176e-05,3.4212959802997463e-06,1.1780506239979818e-07,0.0011426521158507338,0.0004527091759727412,4.5636518519951485e-06,5.736262064424537e-06,2.1046305110550863e-06,1.4202186420914528e-07,6.057448284034202e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,14.10579513747037,-0.06312964334927607
227.5034482759,8.3534771829,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025763954695160827,0.0004884958090143379,0.972522504519694,0.00022481114219711408,0.0014996131432821655,0.0002292863502067857,8.029081130778228e-06,0.025515755763488985,0.949338781764691,0.01616541080687139,0.019403025952371544,0.007360213014919052,0.0005022896147946643,0.007230278846352285,0.025056025746469736,5.792024082533806e-06,3.863596508378943e-05,5.907323138946406e-06,2.0686088249714093e-07,0.0006573867755033189,0.0004637480162268287,7.89673543015176e-06,9.478296859929931e-06,3.5954332112407414e-06,2.4536637173861966e-07,3.5319609144481127e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.8487214499258,-0.051143378984184196
227.5034482759,8.6334008962,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02574296745031092,0.0005052276404111038,0.9764199746450443,0.00038275587788432353,0.00236874115789991,0.00038128711706575613,1.3630932891649579e-05,0.020433610269214038,0.9257601107880234,0.02646011261983988,0.029522898478463108,0.011795857176470949,0.0008200220292470769,0.00564099890795563,0.025135947625120787,9.853272105791321e-06,6.0978426526029175e-05,9.81546184384665e-06,3.509006617471076e-07,0.000526021764052716,0.00046771959636015517,1.3368380263933775e-05,1.4915784336370483e-05,5.959593087894803e-06,4.1429779492162583e-07,2.8499885678280365e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.739437497109241,-0.058397345503859555
227.5034482759,8.9133246094,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025730453495123727,0.0005218522361687089,0.9769629583581263,0.000566112928937472,0.003231151530868595,0.0005497085810513831,2.00959725518124e-05,0.018669972628464388,0.9005847167949242,0.03779800614229866,0.038976996878563666,0.016449873123830564,0.0011678392478009566,0.005022567812581956,0.025137699966492268,1.4566342391013907e-05,8.313899420071222e-05,1.4144251080613064e-05,5.170784871836918e-07,0.00048038686247193585,0.0004699721483187946,1.972497402807715e-05,2.0340232980219235e-05,8.584403074362525e-06,6.094395229505122e-07,2.6210382443048745e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.667139639073454,-0.06967912393628772
227.5034482759,9.1932483227,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02572066969415574,0.0005384528412773709,0.9766372481259114,0.0007661028398411172,0.00403063695378394,0.0007242176394710104,2.710113346377529e-05,0.01781469330752891,0.8761469559437328,0.04950287872223508,0.04715295340175142,0.020999448113204464,0.0015244298588230135,0.0046733339602531435,0.02511976407005579,1.9704678095308074e-05,0.00010367068174533479,1.8627362691515025e-05,6.970593021589951e-07,0.000458205842265638,0.0004717638178044225,2.6654965699396588e-05,2.5389641733792527e-05,1.130721250181167e-05,8.208335888113131e-07,2.5163699491363332e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.60599349166758,-0.08144807260701548
227.5034482759,9.4731720359,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.0257122561831499,0.0005550489974016857,0.9760107802513722,0.0009803576826839114,0.004759101337444946,0.0009013579572843141,3.455296584497447e-05,0.017313849805369715,0.8528693800119104,0.06139163297025405,0.05406631970568565,0.025356479272606605,0.0018838684897862896,0.004432319549757057,0.025095439219339304,2.520720788828791e-05,0.00012236723278995579,2.3175946710414968e-05,8.884347096936122e-07,0.00044517814171224617,0.0004733842942902081,3.407536432899178e-05,3.0009456545839823e-05,1.407408839789692e-05,1.0456393164925078e-06,2.4601545222565457e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.549990300605828,-0.09294098053048927
227.5034482759,9.7530957492,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025704735105628092,0.0005716475769556758,0.9752671180809985,0.0012077242769166342,0.005418326013406308,0.0010791322555253097,4.240165773270506e-05,0.016985297715420525,0.8308067934636338,0.07337843266189459,0.059841740228738956,0.02948336588524569,0.0022432906435337963,0.004246377116953179,0.02506898292750138,3.1044232618778314e-05,0.00013927663489054305,2.7738808772217053e-05,1.0899233800586907e-06,0.0004366025784651146,0.0004749286904018009,4.194660323197726e-05,3.4208385802569615e-05,1.6854094668798332e-05,1.2823716607834334e-06,2.4274311897463133e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.497084447717073,-0.10394855660908853
227.5034482759,10.0330194624,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025697880728651874,0.000588251959379647,0.974480075809918,0.0014473486107690885,0.006012937606556668,0.0012560605005684504,5.060843227506574e-05,0.016752969039912725,0.8099191464280342,0.0854053882315637,0.0646211238816673,0.03336049666350885,0.002600739067984925,0.004093105727241226,0.02504207276061091,3.719379197232402e-05,0.00015451975344211872,3.227809293157881e-05,1.3005294564686953e-06,0.00043051580023847474,0.0004764365248253824,5.0239886968796795e-05,3.801350274070569e-05,1.9624377528187257e-05,1.5298898525773292e-06,2.4077774639977063e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.446360081891658,-0.11442311505085279
227.5034482759,10.3129431757,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025691560893720256,0.0006048643011054141,0.9736832780984698,0.0016984662030842016,0.006548460348622011,0.0014309590294241616,5.913817906006009e-05,0.016579698141339964,0.7901390393070056,0.09742623362388735,0.06854069431861011,0.03697797847975136,0.0029546573173425674,0.00396139695340322,0.02501544323046399,4.36362478824636e-05,0.00016824016780673498,3.676357104086968e-05,1.5193521284652659e-06,0.00042595832439773626,0.00047792689778653526,5.8929650710245416e-05,4.1457819166305934e-05,2.236665910944585e-05,1.7871667332604098e-06,2.3961075996213554e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.397317712413166,-0.12437105505047086
227.5034482759,10.5928668889,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.0256856857431649,0.0006214862405623267,0.9728930263426874,0.001960348880729141,0.00703057196673673,0.0016028717822769566,6.795764419546372e-05,0.016445223383374234,0.7713928411044362,0.10940164599458306,0.07172411197148762,0.04033259137201029,0.0033037435596132026,0.0038450659978697364,0.02498942453635492,5.035290529737376e-05,0.00018058506213230443,4.117086088615254e-05,1.7455386926504955e-06,0.0004224068398014976,0.0004794100368146882,6.799161768050395e-05,4.4575548706831205e-05,2.5066150583927208e-05,2.0532311646460084e-06,2.3896556117300935e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.349642324264684,-0.13381989560826035
227.5034482759,10.8727906022,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.025680187965884248,0.0006381191485678753,0.9721172991074489,0.0022322943538973174,0.007464761045716068,0.0017710388656926744,7.703511554909461e-05,0.016337571511695924,0.7536082045029964,0.12129770817888863,0.0742806745603064,0.04342615619449427,0.003646900584847508,0.0037403559784666965,0.024964154965967007,5.7325738603265244e-05,0.00019169646677439929,4.5480610965874306e-05,1.9782762472743617e-06,0.000419551907326427,0.00048089182581121726,7.740239026634702e-05,4.739992080547015e-05,2.7711061816406245e-05,2.3271570961145783e-06,2.3867927723199305e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.303113395890248,-0.14280473614675593
