temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,13.877666285757947,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.16008381919203998,23.346579429037646,2.4861008477550794,1202.4914757534375,27.26639975941215,0.9744913570309756,0.015644362095369426,0.009044789942661911,1.6205060366891232e-05,0.0008032858706261806,0.19938522152823418,0.7455686021961135,0.054359918960511594,0.0006470866305307573,3.9170684609994616e-05,16.794663440409806,0.7154802691588742,1.000000000959112,4.75801787379513,2.9979061438973185,5.221610796754346,1.0000000003930498,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.58808531260328,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.1682787554804854,23.346579429037646,2.4861008477550794,1201.729316594727,28.622379237575245,0.9733649460813177,0.016665149204635563,0.009150686258187409,1.7153932955528943e-05,0.0008020645229037409,0.19142761857293036,0.7553605370032739,0.05252242023985019,0.0006517202549690244,3.770392897637527e-05,16.636004105013715,0.7214386894990383,1.0000000008645693,4.692770511938066,2.9652687123827386,5.148579010470059,1.0000000003170981,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.29850433944861,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.1764736917689308,23.346579429037646,2.4861008477550794,1200.9778478206736,29.985115732821775,0.9722480187580027,0.01768692744060276,0.009246079243105432,1.809205671313e-05,0.0008008825015758793,0.1842290154791558,0.7642754061900199,0.05080364386657557,0.000655554143253548,3.638032099538932e-05,16.479336892456047,0.7273536011886179,1.0000000006681653,4.628924044809562,2.9334722735221743,5.077152291549348,1.0000000001508327,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.008923366293946,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.18466862805737624,23.346579429037646,2.4861008477550794,1200.2356735602702,31.354573785200405,0.9711393644206837,0.01870951341226931,0.00933236902122273,1.9019482499986554e-05,0.0007997336633242237,0.17768860494664945,0.7724229437593009,0.04919457375451267,0.0006586967712351139,3.5180768301766505e-05,16.324578129322248,0.7332349574852934,1.0000000005607497,4.5664340526620375,2.902480090321435,5.007321692681805,1.0000000000426295,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.719342393139275,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.1928635643458216,23.346579429037646,2.4861008477550794,1199.5016344932874,32.73073189923749,0.9700379781984773,0.019732751991215096,0.009410720437129672,1.993628928424444e-05,0.0007986130838937348,0.17172272083798606,0.7798953134327272,0.04768663721023592,0.0006612390664018008,3.408945264904389e-05,16.17165485663941,0.7390703221533442,1.000000000498788,4.505674900758003,2.872258963050007,4.9393755418771885,1.0000000000125884,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.429761419984608,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.20105850063426703,23.346579429037646,2.4861008477550794,1198.7747606181,34.11357979840028,0.9689430199611101,0.02075651062406831,0.00948211006689331,2.0842577393690224e-05,0.0007975167705344586,0.1662613444139934,0.7867704815200321,0.046271823131016666,0.000663257778882105,3.309315607560888e-05,16.02050277241035,0.7448634149133107,1.0000000004677962,4.446184921962763,2.8427785852367466,4.87285466892174,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.14018044682994,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.20925343692271245,23.346579429037646,2.4861008477550794,1198.0542348125311,35.50311630279629,0.9678537826531707,0.021780674945771347,0.009547362485528949,2.173846335558706e-05,0.0007964414521734403,0.16124543159379792,0.7931148428789287,0.04494272667331508,0.0006648181067435741,3.218074721459185e-05,15.871064646401422,0.7506216507594224,1.00000000044344,4.387907240053419,2.8140110555379527,4.807717526747139,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.850599473675274,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.21744837321115787,23.346579429037646,2.4861008477550794,1197.3393644395323,36.8993476720919,0.9667696676107774,0.022805145362634588,0.009607178526812317,2.262407591774614e-05,0.0007953844238579657,0.15662484463989912,0.7989852858230112,0.043692550991272644,0.0006659757608644024,3.134278495265639e-05,15.72328909088835,0.7563443928526936,1.0000000003751006,4.3308091626784,2.7859304935223523,4.7439248242473075,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.561018500520607,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.22564330949960326,23.346579429037646,2.4861008477550794,1196.6295590152856,38.30228629757163,0.9656901651427465,0.02382983436521674,0.009662157509309627,2.3499552956621443e-05,0.0007943434297705893,0.1523567346035876,0.8044308308306676,0.04251508475258423,0.000666778603902439,3.057120925807123e-05,15.57712959021799,0.7620343519408642,1.0000000002817186,4.274859414453004,2.758512706005594,4.6814393123041995,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.271437527365936,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.23383824578804865,23.346579429037646,2.4861008477550794,1195.924312491175,39.711949660696646,0.9646148391194035,0.024854664397833882,0.00971281486960349,2.436503905960327e-05,0.0007933165740996624,0.14840426393785122,0.8094939421394489,0.04140466686288053,0.0006672679622512725,2.9859097568019338e-05,15.432543705436933,0.7676988314960788,1.0000000002675347,4.220348577380239,2.7317349584510215,4.620380572615945,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.98185655421127,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.24203318207649405,23.346579429037646,2.4861008477550794,1195.223189082744,41.12835949537859,0.9635433146439988,0.02587956615413869,0.00975959626591592,2.5220683622257377e-05,0.0007923022523244845,0.1447355886555511,0.8142115858410669,0.04035614534782868,0.0006674796845033423,2.9200471050049947e-05,15.289492447451078,0.7733428869204936,1.0000000003132326,4.166941751597978,2.7055758492820843,4.560731378346319,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.692275581056602,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.25022811836493947,23.346579429037646,2.4861008477550794,1194.5258118477946,42.55154110827423,0.9624752681134476,0.026904477204575485,0.009802888944972613,2.6066639344619138e-05,0.0007912990976596854,0.1413230405183539,0.8186160897861346,0.0393648345546421,0.0006674450016665472,2.859013920277128e-05,15.147939799426245,0.7789599335647985,1.0000000003712537,4.114574463663712,2.6800151513455392,4.502263646460947,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.402694607901935,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.2584230546533849,23.346579429037646,2.4861008477550794,1193.8318534151229,43.98152282252676,0.9614104191491303,0.027929340882134758,0.009843030968800761,2.6903061037128927e-05,0.0007903059388970254,0.13814246485505924,0.8227358472331074,0.03842647310656471,0.0006671912310503961,2.8023574218402217e-05,15.00785231964321,0.7845520808879443,1.0000000003686127,4.063221005736944,2.6550336658090963,4.444946784773215,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.11311363474727,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6534452902930702,0.2666179909418303,23.346579429037646,2.4861008477550794,1193.1410284077099,45.41833551793893,0.9603485240012131,0.028954105372360258,0.009880318754845045,2.7730104669944912e-05,0.0007893217669115883,0.1351726805165838,0.8265958963548926,0.03753718396394552,0.0006667423559224999,2.749680865568925e-05,14.869198900454483,0.790121286895831,1.0000000002456262,4.01285644157216,2.630613130823344,4.388751242164994,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.5068275862069,2.99802700796205,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.03458330843190737,23.66515146817882,2.9683435722396534,1210.4692816626903,7.993366834101402,0.9972159676955682,0.00016188041413965021,0.0004367516673182931,1.8465063292178754e-07,0.002185215572341081,0.9519367712345884,0.03560212851551071,0.011940578474805287,3.402648645256935e-05,0.00048649528864307996,19.055684774336346,0.6216824353089664,1.000000000393383,5.647012618895339,3.4385616082446755,6.2066793229408175,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.7025260750494633,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.04270995587783439,23.66515146817882,2.9683435722396534,1208.316056274893,9.138955730675764,0.9959245548321596,0.000968553134116051,0.002193483152440696,1.0986999821955074e-06,0.0009123101813016083,0.7788558014747576,0.17210270530195604,0.04871062059807131,0.00016364578472243154,0.0001672268404927791,18.800698026311874,0.6298351439996921,1.0000000004706113,5.5391068443589155,3.3715986811226846,6.086612754848362,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.4070251421368765,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.05083660332376141,23.66515146817882,2.9683435722396534,1206.324154177654,10.31093749714514,0.9937639562994215,0.0018317634196437025,0.0035395662845212252,2.0658189452190793e-06,0.0008626481774683869,0.6601215149807272,0.273173387255789,0.06631187514406794,0.0002583374301268269,0.000134885189289005,18.577664480228457,0.6374449196558274,1.0000000006024197,5.4427867616688435,3.3169404314150874,5.978582122257086,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.111524209224289,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.05896325076968842,23.66515146817882,2.9683435722396534,1204.6304192890325,11.506423267898755,0.991837789102787,0.002734104585338636,0.004580482774482174,3.0648885140533954e-06,0.0008445586488780479,0.5740614125480138,0.35121444356434317,0.07427836328123023,0.0003302641325305341,0.00011551647388236196,18.369582575228666,0.6447127277972754,1.0000000008872851,5.35345766862862,3.26758189877232,5.878285365538115,1.0000000000741036,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.816023276311702,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.06708989821561544,23.66515146817882,2.9683435722396534,1203.1569581172837,12.720513628873912,0.9900972634105243,0.003664898447272481,0.005398907668852668,4.0829982719654735e-06,0.0008348474750786101,0.5088571421578727,0.4134133878782102,0.07724119674170613,0.00038650384014739356,0.000101769382063579,18.17256003556479,0.6516611630451558,1.0000000012747932,5.269232928599762,3.2219618748800767,5.784129227866815,1.0000000003220137,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.520522343399115,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.07521654566154246,23.66515146817882,2.9683435722396534,1201.846116738628,13.949713710442559,0.9884961235425281,0.004616602599973286,0.006053577608311236,5.111172306012106e-06,0.0008285850768813319,0.4577678939029476,0.46416680176990016,0.07754256864632414,0.0004314058920922342,9.132978873584543e-05,17.983992445742874,0.6584221610528672,1.0000000012024117,5.18923147123845,3.179222340981536,5.694945150403425,1.0000000005336551,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.225021410486528,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.08334319310746947,23.66515146817882,2.9683435722396534,1200.6568841279743,15.191568611676237,0.9869999495221587,0.00558390627095581,0.006585921275616808,6.143210645460039e-06,0.0008240797206231678,0.41667266870026026,0.5063552981426029,0.07642112180120059,0.00046783011972065605,8.30812362155006e-05,17.80208018179318,0.6649958022329734,1.0000000011934405,5.112935039790655,3.138776390469797,5.609362418982668,1.0000000005465932,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.929520477573941,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.09146984055339649,23.66515146817882,2.9683435722396534,1199.5600626034538,16.44434720050309,0.9855838426521565,0.006563041345819566,0.0070253489692380395,7.174819329537054e-06,0.0008205922134564559,0.38291144772011143,0.5419600675183868,0.07455435411648109,0.0004977485646501042,7.63820803706869e-05,17.6255570758046,0.671417405594999,1.0000000011455104,5.039277793501138,3.100213661954225,5.52680354096953,1.0000000005594547,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.634019544661355,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.09959648799932351,23.66515146817882,2.9683435722396534,1198.5346324429734,17.70681589822138,0.9842297433948817,0.007551298257242214,0.007393007803971546,8.203004642545394e-06,0.0008177475392620475,0.3546909120144405,0.5723936990474272,0.07232199203122197,0.0005225698767576128,7.082703015274585e-05,17.453516092502664,0.6777515995191344,1.000000001069173,4.967901690090758,3.063241034520059,5.446897625297498,1.0000000005363272,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,9.338518611748768,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.10772313544525053,23.66515146817882,2.9683435722396534,1197.5652369492664,18.97808458437528,0.9829244029649467,0.008546697212383098,0.007704339225206361,9.225664264246335e-06,0.0008153349331995475,0.33075823069544735,0.5986921664787428,0.06994013031223542,0.0005433284146133388,6.614409896131803e-05,17.285294415895187,0.6839738630021671,1.0000000007662524,4.89864915144129,3.0276443221767386,5.3698775374129,1.000000000085878,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.043017678836181,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.11584978289117755,23.66515146817882,2.9683435722396534,1196.6404787183924,20.257502913406714,0.9816579634092247,0.009547767310109902,0.007970801227900894,1.0241313799764772e-05,0.0008132267389647027,0.31021179500655854,0.6216329246736433,0.06753233662676542,0.000560801012313914,6.214268071882826e-05,17.120398267327225,0.690100570084099,1.0000000006204661,4.831698466075306,2.993263248367575,5.294905960613388,1.0000000000904894,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.747516745923594,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.12397643033710457,23.66515146817882,2.9683435722396534,1195.7517660125984,21.544590358101523,0.9804229811325562,0.010553397614358329,0.00820103126489818,1.124890304474253e-05,0.0008113410851425135,0.29238624513554284,0.6418108375615256,0.06516865032212796,0.0005755822880025482,5.8684692801101775e-05,16.958452344494624,0.6961526716568471,1.0000000010621697,4.766387090605743,2.9599751834991603,5.221818913585677,1.0000000005594456,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,11.452015813011005,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.13210307778303157,23.66515146817882,2.9683435722396534,1194.892525248353,22.838988540796755,0.9792137546596774,0.011562735539247145,0.008401639075109841,1.2247691045723677e-05,0.0008096230349196969,0.2767798704225824,0.6596887206223752,0.06288760665034847,0.0005881349010388984,5.566740365511543e-05,16.79916575090549,0.7021527299643943,1.000000000966614,4.702604775912315,2.9276840284837515,5.150487587395948,1.0000000004921694,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,12.15651488009842,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.1402297252289586,23.66515146817882,2.9683435722396534,1194.0576558573441,24.140428323189703,0.978025856546425,0.012575117556023363,0.008577754390365773,1.3237160935101287e-05,0.000808034346250709,0.26300722312825586,0.6756319543109645,0.06070898584426632,0.0005988240364530739,5.301268006035344e-05,16.64230981802401,0.7080845673801661,1.0000000007917926,4.640263102792806,2.896312877168188,5.080854083088513,1.0000000003441325,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,12.861013947185832,0.96,0.029291,0.009892,2.8e-05,0.000789,306.07,86.69,0.6649028901434538,0.1483563726748856,23.66515146817882,2.9683435722396534,1193.2431494879681,25.4487067506446,0.9768558057722797,0.01359001927122172,0.008733410419713943,1.4216959081028789e-05,0.0008065475777036193,0.2507672935812684,0.689932751936473,0.05864135287912314,0.0006079416263871667,5.065997674831326e-05,16.487700925635753,0.7139551650976771,1.0000000006628786,4.57955455824813,2.8657988515131976,5.013207951127616,1.0000000002170921,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
