T,P,z_carbon dioxide,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_carbon monoxide,y_carbon dioxide,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_carbon monoxide,rhoV1_carbon dioxide,rhoV2_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,13.2970654733,0.95,0.05,0.027678073938168724,0.0008557714338371649,0.9811259825951341,0.018874017404865977,0.20810828315165425,0.7918917168483458,0.027155677488926562,0.0005223964492421639,0.00017809312386608188,0.0006776783099710831,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.631106391033804,-1.6754086820545666,-2.0338171153590885
200.0,14.2741735349,0.95,0.05,0.027669238209587232,0.0009216644798470677,0.9794302170765405,0.02056978292345942,0.1963728911130185,0.8036271088869814,0.027100087985958532,0.0005691502236286983,0.00018098991854374505,0.0007406745613033225,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.518348715808088,-1.8031404981838541,-2.1920588780170647
200.0,15.2512815966,0.95,0.05,0.02766038194047411,0.0009880108366732993,0.9777338106903785,0.022266189309621577,0.18618015305675936,0.8138198469432406,0.027044490639811077,0.0006158913006630343,0.00018394800879357174,0.0008040628278797276,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.405937697078105,-1.9275918358818558,-2.3467550976032214
200.0,16.2283896583,0.95,0.05,0.02765150539532732,0.0010548159449202882,0.9760368052901377,0.023963194709862374,0.17725246078696613,0.8227475392130339,0.026988886987518283,0.0006626184078090385,0.00018696872191445002,0.0008678472230058382,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.2938747669573,-2.048848589082766,-2.49799116307425
200.0,17.20549772,0.95,0.05,0.027642608853288043,0.0011220853312931748,0.9743392443330947,0.025660755666905306,0.16937523222750175,0.8306247677724983,0.026933278621507985,0.0007093302317800579,0.00019005346356685472,0.0009320318677263201,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.18216133414457,-2.1669943338701003,-2.6458501350762695
200.0,18.1826057817,0.95,0.05,0.02763369260598102,0.0011898246018589623,0.9726411725729266,0.027358827427073393,0.16237999234782524,0.8376200076521748,0.02687766717880119,0.0007560254271798287,0.0001932037097451125,0.00099662089211385,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.070798774453,-2.2821100676246484,-2.7904124910474675
200.0,19.1597138433,0.95,0.05,0.027624756958843606,0.0012580394364371315,0.9709426362200708,0.029057363779929235,0.1561326264014554,0.8438673735985447,0.026822054346558356,0.0008027026122852503,0.00019642100132753615,0.0010616184351095956,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.95978844880654,-2.394274200238355,-2.9317561141021695
200.0,20.136821905,0.95,0.05,0.027615802235000115,0.0013267355836267493,0.9692436834377838,0.030756316562216286,0.15052505024889537,0.8494749497511046,0.026766441879340894,0.0008493603556592236,0.00019970694039241397,0.0011270286432343353,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.849131740356928,-2.503562616567997,-3.0699563476264053
200.0,21.1139299667,0.95,0.05,0.02760682877059958,0.0013959188561444502,0.9675443637013068,0.032455636298693115,0.14546919175811865,0.8545308082418813,0.026710831576660703,0.0008959971939388772,0.00020306318776325066,0.0011928556683811994,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.73883001504993,-2.6100485385658736,-3.205085869082051
200.0,22.0910380284,0.95,0.05,0.027597836906581037,0.0014655951262550029,0.9658447266928833,0.03415527330711668,0.1408925683051776,0.8591074316948225,0.02665522524435153,0.0009426116622295068,0.0002064914614336184,0.0012591036648213847,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.628884551937304,-2.713802435636067,-3.3372146191168657
200.0,23.0681460901,0.95,0.05,0.027588827007067426,0.0015357703211530862,0.9641448247223321,0.035855175277667836,0.13673498749393762,0.8632650125060624,0.026599624779023764,0.0009892022280436586,0.0002099935356564278,0.0013257767854966585,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.519296701816042,-2.8148927032870255,-3.4664104399154283
200.0,24.0452541517,0.95,0.05,0.027579799446799218,0.001606450418156706,0.9624447110427679,0.037555288957232195,0.1329460517661141,0.8670539482338859,0.02654403210919216,0.0010357673376070573,0.00021357124045195708,0.001392879177704749,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.410067777612124,-2.9133851109965025,-3.5927385519279955
200.0,25.0223622134,0.95,0.05,0.02757075461167645,0.0016776414396472406,0.9607444399088231,0.03925556009117692,0.12948324733823718,0.8705167526617629,0.02648844919725869,0.0010823054144177581,0.00021722646147471995,0.0014604149781725208,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.30119905851268,-3.00934300314397,-3.716261753936129
200.0,25.9994702751,0.95,0.05,0.027561692903591964,0.0017493494476847951,0.9590440671964516,0.04095593280354829,0.12631046383641065,0.8736895361635894,0.026432878061080415,0.0011288148425115463,0.00022096114014903527,0.00152838830753576,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.192691829409178,-3.102827427699216,-3.8370405419472373
200.0,26.9765783368,0.95,0.05,0.02755261473728136,0.0018215805382136127,0.9573436499709758,0.042656350029024175,0.12339683546311057,0.8766031645368894,0.026377320758833034,0.0011752939784483237,0.00022477727395674957,0.001596803264256863,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.084547352434708,-3.193897119616384,-3.9551331000033514
200.0,27.9536863985,0.95,0.05,0.027543520539218946,0.001894340834839423,0.9556432463274156,0.04435675367258439,0.12071582508538949,0.8792841749146105,0.026321779383385042,0.0012217411558339034,0.00022867691687058648,0.0016656639179688365,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,16.97676685622666,-3.2826087208654986,-4.0705955229409465
200.0,28.9307944601,0.95,0.05,0.027534410755427834,0.0019676364821060075,0.9539429163937684,0.046057083606231584,0.1182444938452538,0.8817555061547463,0.02626625609721677,0.001268154658211062,0.00023266217989808066,0.001734974302207927,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,16.869351598426498,-3.3690168363290773,-4.1834818568240095
200.0,29.9079025218,0.95,0.05,0.02752528584161816,0.002041473638233895,0.9522427210250181,0.0477572789749819,0.1159629138545539,0.8840370861454462,0.026210753086813882,0.0013145327548042779,0.00023673523164685989,0.001804738406587035,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,16.762302781994038,-3.453174003350272,-4.2938440893984
200.0,30.8850105835,0.95,0.05,0.027516146261032007,0.0021158584672741295,0.9505427215130102,0.04945727848698986,0.11385369233253269,0.8861463076674674,0.026155272552511405,0.0013608737085206047,0.00024089829895221292,0.0018749601683219167,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,16.65562153690704,-3.53513062717132,-4.401732089768963
203.5757241379,3.0536788965,0.95,0.05,0.027521124920977434,0.00018884058590702354,0.9996724503779948,0.00032754962200511875,0.9408276220510727,0.059172377948927275,0.02751211038691241,9.014534065021813e-06,0.0001776664393856363,1.1174146521387266e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,19.04816174506038,-0.030035842494651632,-0.036277104997310516
203.5757241379,4.0257143271,0.95,0.05,0.027512293673120695,0.0002489769159127744,0.997990141674898,0.0020098583251020735,0.723754661560207,0.27624533843979293,0.027456997860639123,5.5295812481574734e-05,0.00018019820351275416,6.877871240002024e-05,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.93598662757762,-0.18207942200228544,-0.22021471891372002
203.5757241379,4.9977497577,0.95,0.05,0.027503443299114003,0.0003095146817522231,0.9963074027744011,0.0036925972255988653,0.5906026699154656,0.4093973300845344,0.02740188416069328,0.00010155913842072407,0.0001828001974208986,0.00012671448433132447,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.82414358856037,-0.33046493708761915,-0.4002325411381662
203.5757241379,5.9697851883,0.95,0.05,0.027494571046788013,0.00037044494894287647,0.9946238748665037,0.0053761251334962625,0.5006690544460114,0.49933094555398866,0.027346756792348676,0.0001478142544393357,0.00018547032231153092,0.00018497462663134555,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.712611928567583,-0.4752745576332238,-0.5764196697149515
203.5757241379,6.9418206189,0.95,0.05,0.027485675745045825,0.00043176595405980113,0.9929394108389685,0.007060589161031418,0.4358963723391046,0.5641036276608953,0.02729161068079673,0.0001940650642490947,0.0001882052130741998,0.00024356074098560128,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.60138716714497,-0.6165821842386663,-0.7488528456494379
203.5757241379,7.9138560495,0.95,0.05,0.027476756848946488,0.0004934788609425871,0.9912539472958118,0.008746052704188129,0.3870533471344854,0.6129466528655146,0.02723644368540544,0.0002403131635410481,0.0001910026448679416,0.00030247621607464546,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.490468917316875,-0.754459405609559,-0.9176049003812885
203.5757241379,8.8858914801,0.95,0.05,0.02746781411329939,0.0005555862361075014,0.9895674607829879,0.010432539217012217,0.34893133525724995,0.65106866474275,0.027181255065356794,0.0002865590479425975,0.00019386144721554021,0.0003617247888919612,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.379858018785935,-0.8889787143921204,-1.0827488181831058
203.5757241379,9.8579269107,0.95,0.05,0.0274588474509955,0.0006180914053556682,0.9878799487897632,0.012120051210236916,0.3183690942899086,0.6816309057100913,0.027126044813715354,0.0003328026372801489,0.00019678120091146085,0.00042131020444420727,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.269555669175475,-1.0202130671358134,-1.2443576613954193
203.5757241379,10.8299623413,0.95,0.05,0.027449856863737195,0.0006809981489189341,0.9861914204625946,0.013808579537405429,0.2933370739972017,0.7066629260027982,0.027070813331943885,0.0003790435317933094,0.00019976200440139077,0.0004812361445175433,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.159563120953926,-1.14823576755294,-1.4025046310993332
203.5757241379,11.8019977719,0.95,0.05,0.02744084241433649,0.0007443105436166104,0.9845018928637169,0.015498107136283041,0.27247271925288996,0.72752728074711,0.02701556129868924,0.00042528111564724667,0.0002028043177878146,0.0005415062258287957,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,18.049881644415848,-1.2731201014706564,-1.5572627745829273
203.5757241379,12.7740332025,0.95,0.05,0.027431804205111408,0.0008080328751153703,0.9828113880707994,0.01718861192920059,0.2548273313946741,0.7451726686053258,0.026960289568111934,0.0004715146369994729,0.00020590886124481581,0.0006021240138705544,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.940512473683118,-1.3949387720561717,-1.7087044756938141
203.5757241379,13.7460686331,0.95,0.05,0.027422742367956013,0.0008721695861491262,0.9811199318309515,0.018880068169048518,0.23972006351468828,0.7602799364853117,0.026904999122666747,0.0005177432452892645,0.0002090765485872479,0.0006630930375618782,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.831456808125385,-1.5137636927343578,-1.8569012737460717
203.5757241379,14.7181040637,0.95,0.05,0.02741365705792509,0.0009367252443083625,0.979427552687376,0.02057244731262396,0.22664964404280027,0.7733503559571997,0.026849691042454583,0.0005639660154705058,0.0002123084431883955,0.000724416801119967,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.722715814685024,-1.6296656035082044,-2.0019234967375894
203.5757241379,15.6901394943,0.95,0.05,0.027404548452682267,0.0010017045209710332,0.9777342818761302,0.022265718123869842,0.21523884911842603,0.7847611508815738,0.026794366501522913,0.0006101819511593568,0.00021560572825052944,0.0007860987927205037,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.61429066076586,-1.7427139077810523,-2.143840101343539
203.5757241379,16.6621749249,0.95,0.05,0.027395416737604105,0.0010671121768216305,0.976040151370445,0.023959848629555025,0.20519837669475363,0.7948016233052463,0.026739026699427532,0.0006563900381765725,0.0002189696864350035,0.000848142490386627,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.506182415304053,-1.8529763731196027,-2.2827184079765956
203.5757241379,17.6342103555,0.95,0.05,0.027386262122018966,0.0011329530513838199,0.9743451959643236,0.025654804035676458,0.19630264951155074,0.8036973504884491,0.0266836729340089,0.0007025891880100655,0.00022240168575883993,0.0009105513656249798,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.398392201861064,-1.9605192499738262,-2.418624184778606
203.5757241379,18.6062457861,0.95,0.05,0.02737708482326365,0.0011992320550176334,0.9726494511886519,0.027350548811348113,0.18837319158786414,0.811626808412136,0.02662830652849256,0.0007487782947710901,0.0002259031696581447,0.0009733288853594888,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.290921077654872,-2.0654068806791948,-2.5516212926131416
203.5757241379,19.5782812167,0.95,0.05,0.027367885076242694,0.0012659541624681114,0.9709529545280865,0.029047045471913464,0.181266950131732,0.8187330498682679,0.02657292887396297,0.0007949562022797234,0.00022947565003716568,0.0010364785124309455,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.183770120589845,-2.1677019253644474,-2.6817718911067914
203.5757241379,20.5503166473,0.95,0.05,0.02735866312568169,0.0013331244073515943,0.9692557444050399,0.030744255594960048,0.17486792756187414,0.8251320724381259,0.02651754139380932,0.0008411217318723664,0.00023312070229572498,0.0011000037050558694,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,17.076940370863074,-2.2674650766686995,-2.8091361707760427
203.5757241379,21.5223520779,0.95,0.05,0.02734941922932066,0.0014007478772045062,0.9675578605751893,0.032442139424810605,0.16908107855264268,0.8309189214473574,0.02646214555749544,0.000887273671825217,0.0002368399618580626,0.0011639079153464437,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.970432860658086,-2.364755310157527,-2.933772597286552
203.5757241379,22.4943875085,0.95,0.05,0.02734015366080918,0.0014688297088172716,0.9658593444797695,0.03414065552023045,0.16382778772250395,0.836172212277496,0.026406742892805327,0.0009334107680038536,0.00024063512173662325,0.0012281945870806484,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.86424863905945,-2.4596298364138374,-3.0557378584403363
203.5757241379,23.4664229391,0.95,0.05,0.02733086669557218,0.001537375083685847,0.9641602374254762,0.03583976257452388,0.1590424701570962,0.8409575298429037,0.02635133492224691,0.000979531773325269,0.00024450793086736955,0.0012928671528184773,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.758388660226732,-2.552143613357467,-3.175086405852104
203.5757241379,24.4384583697,0.95,0.05,0.027321558630257387,0.0016063892234355402,0.9624605830532479,0.037539416946752106,0.15466998246105118,0.8453300175389489,0.026295923249201023,0.0010256353810563655,0.0002484601930143966,0.0013579290304211436,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.652853939308905,-2.642350519426701,-3.291871589056308
203.5757241379,25.4104938003,0.95,0.05,0.02731222977172722,0.001675877385122881,0.9607604259151277,0.03923957408487231,0.15066362750913803,0.849336372490862,0.026240509508176475,0.0010717202635507454,0.000252493766103142,0.001423383619019739,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.547645463841313,-2.7303016737384738,-3.406143998832288
203.5757241379,26.3825292309,0.95,0.05,0.02730288043428729,0.0017458448563260217,0.9590598111109545,0.04094018888904551,0.1469835998816124,0.8530164001183876,0.02618509535209254,0.0011177850821947465,0.00025661056181759505,0.0014892342945084266,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.442764172139977,-2.8160476560633985,-3.517953692857551
203.5757241379,27.3545646614,0.95,0.05,0.027293510950948008,0.0018162969500048738,0.9573587857008145,0.04264121429918547,0.14359576255438816,0.8564042374456118,0.026129682501511466,0.0011638284494365394,0.0002608125455611593,0.0015554844044437144,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.33821104034624,-2.8996365731629243,-3.627348240557014
203.5757241379,28.326600092,0.95,0.05,0.027284121662230612,0.001887238999004988,0.9556573972712376,0.04434260272876248,0.14047067518109954,0.8595293248189005,0.026074272694559097,0.0012098489676715147,0.0002651017364183331,0.001622137262586655,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.23398699399315,-2.981115170900315,-3.7343738575740115
203.5757241379,29.2986355226,0.95,0.05,0.027274712923497514,0.001958676350227435,0.9539556948477311,0.04604430515226888,0.13758281573667058,0.8624171842633294,0.026018867718707463,0.0012558452047900512,0.00026948020738111565,0.0016891961428463192,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.130092963700232,-3.060528365974024,-3.839074923813511
203.5757241379,30.2706709532,0.95,0.05,0.027265285095545492,0.0020306143583803523,0.9522537276966433,0.04774627230335664,0.13490995197175748,0.8650900480282425,0.025963469368944923,0.0013018157266005662,0.00027395008556225446,0.0017566642728180978,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,16.026529812108848,-3.1379197624738353,-3.941494518056814
203.5757241379,31.2427063838,0.95,0.05,0.02725583855913618,0.0021030583793297157,0.9505515471377061,0.04944845286229393,0.13243263018254617,0.867567369817454,0.02590807951092244,0.0013477590482137386,0.00027851355260207714,0.0018245448267276388,19.070045494004148,0.027522842573855604,0.00017718098411916155,309.1473760575555,82.3795680252517,2.8644295494487135,15.923298443312614,-3.213331382881183,-4.041674122270059
207.1514482759,3.6315730184,0.95,0.05,0.02726431982660351,0.000222144144424026,0.9996081462887433,0.0003918537112566942,0.9409959693348348,0.05900403066516521,0.027253636201694565,1.0683624908944055e-05,0.00020903674451434388,1.310739990968212e-05,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,18.209074884420517,-0.032300871907455786,-0.03943896256678414
207.1514482759,4.5982789614,0.95,0.05,0.027255246607030884,0.00028127964819141016,0.9979312891890726,0.0020687108109273765,0.753273903605652,0.24672609639434795,0.027198863383720427,5.638322331045649e-05,0.00021188061859796803,6.939902959344215e-05,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,18.10115515060702,-0.16855750841021333,-0.20608118940509002
207.1514482759,5.5649849044,0.95,0.05,0.027246152471356325,0.00034079581561708,0.9962538649123421,0.003746135087657933,0.6302796074622093,0.3697203925377905,0.0271440847035797,0.00010206776777662583,0.00021479665289189667,0.0001259991627251833,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,17.993545672477264,-0.3016886889541972,-0.36934840418247816
207.1514482759,6.5316908474,0.95,0.05,0.02723703470839388,0.00040068439828184647,0.9945755335447469,0.005424466455253008,0.5435310072520684,0.4564689927479316,0.02708928832727763,0.0001477463811162445,0.00021778439458832095,0.00018290000369352552,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,17.886225681374313,-0.4317613635324662,-0.5293137644787294
207.1514482759,7.4983967904,0.95,0.05,0.027227892015872935,0.000460943161098374,0.9928961374549978,0.007103862545002238,0.47910759997324504,0.5208924000267549,0.02703446881360201,0.0001934232022709252,0.00022084137163792282,0.00024010178946045114,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,17.779189162090404,-0.5588359962947926,-0.6860405559709122
207.1514482759,8.4651027334,0.95,0.05,0.02721872370926137,0.0005215725908654968,0.9912155988494202,0.008784401150579794,0.42940458294884115,0.5705954170511588,0.02697962352139242,0.0002391001878689491,0.0002239656608581452,0.0002976069300073516,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,17.672434601871704,-0.6829699016444977,-0.8395874478477943
207.1514482759,9.4318086764,0.95,0.05,0.027209529420523935,0.0005825745709970881,0.989533880737257,0.010466119262743044,0.3899176888827286,0.6100823111172715,0.026924751240525617,0.0002847781799983191,0.0002271561303250317,0.0003554184406720565,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,17.56596208850818,-0.8042205764816472,-0.9900125516348091
207.1514482759,10.3985146194,0.95,0.05,0.027200308956272644,0.000643951775303624,0.9878509685537269,0.01214903144627311,0.3578098651693768,0.6421901348306233,0.026869851547414544,0.00033045740885810046,0.0002304122978969705,0.0004135394774066535,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,17.459772294001144,-0.9226454418355736,-1.1373735024408518
207.1514482759,11.3652205624,0.95,0.05,0.02719106222468429,0.0007057073629805498,0.9861668606961409,0.013833139303859114,0.33120551095304296,0.6687944890469569,0.026814924473110333,0.0003761377515739591,0.00023373416773929753,0.00047197319524125214,18.234345217704888,0.02726643768707328,0.00020838161103571437,309.1473760575555,82.3795680252517,3.4056633200515063,17.353866075929385,-1.0383018687783618,-1.2817276585269504
