T,P,z_carbon dioxide,z_hydrogen,z_argon,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
255.3888888889,30.5371307701,0.95,0.02,0.03,0.023107639703002454,0.0017586899452703244,0.9826916811785993,0.0034577526645504886,0.013850566156850184,0.7453578188421154,0.12355055029092975,0.13109163086695477,0.02270768530781283,7.990050275452939e-05,0.00032005389243509343,0.0013108533016262483,0.0002172871105292737,0.00023054953311480225,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,7.104869811523817,0.02365325102353566
255.3888888889,34.4699919039,0.95,0.02,0.03,0.023097965532242325,0.001974938398503068,0.9767733918466892,0.0053174163253840645,0.017909191827926763,0.6797434027951327,0.1682092790035543,0.15204731820131315,0.022561478137686254,0.00012282149900430376,0.0004136658955517683,0.0013424513473092453,0.0003322029640886353,0.0003002840871051878,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,6.861349523642659,0.04056271969923042
255.3888888889,38.4028530377,0.95,0.02,0.03,0.02309325006855075,0.0021897877808864136,0.9714675934566663,0.007385503433087617,0.021146903110245988,0.6272928268176223,0.20962481921619353,0.16308235396618417,0.022434344069187994,0.0001705552776624324,0.0004883507217003242,0.0013736381672029266,0.00045903386769014404,0.000357115745993343,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,6.638689551513107,0.06016425530993885
255.3888888889,42.3357141714,0.95,0.02,0.03,0.023092643847131535,0.002403297696144083,0.9666594177375406,0.009622383832827026,0.02371819842963243,0.5844321263284528,0.24772242918574947,0.16784544448579777,0.02232272165528857,0.00022220628281187097,0.0005477159090310961,0.001404564382757758,0.0005953507433453274,0.00040338257004099735,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,6.433193416485282,0.08161597298960821
255.3888888889,46.2685753052,0.95,0.02,0.03,0.023095308470137424,0.0026156271400338575,0.9622413936595599,0.011991150228799085,0.025767456111641114,0.5487766462907906,0.2824976905342015,0.1687256631750079,0.022223261809302473,0.00027693931344587383,0.0005951073473890793,0.0014353950898549524,0.0007389086263581431,0.00044132342382076183,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,6.241517994707363,0.10425614277776774
255.3888888889,50.201436439,0.95,0.02,0.03,0.023100524534075195,0.00282695604521572,0.9581240491001447,0.014461199029028936,0.027414751870826388,0.5186778572391477,0.31406610837477394,0.1672560343860783,0.022133168102925357,0.00033406128296222735,0.0006332951481876089,0.0014662795040417448,0.0008878510836674426,0.0004728254575065324,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,6.060937575249071,0.12758860273603734
255.3888888889,54.1342975727,0.95,0.02,0.03,0.023107718765059113,0.003037447174789443,0.9542374567433761,0.01700869279818468,0.02875385045843916,0.4929600265241205,0.34263384548124465,0.16440612799463492,0.022050250785511195,0.00039303208974173794,0.0006644358898061781,0.0014973400398498188,0.001040732205944249,0.0004993749289953753,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,5.889351470886833,0.15125157721502092
255.3888888889,58.0671587065,0.95,0.02,0.03,0.023116450934233448,0.003247233700593827,0.9505286365871849,0.019615628245000703,0.029855735167814437,0.47076143923941155,0.3684544413466251,0.1607841194139634,0.021972848589251477,0.0004534437078697225,0.0006901586371122504,0.0015286724104382704,0.0011964576790742326,0.0005221036110813241,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,3.87,5.725183499756998,0.17498470437232871
266.4666666667,31.4503111797,0.95,0.02,0.03,0.021886895601647756,0.001882476506460865,0.9951038034532919,0.0008374914445529182,0.004058705102155239,0.941859626107805,0.02345846630240978,0.03468190758978516,0.021779733058984806,1.8330087814202892e-05,8.883245484874681e-05,0.0017730286185319573,4.4160011691890285e-05,6.528787623701732e-05,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,5.531503574808586,0.009020488034770402
266.4666666667,34.912105202,0.95,0.02,0.03,0.021858290616309686,0.0020788039100634757,0.9885426569126085,0.00221996305737475,0.009237380030016795,0.8721874211074103,0.055895567097207555,0.0719170117953822,0.021607852681414717,4.852459766556866e-05,0.0002019133372294026,0.001813106621306264,0.00011619592343689043,0.00014950136532032162,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,5.310972828779683,0.02312262971056267
266.4666666667,38.3738992243,0.95,0.02,0.03,0.02183459003670536,0.0022741615856000526,0.9824946968525903,0.0038225091787690386,0.013682793968640795,0.8146753859231635,0.087371384076788,0.0979532300000486,0.02145236891901342,8.346292082996524e-05,0.00029875819686197647,0.0018527034674003563,0.0001986966453481394,0.00022276147285155718,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,5.107638300726665,0.0383450628383617
266.4666666667,41.8356932466,0.95,0.02,0.03,0.02181572062426996,0.0024682429176368093,0.9769341128581791,0.0056340752499257525,0.01743181189189524,0.7664507917726661,0.11790016575685593,0.11564904247047807,0.021312521674433052,0.00012291141162849416,0.0003802875382084133,0.0018917867385100078,0.0002910062491175655,0.00028544993000923603,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,4.920305078389699,0.054368325249130045
266.4666666667,45.2974872689,0.95,0.02,0.03,0.021801307038414045,0.002660942841759847,0.9718108985380314,0.0076333629963816554,0.020555738465587014,0.7254606160703865,0.14731236401066958,0.12722701991894395,0.02118674778230466,0.0001664172904197847,0.0004481419656896005,0.0019304092333111836,0.00039198978051691215,0.0003385438279317514,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,4.747224023823132,0.07091433612881204
266.4666666667,48.7592812912,0.95,0.02,0.03,0.021790794006157282,0.0028523093404501597,0.9670626287299674,0.009793948728829117,0.023143422541203416,0.6902079636783263,0.17539521397919722,0.13439682234247666,0.02107306253370768,0.00021341791925678124,0.0005043135531928207,0.0019686866216527747,0.0005002814071031187,0.0003833413116942669,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,4.5864214190800485,0.08774372214229142
266.4666666667,52.2210753135,0.95,0.02,0.03,0.02178356990842234,0.0030424786623752978,0.9626253893993235,0.01208892483276314,0.025285685767913353,0.6595820125817472,0.20197605283418438,0.1384419345840684,0.020969417465602443,0.0002633399392121587,0.0005508125036077404,0.002006764199366521,0.0006145078310587918,0.0004212066319499849,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,4.435981107003729,0.10467095023284756
266.4666666667,55.6828693358,0.95,0.02,0.03,0.02177905290293649,0.0032316212899716197,0.9584408243781385,0.014493843204407742,0.0270653324174538,0.6327444405895588,0.2269535836939752,0.1403019757164658,0.02087393341846554,0.00031566217791566275,0.0005894573065552883,0.002044790405320401,0.000733428032900806,0.00045340285175041206,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,4.294210437671758,0.1215423866971328
266.4666666667,59.1446633581,0.95,0.02,0.03,0.021776734070203967,0.0034199072669338897,0.9544592229570877,0.01698797540974747,0.028552801633164714,0.6090518276045093,0.25029668826596263,0.14065148412952802,0.020785004679190016,0.00036994262288923493,0.0006217867681247135,0.002082900771164028,0.0008559914630902521,0.00048101503267960956,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,4.159700213965459,0.13825073887057115
266.4666666667,62.6064573804,0.95,0.02,0.03,0.021776189641409698,0.00360748921821498,0.9506399491659413,0.01955445615443858,0.02980559467962016,0.588002293563114,0.27202915918029186,0.13996854725659424,0.020701315813737613,0.00042582154555368556,0.0006490522821184005,0.002121211934314613,0.0009813422587829895,0.0005049350251173777,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,3.87,4.031317574762979,0.15470915537830088
277.5444444444,42.6209870365,0.95,0.02,0.03,0.020392943790882627,0.0026774682599590006,0.9926803093785602,0.0014609633128461403,0.005858727308593556,0.9425354529366993,0.023242373681785843,0.03422217338151502,0.020243673751472954,2.979334271941301e-05,0.00011947669669025745,0.0025236087591240927,6.223071781908802e-05,9.162878301582026e-05,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,3.5617604386528514,0.018310960864959647
277.5444444444,45.5502074756,0.95,0.02,0.03,0.020355311930379674,0.0028532474348533657,0.9869891399676176,0.0028596507627689648,0.01015120926961344,0.9017741757694362,0.042347301675271266,0.05587852255529264,0.02009047181593802,5.820908328811044e-05,0.00020663103115354319,0.002572984853831152,0.00012082732987792938,0.00015943525114428466,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,3.407436554544256,0.032968147135596926
277.5444444444,48.4794279147,0.95,0.02,0.03,0.02032147055465009,0.0030281144459029558,0.9816094072177105,0.004435115295764736,0.013955477486524722,0.8659013250753214,0.06141128525333967,0.07268738967133903,0.019947746664942236,9.012806488936131e-05,0.0002835958248184944,0.002622048311187092,0.000185960400017105,0.00022010573469875903,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,3.2634200351474827,0.04717090847762062
277.5444444444,51.4086483538,0.95,0.02,0.03,0.020291414235457873,0.003201877461113522,0.9765295894637274,0.006181232915040077,0.017289177621232513,0.834120095396517,0.08035967551372435,0.08552022908975865,0.01981516641299011,0.00012542595756492498,0.0003508218649028371,0.0026707503333119687,0.0002573018338097902,0.00027382529399176317,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,3.1290955262391007,0.060877221128400105
277.5444444444,54.3378687929,0.95,0.02,0.03,0.020264966964305624,0.0033744597585966245,0.9717277458508324,0.00808635946548378,0.020185894683683682,0.8057891401938791,0.09907292163203425,0.0951379381740867,0.01969203066796629,0.00016386980742952886,0.0004090664889098023,0.002719103027498419,0.0003343175872138966,0.00032103914388430916,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,3.003646250964206,0.07407320730074751
277.5444444444,57.2670892321,0.95,0.02,0.03,0.02024182904605337,0.0035458814414367694,0.9671751522746864,0.010135321948053914,0.022689525777259724,0.7803897582939463,0.11741691962806967,0.10219332207798408,0.01957739408993484,0.00020515745419921993,0.0004592775019193125,0.0027671695610218304,0.00041634647621984497,0.00036236540419509424,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,2.886150461635713,0.0867548864481722
277.5444444444,60.1963096712,0.95,0.02,0.03,0.02022163196026529,0.003716230693563005,0.962840142190361,0.01231148187073237,0.024848375938906545,0.7575007177294136,0.1352661862825359,0.1072330959880504,0.01947019899194298,0.0002489582552754284,0.0005024747130468796,0.0028150474176220526,0.000502680353264371,0.0003985029226765808,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,2.775672918963009,0.098927083727129
277.5444444444,63.1255301103,0.95,0.02,0.03,0.02020398631856921,0.0038856347971207247,0.9586912299831871,0.014598390055530283,0.02671037996128262,0.736778372402257,0.15251749939145448,0.11070412820628847,0.0193693844943126,0.00029494567295507065,0.0005396561513015392,0.0028628516815721815,0.0005926273028052744,0.0004301558127432684,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,2.6713323949067966,0.11059713080705658
277.5444444444,66.0547505494,0.95,0.02,0.03,0.020188515823697302,0.004054236657048151,0.9546991554654014,0.016980852883485092,0.028319991651113558,0.7179407220277486,0.16909510977215877,0.11296416820009249,0.019273959006983706,0.0003428182171381147,0.0005717385995754815,0.0029107015928325156,0.0006855515925658672,0.00045798347164976804,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,2.572340725464493,0.12177693221478192
277.5444444444,68.9839709885,0.95,0.02,0.03,0.020174876741654586,0.004222179037537152,0.9508379184844709,0.01944546671707082,0.029716614798458416,0.7007547518018036,0.18495015720430158,0.11429509099389487,0.01918303780671561,0.0003923098942008505,0.0005995290407381272,0.0029587120235121246,0.000780892676737203,0.00048257433728782423,3.7632798104482377,0.02044340333334865,0.0024634476757375884,309.1473760575555,82.3795680252517,39.067456891519946,78.33152472642882,34.052431631256816,56.55314330349872,3.87,2.478017622318467,0.13247659977995552
288.6222222222,56.7723607653,0.95,0.02,0.03,0.018493054640975417,0.0038841572912519193,0.9886114889096751,0.0027000075522206736,0.008688503538104287,0.9437436716033252,0.022803166546270636,0.03345316185040413,0.018282446283102684,4.9931387194263204e-05,0.00016067697067847082,0.0036656488631309123,8.857108560432894e-05,0.00012993734251667775,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.817595751729995,0.029505515344720346
288.6222222222,59.0463449138,0.95,0.02,0.03,0.018444039903695822,0.0040388889138312034,0.9839387086269032,0.004075127172953687,0.01198616420014295,0.9227228398588031,0.03279911121860416,0.044478048922592696,0.01814780480470554,7.516180819059296e-05,0.00022107329079968686,0.0037267750484445646,0.000132471966684337,0.00017964189870230154,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.725033702272863,0.04076197207529164
288.6222222222,61.3203290623,0.95,0.02,0.03,0.01839732004338923,0.004193155221793775,0.9794136953585572,0.00557760023367028,0.015008704407772489,0.9033784198740942,0.04285993167866845,0.05376164844723731,0.018018587208389898,0.00010261289657291469,0.0002761199384264171,0.0037880059385508673,0.00017971834632413304,0.00022543093691877432,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.6377159052003882,0.051166642118787076
288.6222222222,63.5943132108,0.95,0.02,0.03,0.018352910838106255,0.004346857360452874,0.9750319686886182,0.007204884882974522,0.017763146428407244,0.8855370021206456,0.05295032400028295,0.061512673879071444,0.01789467478564542,0.00013223060985605102,0.0003260054426047837,0.0038493030356215006,0.0002301675056189944,0.00026738681921237897,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.555371388052862,0.06076345745159806
288.6222222222,65.8682973593,0.95,0.02,0.03,0.018310758139877203,0.004499946795594358,0.9707860141486608,0.00895232774556416,0.02026165810577496,0.8690456893169723,0.06302684899632298,0.06792746168670477,0.017775827910651538,0.00016392390813793747,0.00037100632108772775,0.003910659364867,0.0002836174671774131,0.0003056699635499457,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.4776857064015647,0.06959440913216453
288.6222222222,68.1422815077,0.95,0.02,0.03,0.01827074923405635,0.004652420532955557,0.9666659875529203,0.010813675567917179,0.022520336879162512,0.8537698465566473,0.073042245883884,0.07318790755946863,0.017661711851670845,0.00019757395459985667,0.00041146342778564945,0.0039720963645384615,0.00033982324452337047,0.0003405009238937251,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.4043195689781918,0.07770821315742604
288.6222222222,70.4162656562,0.95,0.02,0.03,0.018232727309217614,0.004804314023329108,0.9626605057442383,0.012781651880055497,0.02455784237570614,0.8395912407957895,0.0829492119451712,0.07745954725903928,0.017551926492588216,0.00023304437329040053,0.0004477564433389989,0.004033659972019497,0.0003985140621722844,0.0003721399891373262,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.3349261876466538,0.08514954737166902
288.6222222222,72.6902498047,0.95,0.02,0.03,0.01819650689204894,0.004955691658282037,0.9587574128523625,0.014848498483554769,0.02639408866408265,0.8264062231739702,0.09270338163521875,0.0808903951908111,0.017446035870771023,0.0002701908049925826,0.0004802802162853307,0.0040954144265356075,0.0004594093750641898,0.00040086785668224,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.2691664566178378,0.09196347654552595
288.6222222222,74.9642339532,0.95,0.02,0.03,0.018161887487339646,0.005106637936311589,0.9549444171256768,0.01700643171163446,0.028049151162688735,0.8141240724619238,0.10226528172915059,0.08361064580892552,0.01734359306049968,0.00030886889930783004,0.0005094255275321348,0.004157436873298545,0.0005222317672456728,0.00042696929576737063,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.2067198147139504,0.09818905347988593
288.6222222222,77.2382181017,0.95,0.02,0.03,0.018128664759476148,0.005257249316538249,0.9512095735857257,0.01924797968362512,0.02954244673064916,0.8026653898747519,0.11160138864381841,0.0857332214814296,0.017244159475539877,0.00034894017098164757,0.0005355651129546207,0.0042198120723279465,0.0005867163241724338,0.0004507209200378681,2.053150963683377,0.018614754479407993,0.003524905481451541,309.1473760575555,82.3795680252517,51.50579679726779,79.8075569573119,34.052431631256816,56.55314330349872,3.87,1.1472913965436673,0.10386246855964054
299.7,87.6027694483,0.95,0.02,0.03,0.015030989122376983,0.007310988102464804,0.9504518324479568,0.019740368579865157,0.029807798972178026,0.890399289260742,0.05424768902776688,0.05535302171149113,0.01428623115486851,0.00029671726539566557,0.00044804070211280775,0.006509698610228402,0.0003966042090682142,0.00040468528316818763,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.14638585463780698,
299.7,87.5262420056,0.95,0.02,0.03,0.015034874736086579,0.007303165826962194,0.9506290895369163,0.019638874391360004,0.02973203607172374,0.8906624347333439,0.05406242373252063,0.055275141534135395,0.014292589281667569,0.0002952680164318362,0.0004470174379871741,0.006504655456703503,0.0003948268455260946,0.00040368352473259625,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.147228784559706,
299.7,87.4497145629,0.95,0.02,0.03,0.015038757840522641,0.007295347167144962,0.9508063336369112,0.01953759181604876,0.029656074547040053,0.8909263711898278,0.05387695634546609,0.05519667246470605,0.014298946204800685,0.00029382111210853425,0.00044599052361342254,0.006499617178194451,0.00039305110084928883,0.0004026788881012216,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.14807484364746912,
299.7,87.3731871202,0.95,0.02,0.03,0.015042637737803658,0.007287533810684338,0.9509835568749231,0.01943652580968275,0.029579917315394215,0.8911911446545505,0.05369126178072262,0.055117593564726806,0.014305301140677469,0.0002923766166365285,0.0004449599804896609,0.006494585598452514,0.0003912768855653199,0.0004016713266665041,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.148923851824181,
299.7,87.2966596774,0.95,0.02,0.03,0.015046514672052898,0.007279725231010471,0.9511607625740814,0.019335674889072625,0.029503562536845943,0.8914567437447648,0.05350534904744481,0.0550379072077903,0.01431165436955194,0.00029093451591247606,0.00044392578658848273,0.0064895601497932005,0.00038950423945470605,0.0004006608417625641,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.14977587070851228,
299.7,87.2201322347,0.95,0.02,0.03,0.015050388584993428,0.007271921664946311,0.951337950462086,0.019235039639426847,0.029427009898487094,0.8917231769034538,0.053319215376244886,0.05495760772030125,0.014318005830105623,0.0002894948210211259,0.0004428879338666788,0.006484541089258978,0.00038773315745245366,0.0003996474182348793,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.150630879892825,
299.7,87.143604792,0.95,0.02,0.03,0.015054259680194103,0.007264122578300367,0.9515151233793372,0.01913461885533699,0.029350257765325804,0.8919904325257206,0.05313286996089939,0.05487669751337988,0.014324355756984474,0.0002880575211297815,0.0004418464020798481,0.006479527840537997,0.0003859636803328666,0.00039863105742950244,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.15148893932703972,
299.7,87.0670773493,0.95,0.02,0.03,0.015058127906814343,0.007256328183671805,0.9516922811408464,0.019034413072496356,0.02927330578665732,0.8922585184257061,0.052946310419170264,0.05479517115512346,0.01433070409734678,0.0002866226266767891,0.0004408011827907744,0.0064745206343736995,0.0003841958045160613,0.00039761174478204265,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.1523500312950947,
299.7,86.9905499066,0.95,0.02,0.03,0.015061993295551435,0.0072485384542200154,0.9518694245303886,0.01893442226943287,0.02919615320017863,0.8925274362007297,0.0527595380865008,0.05471302571276955,0.014337050890517115,0.0002851901412773377,0.00043975226375698307,0.006469519442747391,0.0003824295406468866,0.00039658947082573857,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.15321416302453197,
299.7,86.9140224639,0.95,0.02,0.03,0.01506585587690958,0.007240753363323384,0.9520465543288182,0.018834646426601268,0.0291187992445804,0.8927971874591097,0.052572554299828565,0.05463025824106164,0.014343396175626341,0.0002837600685557247,0.0004386996327275118,0.0064645242378602065,0.00038066489936498495,0.0003955642260981921,,0.016043759462599894,0.005304519934169865,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,3.87,0.15408134176737187,
