T_K,P_bubble_bar,P_dew_bar
200,62.53077039877564,2.5231203144371226
205,60.66224777167298,3.2408098868097643
210,59.13466089101426,4.107236307693142
215,57.93057192972526,5.141850807504537
220,57.039577520396335,6.365136716396974
225,56.45673096447065,7.798602482800197
230,56.1813940281836,9.464800441313463
235,56.21638221819341,11.387377855609511
240,56.5673073242794,13.591168842388909
245,57.24204407486603,16.10233934054321
250,58.25026028905123,18.948603251485025
255,59.602954419546876,22.15953797164098
260,61.311939822874294,25.76704514679821
265,63.389195596877784,29.806034569782895
270,65.84595443981901,34.31547104471393
275,68.69128239861816,39.340052228530695
280,71.92962833574094,44.93307571050557
285,75.55609860791176,51.161791177995745
290,79.54604104883552,58.11872478111021
295,83.82737092608869,65.95064178199146
300,88.17920369980588,88.17920369980983
