temperature,pressure,z_carbon dioxide,z_hydrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,5.15329325697227,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.0609208329231856,10.993721667424142,2.1160844160863377,1213.9314522455368,6.837878810441433,0.9621434646646255,0.0011151297444765634,0.036741405590897946,0.4617300979592636,0.5343075926509737,0.003962309389762599,20.131196577859868,0.6108827397835619,1.0000000005859533,2.0243703212311703,1.0000000000832432,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.454898056644776,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.06448632292995361,10.993721667424142,2.1160844160863377,1213.860291474342,6.8883322304505255,0.9620374047456896,0.0012335367588125043,0.03672905849549798,0.4374144473620824,0.5588310058433378,0.0037545467945797844,20.112055373004377,0.6117115008269082,1.0000000005872431,2.022505188323563,1.0000000001024927,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.756502856317283,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.06805181293672163,10.993721667424142,2.1160844160863377,1213.7888766386998,6.938901829306845,0.961929996873885,0.0013518908863909096,0.036718112239723995,0.4156284264451748,0.5808030489353411,0.003568524619484113,20.092946910363814,0.6125351841271012,1.0000000005842253,2.0206478893845126,1.0000000001178877,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.05810765598979,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.07161730294348966,10.993721667424142,2.1160844160863377,1213.7172788827877,6.989576442382707,0.9618215795978664,0.0014701931333659273,0.03670822726876766,0.3959974447508502,0.6006015612484353,0.0034009940007145726,20.073867649952394,0.6133538525621476,1.0000000005786045,2.0187941914917835,1.0000000001293956,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.359712455662297,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.07518279295025768,10.993721667424142,2.1160844160863377,1213.6455479337885,7.0403462901180776,0.9617123900236173,0.0015884443280139665,0.03669916564836871,0.3782173103692704,0.6185333642782181,0.003249325352511501,20.05481519382622,0.6141675628172087,1.000000000572116,2.0169410531362537,1.000000000136709,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.661317255334804,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.0787482829570257,10.993721667424142,2.1160844160863377,1213.5737195843164,7.091202872905463,0.9616025991447213,0.0017066451541561509,0.036690755701122554,0.3620384545417058,0.6348501788040504,0.0031113666542438873,20.035787869147388,0.6149787557527212,1.0000000005644907,2.0150862883525527,1.0000000001403484,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.962922055007311,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.08231377296379372,10.993721667424142,2.1160844160863377,1213.5018202460913,7.14213882843544,0.9614923333728206,0.0018247961790494461,0.036682870448129914,0.34725421070055124,0.64976045003137,0.0029853392680789185,20.016784516759238,0.6158120845432876,1.0000000005579397,2.013228333067214,1.0000000001409879,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.2645268546798185,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.08587926297056175,10.993721667424142,2.1160844160863377,1213.4298698294367,7.1931477865753335,0.9613816881711569,0.0019428978758964746,0.036675413952946545,0.3336919840498681,0.6634382558940423,0.002869760056089566,19.997804313677644,0.6166401803592436,1.0000000005511605,2.01136608033849,1.0000000001396672,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.566131654352326,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.08944475297732978,10.993721667424142,2.1160844160863377,1213.3578836246504,7.244224232949809,0.9612707369749287,0.002060950641834395,0.036668312383236826,0.32120651376701675,0.6760301039326737,0.0027633823003095016,19.978846678890278,0.6174630958907891,1.000000000544493,2.009498762148333,1.000000000136813,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.867736454024831,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.09301024298409777,10.993721667424142,2.1160844160863377,1213.2858735665086,7.295363387486417,0.9611595371953854,0.002178954812260286,0.03666150799235425,0.3096746718866484,0.6876601778108486,0.002665150302503046,19.95991120404088,0.6182808827520546,1.000000000539125,2.007625863630312,1.0000000001330025,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.169341253697338,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.09657573299086579,10.993721667424142,2.1160844160863377,1213.213849105474,7.346561098692023,0.9610481343622501,0.0022969106721934464,0.03665495496555639,0.29899140533080354,0.6984344305810393,0.0025741640881573485,19.94099760496941,0.6190935917683995,1.0000000005341476,2.0057470600894276,1.000000000128731,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.470946053369845,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.10014122299763382,10.993721667424142,2.1160844160863377,1213.1418178211097,7.397813752746665,0.9609365650446183,0.00241481846536978,0.036648616490011804,0.28906653854875647,0.7084438097760091,0.002489651675234395,19.922105691112062,0.6199096233443371,1.000000000529605,2.0038621702608874,1.000000000124375,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.772550853042352,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.10370671300440185,10.993721667424142,2.1160844160863377,1213.0697858624821,7.4491181961652915,0.9608248589508162,0.0025326784015064115,0.03664246264767739,0.27982223125844147,0.7177668216656632,0.0024109470758951926,19.90323533980919,0.6207412106318082,1.000000000525564,2.001971121334858,1.0000000001202056,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.07415565271486,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.10727220301116987,10.993721667424142,2.1160844160863377,1212.997758269849,7.500471670094848,0.9607130404643337,0.00265049066215758,0.0366364688735087,0.27119093996720633,0.7264715873415561,0.0023374726912374208,19.88438647906138,0.6215674511072542,1.0000000005220573,2.0000739225479878,1.000000000116418,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.375760452387366,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.11083769301793789,10.993721667424142,2.1160844160863377,1212.9257392133684,7.551871754589616,0.9606011297849543,0.002768255405406718,0.03663061480963893,0.2631137705998465,0.7346175042935721,0.0022687251065814464,19.865559075339227,0.6223884002973257,1.000000000519103,1.9981706451052408,1.000000000113127,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.677365252059873,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.11440318302470591,10.993721667424142,2.1160844160863377,1212.8537321726797,7.603316321457264,0.960489143788496,0.002885972769745316,0.03662488344175868,0.2555391374418092,0.7422565990145705,0.002204263543620372,19.84675312375138,0.6232041133677214,1.0000000005166962,1.9962614068191424,1.0000000001104035,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.97897005173238,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.11796867303147393,10.993721667424142,2.1160844160863377,1212.7817400738306,7.654803494230625,0.9603770966829922,0.003003642877188435,0.036619260439819404,0.24842166398582807,0.7494346356076839,0.002143700406488184,19.82796864100194,0.6240146451458565,1.000000000514827,1.9943463602928448,1.0000000001082772,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.280574851404888,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.12153416303824195,10.993721667424142,2.1160844160863377,1212.7097653948758,7.706331614197387,0.9602650005153571,0.0031212658358378037,0.036613733648805075,0.24172127627923434,0.7561920302295154,0.0020866934912503327,19.809205659725272,0.6248337770657685,1.000000000513497,1.9924256837883705,1.0000000001067553,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.582179651077393,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.12509965304500997,10.993721667424142,2.1160844160863377,1212.6378102482029,7.757899211510074,0.9601528655668341,0.003238841741984893,0.03660829269118115,0.23540245057250184,0.7625646099007282,0.002032939526770056,19.79046422366912,0.6256624635747905,1.0000000005128142,1.9904995741428635,1.0000000001058127,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.8837844507499,0.96,0.003399,0.036601,311.67,84.59,0.6417043667982161,0.12866514305177798,10.993721667424142,2.1160844160863377,1212.565876444862,7.809504813580091,0.9600407006642118,0.003356370682365248,0.03660292865342296,0.22943357975566286,0.7685842515186532,0.001982168725683904,19.771749779114373,0.6264857300829284,1.0000000007613352,1.9885682631987913,1.0000000002067402,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.5068275862069,2.561899479625351,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.03028607967401999,11.137552115027992,2.5365341382429216,1183.8686394840634,6.866728309386468,0.8676332876645491,3.624596305331268e-06,0.13236308773914568,0.9630477667920632,0.0035110350842886607,0.033441198123648166,20.543976982943256,0.6147392968976001,1.0000000005229253,1.9933156125965747,1.000000000038831,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,2.8537711042547427,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.03373650672957492,11.137552115027992,2.5365341382429216,1203.3199583832084,7.510593684515633,0.9599538364564937,3.7178049749938966e-05,0.040008985493756366,0.9603704806890583,0.030378950368199924,0.00925056894274175,19.515333646190832,0.6187638495889537,1.0000000002503746,1.964909293853309,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.1456427288841344,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.037186933785129855,11.137552115027992,2.5365341382429216,1203.7748105333733,7.575095945626184,0.9624067228559507,0.00015422850457760796,0.037439048639471624,0.8775703891094392,0.11453155152546014,0.007898059365100725,19.46981266524457,0.6196159944896614,1.000000000246109,1.9614296027092233,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.437514353513526,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.04063736084068478,11.137552115027992,2.5365341382429216,1203.7689772479973,7.625235062212748,0.9626229546462483,0.00027325371587167476,0.03710379163788013,0.8066054437033325,0.18619761035174442,0.007196945944923004,19.448418985208434,0.6203925522302591,1.0000000002558838,1.958882144348913,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.729385978142918,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.04408778789623972,11.137552115027992,2.5365341382429216,1203.7215677369854,7.674301790565329,0.9626368564887702,0.00039236991232179005,0.03697077359890807,0.7463392161120228,0.24702202011139185,0.00663876377658527,19.429230300339636,0.6211581640719992,1.0000000002674778,1.9566184923807022,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.02125760277231,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.04753821495179465,11.137552115027992,2.5365341382429216,1203.6618184648355,7.723229664573218,0.9625905075738493,0.0005114570650719227,0.036898035361078774,0.6946034210434562,0.2992267459815801,0.006169832974963782,19.410713282034223,0.6219175293966359,1.0000000002783747,1.9545312552390506,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.313129227401701,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.05098864200734958,11.137552115027992,2.5365341382429216,1203.596790288186,7.772233209830374,0.9625182516694654,0.0006304923674811686,0.036851255963053546,0.6497283933723619,0.3445044270381511,0.005767179589486876,19.392495869775274,0.6226777176901933,1.000000000287855,1.9525645487295005,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.605000852031093,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.054439069062904515,11.137552115027992,2.5365341382429216,1203.529036056475,7.821376853327126,0.9624325209141034,0.0007494710939880228,0.03681800799190867,0.6104436020814348,0.3841397267074094,0.005416671211155803,19.374442665881435,0.6234544456549451,1.0000000002954919,1.9506828737501538,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.896872476660485,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.057889496118459456,11.137552115027992,2.5365341382429216,1203.4597013917203,7.870678005840099,0.9623389031446256,0.0008683932295066469,0.03679270362586779,0.5757707378894421,0.4191208627684159,0.005108399342142029,19.356492464072648,0.6242266010184161,1.0000000003010463,1.9488621049497963,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.188744101289877,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.061339923174014384,11.137552115027992,2.5365341382429216,1203.3893761694483,7.920136552490361,0.9622402808991526,0.0009872600774781277,0.03677245902336933,0.5449457787460574,0.45021923392156743,0.004834987332375135,19.33861044056118,0.624994355248441,1.0000000003354956,1.9470852847877902,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.480615725919268,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.0647903502295693,11.137552115027992,2.5365341382429216,1203.3183947070063,7.9697450805555,0.9621382913293764,0.0011060732212656817,0.036755635449357914,0.5173638836176632,0.47804536391899477,0.004590752463342182,19.320784155366255,0.6257578400766896,1.000000000344494,1.9453738642938903,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.77248735054866,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.06824077728512425,11.137552115027992,2.5365341382429216,1203.2469604433813,8.019493883167407,0.9620339329492734,0.0012248341838105498,0.03674123286691603,0.4925402631009674,0.5030885206274393,0.004371216271593156,19.303000083568143,0.6265171421930091,1.0000000003520442,1.9436917025656273,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.0643589751780524,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.07169120434067919,11.137552115027992,2.5365341382429216,1203.1752041683399,8.069372559184403,0.9619278492372645,0.0013435443242756015,0.03672860643845987,0.4700819063656083,0.5257453052690534,0.004172788365338354,19.2852511555114,0.6272723335722326,1.0000000003583713,1.9420250498635705,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.356230599807444,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.07514163139623412,11.137552115027992,2.5365341382429216,1203.103213730934,8.119370998207113,0.961820473470801,0.0014622048192925094,0.03671732170990642,0.44966691621252064,0.546340533116796,0.003992550670683358,19.26753265147312,0.6280487444594393,1.0000000003637641,1.9403689774503878,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.648102224436835,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.07859205845178904,11.137552115027992,2.5365341382429216,1203.0310502878453,8.1694797737233,0.9617121080295217,0.0015808166744781247,0.03670707529600023,0.43102916161123933,0.565142734310085,0.0038281040786756837,19.24984132105582,0.6288221394106976,1.00000000036895,1.9387197722819318,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.939973849066227,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.08204248550734397,11.137552115027992,2.5365341382429216,1202.9587577022664,8.219690289189069,0.9616029703265022,0.0016993807452878248,0.03669764892820995,0.41394672848602926,0.5823758151160073,0.0036774563979633584,19.23217487266469,0.6295912364578868,1.000000000373405,1.9370746223757633,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.2318454736956195,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.08549291256289891,11.137552115027992,2.5365341382429216,1202.886368238293,8.269994801814626,0.9614932206744604,0.0018178977590564479,0.0366888815664831,0.3982331195877965,0.5982279416958017,0.0035389387164017796,19.21453166207096,0.6303560821359155,1.0000000003772478,1.935431391486239,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.523717098325012,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.08894333961845385,11.137552115027992,2.5365341382429216,1202.8139061477925,8.320386387124826,0.9613829798643772,0.001936368335213607,0.036680651800409365,0.3837304713378188,0.6128583867803737,0.0034111418818074408,19.19691049184989,0.6311167199377415,1.0000000003805825,1.9337884553568385,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.815588722954402,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.09239376667400877,11.137552115027992,2.5365341382429216,1202.7413900059366,8.370858876746734,0.9612723406294712,0.0020547930028465755,0.0366728663676822,0.37030426939596905,0.626402863044812,0.003292867559218987,19.17931048121028,0.6318731911290286,1.0000000003834943,1.9321445811228324,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.107460347583794,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.09584419372956371,11.137552115027992,2.5365341382429216,1202.668834276191,8.421406786551529,0.9611613753393351,0.002173172215506798,0.03666545244515811,0.357839191093313,0.6389777188604502,0.003183090046236724,19.161730979376664,0.6326434219856915,1.0000000003860496,1.9304988374607805,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.399331972213187,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.09929462078511865,11.137552115027992,2.5365341382429216,1202.5962503855153,8.472025244154585,0.9610501412949014,0.002291506363577745,0.0366583523415208,0.3462358044718892,0.6506832693753871,0.0030809261527237623,19.14417150355484,0.6334176745940425,1.0000000003887963,1.9288505269461784,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.691203596842579,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.10274504784067358,11.137552115027992,2.5365341382429216,1202.523647479545,8.522709919993545,0.9609386844537029,0.0024097957844619374,0.036651519761835186,0.3354079251630628,0.6616064636296594,0.0029856112072778928,19.126631696875222,0.6341875347771933,1.000000000391354,1.927199134633777,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.98307522147197,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.1061954748962285,11.137552115027992,2.5365341382429216,1202.4510329634752,8.57345696417109,0.9608270421025363,0.0025280407710195803,0.03664491712644406,0.3252804832646929,0.671823036961652,0.0028964797736549955,19.109111295967562,0.6349530439496299,1.0000000003936893,1.9255442886421241,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,9.274946846101361,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.10964590195178343,11.137552115027992,2.5365341382429216,1202.3784128962593,8.624262790048082,0.9607152448089954,0.0026462415786382893,0.03663851361236641,0.31578778267182117,0.6813992673756765,0.0028129499525024544,19.091614540607548,0.6357142512103501,1.0000000003535672,1.9238857059132244,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,9.566818470730754,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.11309632900733838,11.137552115027992,2.5365341382429216,1202.3057922824821,8.675124678834463,0.9606033178678004,0.002764398430757134,0.03663228370144257,0.30687210810359783,0.6903933809635948,0.0027345109328074,19.074131948552353,0.636471179500002,1.0000000003607392,1.922223266827047,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,9.858690095360146,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.11654675606289332,11.137552115027992,2.5365341382429216,1202.233175291686,8.726039729536124,0.9604912823912555,0.0028825115239604015,0.03662620608478418,0.298482514297168,0.698856773666809,0.0026607120360231428,19.056668265705078,0.6372342360278737,1.0000000003683558,1.9205568445236811,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.150561719989536,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.11999718311844823,11.137552115027992,2.5365341382429216,1202.1605654250375,8.77700550351063,0.960379156137818,0.003000581031788547,0.03662026283039357,0.29057388483396646,0.7068349607976522,0.0025911543683813766,19.039223432728225,0.6380084495390612,1.000000000376404,1.9188863945740717,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.442433344618928,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.12344761017400317,11.137552115027992,2.5365341382429216,1202.0879656437967,8.82801981649799,0.9602669541523235,0.0031186071081007395,0.036614438739575574,0.2831061168046514,0.7143683996740334,0.002525483521315068,19.021797415809083,0.6387781737590935,1.0000000003848697,1.9172119166437682,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.73430496924832,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.1268980372295581,11.137552115027992,2.5365341382429216,1202.0153784692395,8.87908070872723,0.9601546892648037,0.0032365898898530083,0.03660872084534331,0.2760434436021162,0.7214931728652473,0.0024633835326364475,19.00439020068102,0.6395434523297396,1.0000000003937894,1.9155334452677275,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,11.026176593877713,0.96,0.003399,0.036601,311.67,84.59,0.6529560996766031,0.13034846428511304,11.137552115027992,2.5365341382429216,1201.942806061212,8.930186418763029,0.9600423724831814,0.0033545294994634664,0.03660309801735516,0.26935386452916227,0.7282415636642382,0.00240457180659948,18.987001789317617,0.6403043285739706,1.0000000004038294,1.9138510424666482,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
