T,P,z_carbon dioxide,z_hydrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,5.153293257,0.96,0.003399,0.036601,0.02784379216107587,0.00031755828825812,0.9621434646646255,0.0011151297444765634,0.036741405590897946,0.4617300979592636,0.5343075926509737,0.003962309389762599,0.026789722659259278,3.104944083783907e-05,0.0010230200609787534,0.00014662621954519782,0.0001696738045255601,1.258264187362087e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,20.132229595548182,-0.0010330176883144304
200.0,5.4548980566,0.96,0.003399,0.036601,0.02784525741044515,0.00033593578050285347,0.9620374047456896,0.0012335367588125043,0.03672905849549798,0.4374144473620824,0.5588310058433378,0.0037545467945797844,0.026788179173620332,3.4348148574380375e-05,0.0010227300882504383,0.00014694316377780546,0.00018773133011717633,1.2612866078716466e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,20.10807903853123,0.0039763344731476025
200.0,5.7565028563,0.96,0.003399,0.036601,0.027846724624012133,0.00035431360663318935,0.961929996873885,0.0013518908863909096,0.036718112239723995,0.4156284264451748,0.5808030489353411,0.003568524619484113,0.026786599730523927,3.764573323503933e-05,0.0010224791602531636,0.00014726280679306714,0.00020578642301183347,1.2643768282887456e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,20.083963100319995,0.008983810043819318
200.0,6.058107656,0.96,0.003399,0.036601,0.027848193308782417,0.0003726915537315562,0.9618215795978664,0.0014701931333659273,0.03670822726876766,0.3959974447508502,0.6006015612484353,0.0034009940007145726,0.026784993277199836,4.094222257921887e-05,0.0010222578090033597,0.00014758490295792043,0.00022383912903527778,1.2675217383580154e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,20.059878400136533,0.013989249815860916
200.0,6.3597124557,0.96,0.003399,0.036601,0.027849663119669025,0.00039106944839996415,0.9617123900236173,0.0015884443280139665,0.03669916564836871,0.3782173103692704,0.6185333642782181,0.003249325352511501,0.02678336608016949,4.423763941953801e-05,0.0010220594000799985,0.0001479092349414286,0.00024188950158525685,1.2707118732786918e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,20.035822663149027,0.018992530677191866
200.0,6.6613172553,0.96,0.003399,0.036601,0.027851133807930997,0.00040944714770474195,0.9616025991447213,0.0017066451541561509,0.036690755701122554,0.3620384545417058,0.6348501788040504,0.0031113666542438873,0.026781722658833867,4.753200255105998e-05,0.0010218791465460713,0.00014823561257153433,0.00025993759493116386,1.2739402020438057e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,20.01179431659389,0.023993552553498887
200.0,6.962922055,0.96,0.003399,0.036601,0.027852605189764443,0.0004278245324499862,0.9614923333728206,0.0018247961790494461,0.036682870448129914,0.34725421070055124,0.64976045003137,0.0029853392680789185,0.026780066354418545,5.082532752685493e-05,0.00102171350781904,0.00014856387033425233,0.0002779834607391635,1.2772013765704474e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.987792247737914,0.028992269021323125
200.0,7.2645268547,0.96,0.003399,0.036601,0.027854077126421663,0.0004462015021245215,0.9613816881711569,0.0019428978758964746,0.036675413952946545,0.3336919840498681,0.6634382558940423,0.002869760056089566,0.026778399690248863,5.4117627283981225e-05,0.0010215598088888142,0.000148893864529963,0.00029602714634679436,1.2804912477641154e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.96381565342665,0.03398866025099423
200.0,7.5661316544,0.96,0.003399,0.036601,0.027855549511208673,0.0004645779710570358,0.9612707369749287,0.002060950641834395,0.036668312383236826,0.32120651376701675,0.6760301039326737,0.0027633823003095016,0.026776724607481175,5.740891264377528e-05,0.0010214159910837196,0.0001492254704561845,0.0003140686940585186,1.2838065423327128e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.93986394371706,0.038982735173217264
200.0,7.867736454,0.96,0.003399,0.036601,0.02785702226073758,0.00048295386547164427,0.9611595371953854,0.002178954812260286,0.03666150799235425,0.3096746718866484,0.6876601778108486,0.002665150302503046,0.02677504262377208,6.069919271027606e-05,0.001021280444255221,0.00014955857982631995,0.0003321081410046676,1.287144640656768e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.915936678470356,0.043974525570522616
200.0,8.1693412537,0.96,0.003399,0.036601,0.02785849530889366,0.0005013291212018497,0.9610481343622501,0.0022969106721934464,0.03665495496555639,0.29899140533080354,0.6984344305810393,0.0025741640881573485,0.02677335494275175,6.398847518624891e-05,0.0010211518909556611,0.00014989309848139777,0.0003501455193003067,1.2905034201452842e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.892033524676382,0.0489640802930289
200.0,8.4709460534,0.96,0.003399,0.036601,0.027859968602583197,0.0005197036818989627,0.9609365650446183,0.00241481846536978,0.036648616490011804,0.28906653854875647,0.7084438097760091,0.002489651675234395,0.026771662531217214,6.727676662614021e-05,0.0010210293047398418,0.00015022894439757718,0.00036818085635912024,1.2938811422652357e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.868154227150626,0.05395146396143602
200.0,8.772550853,0.96,0.003399,0.036601,0.027861442098677996,0.0005380774976251469,0.9608248589508162,0.0025326784015064115,0.03664246264767739,0.27982223125844147,0.7177668216656632,0.0024109470758951926,0.026769966174628616,7.056407263814323e-05,0.001020911851411235,0.00015056604597542736,0.0003862141752802151,1.2972763695043503e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.844298588035304,0.05893675177388502
200.0,9.0741556527,0.96,0.003399,0.036601,0.02786291576178142,0.000556450523733493,0.9607130404643337,0.00265049066215758,0.0366364688735087,0.27119093996720633,0.7264715873415561,0.0023374726912374208,0.026768266517702637,7.385039804708492e-05,0.0010207988460317,0.0001509043405765302,0.0004042454952537109,1.3006879032518002e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.82046645223692,0.06392002682445863
200.0,9.3757604524,0.96,0.003399,0.036601,0.027864389562568932,0.0005748227199631637,0.9606011297849543,0.002768255405406718,0.03663061480963893,0.2631137705998465,0.7346175042935721,0.0022687251065814464,0.026766564094571805,7.713574702493998e-05,0.001020689720972186,0.00015124377327596766,0.00042227483195058225,1.3041147366138656e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.796657696940777,0.06890137839845067
200.0,9.6773652521,0.96,0.003399,0.036601,0.02786586347653884,0.0005931940497221171,0.960489143788496,0.002885972769745316,0.03662488344175868,0.2555391374418092,0.7422565990145705,0.002204263543620372,0.026764859351507915,8.042012319873164e-05,0.0010205840018321954,0.0001515842958016035,0.0004403021979024187,1.307556018094993e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.772872223937338,0.07388089981404278
200.0,9.9789700517,0.96,0.003399,0.036601,0.027867337483058887,0.000611564479495513,0.9603770966829922,0.003003642877188435,0.036619260439819404,0.24842166398582807,0.7494346356076839,0.002143700406488184,0.026763152664265218,8.370352973719612e-05,0.0010204812890564747,0.00015192586563090218,0.00045832760284132267,1.311011023288266e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.749109953963107,0.07885868703883503
200.0,10.2805748514,0.96,0.003399,0.036601,0.027868811564630325,0.0006299339783651825,0.9602650005153571,0.0031212658358378037,0.036613733648805075,0.24172127627923434,0.7561920302295154,0.0020866934912503327,0.02676144435147213,8.698596942208213e-05,0.0010203812437361134,0.00015226844522208752,0.000476351054010523,1.3144791325720543e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.725370822469785,0.08383483725548757
200.0,10.5821796511,0.96,0.003399,0.036601,0.02787028570631358,0.0006483025176142339,0.9601528655668341,0.003238841741984893,0.03660829269118115,0.23540245057250184,0.7625646099007282,0.002032939526770056,0.02675973468508336,9.026744470665333e-05,0.0010202835765235699,0.0001526120013587132,0.0004943725564421583,1.3179598133625167e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.701654776431766,0.0888094472373524
200.0,10.8837844507,0.96,0.003399,0.036601,0.027871759895277893,0.0006666700699616517,0.9600407006642118,0.003356370682365248,0.03660292865342296,0.22943357975566286,0.7685842515186532,0.001982168725683904,0.026758023898607267,9.354795777843422e-05,0.0010201880388921922,0.00015295650066725995,0.0005123921167313642,1.3214525630274862e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,19.677961778639013,0.09378800047536018
203.5068275862,2.5618994796,0.96,0.003399,0.036601,0.027728389468996997,0.0001577467584865326,0.8676332876645491,3.624596305331268e-06,0.13236308773914568,0.9630477667920632,0.0035110350842886607,0.033441198123648166,0.024058073716628922,1.0050421802211295e-07,0.0036702152481500527,0.00015191766347914215,5.538544034790259e-07,5.275240603911414e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,20.698630704883726,-0.15465372194046978
203.5068275862,2.8537711043,0.96,0.003399,0.036601,0.027592281748622122,0.0001761314531324683,0.9599538364564937,3.7178049749938966e-05,0.040008985493756366,0.9603704806890583,0.030378950368199924,0.00925056894274175,0.026487316721178298,1.0258272235646063e-06,0.0011039392002202611,0.00016915144830929093,5.350688672990186e-06,1.6293161501871855e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.564778731045376,-0.04944508485454335
203.5068275862,3.1456427289,0.96,0.003399,0.036601,0.02758967853820799,0.00019362984273604042,0.9624067228559507,0.00015422850457760796,0.037439048639471624,0.8775703891094392,0.11453155152546014,0.007898059365100725,0.026552492106605912,4.2551148627247435e-06,0.0010329313167393554,0.00016992381643306652,2.2176726310189556e-05,1.5292999927843645e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.51155310510808,-0.04174043986350995
203.5068275862,3.4375143535,0.96,0.003399,0.036601,0.02759060061619897,0.00021111439980975929,0.9626229546462483,0.00027325371587167476,0.03710379163788013,0.8066054437033325,0.18619761035174442,0.007196945944923004,0.02655934548563005,7.539234141507688e-06,0.0010237158964274135,0.00017028602413071364,3.9308996755419946e-05,1.519378923625701e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.485112214092194,-0.03669322888375959
203.5068275862,3.7293859781,0.96,0.003399,0.036601,0.027591842140473815,0.00022860408633598787,0.9626368564887702,0.00039236991232179005,0.03697077359890807,0.7463392161120228,0.24702202011139185,0.00663876377658527,0.026560924182840093,1.0826208681454383e-05,0.0010200917489522684,0.00017061619459600636,5.6470243212434756e-05,1.5176485275467278e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.46109969446697,-0.031869394127333805
203.5068275862,4.0212576028,0.96,0.003399,0.036601,0.027593178811572038,0.0002460986160258884,0.9625905075738493,0.0005114570650719227,0.036898035361078774,0.6946034210434562,0.2992267459815801,0.006169832974963782,0.026560931997807114,1.4112726250971397e-05,0.0010181340875139546,0.000170940940605642,7.363928806399692e-05,1.5183873562494762e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.437815842254953,-0.027102560220729544
203.5068275862,4.3131292274,0.96,0.003399,0.036601,0.02759455640032264,0.0002635970281236098,0.9625182516694654,0.0006304923674811686,0.036851255963053546,0.6497283933723619,0.3445044270381511,0.005767179589486876,0.026560264182033003,1.7398157194432054e-05,0.001016894061095207,0.00017126647358048228,9.08103431426836e-05,1.5202114004438803e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.414850942981417,-0.022355073206142606
203.5068275862,4.605000852,0.96,0.003399,0.036601,0.027595955277376422,0.0002810984547741568,0.9624325209141034,0.0007494710939880228,0.03681800799190867,0.6104436020814348,0.3841397267074094,0.005416671211155803,0.026559244804638244,2.068237079137986e-05,0.0010160281019467995,0.00017159475327186156,0.00010798108359481967,1.5226179074755566e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.392057597775857,-0.017614931894421204
203.5068275862,4.8968724767,0.96,0.003399,0.036601,0.027597366621678804,0.00029860218796906037,0.9623389031446256,0.0008683932295066469,0.03679270362586779,0.5757707378894421,0.4191208627684159,0.005108399342142029,0.02655801952438648,2.39653663264786e-05,0.0010153817309658444,0.0001719264021023478,0.0001251504066461293,1.5253792205833184e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.36937024281367,-0.012877778741021473
203.5068275862,5.1887441013,0.96,0.003399,0.036601,0.027598785884079796,0.0003161076606032037,0.9622402808991526,0.0009872600774781277,0.03677245902336933,0.5449457787460574,0.45021923392156743,0.004834987332375135,0.02655666348157251,2.7247179490218876e-05,0.001014875223017068,0.00017226153527500726,0.0001423177487935132,1.5283765346832285e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.346755557651676,-0.008145117090496257
203.5068275862,5.4806157259,0.96,0.003399,0.036601,0.02760021048174627,0.0003336144172596377,0.9621382913293764,0.0011060732212656817,0.036755635449357914,0.5173638836176632,0.47804536391899477,0.004590752463342182,0.026555219353238502,3.052785371515593e-05,0.001014463274792613,0.00017260005054428972,0.00015948282550750688,1.5315412078411483e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.32419499798494,-0.0034108426186847396
203.5068275862,5.7724873505,0.96,0.003399,0.036601,0.027601638839982068,0.000351122090729123,0.9620339329492734,0.0012248341838105498,0.03674123286691603,0.4925402631009674,0.5030885206274393,0.004371216271593156,0.02655371316907337,3.380743078040301e-05,0.0010141182401282951,0.00017294176694828398,0.00017664549318452798,1.5348305963109508e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.301677517110424,0.001322566457719887
203.5068275862,6.0643589752,0.96,0.003399,0.036601,0.02760306994440503,0.000368630381850792,0.9619278492372645,0.0013435443242756015,0.03672860643845987,0.4700819063656083,0.5257453052690534,0.004172788365338354,0.02655216170396731,3.708594795638782e-05,0.0010138222924813327,0.00017328647264470244,0.00019380569263759235,1.5382165684972197e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.279196199021072,0.006054956490327612
203.5068275862,6.3562305998,0.96,0.003399,0.036601,0.027604503112276295,0.00038613904479931494,0.961820473470801,0.0014622048192925094,0.03671732170990642,0.44966691621252064,0.546340533116796,0.003992550670683358,0.026550576253375785,4.036343748494547e-05,0.0010135634214155618,0.0001736339535041563,0.0002109634115928681,1.541679702290536e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.256746536250024,0.010786115223098136
203.5068275862,6.6481022244,0.96,0.003399,0.036601,0.027605937867315855,0.00040364787573599363,0.9617121080295217,0.0015808166744781247,0.03670707529600023,0.43102916161123933,0.565142734310085,0.0038281040786756837,0.02654896470050833,4.363992689525998e-05,0.001013333239912267,0.00017398400546464305,0.00022811866419189685,1.5452060794537329e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.23432549509507,0.01551582596074752
203.5068275862,6.9399738491,0.96,0.003399,0.036601,0.027607373867212324,0.00042115670412935986,0.9616029703265022,0.0016993807452878248,0.03669764892820995,0.41394672848602926,0.5823758151160073,0.0036774563979633584,0.026547332713625624,4.69154395779029e-05,0.0010131257140087958,0.0001743364398543071,0.0002452714788589071,1.5487854161456756e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.211930978997756,0.020243893666933133
203.5068275862,7.2318454737,0.96,0.003399,0.036601,0.027608810859654217,0.0004386653860764883,0.9614932206744604,0.0018178977590564479,0.0366888815664831,0.3982331195877965,0.5982279416958017,0.0035389387164017796,0.02654568447244095,5.0189995391978725e-05,0.001012936391821286,0.00017469108515242508,0.0002624218910057318,1.5524099183314185e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.189561506573355,0.024970155497605617
203.5068275862,7.5237170983,0.96,0.003399,0.036601,0.027610248654600548,0.00045617379912823747,0.9613829798643772,0.001936368335213607,0.036680651800409365,0.3837304713378188,0.6128583867803737,0.0034111418818074408,0.026544023126356286,5.3463611222142594e-05,0.0010127619170221239,0.00017504778695144203,0.0002795699386252059,1.5560735515895454e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.167216011190472,0.029694480659419042
203.5068275862,7.815588723,0.96,0.003399,0.036601,0.02761168710620199,0.00047368183824655463,0.9612723406294712,0.0020547930028465755,0.0366728663676822,0.37030426939596905,0.626402863044812,0.003292867559218987,0.026542351093307378,5.673630146261286e-05,0.0010125997114319993,0.00017540640703803,0.00029671565964997133,1.5597715585532955e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.144893712282315,0.03441676892796508
203.5068275862,8.1074603476,0.96,0.003399,0.036601,0.027613126100670488,0.0004911894126207312,0.9611613753393351,0.002173172215506798,0.03666545244515811,0.357839191093313,0.6389777188604502,0.003183090046236724,0.026540670260338937,6.000807842526267e-05,0.001012447761906288,0.000175766822085802,0.0003138590904047992,1.5635001301299124e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.122594030494724,0.039136948881939304
203.5068275862,8.3993319722,0.96,0.003399,0.036601,0.02761456554793435,0.0005086964431482393,0.9610501412949014,0.002291506363577745,0.0366583523415208,0.3462358044718892,0.6506832693753871,0.0030809261527237623,0.026538982121639625,6.327895268052633e-05,0.001012304473614199,0.00017612892222541927,0.0003310002647473271,1.5672561754929672e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,78.3357791624888,34.052431631256816,86.01888342988661,3.87,19.10031653042672,0.04385497312811992
