Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_H2_[-]
260.0,211.28010715673275,3.1629791971465,15.077942985753971,0.8885131666654869,0.28556950283090915,927.199670632365,143.92612719058988,1.0130428656642687
260.0,213.20054618427537,3.136775027483112,15.124875545826725,0.8874201584955407,0.28515575117410963,926.5175926912359,144.90022190729061,1.0124955188221194
260.0,215.12284492621035,3.110749520384822,15.171598265149598,0.8863271503255945,0.28475917510497084,925.8355442674323,145.87689938542056,1.0119460863358511
260.0,217.0470071674931,3.0849017270554695,15.218116530395996,0.8852341421556482,0.2843793304367385,925.1535228166975,146.85612383217992,1.0113946608023925
260.0,218.97303653492847,3.0592309843523884,15.26443594229304,0.884141133985702,0.284015786784764,924.471525716937,147.8378591285932,1.0108413330425208
260.0,220.90093649513818,3.033736350046384,15.31056168102949,0.8830481258157559,0.28366812702049976,923.7895502681532,148.82206884613032,1.0102861939227505
260.0,222.83071035255983,3.0084169678788055,15.3564989310864,0.8819551176458096,0.28333594675270607,923.1075936924018,149.80871626365843,1.0097293331612516
260.0,224.76236124753765,2.983271977847402,15.402252780562874,0.8808621094758634,0.28301885383423564,922.4256531338025,150.79776438466476,1.0092385791476557
260.0,226.6958921543821,2.958300517535897,15.44782822519808,0.8797691013059172,0.28271646789296856,921.7437256585492,151.78917595470566,1.0088270675707844
260.0,228.6313058795958,2.933501722048381,15.493230171690778,0.878676093135971,0.2824284198855805,921.0618082549922,152.78291347913012,1.0084131668629148
260.0,230.5686050601095,2.908874722699572,15.538463441048997,0.8775830849660248,0.28215435167282227,920.3798978337348,153.77893924098967,1.0079969488473703
260.0,232.50779216155178,2.8844186490231354,15.583532771762556,0.8764900767960786,0.28189391561511795,919.6979912277653,154.77721531911558,1.0075784848977654
260.0,234.4488694766336,2.860132627203277,15.628442823459082,0.8753970686261324,0.28164677418740347,919.0160851926275,155.7777036063881,1.0071578459066262
260.0,236.3918391235002,2.836015660563759,15.675225226188113,0.8743040604561861,0.28141259961207216,918.3341764065999,156.78036582807718,1.0067351071171504
260.0,238.33670304427028,2.8120671150866916,15.72679589431177,0.87321105228624,0.28119107350913175,917.6522614709526,157.7851635603679,1.0063103282900845
260.0,240.283463003472,2.7882859899631383,15.778089281040302,0.8721180441162938,0.280981886562541,916.9703369101729,158.79205824887757,1.0058835838598856
260.0,242.232120586719,2.7646713971210106,15.829112776959903,0.8710250359463476,0.2807847382019584,916.2883991722945,159.80101122733186,1.005543640161184
260.0,244.18267719923884,2.7412224362584237,15.879873606906175,0.8699320277764013,0.28059933629895284,915.6064446291743,160.81198373616124,1.0052270102329801
260.0,246.13513406464486,2.7179381522374477,15.930378527685335,0.8688390196064552,0.2804253968770263,914.9244695768707,161.8249369412054,1.004908119011386
260.0,248.08949222361906,2.6948178935954434,15.980635267312074,0.867746011436509,0.2802626438346158,914.2424702359993,162.83983195233165,1.0045870190546373
260.0,250.0457525327356,2.671860622469064,16.030650225260082,0.8666530032665627,0.2801108086804513,913.5604427521455,163.85662984205464,1.0042637634743277
260.0,252.00391566329873,2.6490654663524817,16.080430128031438,0.8655599950966165,0.2799696302805842,912.878383196289,164.87529166407472,1.003938405178346
260.0,253.96398210026257,2.6264315360998793,16.12998157183919,0.8644669869266703,0.27983885461651126,912.1962875652619,165.89577847175335,1.0036109967561222
260.0,255.92595214115812,2.6039579309320153,16.179311018608416,0.8633739787567241,0.279718234553759,911.5141517822274,166.91805133645545,1.003353040590761
260.0,257.8898258950947,2.5816437661153615,16.228424820400384,0.8622809705867779,0.27960752962044855,910.8319716971741,167.94207136577685,1.003109085847149
260.0,259.8556032818461,2.5594881668750373,16.27732930159185,0.8611879624168317,0.27950650579526737,910.1497430874601,168.96779972162244,1.002863021277226
260.0,261.8232840308939,2.537490230364348,16.3260306888985,0.8600949542468854,0.27941493530443196,909.4674616583392,169.9951976381135,1.002614885690689
260.0,263.79286768065396,2.515648992355791,16.37453487749997,0.8590019460769392,0.2793325964271196,908.7851230435654,171.0242264393267,1.0023647214207434
260.0,265.76435357760596,2.4939636720725478,16.422848312613773,0.8579089379069931,0.2792592733089647,908.1027228059522,172.0548475567818,1.002127780082903
260.0,267.7377408755568,2.4724333260917666,16.47097672554566,0.8568159297370468,0.27919475578319514,907.4202564380006,173.08702254672212,1.0019407241834721
260.0,269.71302853495695,2.4510570593542145,16.518925933381063,0.8557229215671006,0.27913883919908616,906.7377193625376,174.12071310718736,1.0017517232051942
260.0,271.6902153221771,2.4298339772281587,16.56670163456186,0.8546299133971544,0.27909132425723937,906.0551069333453,175.15588109474106,1.0015608034552757
260.0,273.6692998089322,2.4087631838741883,16.615892166267834,0.8535369052272083,0.2790520168514971,905.372414435852,176.19248854101497,1.0013679909936157
260.0,275.65028037166434,2.3878437843738216,16.667364230486726,0.8524438970572621,0.2790207279170336,904.6896370877989,177.23049766888215,1.001211671367484
260.0,277.63315519101917,2.3670747578860665,16.718646905311843,0.8513508888873158,0.2789972732844115,904.0067700399476,178.26987090837792,1.0010665236437115
260.0,279.6179222513181,2.3464554499404717,16.76974594402666,0.8502578807173696,0.27898147353921654,903.3238083767966,179.31057091224608,1.0009196384326222
260.0,281.6045793401141,2.3259848514047055,16.82066680722535,0.8491648725474235,0.27897315388709865,902.640747117307,180.3525605711885,1.0007777617426965
260.0,283.593124047743,2.3056620682966003,16.87141497076113,0.8480718643774772,0.2789721440239,901.9575812156457,181.39580302876095,1.0006666647026219
260.0,285.58355376691907,2.2854862072907016,16.92199584203734,0.846978856207531,0.27897827801056935,901.2743055619321,182.44026169585703,1.0005540297284305
260.0,287.57586569240385,2.265456376025362,16.972414752423873,0.8458858480375848,0.27899139415280677,900.5909149830256,183.48590026492772,1.0004497481485775
260.0,289.57005682063607,2.2455716836024564,17.022676951803362,0.8447928398676385,0.27901133488498364,899.9074042432778,184.5326827236994,1.0003639966755355
260.0,291.56612394944295,2.225831239928125,17.07278760661201,0.8436998316976924,0.27903794665830806,899.2237680453245,185.58057336857087,1.0002789075574703
260.0,293.56406367780835,2.2062341576795457,17.122751800024382,0.8426068235277462,0.27907107983297036,898.540001030903,186.62953681761903,1.0002132418120129
260.0,295.5638724055518,2.186779549332065,17.1725745354546,0.8415138153577999,0.2791105885740602,897.8560977816122,187.67953802312883,1.0001520667633208
260.0,297.5655463331864,2.1674665293901594,17.222260740668013,0.8404208071878537,0.2791563307511277,897.1720528197678,188.73054228379848,1.0001014450058987
260.0,299.5690814616728,2.14829421570184,17.271815272552978,0.8393277990179075,0.27920816784119507,896.4878606091877,189.78251525646425,1.000062350403554
260.0,301.57447359228803,2.1292617264213045,17.32234163652246,0.8382347908479614,0.2792659648350254,895.8035155560253,190.83542296740873,1.0000323337614836
260.0,303.58171832645127,2.1103681812453354,17.378008971886096,0.8371417826780151,0.27932959014657344,895.1190120095984,191.88923182326545,1.0000122616627753
260.0,305.5908110656247,2.0916128388434525,17.433456786743903,0.8360487745080689,0.27939891552541946,894.4343442632136,192.94390862147426,1.0000017333045381
260.0,307.60174701118126,2.0729945535790906,17.48869168410456,0.8349557663381227,0.27947381597204535,893.7495065550048,193.99942056029195,1.0
260.0,309.614521164324,2.0545125795170183,17.543720457808774,0.8338627581681766,0.2795541696558597,893.0644930687617,195.05573524837124,1.0
260.0,311.62912832600995,2.036166043151196,17.598549710600388,0.8327697499982303,0.27963985783584033,892.3792979347729,196.11282071391582,1.0
260.0,313.6455630969206,2.0179540751883005,17.6531859389354,0.8316767418282841,0.2797307647836886,891.6939152306703,197.170645413406,1.0
260.0,315.6638198773797,1.9998758067663147,17.707635538444308,0.8305837336583379,0.2798267777093039,891.0083389822576,198.22917823982255,1.0
260.0,317.68389286732315,1.9819303709794878,17.761904808851966,0.8294907254883916,0.2799277866886182,890.3225631643433,199.28838853049433,1.0
260.0,319.705776066314,1.9641169033286072,17.815999962737287,0.8283977173184455,0.2800336845935854,889.6365817015982,200.34824607450176,1.0
260.0,321.72946327348285,1.946434586858086,17.869926896066843,0.8273047091484993,0.2801443670242401,888.9503884693657,201.40872111959624,1.0
260.0,323.7549480875471,1.928882481961036,17.92369224248869,0.826211700978553,0.2802597322428406,888.2639772945108,202.46978437877937,1.0
260.0,325.7822239068073,1.9114597707637333,17.977301597630856,0.8251186928086068,0.2803796811097844,887.577341956237,203.53140703630638,1.0
260.0,327.8112839291605,1.8941656014825954,18.030760834386413,0.8240256846386607,0.2805041170215855,886.8904761869219,204.5935607534677,1.0
260.0,329.8421211520607,1.8769991210003751,18.0840757456508,0.8229326764687144,0.2806329458503617,886.2033736729177,205.6562176737034,1.0
260.0,331.8747283726415,1.8599594753199808,18.137252022862548,0.8218396682987682,0.2807660758852984,885.5160280554036,206.7193504275855,1.0
260.0,333.9090981875859,1.8430458085065438,18.19029527360275,0.820746660128822,0.2809034177754559,884.8284329311471,207.7829321370754,1.0
260.0,335.9452229932563,1.8262573112584612,18.24321121782063,0.8196536519588759,0.28104488447439435,884.1405818533485,208.8469364196652,1.0
260.0,337.9830949856026,1.809593182587056,18.296005332070223,0.8185606437889296,0.2811903911861184,883.4524683324013,209.91133739189198,1.0
260.0,340.02270616029426,1.7930525523892566,18.34868306132639,0.8174676356189834,0.28133985531262823,882.7640858367218,210.97610967266036,1.0
260.0,342.06404831258806,1.7766345919890654,18.401249787640694,0.8163746274490372,0.2814931964026772,882.0754277934886,212.04122838595111,1.0
260.0,344.10711303744176,1.7603384770092483,18.45371084012691,0.815281619279091,0.2816503361020856,881.3864875894541,213.10666916339838,1.0
260.0,346.15189172939785,1.744163384765894,18.50607149148194,0.8141886111091448,0.2818111981051675,880.6972585716668,214.1724081462737,1.0
260.0,348.1983755826568,1.7281086040158649,18.558337210460316,0.8130956029391986,0.28197570810748884,880.0077340482659,215.23842198724734,1.0
260.0,350.24655559101217,1.7121731240451141,18.61051269067262,0.8120025947692524,0.28214379375984977,879.3179072892061,216.3046878517625,1.0
260.0,352.296422547833,1.6963562239891803,18.6626032659857,0.8109095865993061,0.28231538462340044,878.6277715270094,217.3711834190675,1.0
260.0,354.34796704598136,1.6806570990732346,18.71461399865081,0.80981657842936,0.28249041212579673,877.9373199574604,218.43788688280472,1.0
260.0,356.4011794777949,1.6650749472042499,18.76654990354735,0.8087235702594138,0.2826688095185799,877.2465457403547,219.50477695143653,1.0
260.0,358.4560500349776,1.6496089722740628,18.8184159502527,0.8076305620894675,0.2828505118355376,876.5554420001782,220.57183284825348,1.0
260.0,360.51256870859504,1.6342584400353892,18.870217214678195,0.8065375539195213,0.28303545585207407,875.8640018268312,221.6390343111061,1.0
260.0,362.57072528884055,1.6190224590103028,18.921958268995567,0.8054445457495751,0.2832235800455371,875.1722182762617,222.70636159175552,1.0
260.0,364.63050936505647,1.6039002803270215,18.973644085000377,0.8043515375796289,0.2834148245565513,874.4800843711848,223.77379545504937,1.0
260.0,366.69191032552936,1.5888910986019955,19.03029642927016,0.8032585294096827,0.2836091311512556,873.7875931017095,224.84131717774443,1.0
260.0,368.75491735734255,1.5739942057049654,19.092299380917197,0.8021655212397365,0.2838064431843672,873.094737425991,225.90890854701945,1.0
260.0,370.8195194462145,1.5592087631263905,19.154143280505817,0.8010725130697903,0.2840067055632373,872.4015102708615,226.9765518588333,1.0
260.0,372.885705376385,1.5445340265955998,19.21583483370354,0.7999795048998442,0.28420986471264803,871.7079045324753,228.04422991595544,1.0
260.0,374.95346373025336,1.5299692207648194,19.277380396808116,0.7988864967298979,0.2844158685403953,871.0139130768612,229.11192602566354,1.0
260.0,377.0227828882922,1.5155135615513093,19.33878552410821,0.7977934885599517,0.2846246664037994,870.3195287405696,230.17962399741054,1.0
260.0,379.0936510287449,1.5011663872917647,19.40005780051157,0.7967004803900055,0.2848362090768903,869.6247443312291,231.24730814011477,1.0
260.0,381.16605612736663,1.486926886671152,19.461202767164036,0.7956074722200592,0.28505044871830454,868.9295526281176,232.31496325922444,1.0
260.0,383.2399859570885,1.472794319115937,19.522226532679475,0.7945144640501131,0.28526733884002664,868.2339463827086,233.38257465366198,1.0
260.0,385.3154280877645,1.4587680125330902,19.583135340881704,0.7934214558801669,0.2854868342767346,867.53791831922,234.45012811249754,1.0
260.0,387.3923698858037,1.4448471207255213,19.643934735570113,0.7923284477102206,0.28570889115593673,866.8414611351463,235.5176099115079,1.0
260.0,389.47079851380624,1.4310309607807001,19.704630854440193,0.7912354395402744,0.2859334668686412,866.1445675017598,236.58500680942367,1.0
260.0,391.5507009301554,1.417318800966095,19.76522958897616,0.7901424313703282,0.28616052004082526,865.4472300646072,237.65230604413787,1.0
260.0,393.63206388864114,1.4037097927966868,19.825736655443745,0.789049423200382,0.28639001050545515,864.7494414440079,238.71949532867993,1.0
260.0,395.7148739379783,1.3902035602587142,19.886158093894984,0.7879564150304358,0.28662189927517706,864.0511942355093,239.78656284706273,1.0
260.0,397.7991174213365,1.3767990584553418,19.94649928249995,0.7868634068604896,0.2868561485155541,863.352481010346,240.85349724993188,1.0
260.0,399.8847804759331,1.3634957116928093,20.006765973533156,0.7857703986905433,0.28709272151900805,862.6532943159084,241.92028765020441,1.0
260.0,401.97184903240407,1.3502928056543044,20.066963776571107,0.7846773905205972,0.2873315826792172,861.9536266761393,242.98692361841648,1.0
