T_K,gamma,rhoL,rhoV,Tc,Pc,Psat
99,11.322255499644376,0.034407022044947916,0.00029918284725864144,154.66746041553884,50.58238770041803,2.323908245975971
100,11.077450153749854,0.03424774053341582,0.000323747150871889,154.66746041553884,50.58238770041803,2.5305078553386777
101,10.832777826905676,0.03408701393300309,0.0003498070682554126,154.66746041553884,50.58238770041803,2.750657692190893
102,10.588277436964894,0.03392476788107533,0.00037742463097012913,154.66746041553884,50.58238770041803,2.984905622667484
103,10.343988647273523,0.03376092459948118,0.0004066639207411373,154.66746041553884,50.58238770041803,3.233805409693718
104,10.099951829716288,0.033595402647953757,0.0004375912246502117,154.66746041553884,50.58238770041803,3.4979164250144734
105,9.856208233815094,0.03342811665327257,0.000470275206196253,154.66746041553884,50.58238770041803,3.777803378417939
106,9.612799984785594,0.033258977011518864,0.0005047870937233018,154.66746041553884,50.58238770041803,4.074036064043082
107,9.369770216156164,0.03308788956039085,0.0005412008879428634,154.66746041553884,50.58238770041803,4.387189123692811
108,9.127163157970697,0.03291475521811466,0.0005795935905405297,154.66746041553884,50.58238770041803,4.717841826831475
109,8.88502425134423,0.03273946958499358,0.0006200454561626427,154.66746041553884,50.58238770041803,5.06657786689289
110,8.64340016622182,0.03256192250305776,0.0006626402704350885,154.66746041553884,50.58238770041803,5.4339851733523235
111,8.40233902719176,0.03238199756860589,0.0007074656570822509,154.66746041553884,50.58238770041803,5.820655738987923
112,8.161890450473672,0.03219957159163773,0.0007546134177023815,154.66746041553884,50.58238770041803,6.227185461518578
113,7.9221057133241155,0.032014513995254144,0.0008041799083290037,154.66746041553884,50.58238770041803,6.654173998840489
114,7.6830378110138104,0.031826686147004374,0.0008562664575860453,154.66746041553884,50.58238770041803,7.102224636760988
115,7.444741706286741,0.031635940612872726,0.0009109798320473297,154.66746041553884,50.58238770041803,7.5719441681355235
116,7.2072743847577945,0.03144212032306041,0.0009684327553673844,154.66746041553884,50.58238770041803,8.063942782108262
117,6.97069513455165,0.03124505763689514,0.0010287444888934624,154.66746041553884,50.58238770041803,8.578833961899242
118,6.735065622958355,0.03104457329201235,0.001092041482841339,154.66746041553884,50.58238770041803,9.11723438940484
119,6.500450169171582,0.030840475220333015,0.001158458108773434,154.66746041553884,50.58238770041803,9.679763854629286
120,6.266915964872826,0.030632557210195845,0.0012281374861255847,154.66746041553884,50.58238770041803,10.267045167633668
121,6.034533308822044,0.030420597390169772,0.0013012324179755847,154.66746041553884,50.58238770041803,10.879704070184715
122,5.803375895222449,0.030204356505407943,0.0013779064542445182,154.66746041553884,50.58238770041803,11.518369144003614
123,5.5735211343425,0.02998357595169964,0.0014583351042156154,154.66746041553884,50.58238770041803,12.183671711717695
124,5.345050468499107,0.02975797552536074,0.0015427072248348909,154.66746041553884,50.58238770041803,12.876245726062097
125,5.118049775336935,0.029527250838434105,0.0016312266169691263,154.66746041553884,50.58238770041803,13.596727641815134
126,4.892609810693394,0.029291070337893018,0.0017241138689710518,154.66746041553884,50.58238770041803,14.345756263955087
127,4.66882675162837,0.029049071854057307,0.00182160849597338,154.66746041553884,50.58238770041803,15.123972564047538
128,4.446802647177654,0.028800858586457083,0.001923971434897091,154.66746041553884,50.58238770041803,15.932019455094858
129,4.226646122259586,0.02854599441386623,0.0020314879700130952,154.66746041553884,50.58238770041803,16.7705415129596
130,4.008473139515548,0.028283998387746045,0.0021444711831482568,154.66746041553884,50.58238770041803,17.640184629529752
131,3.7924077403279663,0.028014338232977585,0.0022632660478053806,154.66746041553884,50.58238770041803,18.541595579363033
132,3.5785831783741004,0.027736422633849865,0.002388254319732664,154.66746041553884,50.58238770041803,19.47542147701282
133,3.367142916782084,0.027449592023121278,0.0025198604209003034,154.66746041553884,50.58238770041803,20.442309096409268
134,3.1582419474270536,0.02715310751238069,0.0026585585738605126,154.66746041553884,50.58238770041803,21.442904016392752
135,2.952048393045523,0.02684613749543818,0.0028048815255894187,154.66746041553884,50.58238770041803,22.47784954686638
136,2.748745312969924,0.026527741312272778,0.0029594313138396116,154.66746041553884,50.58238770041803,23.54778537783973
137,2.548532840766195,0.02619684916314097,0.0031228926894934102,154.66746041553884,50.58238770041803,24.653345877590514
138,2.351630879216392,0.025852237186703916,0.0032960500381925056,154.66746041553884,50.58238770041803,25.795157945450992
139,2.158282064826537,0.025492496225276905,0.003479808979666618,154.66746041553884,50.58238770041803,26.973838297474757
140,1.9687559128080916,0.02511599223575824,0.003675224322065889,154.66746041553884,50.58238770041803,28.18999002773713
141,1.783352885362795,0.024720815470815415,0.003883536808290869,154.66746041553884,50.58238770041803,29.444198241252565
142,1.6024106755338692,0.024304714290618423,0.004106222278122224,154.66746041553884,50.58238770041803,30.737024493431264
143,1.4263116460201004,0.023865007489930153,0.00434505877848606,154.66746041553884,50.58238770041803,32.068999691052475
144,1.2554911023963873,0.023398465826620043,0.0046022203265519345,154.66746041553884,50.58238770041803,33.4406150064243
145,1.090449609573181,0.022901148035063663,0.0048804115084813615,154.66746041553884,50.58238770041803,34.85231022448082
146,0.9317776402995661,0.022368167015103815,0.005183066987001308,154.66746041553884,50.58238770041803,36.30445877941195
147,0.7801482666573587,0.02179334381221183,0.005514658813165641,154.66746041553884,50.58238770041803,37.79734854562443
148,0.6363806055325468,0.021168670452025883,0.005881192603681124,154.66746041553884,50.58238770041803,39.33115724594183
149,0.501461830051507,0.020483422227278527,0.006291057320678589,154.66746041553884,50.58238770041803,40.90592118008576
150,0.37661348837472325,0.0197225634962925,0.006756595928735996,154.66746041553884,50.58238770041803,42.521495980684904
151,0.2633941307501947,0.018863542887879437,0.007297322852584734,154.66746041553884,50.58238770041803,44.17750852553524
152,0.16389146439947827,0.017868740164400626,0.007947564462388451,154.66746041553884,50.58238770041803,45.873300446851886
