idx,split,source_id,temperature,pressure,actual,predicted,residual
15098,test,77,295.0,73.85081595358218,4.421455476481413,4.5349774,-0.11352195958426048
3084,test,15,295.0,71.46956299387485,3.794276116319361,3.87111,-0.07683384614401811
4033,test,20,285.0,52.52443965725746,2.2084097061568446,2.2444918,-0.03608210941017198
16252,test,83,280.0,59.59983741649665,1.9920271694571952,2.0429146,-0.05088745952534879
12771,test,65,290.0,59.022023309301176,2.5813918789443733,2.4976516,0.08374030194852367
4066,test,21,205.0,97.9614762623267,0.8795640329456845,0.9179734,-0.038409366216607954
559,test,2,285.0,68.66925553319804,2.403973231147833,2.4876027,-0.08362947957604394
9714,test,50,215.0,78.5840717220505,0.9056448505910212,0.98384327,-0.07819841637293756
2113,test,10,295.0,83.21683204718366,4.282809442470748,4.361227,-0.07841759305171259
16232,test,83,270.0,52.285892134591634,1.5918519915359384,1.6333339,-0.041481929896556746
7939,test,40,295.0,66.11622376179189,3.380169790325028,3.3450089,0.03516094022737182
14326,test,73,295.0,77.05702456963606,4.8996991308229605,5.026223,-0.12652405185526217
4232,test,21,290.0,76.04332600849015,2.8370001085709333,2.8725176,-0.03551747718346121
4061,test,21,200.0,162.87521207850523,0.935121496014542,0.88882285,0.04629864244932591
5022,test,25,290.0,67.33819692261487,3.28184559771064,3.2171028,0.06474283167365291
15097,test,77,295.0,73.00976898459065,4.300919105968615,4.3638663,-0.06294722322450053
9686,test,50,200.0,81.98823188520579,0.8327329291095084,0.9180725,-0.0853395925770456
16275,test,83,295.0,67.95023101553966,3.5996630416111883,3.5629542,0.03670885421799985
9872,test,50,295.0,77.60029303468531,3.781795183091526,3.8376055,-0.05581029328786835
12770,test,65,290.0,57.88542885760103,2.553215685225209,2.4705763,0.08263939890929084
11222,test,57,290.0,73.9214456366045,3.4861875737531025,3.4310596,0.05512797483037302
15106,test,77,295.0,80.57919170551442,5.035247795932063,4.9172287,0.11801909720159465
15662,test,80,280.0,68.01336506881606,2.096017592207088,2.0573993,0.03861831928838688
8332,test,42,295.0,84.69859896969214,4.362556438604583,4.1982756,0.1642808725035092
9724,test,50,220.0,72.5095642533733,0.9292142934885788,0.9786781,-0.04946381377307896
11030,test,56,295.0,78.03880899055748,4.478342126061478,4.432675,0.04566724126533561
12191,test,62,290.0,67.04559108890622,3.2719436474378827,3.21615,0.055793602042985224
5212,test,26,290.0,71.36262642951645,3.1249461566750685,3.1644037,-0.03945752031162586
7925,test,40,285.0,58.68915577808186,2.174646207949879,2.2356703,-0.061024120190379616
9866,test,50,295.0,68.37621540804786,3.4351129672864773,3.3834019,0.05171109655893824
11221,test,57,290.0,72.52308545678574,3.378057866086857,3.4252162,-0.04715833188067231
13542,test,69,290.0,64.05259503921567,2.956461007200687,2.9937456,-0.03728455821374155
15297,test,78,295.0,65.09277984036615,3.380570957267048,3.4440713,-0.06350033561014934
17242,test,88,295.0,76.67932448040548,4.579837537489413,4.250799,0.3290383584122649
11032,test,56,295.0,79.53413042594559,4.583068392702605,4.432675,0.150393507906462
8718,test,44,295.0,77.62801307581435,4.074000660915999,4.1433268,-0.0693260984223798
15864,test,81,280.0,64.47881927372373,2.338173864126448,2.2922664,0.04590749526048121
9880,test,50,300.0,81.40617883263263,5.511424612858139,5.553834,-0.04240934862867718
3064,test,15,285.0,60.65637702170088,2.273413754640387,2.3117294,-0.03831567651195655
572,test,2,295.0,69.5839320921966,3.6940377615127886,3.6461103,0.04792746526339897
4242,test,21,295.0,80.20871446720611,3.884564149194165,4.0060134,-0.12144924420793446
6982,test,35,295.0,71.1101813324093,3.952531407152748,3.9136288,0.03890259054813372
12385,test,63,295.0,76.80933113914865,4.485993654398727,4.300087,0.18590667930107063
569,test,2,290.0,72.97475713870719,2.9811458610598094,3.0487828,-0.06763696441016132
16074,test,82,290.0,74.08108643758483,3.6571508815295033,3.6004279,0.05672301554744763
9863,test,50,290.0,75.13128147468308,2.8185667204452574,2.7570255,0.061541240174871614
7896,test,40,275.0,39.10571494606926,1.6292367163197234,1.5926416,0.03659512429396661
13161,test,67,290.0,63.4595800583598,2.943198295710852,2.9906242,-0.047425893665979046
7885,test,40,265.0,42.838650957525296,1.3946234086284954,1.4337653,-0.03914188353916814
11232,test,57,295.0,79.46379343522727,4.865818516122808,4.7092576,0.1565609134311572
12765,test,65,285.0,57.84173362906987,2.2062277230477934,2.1609833,0.045244398996890034
15670,test,80,285.0,66.50752035935336,2.383854330335788,2.346308,0.03754633740060731
5004,test,25,285.0,54.05553578129668,2.2616424633233843,2.2979589,-0.03631638753721145
17245,test,88,295.0,80.36081036396503,4.643405776755093,4.6950493,-0.05164350913357918
8329,test,42,295.0,79.4034629811085,4.058038806257082,3.9839535,0.0740853303049338
10843,test,56,200.0,66.6743004721018,0.9125489123343192,0.9767585,-0.06420956773770226
14526,test,74,295.0,74.19704832685716,3.911369973402634,3.9463565,-0.034986561555251594
5422,test,27,295.0,70.31504056714579,3.773637202694228,3.8145077,-0.04087052016038628
16472,test,84,295.0,72.52258340768753,4.284518674634211,4.335735,-0.05121616957355268
566,test,2,290.0,68.43536294565445,2.863922519819832,2.9225662,-0.05864365564098328
15654,test,80,275.0,71.54481521941044,1.8926845619893329,1.9278485,-0.03516389630076722
3063,test,15,285.0,59.62113440964288,2.2600732890315856,2.303482,-0.04340876663247695
14120,test,72,295.0,73.96843290009598,4.478392057912953,4.5653725,-0.0869804091280626
560,test,2,290.0,59.35657455954897,2.6254638497461458,2.5639157,0.061548120223440694
9648,test,49,280.0,58.61383965588276,2.0283454399270284,2.064868,-0.03652253340060829
4829,test,24,295.0,75.50914050010734,3.7988641506959313,3.8484614,-0.04959723884569467
