T,P,z_carbon dioxide,z_nitrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,2.1981585963,0.96,0.01,0.03,0.02793593217418995,0.00013708896207079044,0.8867081093973128,3.025010059436212e-05,0.11326164050209293,0.9625079196475146,0.01034114731449715,0.027150933037988302,0.024771017602427534,8.450647584665233e-07,0.003164069507003954,0.00013194921168939355,1.4176571519655562e-06,3.7220932294313492e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,21.286750012233448,-0.1394124639925387
200.0,2.4477440669,0.96,0.01,0.03,0.02782752692401956,0.0001529831219611706,0.964205116613848,0.00017224256535908628,0.03562264082079281,0.943397233771364,0.04880224360526576,0.007800522623370378,0.026831443842849276,4.793084624992172e-06,0.0009912899965452903,0.00014432385407187555,7.4659195854431305e-06,1.193348303851941e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,20.32237776720747,-0.05687817374738202
200.0,2.6973295376,0.96,0.01,0.03,0.02782064314021566,0.00016853498322022493,0.9676329374246989,0.0005098704293492423,0.031857192145951785,0.8628770185567544,0.13075425578648178,0.006368725656763744,0.02692017064281118,1.4184923262673812e-05,0.0008862875741418057,0.00014542496384358032,2.2036666304947706e-05,1.0733530716968935e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,20.233240735985838,-0.0726923364138834
200.0,2.9469150082,0.96,0.01,0.03,0.027818205612759377,0.00018409658565317894,0.9679819711526322,0.0008555442121843755,0.031162484635183493,0.7933702138053921,0.20089754694080741,0.0057322392538005544,0.026927521502968038,2.3799704805351194e-05,0.0008668844049859892,0.00014605674752050525,3.698455245790189e-05,1.0552856747718084e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,20.180362280435194,-0.09266740279752028
200.0,3.1965004788,0.96,0.01,0.03,0.027816350986083215,0.00019968122425777828,0.9679286667223498,0.0012021865401533687,0.03086914673749694,0.7343250834411519,0.2604135799849591,0.005261336573888882,0.026924243523040445,3.344044275165113e-05,0.0008586670202911205,0.0001466309316647244,5.1999702464747505e-05,1.0505901283063567e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,20.13223766440034,-0.11298600008482396
200.0,3.4460859494,0.96,0.01,0.03,0.027814683065536826,0.00021528977252777734,0.9677466181577663,0.001549085810980935,0.030704296031252836,0.683681740710998,0.3114401704787041,0.004878088810297964,0.026917565471803354,4.308733087375479e-05,0.0008540302628597178,0.0001471896864390656,6.70498834583724e-05,1.0502026303393446e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,20.085647864482116,-0.13325989176770392
200.0,3.6956714201,0.96,0.01,0.03,0.0278130981470202,0.00023092219629457263,0.9675073490884883,0.00189606257620439,0.030596588335307207,0.6397998143010484,0.35564561170746284,0.004554573991488764,0.02690937685816146,5.273537452486466e-05,0.0008509859143338727,0.0001477439783072578,8.21264657580141e-05,1.0517522293007234e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,20.039751856085594,-0.1533894888646259
200.0,3.9452568907,0.96,0.01,0.03,0.027811557243252807,0.0002465783369633358,0.9672377177222685,0.002243053224638016,0.03051922905309342,0.6014228528448264,0.39430123307876286,0.00427591407641089,0.02690038715426607,6.238280315668298e-05,0.0008487872858300518,0.00014829784686622234,9.722614231515401e-05,1.0543477819595153e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.994234139981025,-0.17333865752468824
200.0,4.1948423613,0.96,0.01,0.03,0.027810042421053928,0.00026225803921835694,0.9669500633347162,0.0025900306983482513,0.030459905966935583,0.5675825226037822,0.4283848867121647,0.004032590684053192,0.026890922280379242,7.20288635928968e-05,0.0008470912770817922,0.00014885307947267666,0.00011234738041991028,1.0575793257700028e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.948949992265078,-0.19309512870994539
200.0,4.4444278319,0.96,0.01,0.03,0.02780854427783573,0.00027796117461720586,0.9666508459276437,0.0029369823852047287,0.030412171687151594,0.5375230870033194,0.458658999291699,0.0038179137049816165,0.026881152850186246,8.16732047021893e-05,0.0008457182229472973,0.0001494105486473092,0.00012748939419187285,1.0612317780238185e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.903823802103222,-0.21264501860347806
200.0,4.6940133025,0.96,0.01,0.03,0.027807057408944912,0.0002936876440589423,0.9663437742982319,0.0032839017780145942,0.030372323923753507,0.5106470027803909,0.48572607785109245,0.00362691936851666,0.02687117680868744,9.131564526658809e-05,0.0008445649549908848,0.00014997071519233315,0.00014265174746207773,1.0651814045314046e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.858812283092547,-0.2319873310701226
200.0,4.9435987732,0.96,0.01,0.03,0.02780557848580852,0.0003094373737370739,0.9660311292486855,0.0036307854495733843,0.030338085301741036,0.486475907640589,0.5100682981036126,0.0034557942557984604,0.026861054384058558,0.0001009560897832443,0.0008435680119667142,0.0001505338272466632,0.0001578341945917208,1.0693518986899415e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.81388890741845,-0.25112015321010617
200.0,5.1931842438,0.96,0.01,0.03,0.027804105346355603,0.00032521031096897733,0.965714390354888,0.00397763151379431,0.03030797813131762,0.46462247660864986,0.5320759871776598,0.0033015362136902607,0.026850824643918886,0.0001105944856385209,0.000842686216798197,0.0001511000201010754,0.00017303659724917235,1.0736936187295496e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.769036539620505,-0.27004263057811073
200.0,5.4427697144,0.96,0.01,0.03,0.027802636525171117,0.0003410064203347325,0.9653945593186026,0.004324438897979559,0.030281001783417895,0.4447698255102097,0.5520684367743636,0.0031617377154268557,0.026840514036112855,0.00012023080285583721,0.0008418916862024261,0.0001516693660701402,0.0001882588814042173,1.0781728603750271e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.72424363807438,-0.28875453119886174
200.0,5.692355185,0.96,0.01,0.03,0.027801170993918135,0.0003568256804635461,0.9650723384570771,0.004671206965777402,0.030256454577145455,0.4266562351883046,0.5703093253387359,0.003034439472959504,0.026830141102945636,0.00012986502360355905,0.0008411648673689378,0.00015224190144508154,0.00020350101308870032,1.0827659297642192e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.67950215986494,-0.30725600912893825
200.0,5.9419406557,0.96,0.01,0.03,0.027799708009844434,0.00037266808144228785,0.964748234773268,0.005017935313661335,0.030233829913070588,0.4100636714730486,0.5870183010986888,0.002918027428262548,0.026819719229709695,0.00013949713653207225,0.0008404916436026627,0.00015281764171704164,0.0002187629840419596,1.087455683286577e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.63480634035973,-0.3255474717460842
200.0,6.1915261263,0.96,0.01,0.03,0.027798247023260288,0.0003885336227513319,0.9644226234483996,0.00536462365805622,0.03021275289354421,0.39480904992010823,0.6023797920506031,0.002811158029288633,0.02680925832143935,0.00014912713363347303,0.000839861568187464,0.00015339659046047108,0.00023404480287761477,1.0922294132460073e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.590151949446042,-0.34362949763297834
200.0,6.4411115969,0.96,0.01,0.03,0.027796787618829207,0.0004044223116063728,0.9640957880860976,0.005711271771264176,0.03019294014263817,0.380737511809549,0.6165497854692727,0.0027127027211781224,0.026798765865637026,0.00015875500845924481,0.000839266744732936,0.00015397874464127646,0.0002493464894598965,1.097077505199754e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.54553582073785,-0.36150278773703093
200.0,6.6906970675,0.96,0.01,0.03,0.027795329477075394,0.00042033416164551806,0.9637679470661261,0.006057879445163046,0.030174173488710782,0.3677171925181386,0.6296611015693604,0.0026217059125009656,0.02678824762814753,0.00016838075511070954,0.0008387010938171497,0.00015456409783975536,0.0002646680712489505,1.1019925568121914e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.50095554368397,-0.3791681312106583
200.0,6.9402825382,0.96,0.01,0.03,0.027793872348424283,0.0004362691918679462,0.9634392712960954,0.00640444647038757,0.030156282233517025,0.3556351104219762,0.6418275369445613,0.0025373526334627,0.026777708121862587,0.0001780043676602686,0.0008381598589014273,0.00015515264222366336,0.00028000958086139816,1.1069687828847772e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.456409256522942,-0.39662638564059094
200.0,7.1898680088,0.96,0.01,0.03,0.027792416035256007,0.00045222742577729074,0.9631098964668937,0.006750972624907827,0.03013913090819859,0.344393906415492,0.6531471502739452,0.002458943310562761,0.02676715093028025,0.0001876258398340626,0.0008376392651416984,0.00015574436975166313,0.0002953710544221595,1.1120016034680866e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.41189550358142,-0.4138784598667762
200.0,7.4394534794,0.96,0.01,0.03,0.02779096037922717,0.0004682088906860687,0.9627799316995546,0.0070974576679118835,0.030122610632533613,0.3339092358378601,0.6637048903040427,0.002385873858097323,0.02675657893577736,0.00019724516484218122,0.0008371362786076288,0.00015633927290147737,0.0003107525304321747,1.1170873524166385e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.36741313478047,-0.430925304182999
200.0,7.68903895,0.96,0.01,0.03,0.027789505252137935,0.0004842136171499204,0.9624494657647689,0.007443901336996475,0.030106632898234658,0.3241076655802258,0.6735747146186176,0.0023176198011565434,0.026745994483787394,0.00020686233530086014,0.0008366484330496808,0.0001569373450966179,0.0003261540489862062,1.1222230670962892e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.322961233483856,-0.44776790294934443
200.0,7.9386244207,0.96,0.01,0.03,0.02778805054923954,0.0005002416384964764,0.9621185716343253,0.007790303347261587,0.030091125018413118,0.31492496588923186,0.6828213106155547,0.00225372349521343,0.026735399502936776,0.00021647734320761496,0.0008361737030951503,0.0001575385809398763,0.0003415756512226366,1.127406333963572e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,19.278539063821633,-0.46440726582056513
