T_K,P_bubble_bar,P_dew_bar
200,5.460293834260255,2.271221343740597
205,6.205934780447483,2.9265508109661935
210,7.090216054446027,3.7196309992648415
215,8.130562810070813,4.668652445569893
220,9.345199807936549,5.792717010842136
225,10.75309523137331,7.111799762913531
230,12.373916127787828,8.646726592804946
235,14.227996772891805,10.419170665373779
240,16.336320846457557,12.451671142375258
245,18.720517980524303,14.767678403961122
250,21.402874903015046,17.391631412764294
255,24.406360882651434,20.349075228710156
260,27.754666168777124,23.666830570005168
265,31.472249951513334,27.373233827343952
270,35.58438958449229,31.498477286112845
275,40.11721195577286,36.07510024629548
280,45.09766214253567,41.13872335961172
285,50.553299105483966,46.729209750024246
290,56.511624544323084,52.8926639845096
295,62.99805117587253,59.685357853214164
