T_K,P_bubble_bar,P_dew_bar
200,4.409464628476948,2.4171439433571913
205,5.165562590658963,3.103535811495384
210,6.059503971698508,3.9315745146740113
215,7.109154528664872,4.919513935223719
220,8.33320039080739,6.086471566961359
225,9.751096450218409,7.4523881678791115
230,11.383027885495126,9.03800256285222
235,13.249886495389864,10.864844199301698
240,15.37326331994012,12.955246269983979
245,17.775458992170318,15.332382793694407
250,20.479513364106193,18.02033410990319
255,23.50925613489114,21.04418701369217
260,26.889380359878913,24.43017862601317
265,30.64554056920923,28.20589780208963
270,34.80447610240951,32.40056589637224
275,39.39415643816404,37.04543314237898
280,44.44393398691185,42.17435499729666
285,49.98465673466519,47.824673340795485
290,56.04859012343064,54.03867725130847
295,62.66863077906065,60.86636874109441
