CO2,H2,Ar,N2,CH4,O2,CO,H2S,feed_source,template_name,mixture_size,active_components
0.96,0.00585466972998163,0.0037496185095831263,0.02287072818014049,0.006754086151360841,3.7187168498344185e-05,0.0007304392737562359,3.270986679368634e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.0070302891577460275,0.0038489428140079675,0.02012925842423263,0.008730061955437872,1.4162979102827873e-05,0.00024442394430441544,2.8607251682989482e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.007140413855957306,0.0030419013011549235,0.022791850568449828,0.006990293894087941,1.4135659823108663e-05,1.7293700370768744e-05,4.111020156154296e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.004489284866388896,0.002682839834042898,0.022807932331743403,0.009500892258995856,1.0169635246144352e-05,0.0005075511908497301,1.3298827331062142e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.00636769802143442,0.0035094340466685983,0.022859094545323234,0.007092017370432328,1.2033486791657971e-05,0.00015964310234170304,7.942700809240034e-08,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004967530238286252,0.0019073741394973114,0.012496485677502446,0.009996418252007765,4.334811255988225e-08,0.0006284341452857974,3.7141993078901593e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007399088382577047,0.0039079150727246706,0.01728386593499347,0.0006744968720834865,1.5543005757388893e-05,0.0007150826478529278,4.008084011037765e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0023062730926487474,0.003109850975235622,0.018732001491995984,0.005265065345838402,3.335495876464929e-06,0.0005806495977517585,2.8240006530504155e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0025267772806919367,0.0012141972290934029,0.02309341143330741,0.0030623704154137945,2.865067523828598e-05,7.305030654557438e-05,1.5426597096220431e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0028248993361895845,0.0013540578405261399,0.015574458653093093,0.009998958986275178,2.7917750141468792e-05,0.00021518551353827208,4.521920236290333e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007118595174838302,0.0036703950721431807,0.0153329864596999,0.0034256816852103735,3.318486477695301e-05,0.00041740340733368854,1.7533359976292608e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.00045364380939536724,0.0025184141242171913,0.023600424594396038,0.002807202437548698,1.0601913893874247e-05,0.0006081177798668688,1.5953406819908563e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004040772470107411,0.002174367216509033,0.022540420146447963,0.000703201163711098,1.7080575716068937e-05,0.0005202782309746785,3.880196533772862e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004826952220690162,0.00239314973460734,0.01943331516611353,0.0032636826041852773,3.699876949001083e-05,4.2186240117439406e-05,3.7152647962668175e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007487112946352043,0.0021874058771032003,0.010700688896144235,0.009105049222625667,2.8934602854258258e-05,0.0004869906212236576,3.817833696964909e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0012498536222198752,0.0010788559183170002,0.019249079829968062,0.008069450386326584,2.7365727117898877e-05,0.00032250063436504653,2.893881685561387e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004159168969857755,0.0007978107106107223,0.01971413379895625,0.004633300270267104,2.5634945808930763e-05,0.0006670668726947084,2.8844318045575743e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0002192992822355349,0.003315963277731952,0.022690227256715424,0.0032837147037910685,3.2713382358052856e-05,0.00045610322678773515,1.978870380260599e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007274962628757341,0.0038582572023115108,0.011107290959987328,0.007555841097838061,1.0285129611939654e-05,0.0001891035759900875,4.259405503759857e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0026654814196652547,0.002191155931023422,0.022740995573474615,0.0021270810562481215,2.383690040958619e-05,0.00024749685161311145,3.952267565920252e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.005339886614497108,0.0015219898034162665,0.015982590546347746,0.00672582129718507,8.450124521154644e-06,0.00041993462565168417,1.3269883809989887e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0016115341309635776,0.0018369589177484999,0.022986134553007832,0.003108801684110013,1.2485312575213881e-06,0.0004506175970259051,4.704585886675972e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007446735187570876,0.0010737688726831856,0.017528916428643536,0.003921835901384657,2.588676012064972e-05,2.6025693755694355e-06,2.542802215550305e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0054463576698622895,0.002953503174341301,0.01207180600174275,0.009141066123679088,1.468805357339588e-05,0.00036855563028063303,4.0233465205719195e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.00471901771833783,0.0018328780616012738,0.014276862367602634,0.008467119708086956,1.3428135485813086e-05,0.0006898351978726902,8.588110128330984e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0009457738903050397,0.00039750322500631285,0.013090295118389002,0.005084911893844675,8.316125631305741e-06,0.0004714945279745388,1.7052188491460692e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.005079479823954445,0.0015912479677045966,0.0054758153504876955,0.00743680569939849,3.2855198269554013e-06,0.000410389357234604,2.9762813932307855e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.005508130560552298,0.0024421780587910802,0.007602115003965667,0.004201681606326799,1.9456078786339355e-05,0.00022581715734242984,6.215342354018983e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0028867887364102465,0.003044475698817014,0.009906439572022294,0.003534544386905373,3.7641059616118514e-05,0.0005889147905047094,1.1957557242608935e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.007006654049298309,0.00022908509039446036,0.003426728359163772,0.009175651011061783,3.120790386299612e-05,0.00012902560310740655,1.6479831112897598e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0016841001480678458,0.0009811414030449289,0.007922810983059017,0.00887540536828199,2.322238276855084e-05,0.0005109559615216298,2.363753256056114e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.001142596326623227,0.0028123324462633603,0.015084321858151168,0.0004217533659961881,3.2198540470828965e-05,0.0005058179889132007,9.794735820456258e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.004681863367578371,0.0002633170751139162,0.007061972167178268,0.0072755160026560725,2.4580809824487266e-05,0.0006912017083356854,1.5488693132135496e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.005669112713263206,0.0005893211168771133,0.005778330234505689,0.007896569188291869,2.1837445464372307e-05,3.9970218598298525e-05,4.8590829994683055e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.004485759694096194,0.0014076192193979535,0.006771358301659607,0.006766617434567941,9.135422204861743e-06,0.0005575507694548247,1.959158618637409e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0001249784697371046,0.0012089487091213945,0.013870500854445123,0.004144239414679242,8.112564413319734e-06,0.0006418518591182314,1.368128485600993e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0030855044885940777,0.003146843182209914,0.004641031566426009,0.008906180137355512,1.3064145632682626e-05,0.00020399331412101666,3.383165660806006e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0032959262605928522,0.0009734218604295123,0.0067453579060247505,0.008525579288622244,1.78334207735879e-05,0.0004384813901003909,3.399873456680633e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0002763526120338086,0.0034425276960559892,0.007776053991092406,0.008206875969444421,8.159681813304145e-06,0.00028878884702852534,1.2412025315640418e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.006717043889321529,0.003095166743535946,0.009512317640589138,2.223023035882124e-05,3.6859340732419405e-05,0.0006161359733498719,2.461821122920516e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0028506846541404797,0.002000306060437576,0.012729745018135612,0.0020053122208854414,2.631652412893315e-05,0.00038424808783176124,3.3874344402157274e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0002764442048679111,0.001688590803413571,0.01628778600235056,0.0010108672237418989,1.4696257636747463e-05,0.0007207503352752355,8.651727140966881e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0013758108762066217,0.0023513617634537717,0.014753889872825365,0.0014357344237382434,1.17503928315432e-05,7.081294851042619e-05,6.397224340468e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.007044397468203194,0.0037225697754301756,0.00418927233241611,0.004990896714283782,1.1685460010408636e-05,3.867552217496451e-05,2.5027274813808428e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0024734238196862444,0.0013523237420471918,0.007492711029308843,0.008494763628298907,3.152757743120844e-05,0.00015404133975007418,1.2088634775484675e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.006941533383659389,0.002984386876723945,5.400284152819451e-05,9.154930878043708e-06,2.656941643758529e-06,4.5401163945606925e-06,3.7249091721172255e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0016580441503794272,0.0011740094171069765,0.0009847831093710855,0.006012858852104543,2.746968007746466e-05,0.00013807189136407524,4.762899596437262e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.000527526449480092,0.0003358247100789003,0.0004898561179310603,0.007888452649888,9.309133156896738e-06,0.0007487365068567337,2.944326083257648e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.002242073721140613,5.5832833433768576e-05,0.00017625247720983865,0.0069913294853402985,2.0257513237077366e-05,0.0005094380060994205,4.815963538992127e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0018230053684947804,0.0019408091275905173,0.0011745822802365067,0.005033029611098039,1.4681445270945699e-05,1.171286275391062e-05,2.1793045553096923e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0020841981397847994,1.224879599452082e-06,0.00785551975362655,3.778330509289668e-05,2.0708692870050924e-05,3.296125167360412e-07,2.3561650952365674e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.002215405732904653,0.0012002155463578653,0.001157875707484786,0.005100329050106631,3.710728908121936e-05,0.0002870475099821465,2.019164082708035e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.00526586905296242,0.002440485784008253,0.0015356317873896404,0.00025362664205113786,1.8444876888877203e-05,0.0004812258091286541,4.716047571026417e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0014203706622538748,4.082874351394528e-05,0.0005820726509548624,0.007773368703304809,8.037611546973805e-06,0.00017214753231778007,3.1740961077639413e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.002897988345949267,0.0010551754739265855,0.004011026598136689,0.0015259582599767884,1.8982330789966506e-05,0.0004899766548297568,8.923363909552329e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.001963664487805946,0.0016210601816541723,0.0026259388084234354,0.0036341654197306283,4.688789152587938e-06,0.00014714513545738332,3.3371777758550734e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0020669359495558795,0.00017706381539852982,0.0001292374061574849,0.007566193334840378,1.05995084734674e-06,5.5691366269880805e-05,3.818176930508815e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0069930371161265525,0.0017252340927672186,0.0008138867710257752,0.0003735069431484203,2.9034046505433493e-05,6.40337073204646e-05,1.2673231061440632e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0008875751469082938,0.0004045588147034551,0.007921326651666054,0.00016831199270101152,1.3468432042319535e-05,0.0006009526893456169,3.8062726332579533e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.005788317950178225,1.8779398498129464e-05,3.909411916027517e-05,0.0038472869907922214,7.5463763565113916e-06,0.0002953004650579784,3.6746999566685716e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.00477664028705288,0.0004311114248542718,0.0019233222711813325,0.0027247970546158498,1.8771382653537773e-05,0.00012343015601046263,1.9274236316754887e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0007311436399033145,3.4080449040975397e-06,0.009073030424707066,4.974750803541699e-05,3.404376032282399e-05,0.00010691974195851735,1.7068801687719864e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.005600448910333254,0.0022167561796571406,0.0010563905237283367,0.0006347116670155568,6.675632402621528e-06,0.0004818694988988735,3.147587964226431e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.000786013132230289,0.0002037208195326153,0.003337147024685006,0.005445852175064479,1.0304919193277781e-05,0.00021438962108577203,2.572308208569692e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.00046287576468007763,0.0036506159777759607,0.005089491439883418,0.0001986675521194401,1.5411639779902964e-05,0.0005822038455641756,7.337801970343705e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.9982218300654413,1e-06,1e-06,0.0016369121706928042,4.382941022108386e-05,9.364841834271004e-05,7.799353021427259e-07,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9983754418525904,1e-06,1e-06,0.0015569957659275402,1.0812123605954583e-05,4.526405318974894e-05,8.486204686285185e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9987909245869647,1e-06,1e-06,0.0010871926054696185,4.6476567872608644e-05,6.945879915939159e-05,2.947440533619239e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9984491086738871,1e-06,1e-06,0.0014151333423179063,3.009966875942506e-05,9.800564386909829e-05,4.652671166391259e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9988477740281799,1e-06,1e-06,0.0010405040918142314,8.84222311388495e-05,1.4767500633351462e-05,5.532148233680997e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9991521666192985,1e-06,1e-06,0.0007346775604777327,8.711725785034485e-05,2.0431419417249132e-05,2.6071429561961592e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9992248240556052,1e-06,1e-06,0.0006642051343428517,9.436183323556941e-05,5.5219505538268044e-06,8.087026262588498e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9994587947711524,1e-06,1e-06,0.0004492945688784883,3.887912235602542e-05,4.7752204906100753e-05,2.279332707011499e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.998867701150544,1e-06,1e-06,0.0010317376379039473,3.44954293590508e-05,5.889436147315546e-05,4.171420719869948e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9997538636947888,1e-06,1e-06,8.211587777460912e-05,9.868580092276483e-05,5.7784114422261225e-05,4.550512091526674e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9994180062743324,1e-06,1e-06,0.0004840234380459641,4.442210919203653e-05,4.687331685146642e-05,3.6748615780716437e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9995922621771881,1e-06,1e-06,0.0002973204881884229,3.8762087054038944e-05,6.0129748535135066e-05,8.525499034292716e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9996890544533539,1e-06,1e-06,0.00023054222934561967,1.5640789162990922e-05,5.6498469833668444e-05,5.264058303806391e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9992697556693982,1e-06,1e-06,0.0005967437253382765,2.6971145793180652e-05,9.68118460297135e-05,6.717613440596862e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9985044394569363,1e-06,1e-06,0.0014477113162867214,1.4445557131416865e-05,2.618256205483717e-05,4.2211075906872265e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9988410807876177,1e-06,1e-06,0.001068978706780687,3.9783607809422166e-05,4.574486793651984e-05,1.4120298556967161e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9982851029094247,1e-06,1e-06,0.001606078632720942,6.596536492459482e-06,9.630637472472302e-05,2.915546637090042e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9989089201430273,1e-06,1e-06,0.0009559189597874273,4.904702275726786e-05,8.284824015097417e-05,2.656342769330622e-07,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9990679061409078,1e-06,1e-06,0.0009143968007120428,3.6413447188717307e-06,5.65644297279424e-06,5.399270688497826e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9983644996754361,1e-06,1e-06,0.0014930589988575108,5.8538449700520583e-05,7.112713506159212e-05,9.775740944353853e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9574604341413431,0.00663427500777561,0.0001278657562131929,0.003850343631794228,0.0001881673983558654,1e-06,0.00038624820010255644,0.031351665864415505,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9723862559518859,0.015149207486576726,0.00034017477101657464,0.0035699500246408056,0.00018831376134027713,1e-06,0.0009868157725173203,0.007378282232022446,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9561790372048885,0.016795737467740594,0.00021578993381741546,0.005474818270543846,0.00020484013052146272,1e-06,0.001107596010088252,0.020021180982399914,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9608463820581283,0.022007021325734098,0.00019314029355334167,0.0036711767673047392,0.00014907196743316572,1e-06,0.0010325053504325829,0.012099702237413787,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9749086883398232,0.02138124262476589,0.0004793735044005253,0.000255520558438596,0.00033779507341582464,1e-06,0.0011785835394730886,0.0014577963596827978,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9789309504170269,0.01037789127327494,0.00042894156657017783,0.005956622169884526,0.00033639351745012457,1e-06,0.0016578790535736747,0.0023103220022196542,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9786745755887822,0.00424390163920877,0.00025396053801364976,0.0013573181968096755,0.00029247222373166156,1e-06,0.0030689824982894657,0.012107789315164576,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9730891104042285,0.006471972588482027,5.816451912926851e-05,0.00413971554319414,0.0001772771088706586,1e-06,0.002936028150858896,0.013126731685236539,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9814740697923403,0.013583004218915562,0.00016232923057995076,0.0011148596841778532,1.498724294704864e-05,1e-06,0.0011286391649757061,0.0025211106660636188,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.965066521276282,0.021902116957320243,0.000357272221163131,0.0018497306449099357,0.00015765412022508146,1e-06,0.0035822319631500245,0.0070834728169496194,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9641903456056271,0.023425195604684566,4.141474296636744e-05,0.0035367818985492885,0.000257932764539895,1e-06,0.0019821774141942907,0.006565151969438535,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9683743754502951,0.02384823502653712,0.00047710466296182737,0.003288664739663258,0.0001840310965101223,1e-06,0.0006398925513523346,0.0031866964726801664,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9788374345218138,0.013725709349935894,0.0002399228224360867,0.0038659866157938305,0.00033315115266172523,1e-06,0.0016441369735473636,0.0013526585638112567,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9851561900919081,0.009923871071745879,0.000355123516262052,0.0005231115345251647,0.00010208822558875106,1e-06,0.0012965482551954436,0.0026420673047745755,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9595888243715918,0.02412780939625394,0.00048364163324327784,0.0053877402829085996,0.00034775763754563794,1e-06,0.0005876228589681997,0.009475603819488582,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9781476894429958,0.01214716739756835,0.00040934867581370483,0.002018190372555077,0.00016008858488358646,1e-06,0.0028780155274303306,0.004238499998753174,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9596218288558924,0.00381474313495328,0.0002996687711174347,0.005938704531646607,0.00015471501146396515,1e-06,0.003661208228890152,0.026508131466036155,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9672501876501769,0.007394535523015864,0.000403149931117143,0.0027753120534218753,0.0001198805167335975,1e-06,5.451837302715479e-05,0.022001415952507524,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9876821905230073,0.002812126975680703,0.00036134239934295265,0.003302656499124886,0.0001257640696905912,1e-06,3.7003501861927915e-05,0.005677916031291607,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
