temperature,pressure,z_carbon dioxide,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,4.241138439402514,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.04987227703907001,8.342549242665022,2.1053557707289823,1211.7106807134098,9.80452104692144,0.956254297511947,0.0031953293699409796,0.040550373118112125,0.5557925473211734,0.4388973893982494,0.005310063280577105,19.786295008833374,0.6232254588699426,1.0000000010527117,6.551088910542796,1.000000000326878,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.452611350499137,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.052359023406622025,8.342549242665022,2.1053557707289823,1211.4911141656612,10.186503285869346,0.9559575333455586,0.003545931647929179,0.04049653500651226,0.5309248434075295,0.46400328431548216,0.005071872276988329,19.72476299930619,0.6254143058011017,1.0000000010634924,6.51797549040965,1.0000000003448286,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.664084261595761,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.05484576977417404,8.342549242665022,2.1053557707289823,1211.2699911945429,10.56905390470967,0.9556535963414406,0.003896570953939997,0.040449832704619375,0.508303365104745,0.48684056451043134,0.004856070384823702,19.66351964237411,0.6275927273321251,1.0000000010616226,6.485076983445657,1.0000000003539666,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.875557172692385,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.05733251614172607,8.342549242665022,2.1053557707289823,1211.0476938184827,10.95217574447525,0.9553442697583086,0.0042472431883773575,0.04040848705331411,0.4876381751934156,0.5077022600618497,0.004659564744734673,19.6025455990828,0.629761809820721,1.0000000010467558,6.452387762285944,1.0000000003531964,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.08703008378901,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.0598192625092781,8.342549242665022,2.1053557707289823,1210.824486738925,11.335870730913678,0.9550307896660533,0.004597945670966469,0.04037126466298035,0.4686870292156351,0.5268331395348337,0.0044798312495310825,19.541827188470563,0.6319348173380227,1.0000000010199042,6.419903921166179,1.0000000003425173,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.298502994885634,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.062306008876830125,8.342549242665022,2.1053557707289823,1210.600559152155,11.72014028058282,0.9547140398262512,0.004948676585514836,0.04033728358823396,0.45124600129239,0.5444392165951126,0.004314782112497258,19.481354374868197,0.6340833468980414,1.0000000009834822,6.387857068373622,1.0000000003234715,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.509975905982258,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.06479275524438215,8.342549242665022,2.1053557707289823,1210.3760498779927,12.104985531436471,0.9543946688443914,0.005299434656276431,0.04030589649933216,0.43514222162783267,0.5606951071071808,0.004162671264986396,19.42111955083969,0.6362511184875672,1.000000000941574,6.356105393444804,1.0000000002982787,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.7214488170788815,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.06727950161193416,8.342549242665022,2.1053557707289823,1210.1510630847367,12.490407476556017,0.9540731635017703,0.005650218952618384,0.04027661754561129,0.4202281970245409,0.5757497782787956,0.00402202469666362,19.36111678285704,0.6383799897347452,1.000000000908033,6.324544178495585,1.000000000270453,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.932921728175506,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.06976624797948619,8.342549242665022,2.1053557707289823,1209.9256784736854,12.876407043476592,0.953749896264153,0.006001028767577708,0.040249074968269356,0.40637732907708946,0.5897310829888667,0.003891587934043979,19.301341315852753,0.6405410793440524,1.0000000008816547,6.2931727315000545,1.0000000002448322,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.1443946392721305,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.07225299434703822,8.342549242665022,2.1053557707289823,1209.6999580735385,13.26298514117094,0.9534251569862449,0.006351863540442457,0.040222979473312645,0.3934803470304013,0.6027493672879902,0.003770285681608439,19.24178924420593,0.6426654554986356,1.0000000008654186,6.261990631159713,1.0000000002251968,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.355867550368755,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.07473974071459025,8.342549242665022,2.1053557707289823,1209.4739508914874,13.650142687687186,0.953099174622246,0.006702722806453008,0.04019810257130104,0.3814424455887873,0.6149003640912512,0.0036571903199614903,19.182457288514538,0.6448042294416773,1.0000000008628873,6.230997637547118,1.0000000002160854,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.567340461465378,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.07722648708214225,8.342549242665022,2.1053557707289823,1209.2476961700108,14.037880626401881,0.952772132433582,0.007053606163693987,0.040174261402723954,0.37018097084242674,0.6262675321666729,0.0035514969909004215,19.123342636950593,0.6469243526130157,1.0000000008759633,6.200193626961453,1.0000000002199234,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.778813372562002,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.07971323344969428,8.342549242665022,2.1053557707289823,1209.0212257138307,14.4261999347215,0.9524441788580635,0.007404513250629449,0.040151307891307136,0.3596235359626632,0.6369239603697564,0.0034525036675804046,19.064442831460834,0.6490401834520618,1.0000000009040622,6.169578544204841,1.0000000002378744,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.990286283658627,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.0821999798172463,8.342549242665022,2.1053557707289823,1208.7945655821522,14.815101628505047,0.9521154354181431,0.007755443731262171,0.04012912085059465,0.34970647651205616,0.6469339284345791,0.0033595950533648797,19.005755689039095,0.6511563297918307,1.000000000943706,6.139152367505134,1.0000000002690532,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.201759194755251,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.08468672618479833,8.342549242665022,2.1053557707289823,1208.5677373396543,15.204586763760203,0.9517860025687009,0.00810639728477402,0.040107600146524994,0.3403735761812137,0.6563541943595184,0.0032722294592678843,18.94727923905981,0.653248638437244,1.00000000099023,6.108915082766251,1.0000000003091474,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.4132321058518755,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.08717347255235036,8.342549242665022,2.1053557707289823,1208.3407589946476,15.594656436521047,0.9514559640843262,0.00845737359841835,0.040086662317255516,0.3315750093540397,0.665235062621673,0.00318992802428727,18.889011678415503,0.6553611149988988,1.0000000010382384,6.078866664748669,1.0000000003532257,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.624705016948498,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.08966021891990238,8.342549242665022,2.1053557707289823,1208.1136457118585,15.985311781829898,0.9511253903943733,0.008808372362833335,0.040066237242793346,0.3232664586915126,0.673621275511602,0.003112265796885309,18.830951339284127,0.6574383243183676,1.0000000010824464,6.049007063362793,1.0000000003961091,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.836177928045123,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.0921469652874544,8.342549242665022,2.1053557707289823,1207.88641036077,16.376553972155143,0.9507943411491754,0.009159393268616164,0.04004626558220851,0.31540837489159723,0.6815527608002392,0.00303886430816355,18.773096661401986,0.6595385092470608,1.0000000011168781,6.019363648479679,1.000000000432937,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.047650839141747,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.09463371165500643,8.342549242665022,2.1053557707289823,1207.659063941938,16.76838421545037,0.950462867216235,0.009510436004100063,0.04002669677966495,0.3079653526145754,0.689065262035421,0.0029693853500037267,18.715446171903682,0.6616128740354967,1.0000000011239927,5.990152199655239,1.0000000004528917,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.259123750238372,0.95,0.01,0.04,311.27,85.04,0.6425289941208597,0.09712045802255846,8.342549242665022,2.1053557707289823,1207.4316159219059,17.160803753134136,0.950131012248977,0.009861500253770316,0.040007487497252664,0.30090560186634585,0.6961908723999202,0.002903525733733969,18.65799846886738,0.6636883798623651,1.0000000011214676,5.961122213333425,1.000000000463904,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.5068275862069,2.549945811136786,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.029985251777243482,8.776067255039509,2.524698822907709,1180.9921397583282,6.823891062234831,0.8544224092998395,4.106741367645397e-05,0.14553652328648395,0.9528219529768104,0.01029404004905286,0.0368840069741368,20.68533307094417,0.6143836733196828,1.0000000002897025,6.4487562778983145,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,2.7616134239420385,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.032474287675706,8.776067255039509,2.524698822907709,1198.0468666168758,7.4216350992625815,0.9346216826889178,9.177010487119887e-05,0.06528654720621099,0.9648976444328059,0.019598532983173267,0.015503822584020797,19.782398564689313,0.6181148067917172,1.0000000002619036,6.320726184404389,1.0000000000076767,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,2.9732810367472915,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.03496332357416852,8.776067255039509,2.524698822907709,1202.1289568802072,7.853264853216428,0.9549031269802639,0.0003663121963147613,0.044730560823421334,0.9188491639233157,0.07120531464808151,0.009945521428602676,19.511249196882186,0.6205549160194395,1.000000000343999,6.26585308490433,1.0000000000162617,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.184948649552544,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.03745235947263104,8.776067255039509,2.524698822907709,1202.3741306777843,8.233561586688896,0.9568499315984489,0.0007095878926491887,0.042440480508901805,0.8625736264601346,0.12857447444007292,0.00885189909979246,19.42928856257388,0.6226788836621623,1.0000000003422644,6.233039641249955,1.000000000006089,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.3966162623577967,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.03994139537109356,8.776067255039509,2.524698822907709,1202.3011717066488,8.610105989675361,0.9572666822025907,0.0010585888762272451,0.04167472892118208,0.8119624976026123,0.1798505624745477,0.008186939922840065,19.36323526672692,0.6248018769996398,1.000000000331174,6.202352719685512,1.0000000000015974,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.6082838751630493,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.042430431269556076,8.776067255039509,2.524698822907709,1202.14886056176,8.986156072472713,0.9573014573148728,0.0014090141261106732,0.041289528559016506,0.7669349763433352,0.22539659336692508,0.007668430289739764,19.30129739147075,0.6268826200693297,1.0000000003234644,6.172396306008114,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,3.819951487968302,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.0449194671680186,8.776067255039509,2.524698822907709,1201.9652181136935,9.362363708559084,0.9571853908616373,0.0017600034714970285,0.04105460566686564,0.7267454690362285,0.2660217802396408,0.0072327507241307515,19.241100970662497,0.6289933002706313,1.000000000324919,6.142866555289418,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.031619100773555,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.047408503066481124,8.776067255039509,2.524698822907709,1201.7660595258058,9.738940654166225,0.9569946450178949,0.0021112771052046175,0.04089407787690055,0.690693640334134,0.3024517271468088,0.00685463251905713,19.18186298380268,0.6310716010861491,1.0000000003370386,6.1136507173243935,1.0,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.243286713578808,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.049897538964943644,8.776067255039509,2.524698822907709,1201.5580921081375,10.115974622198813,0.9567615342941903,0.0024627186454017403,0.04077574706040787,0.658187889694026,0.3352915510529918,0.006520559252982266,19.123250564941785,0.6331594921537651,1.0000000003593756,6.0846937783192105,1.000000000001325,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.45495432638406,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.05238657486340616,8.776067255039509,2.524698822907709,1201.3446416677243,10.493507651115547,0.9565020883006778,0.0028142719033830694,0.040683639795939086,0.6287374687739705,0.3650405793136479,0.006221951912381668,19.065098092818758,0.6352375834648655,1.0000000003865708,6.055964276344222,1.0000000000029057,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.666621939189312,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.05487561076186867,8.776067255039509,2.524698822907709,1201.1275436167432,10.87156198614082,0.9562251566139416,0.0031659067489274357,0.04060893663713107,0.6019354347797676,0.39211178346611963,0.00595278175411278,19.007311039545534,0.6373029595230072,1.0000000004222718,6.027442350169011,1.0000000000050604,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.878289551994566,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.057364646660331205,8.776067255039509,2.524698822907709,1200.9078928766191,11.250150136581974,0.9559360217086175,0.0035176062450489863,0.04054637204633357,0.5774427409452391,0.4168487225968623,0.005708536457898659,18.94983922264189,0.6393813433315131,1.0000000004551486,5.999196494952888,1.0000000000066718,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.089957164799818,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.05985368255879372,8.776067255039509,2.524698822907709,1200.6863831573166,11.629279677125625,0.9556380312423606,0.003869359892899412,0.040492608864740105,0.5549752063871144,0.4395390959927292,0.005485697620156305,18.89264512864863,0.6414253082885395,1.000000000487342,5.971337903938396,1.000000000007797,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.3016247776050704,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.06234271845725623,8.776067255039509,2.524698822907709,1200.463475030976,12.008955354559149,0.9553334090407744,0.004221161134037951,0.040445429825187666,0.5342930740982422,0.46042548244187925,0.005281443459878525,18.835705084949968,0.64350263928321,1.0000000005188443,5.943650273801978,1.0000000000092761,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.513292390410324,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.06483175435571877,8.776067255039509,2.524698822907709,1200.2394862446044,12.389180306621219,0.955023690027905,0.004573005683823061,0.040403304288272046,0.5151927843562835,0.4797137512115305,0.005093464432186078,18.779002522064644,0.645547354661106,1.0000000005497853,5.916128908040696,1.0000000000113964,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.7249600032155765,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.06732079025418128,8.776067255039509,2.524698822907709,1200.0146430668754,12.769956720340925,0.9547099677191062,0.004924890657667898,0.040365141623225916,0.49750045849856755,0.49757970063342927,0.0049198408680032266,18.72252541955036,0.6476009760868955,1.0000000005796652,5.888770355715941,1.000000000014076,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,5.936627616020829,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.06980982615264379,8.776067255039509,2.524698822907709,1199.7891109817058,13.151286213495924,0.9543930422026956,0.005276814059888017,0.040330143737416405,0.48106671730902706,0.5141743250946955,0.004758957596277316,18.666264784743323,0.6496465137316655,1.0000000006071965,5.861572055936969,1.0000000000174925,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.148295228826082,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.07229886205110632,8.776067255039509,2.524698822907709,1199.5630138086235,13.53317006286822,0.9540735123483379,0.005628774472729334,0.040297713178932736,0.4657625355545882,0.529628022413695,0.004609442031716786,18.610213700529403,0.6516758248413957,1.0000000006311531,5.834532093123976,1.000000000021843,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.359962841631335,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.07478789794956885,8.776067255039509,2.524698822907709,1199.3364460378432,13.915609344298915,0.9537518353110768,0.0059807708615163095,0.04026739382740683,0.4514759035872635,0.5440539784949193,0.004470117917817139,18.554366712858943,0.6537222630558994,1.0000000006522634,5.8076490237509475,1.0000000000276938,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.571630454436587,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.07727693384803136,8.776067255039509,2.524698822907709,1199.1094810315215,14.298605020080817,0.953428366105838,0.0063328024490236084,0.040238831445138415,0.4381091210174433,0.5575509090395551,0.004339969943001542,18.498719421699633,0.6557364410426758,1.0000000006740444,5.780921750873894,1.0000000000363434,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.783298067241839,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.07976596974649387,8.776067255039509,2.524698822907709,1198.8821766210558,14.68215799450269,0.9531033846261625,0.0066848686329830515,0.0402117467408545,0.42557658848483715,0.5702052953590121,0.00421811615615078,18.44326820029068,0.6577741195847225,1.0000000007016774,5.754349431668414,1.0000000000695908,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.994965680047093,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.0822550056449564,8.776067255039509,2.524698822907709,1198.6545790162227,15.066269148742037,0.9527771145204821,0.007036968930619002,0.040185916548899,0.41380299456136466,0.5820932193131069,0.004103786125528432,18.38801000270961,0.6597895536762991,1.0000000007638785,5.727931408460898,1.0000000001474394,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.206633292852345,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.08474404154341891,8.776067255039509,2.524698822907709,1198.4267255913533,15.450939363335115,0.9524497366510267,0.007389102940954302,0.040161160408019037,0.40272181814693503,0.5932818784342423,0.003996303418822799,18.332942223222336,0.6618016530428897,1.0000000008266954,5.701667156638281,1.0000000002192384,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.418300905657597,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.08723307744188143,8.776067255039509,2.524698822907709,1198.1986469074554,15.836169532258216,0.9521213988659795,0.007741270318899719,0.04013733081512088,0.39227408440069916,0.6038308442063635,0.0038950713929373788,18.27806259572781,0.6638184734747135,1.000000000839329,5.6755562464661296,1.0000000002419478,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.629968518462851,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.08972211334034397,8.776067255039509,2.524698822907709,1197.9703682040872,16.221960571429552,0.9517922232116277,0.008093470756978681,0.04011430603139349,0.3824073256948303,0.6137931127477201,0.00379956155744945,18.22336911581396,0.665804764734245,1.0000000007557526,5.6496179131680915,1.0000000001932279,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.841636131268103,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.09221114923880648,8.776067255039509,2.524698822907709,1197.7419105161346,16.60831342380369,0.9514623113337475,0.008445703972601968,0.04009198469365046,0.3730747093304179,0.6232159867044983,0.0037093039650836785,18.168859984863563,0.667822851823145,1.000000000662504,5.624043443837357,1.000000000123043,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.053303744073355,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.094700185137269,8.776067255039509,2.524698822907709,1197.5132915210552,16.99522906205805,0.9511317485772758,0.008797969699056017,0.04007028172366819,0.36423430168430937,0.6321418190989995,0.0036238792166910097,18.11453357363679,0.6698109317341682,1.0000000006306682,5.598615666799687,1.0000000000753144,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.26497135687861,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.09718922103573152,8.776067255039509,2.524698822907709,1197.2845261896514,17.3827084897618,0.9508006071361977,0.009150267678923256,0.04004912518487891,0.35584844457966874,0.6406086436555539,0.003542911764777227,18.06038838721969,0.6718023936133385,1.0000000006142362,5.573334427975152,1.0000000000508569,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.476638969683862,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.09967825693419403,8.776067255039509,2.524698822907709,1197.05562729111,17.770752741512933,0.9504689485002438,0.009502597659797829,0.04002845383995847,0.34788322442851455,0.6486507113011282,0.0034660642703571226,18.00642304126355,0.6737924448502696,1.000000000607695,5.54819957195813,1.0000000000404279,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,8.688306582489114,0.95,0.01,0.04,311.27,85.04,0.6537951861284638,0.10216729283265655,8.776067255039509,2.524698822907709,1196.8266057896778,18.15936288241076,0.9501368253758379,0.009854959390577954,0.04000821523358411,0.3403080184826065,0.6562989486961884,0.003393032821205115,17.952636238131134,0.6757568548318659,1.0000000008879049,5.523210969336464,1.0000000004170941,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
