T_K,P_bubble_bar,P_dew_bar
200,34.305965437432825,2.495632545019918
205,34.03887896733217,3.2051527615862443
210,33.97640090972737,4.061530662833919
215,34.124948905574605,5.08388682096879
220,34.493361818372684,6.29232246442397
225,35.09249953343526,7.707901250838725
230,35.93493245734491,9.352653139979669
235,37.03469198205516,11.249605491579711
240,38.40705932909444,13.42284790522898
245,40.06837448732316,15.897639769895171
250,42.035849223058,18.70057361486495
255,44.327367284506785,21.859814289785483
260,46.961248757914305,25.40544594738492
265,49.955939858350234,29.369980230167975
270,53.329555322736276,33.789119658406
275,57.099126760159876,38.70295264768316
280,61.27924070784703,44.15793924153768
285,65.87931834814295,50.210499598566905
290,70.89751766201184,56.934323924328936
295,76.30461098241194,64.43821131356322
