feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,CO,H2S",0.95,0.0051079497256339215,0.0007465683660511396,0.005108700919805622,0.03587423519028011,0.0,0.0026067226817686217,0.0005558231164606226
random,dirichlet,3,"CO2,H2,O2",0.97,0.020499001417383686,0.0,0.0,0.0,0.009500998582616344,0.0,0.0
random,dirichlet,7,"CO2,Ar,N2,CH4,O2,CO,H2S",0.97,0.0,0.0013446386658784214,0.0009391249929492165,0.010515520099677409,0.01331385878752946,0.0012986083922152344,0.0025882490617502815
random,dirichlet,7,"CO2,Ar,N2,CH4,O2,CO,H2S",0.97,0.0,0.0007175965517900309,0.01887594741305453,0.0025436617242669004,0.004545523998357965,7.489249229677373e-05,0.0032423778202338295
random,dirichlet,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.99,0.0022332303788374346,0.004137293987847127,7.957521644022641e-05,0.002759140407729896,0.0005638720894942777,0.00012388371444673054,0.00010300420520431824
random,dirichlet,3,"CO2,Ar,O2",0.95,0.0,0.045859600503343985,0.0,0.0,0.004140399496656061,0.0,0.0
random,dirichlet,5,"CO2,N2,O2,CO,H2S",0.96,0.0,0.0,0.001573578414415983,0.0,0.025319688546035706,0.012945670744104751,0.0001610622954435916
random,dirichlet,3,"CO2,Ar,O2",0.97,0.0,0.028284388473385758,0.0,0.0,0.0017156115266142719,0.0,0.0
random,dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.99,0.0,0.0,0.00498379836180429,3.1455155729266303e-06,0.00452195296024658,0.00027428256505196793,0.00021682059732424432
random,dirichlet,3,"CO2,H2,O2",0.97,0.029981077495655054,0.0,0.0,0.0,1.8922504344971415e-05,0.0,0.0
random,dirichlet,5,"CO2,N2,CH4,O2,H2S",0.98,0.0,0.0,0.005977293355960984,0.0044403088452160296,0.0043716658671870984,0.0,0.005210731931635906
random,dirichlet,5,"CO2,Ar,O2,CO,H2S",0.98,0.0,0.00918122514288322,0.0,0.0,0.004255368605186838,0.0047773804333355345,0.0017860258185944207
random,dirichlet,4,"CO2,H2,Ar,N2",0.95,0.0200246058642115,0.007991182760635155,0.02198421137515339,0.0,0.0,0.0,0.0
random,dirichlet,4,"CO2,H2,CH4,O2",0.95,0.04054165852602956,0.0,0.0,0.0036602731099355033,0.005798068364034986,0.0,0.0
random,dirichlet,4,"CO2,Ar,CH4,CO",0.99,0.0,0.003751140747043705,0.0,0.004269845822779409,0.0,0.001979013430176893,0.0
random,dirichlet,4,"CO2,H2,Ar,H2S",0.98,0.00386739919364951,0.013603486466658706,0.0,0.0,0.0,0.0,0.002529114339691804
random,dirichlet,6,"CO2,H2,CH4,O2,CO,H2S",0.98,5.398951164036899e-05,0.0,0.0,0.012286915984733065,0.006657936678392696,0.00035478838260932024,0.0006463694426245708
random,dirichlet,4,"CO2,CH4,CO,H2S",0.95,0.0,0.0,0.0,0.0016207929805318495,0.0,0.04263398840427946,0.005745218615188736
random,dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.98,0.0,0.005977293355960984,0.0,0.0044403088452160296,0.0043716658671870984,0.0,0.005210731931635906
random,dirichlet,3,"CO2,CO,H2S",0.99,0.0,0.0,0.0,0.0,0.0,0.009428129491128586,0.0005718705088714239
random,dirichlet,5,"CO2,Ar,O2,CO,H2S",0.99,0.0,0.0061600869967974965,0.0,0.0,0.0033379791323574345,0.00017787435879288875,0.00032405951205219114
random,dirichlet,6,"CO2,H2,CH4,O2,CO,H2S",0.95,0.0020397743256396453,0.0,0.0,0.002272626941043379,0.015056746282749668,0.01724955701487043,0.013381295435696917
random,dirichlet,4,"CO2,N2,CH4,CO",0.95,0.0,0.0,0.028905270942056995,0.000476246035032743,0.0,0.02061848302291029,0.0
random,dirichlet,5,"CO2,H2,Ar,O2,CO",0.96,0.02282808425307545,0.0020610163959924543,0.0,0.0,0.0032647601980639687,0.01184613915286816,0.0
random,dirichlet,2,"CO2,H2S",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027
random,dirichlet,4,"CO2,N2,CH4,H2S",0.97,0.0,0.0,0.0120147635185269,0.004794709656381093,0.0,0.0,0.013190526825092036
random,dirichlet,5,"CO2,H2,O2,CO,H2S",0.95,0.01882420183050235,0.0,0.0,0.0,0.008273793051180969,0.0024937694386132857,0.02040823567970344
random,dirichlet,3,"CO2,Ar,N2",0.97,0.0,0.0010987239772614428,0.028901276022738585,0.0,0.0,0.0,0.0
random,dirichlet,4,"CO2,CH4,CO,H2S",0.97,0.0,0.0,0.0,0.021392283991589014,0.0,0.004699923352748731,0.003907792655662288
random,dirichlet,5,"CO2,Ar,O2,CO,H2S",0.95,0.0,0.002136757113104721,0.0,0.0,0.00799233665762208,0.021433529471392796,0.018437376757880444
random,dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.95,0.0,0.0,0.020197072197777544,0.002535680290471759,0.013043740654713884,0.004283637868932607,0.009939868988104254
random,dirichlet,4,"CO2,Ar,O2,CO",0.95,0.0,0.008349138269327695,0.0,0.0,0.02239038579358482,0.019260475937087528,0.0
random,dirichlet,4,"CO2,H2,O2,CO",0.97,1.9662007743120153e-05,0.0,0.0,0.0,0.028265850877879986,0.0017144871143769226,0.0
random,dirichlet,3,"CO2,H2,N2",0.95,0.029439094117310896,0.0,0.020560905882689145,0.0,0.0,0.0,0.0
random,dirichlet,4,"CO2,N2,CO,H2S",0.97,0.0,0.0,0.011253422241131116,0.0,0.0,0.012809537468338229,0.0059370402905306804
random,dirichlet,6,"CO2,Ar,N2,CH4,O2,H2S",0.96,0.0,0.012131040811009684,0.00020106944951452219,0.0010928402355844234,0.017584363220846194,0.0,0.008990686283045212
random,dirichlet,5,"CO2,H2,Ar,N2,O2",0.98,0.006315874209051867,0.0007255180152806007,0.001466025485302312,0.0,0.01149258229036524,0.0,0.0
random,dirichlet,4,"CO2,CH4,CO,H2S",0.95,0.0,0.0,0.0,0.029653729122735194,0.0,0.0005703491026097925,0.01977592177465506
random,dirichlet,6,"CO2,H2,N2,CH4,O2,CO",0.96,0.0014988040318286665,0.0,0.0012461938096142858,0.014800921778865486,0.01396142825086003,0.008492652128831569,0.0
random,dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.95,0.011620305076381197,0.0016436815195856808,0.0,0.0024869903032466324,0.00930235057877379,0.0,0.02494667252201274
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.98,0.005592130221376076,0.0022316411580491804,0.006139375409322491,0.003824979636794813,0.0022118735744574573,0.0,0.0
random,dirichlet,5,"CO2,H2,N2,CH4,H2S",0.97,0.01712106318980659,0.0,0.0015457622969943406,0.0024485701485479766,0.0,0.0,0.00888460436465112
random,dirichlet,6,"CO2,H2,Ar,CH4,CO,H2S",0.95,0.0018735050397858332,0.0015577422620178575,0.0,0.018501152223581858,0.0,0.01745178531357504,0.010615815161039462
random,dirichlet,5,"CO2,H2,Ar,CO,H2S",0.96,0.0010757468372915755,0.028296876120465213,0.0,0.0,0.0,0.003813195657356513,0.0068141813848867335
random,dirichlet,4,"CO2,Ar,O2,CO",0.98,0.0,0.011861491649094077,0.0,0.0,0.00022813964104391698,0.007910368709862024,0.0
random,dirichlet,4,"CO2,N2,O2,CO",0.96,0.0,0.0,0.0004260335688890303,0.0,0.0023155513028742525,0.03725841512823675,0.0
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.96,0.005784032247473557,0.006250673828081096,0.008288048179363853,0.004355804611592257,0.015321441133489273,0.0,0.0
random,dirichlet,5,"CO2,Ar,N2,O2,H2S",0.96,0.0,0.01505936146440188,0.006619034440944775,0.0,0.0019950155508906284,0.0,0.01632658854376275
random,dirichlet,3,"CO2,Ar,H2S",0.97,0.0,0.014418380169389362,0.0,0.0,0.0,0.0,0.015581619830610667
random,dirichlet,4,"CO2,H2,Ar,H2S",0.98,0.017385701861336648,0.0009264499411551274,0.0,0.0,0.0,0.0,0.0016878481975082433
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,CO,H2S",0.96,0.0040863597805071376,0.0005972546928409117,0.004086960735844498,0.02869938815222409,0.0,0.0020853781454148973,0.0004446584931684981
random,dirichlet,4,"CO2,H2,Ar,N2",0.96,0.030961173013042662,0.0030198937625224584,0.006018933224434915,0.0,0.0,0.0,0.0
random,dirichlet,2,"CO2,O2",0.95,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0
random,dirichlet,3,"CO2,Ar,CO",0.97,0.0,0.029981077495655054,0.0,0.0,0.0,1.8922504344971415e-05,0.0
random,dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.99,0.004039414439555509,0.0005071360580943517,0.0,0.0026087481309427767,0.0008567275737865215,0.0,0.001987973797620851
random,dirichlet,5,"CO2,H2,N2,CH4,O2",0.98,0.0009513996785493859,0.0,0.0007910496400458037,0.009395219070412096,0.008862331610992731,0.0,0.0
random,dirichlet,4,"CO2,N2,O2,H2S",0.96,0.0,0.0,0.0004260335688890303,0.0,0.0023155513028742525,0.0,0.03725841512823675
random,dirichlet,6,"CO2,H2,N2,CH4,CO,H2S",0.98,0.0036840457371908075,0.0,0.001387704086268091,0.00753081711842235,0.0,0.0025436046701942066,0.004853828387924563
random,dirichlet,2,"CO2,O2",0.95,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0
random,dirichlet,7,"CO2,Ar,N2,CH4,O2,CO,H2S",0.96,0.0,0.005528142881118188,0.013924611740430554,0.0017481921734461437,0.00899283928290094,0.002953299051337524,0.0068529148707666835
random,dirichlet,5,"CO2,H2,Ar,CH4,O2",0.98,0.00918122514288322,0.004255368605186838,0.0,0.0047773804333355345,0.0017860258185944207,0.0,0.0
random,dirichlet,3,"CO2,Ar,CO",0.97,0.0,0.021836437895021786,0.0,0.0,0.0,0.008163562104978244,0.0
random,dirichlet,5,"CO2,Ar,N2,CO,H2S",0.97,0.0,0.007031243937816719,0.007598507508349738,0.0,0.0,0.010075201178717392,0.005295047375116175
random,dirichlet,3,"CO2,H2,CO",0.99,0.003588087297739857,0.0,0.0,0.0,0.0,0.006411912702260153,0.0
random,dirichlet,4,"CO2,Ar,N2,H2S",0.97,0.0,0.02213254165262875,0.0031306277637949344,0.0,0.0,0.0,0.0047368305835763435
random,dirichlet,5,"CO2,H2,N2,CH4,H2S",0.97,0.0008068101279686817,0.0,0.021222657090348908,0.002859896743017385,0.0,0.0,0.00511063603866505
random,dirichlet,4,"CO2,H2,Ar,O2",0.95,0.0200246058642115,0.007991182760635155,0.0,0.0,0.02198421137515339,0.0,0.0
random,dirichlet,3,"CO2,N2,H2S",0.96,0.0,0.0,0.036687680402675185,0.0,0.0,0.0,0.003312319597324849
random,dirichlet,4,"CO2,Ar,CH4,CO",0.97,0.0,0.005009482961596617,0.0,0.013434231476150893,0.0,0.011556285562252517,0.0
random,dirichlet,3,"CO2,CH4,CO",0.95,0.0,0.0,0.0,0.017940436488699283,0.0,0.032059563511300765,0.0
random,dirichlet,4,"CO2,H2,Ar,O2",0.97,0.011253422241131116,0.012809537468338229,0.0,0.0,0.0059370402905306804,0.0,0.0
random,dirichlet,3,"CO2,Ar,N2",0.96,0.0,0.039245172543086536,0.0007548274569134958,0.0,0.0,0.0,0.0
random,dirichlet,5,"CO2,H2,Ar,CO,H2S",0.96,0.012631748418103734,0.0014510360305612013,0.0,0.0,0.0,0.002932050970604624,0.02298516458073048
random,dirichlet,6,"CO2,Ar,CH4,O2,CO,H2S",0.96,0.0,0.0014988040318286665,0.0,0.0012461938096142858,0.014800921778865486,0.01396142825086003,0.008492652128831569
random,dirichlet,2,"CO2,O2",0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0
random,dirichlet,2,"CO2,CO",0.98,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0
random,dirichlet,3,"CO2,Ar,CO",0.99,0.0,0.004412838517298838,0.0,0.0,0.0,0.005587161482701171,0.0
random,dirichlet,6,"CO2,Ar,N2,CH4,O2,CO",0.96,0.0,0.0014988040318286665,0.0012461938096142858,0.014800921778865486,0.01396142825086003,0.008492652128831569,0.0
random,dirichlet,5,"CO2,Ar,CH4,CO,H2S",0.97,0.0,0.0176465076184343,0.0,0.003280779201173779,0.0,0.005341849144338509,0.0037308640360534397
random,dirichlet,3,"CO2,CH4,O2",0.97,0.0,0.0,0.0,0.029433879407314904,0.0005661205926851218,0.0,0.0
random,dirichlet,4,"CO2,H2,N2,CO",0.97,0.021392283991589014,0.0,0.004699923352748731,0.0,0.0,0.003907792655662288,0.0
random,dirichlet,3,"CO2,N2,CH4",0.96,0.0,0.0,0.03504317496796791,0.004956825032032132,0.0,0.0,0.0
random,dirichlet,5,"CO2,H2,Ar,N2,CH4",0.97,0.009473811313577801,0.001088277022920901,0.0021990382279534677,0.01723887343554786,0.0,0.0,0.0
random,dirichlet,5,"CO2,Ar,N2,CO,H2S",0.95,0.0,0.0013446835466144696,0.03537109515058152,0.0,0.0,0.004766494571695641,0.008517726731108417
random,dirichlet,6,"CO2,Ar,N2,CH4,O2,H2S",0.96,0.0,0.0012262243416473907,0.001996570036731711,0.0013944480917060136,0.015613839527625394,0.0,0.01976891800228953
random,dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.98,0.0035389484195798683,0.003338222793259441,0.0,0.0020306206787935512,0.004442341910677261,0.00177279724425922,0.004877068953430674
random,dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.96,0.0,0.00925485193292567,0.0,0.005351809517895463,0.024979311712282768,0.0,0.0004140268368961423
random,dirichlet,4,"CO2,O2,CO,H2S",0.96,0.0,0.0,0.0,0.0,0.011351990431604245,0.0042439467164489915,0.024404062851946802
random,dirichlet,4,"CO2,CH4,CO,H2S",0.98,0.0,0.0,0.0,0.017385701861336648,0.0,0.0009264499411551274,0.0016878481975082433
random,dirichlet,3,"CO2,Ar,O2",0.99,0.0,0.006833000472461229,0.0,0.0,0.0031669995275387815,0.0,0.0
random,dirichlet,5,"CO2,Ar,O2,CO,H2S",0.99,0.0,7.014324716829203e-05,0.0,0.0,0.0030367651266887652,0.006038895398129042,0.0008541962280139106
random,dirichlet,3,"CO2,Ar,O2",0.95,0.0,0.03416500236230614,0.0,0.0,0.015834997637693908,0.0,0.0
random,dirichlet,5,"CO2,H2,Ar,CH4,CO",0.99,0.00376484036610047,0.0016547586102361937,0.0,0.0004987538877226571,0.0,0.004081647135940687,0.0
random,dirichlet,5,"CO2,Ar,N2,CO,H2S",0.99,0.0,0.0037939927954996713,0.0048036315694681,0.0,0.0,0.00046853706117599986,0.0009338385738562374
random,dirichlet,3,"CO2,H2,Ar",0.97,0.0010987239772614428,0.028901276022738585,0.0,0.0,0.0,0.0,0.0
