temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2,source_id
205.0,3.463788236012202,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.0439790278823286,12.907620899049045,3.4636882360122017,1206.145106718707,9.337931983124752,0.9996535433562864,0.0,0.0,0.0,0.0,0.0002767140490769,6.974259463649668e-05,0.0,0.9699733301633277,0.0,0.0,0.0,0.0,0.0253503682261355,0.0046763016105368,0.0,21.12574200923698,0.711258410825792,1.0,0.0,0.0,0.0,0.0,3.7963823969079047,3.969912486348732,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,4.5130918652385175,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.0573018266282188,12.907620899049045,3.4636882360122017,1204.8745507558076,11.406470646578152,0.9963275445698636,0.0,0.0,0.0,0.0,0.0029559132966217,0.0007165421335148,0.0,0.7544374767852752,0.0,0.0,0.0,0.0,0.2085028567492154,0.0370596664655093,0.0,20.82028210811723,0.720990251328579,1.0,0.0,0.0,0.0,0.0,3.740999166262218,3.893323111925779,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,5.562395494464833,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.0706246253741091,12.907620899049045,3.4636882360122017,1203.6157621462278,13.492558119537556,0.9930117406068304,0.0,0.0,0.0,0.0,0.0056657554888273,0.0013225039043422,0.0,0.6194911085596478,0.0,0.0,0.0,0.0,0.3248155976226883,0.0556932938176638,0.0,20.519718317736643,0.7306600800440833,1.0,0.0,0.0,0.0,0.0,3.687682546706393,3.819830943259393,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,6.611699123691149,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.0839474241199993,12.907620899049045,3.4636882360122017,1202.3672815990103,15.596200019571915,0.9897048883039026,0.0,0.0,0.0,0.0,0.0084040482283978,0.0018910634676995,0.0,0.5270943653719018,0.0,0.0,0.0,0.0,0.4057228751808867,0.0671827594472115,0.0,20.22377558552488,0.7402725306707723,1.0,0.0,0.0,0.0,0.0,3.6360866964772343,3.749220866097352,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,7.661002752917464,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.0972702228658895,12.907620899049045,3.4636882360122017,1201.1278102564436,17.717463584380553,0.9864059317873288,0.0,0.0,0.0,0.0,0.0111687386953873,0.0024253295172837,0.0,0.4598914466077968,0.0,0.0,0.0,0.0,0.4655757683933282,0.0745327849988749,0.0,19.93220646581039,0.7498347423498707,1.0,0.0,0.0,0.0,0.0,3.586049478611573,3.681300805067162,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,8.71030638214378,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.1105930216117798,12.907620899049045,3.4636882360122017,1199.896177965671,19.85645681201272,0.9831139427124608,0.0,0.0,0.0,0.0,0.0139579391162152,0.0029281181713238,0.0,0.4088357393155486,0.0,0.0,0.0,0.0,0.5118619703791517,0.0793022903052995,0.0,19.644793464187817,0.7593557038283515,1.0,0.0,0.0,0.0,0.0,3.537487315609994,3.6160202053877377,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,9.759610011370096,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.12391582035767,12.907620899049045,3.4636882360122017,1198.6713254654828,22.01331755929229,0.979828093912578,0.0,0.0,0.0,0.0,0.0167699240771739,0.0034019820102479,0.0,0.3687491779881577,0.0,0.0,0.0,0.0,0.5488731617145441,0.0823776602972979,0.0,19.361340876351505,0.7688328560249424,1.0,0.0,0.0,0.0,0.0,3.4904189088713,3.5531545278943826,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,10.808913640596412,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.1372386191035603,12.907620899049045,3.4636882360122017,1197.4522904211713,24.18820760323786,0.9765476413496876,0.0,0.0,0.0,0.0,0.0196031224517378,0.0038492361985743,0.0,0.3364542446397785,0.0,0.0,0.0,0.0,0.5792477707726633,0.084297984587558,0.0,19.08167462395829,0.7782706883860818,1.0,0.0,0.0,0.0,0.0,3.4448012333531106,3.4924825330283427,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,11.858217269822728,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.1505614178494505,12.907620899049045,3.4636882360122017,1196.2381979517593,26.38130930386564,0.973271915601294,0.0,0.0,0.0,0.0,0.0224561029802446,0.0042719814184612,0.0,0.3098929907828891,0.0,0.0,0.0,0.0,0.604698598006471,0.0854084112106399,0.0,18.80563566442521,0.7876964105516719,1.0,0.0,0.0,0.0,0.0,3.4004210287260634,3.433879019573709,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
205.0,12.907520899049045,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6819693945442448,0.1638842165953408,12.907620899049045,3.4636882360122017,1195.0282508698915,28.59282343030069,0.970000311560284,0.0,0.0,0.0,0.0,0.0253275632661435,0.0046721251735723,0.0,0.2876738948024743,0.0,0.0,0.0,0.0,0.6263871109140072,0.0859389942835185,0.0,18.533080643937414,0.7970964269343618,1.0,0.0,0.0,0.0,0.0,3.3572209890376348,3.377229460260963,0.0,21.15779579629945,1206.2779501886548,9.12387059747945,302.7106577576344,3.35468958110042,0
210.0,4.372290874006892,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.055514104545542,14.206535195647328,4.372190874006892,1190.1299622569609,11.624399592438346,0.9995784368231768,0.0,0.0,0.0,0.0,0.0003392419401415,8.232123668178265e-05,0.0,0.96997907959855,0.0,0.0,0.0,0.0,0.0253455117919049,0.0046754086095449,0.0,19.757298457352174,0.7413136274338392,1.0,0.0,0.0,0.0,0.0,3.4765228045281824,3.654600199124552,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,5.464973576411385,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.0693876787253857,14.206535195647328,4.372190874006892,1188.8448744704567,13.754098271878055,0.9962696523325646,0.0,0.0,0.0,0.0,0.0030215168340986,0.0007088308333365,0.0,0.786439813617772,0.0,0.0,0.0,0.0,0.1811940961396412,0.0323660902425866,0.0,19.47200864988637,0.7508704897324009,1.0,0.0,0.0,0.0,0.0,3.4303665605553744,3.590863399785476,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,6.557656278815879,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.0832612529052295,14.206535195647328,4.372190874006892,1187.5684640451384,15.901511361675992,0.9929681916456344,0.0,0.0,0.0,0.0,0.0057308982847798,0.0013009100695856,0.0,0.6633720385725318,0.0,0.0,0.0,0.0,0.2869492000608555,0.0496787613666127,0.0,19.190855619386888,0.7604022042050517,1.0,0.0,0.0,0.0,0.0,3.385531328489992,3.5296262623101007,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,7.650338981220371,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.0971348270850732,14.206535195647328,4.372190874006892,1186.299636211563,18.06669107279355,0.9896731531525288,0.0,0.0,0.0,0.0,0.008465719159211,0.0018611276882603,0.0,0.5751556680912978,0.0,0.0,0.0,0.0,0.3637541126325324,0.0610902192761697,0.0,18.913637845063683,0.7699022039638507,1.0,0.0,0.0,0.0,0.0,3.3419516720395244,3.4705228165675805,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,8.743021683624864,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.111008401264917,14.206535195647328,4.372190874006892,1185.0374082850074,20.24973855347624,0.9863837711310868,0.0,0.0,0.0,0.0,0.0112243945884811,0.002391834280432,0.0,0.5088506780119206,0.0,0.0,0.0,0.0,0.4222934194030819,0.0688559025849975,0.0,18.64017798759184,0.7793792380122974,1.0,0.0,0.0,0.0,0.0,3.299660426962156,3.4134301138940413,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
