T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoL8_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,rhoV8_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,3.5361786286,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027729893585090603,0.00022129033445928196,0.9923160865707861,0.00015801166996794798,0.0007481076165821852,3.0000903847543577e-05,0.006671078396173887,2.690301903846727e-06,1.062276067077531e-05,6.34017800676041e-05,0.684326304440744,0.10414566844958965,0.055919885903302366,0.005614978873502103,0.14814980682497247,0.00017685202641721417,0.0016565298232402356,9.973658232081983e-06,0.02751681948338145,4.381646793413654e-06,2.0744944598019757e-05,8.319218711489186e-07,0.00018498829402369878,7.460178550543639e-08,2.94568022980485e-07,1.7581246143799801e-06,0.00015143479678897666,2.3046429803695184e-05,1.2374530254466667e-05,1.2425405528990826e-06,3.278412030237617e-05,3.9135644075667094e-08,3.66574038626607e-07,2.207074165959993e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.596433621499354,-0.2036965498708554
200.0,3.645759985,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027728895454325386,0.0002280606856727162,0.9920355036987121,0.0001891946671349441,0.0008049548986539743,3.3917664925454826e-05,0.006858329357133328,2.8768067741410436e-06,1.1889369851924437e-05,6.333353681401948e-05,0.6646230531579357,0.12095685235695115,0.0583968050682159,0.006159492704145593,0.14787152608074014,0.0001835433645121302,0.0017990434026031905,9.683864896070665e-06,0.027508048769040613,5.246159145500756e-06,2.232051023022314e-05,9.404993847727759e-07,0.0001901738977352807,7.977067428245206e-08,3.296790936418208e-07,1.756169021068614e-06,0.00015157438921709293,2.758550268533978e-05,1.3318015404953267e-05,1.404738129503537e-06,3.3723681629444534e-05,4.18590255613137e-08,4.1029107195266004e-07,2.2085088681598226e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.579871909303048,-0.2093227963332751
200.0,3.7553413414,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027728195664805177,0.00023481970727864466,0.9917985725860933,0.00022252565332898957,0.0008542409256916891,3.7649100630723465e-05,0.007007622157216239,3.0366405705756506e-06,1.3072699644663396e-05,6.32802368238912e-05,0.6460712775887509,0.1381377074049629,0.06020488398111884,0.006640687316320673,0.1468264851661718,0.00018821662842334236,0.001921329683551998,9.41223069965713e-06,0.027500784880741674,6.1702348559448286e-06,2.3686559532463456e-05,1.0439416288926403e-06,0.000194308718320316,8.420056390460728e-08,3.624823736144558e-07,1.754646788368065e-06,0.00015171026828453047,3.243745601697645e-05,1.413729323319109e-05,1.5593642517474287e-06,3.447775226747272e-05,4.419697359134268e-08,4.5116607387745115e-07,2.2101772577325603e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.564719482745378,-0.21360597417575278
200.0,3.8649226978,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027727728650063243,0.0002415694338872815,0.9915962225633762,0.0002576478015338572,0.0008967382702336408,4.11529670612225e-05,0.007127663815240513,3.173089672708442e-06,1.416369969576224e-05,6.323779318617437e-05,0.628569197768607,0.1554442077179686,0.06145233107512865,0.007056657476548573,0.14525341974811834,0.00019123633522275167,0.0020237931105567346,9.156767849227098e-06,0.027494710989665015,7.1439883282161405e-06,2.4864515427165478e-05,1.141078303818568e-06,0.00019763392817786346,8.798256942717767e-08,3.927272218450787e-07,1.753440369895061e-06,0.00015184310526394508,3.755056925948667e-05,1.4845004828872626e-05,1.7046727517462914e-06,3.5088786378744626e-05,4.6196853238438514e-08,4.888865560221709e-07,2.21199522557505e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.550695498621117,-0.21682130629423924
200.0,3.9745040543,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027727443005255207,0.0002483116165391485,0.9914211704003072,0.00029424731107964076,0.0009333386534365813,4.441071433270506e-05,0.00722517896104584,3.2896016031686555e-06,1.516100276826264e-05,6.320335542648662e-05,0.6120273818653128,0.1726835393011024,0.062243430908314905,0.007409610278034451,0.14332633572721531,0.00019293662710042727,0.002107849435781686,8.915857138299782e-06,0.027489573996477928,8.158725547410338e-06,2.5879094317764452e-05,1.23139555048275e-06,0.00020033573784516756,9.121224096185505e-08,4.2037584015951876e-07,1.7524674353287952e-06,0.00015197350855719854,4.287932879355831e-05,1.5455766947786472e-05,1.839892306063824e-06,3.558959411705755e-05,4.790840576491798e-08,5.234035008200825e-07,2.213910898843325e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.537571203070456,-0.2191887869764706
200.0,4.0840854107,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.0277272991884354,0.0002550477033436613,0.9912677024360718,0.0003320597037933439,0.0009649148674026486,4.742040144386235e-05,0.007305270191800489,3.389381410256998e-06,1.6068105795914675e-05,6.317491228163905e-05,0.5963668727932789,0.18971098689841442,0.06267023385770507,0.007704188729650698,0.1411700108055888,0.00019360262138162646,0.0021754161470220693,8.688146958374774e-06,0.027485176161277915,9.207118755501284e-06,2.675448321984271e-05,1.3148396584696852e-06,0.00020255541226041102,9.397839242591689e-08,4.455251767947591e-07,1.7516696940361682e-06,0.0001521020012561672,4.838535150750002e-05,1.598389921341784e-05,1.96493564162353e-06,3.600508703696527e-05,4.937790394469624e-08,5.548348921146955e-07,2.2158919280457027e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.525164892636017,-0.2208819880305768
200.0,4.1936667671,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027727267032595735,0.0002617788641136407,0.9911313880928398,0.0003708676096557004,0.0009922541783051579,5.019055219325276e-05,0.007371782139548522,3.475224882668011e-06,1.689117579789548e-05,6.315102677684244e-05,0.5815176041494388,0.20642259596796206,0.06280998282470603,0.007946199444609213,0.1388731150216163,0.00019346760936156732,0.0022285624959264335,8.472486379684417e-06,0.027481364662037447,1.0283145246664086e-05,2.7512496566075975e-05,1.3916468431757527e-06,0.0002043993718893818,9.635848832005712e-08,4.6834614184276624e-07,1.7510053828241138e-06,0.00015222901787632584,5.40370726998821e-05,1.6442325958848827e-05,2.0801470646302427e-06,3.6354046306281697e-05,5.064573102145266e-08,5.833905587898819e-07,2.2179178606920786e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.51333412033405,-0.22203627874804965
200.0,4.3032481235,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.02772732354719922,0.000268506031975114,0.9910088046695643,0.0004104948070447365,0.0010160356290780854,5.2735568301161774e-05,0.007427611628267984,3.5494861695360738e-06,1.7637553145930702e-05,6.313065842821345e-05,0.5674170920158558,0.22274690770233085,0.06272559294583031,0.0081417679278909,0.1364983532298396,0.00019271784628706765,0.0022693004522784613,8.267879686832513e-06,0.027478021765196165,1.1381922329374523e-05,2.8171948622930173e-05,1.4622161647317358e-06,0.00020594779079992562,9.841775144903555e-08,4.89042142658142e-07,1.750444191986794e-06,0.00015235491185203558,5.980888832187982e-05,1.68422000651711e-05,2.186113799580232e-06,3.6650631196881725e-05,5.1745904197330494e-08,6.093208598006213e-07,2.2199755675590466e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.50196777366005,-0.22275684367600945
200.0,4.4128294799,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027727451148302128,0.0002752299471211129,0.9908973044293398,0.0004507993083314358,0.001036830463563961,5.507261411781897e-05,0.007474951207171324,3.6141096893848195e-06,1.831482445904859e-05,6.311304332719047e-05,0.5540093608380728,0.23863739150396687,0.0624674302856988,0.008296836018632426,0.1340899311598478,0.00019149998068692027,0.0022994767584933063,8.073454601099136e-06,0.02747505660154878,1.2499515799448273e-05,2.8748666027541176e-05,1.5270232175611197e-06,0.0002072613444327849,1.0021004985702296e-07,5.078234004779987e-07,1.7499638256753495e-06,0.00015247996708806435,6.568015664475712e-05,1.719290753432469e-05,2.2835377386807474e-06,3.690556466259858e-05,5.270652955815521e-08,6.328848666463408e-07,2.222056482945221e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.49097915333734,-0.22312550103315942
200.0,4.5224108363,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027727636300578347,0.0002819511961295072,0.9907948296171933,0.0004916668470399638,0.0010551128404251795,5.721964638455845e-05,0.007515472452445795,3.670686060390793e-06,1.8930297702452405e-05,6.309761274822703e-05,0.541244059715236,0.25406615592739185,0.06207543040314189,0.008416897247109766,0.13167891060684456,0.00018992863605162434,0.0023207290248239165,7.888439400286118e-06,0.027472398684119027,1.36327595157762e-05,2.9255785095379536e-05,1.5865655441987395e-06,0.0002083862867884326,1.0177944805611868e-07,5.248924097552742e-07,1.7495476577175749e-06,0.0001526044100347012,7.1634256559754e-05,1.750224185241983e-05,2.3731542465217548e-06,3.7127026350630274e-05,5.355060611400132e-08,6.54332324441568e-07,2.2241549245058034e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.48030035531339,-0.2232061828572256
200.0,4.6319921928,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.027727868500894714,0.00028867024475341197,0.9906997703968703,0.0005330052840982439,0.0010712738621927653,5.919424867202367e-05,0.00755046102165605,3.720511763120409e-06,1.949073730663057e-05,6.30839374407912e-05,0.5290757305924008,0.26901899122163087,0.061581107487065,0.008506883215210165,0.12928700355834158,0.00018809311392406144,0.0023344786654804356,7.712145947212386e-06,0.027469992957431005,1.4779100427758134e-05,2.97041407793266e-05,1.6413303431871338e-06,0.0002093581903296101,1.0316186092383464e-07,5.404366010237353e-07,1.749183121876927e-06,0.00015272842064319858,7.765777803926417e-05,1.7776633370477224e-05,2.4556840598234104e-06,3.732131096062171e-05,5.429688523289022e-08,6.738945277358559e-07,2.2262670581558336e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.46987788445887,-0.2230491652541815
200.0,4.7415735492,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.0277281395262003,0.00029538746419996247,0.990610857599157,0.0005747400275640806,0.0010856355331743135,6.1012996191197904e-05,0.007580915254248618,3.764643677421501e-06,2.0002256871923593e-05,6.3071689115531e-05,0.5174631972697269,0.2834915795799748,0.06100928471381498,0.008571139011386912,0.12692924953926432,0.00018606292976807278,0.002341942999322496,7.54395674157385e-06,0.027467796075678362,1.5936471675589033e-05,3.0102653538458218e-05,1.691776871301063e-06,0.00021020467590610593,1.0438656515397118e-07,5.546253693835962e-07,1.7488605959485725e-06,0.00015285214165830957,8.373985881417061e-05,1.802137790426734e-05,2.5318070178789534e-06,3.7493309154207546e-05,5.4960657005806727e-08,6.917806038707265e-07,2.228390251927711e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.45966929883966,-0.2226942771228444
200.0,4.8511549056,0.99,0.00094,0.001163,7.2e-05,0.007735,4e-06,2.3e-05,6.3e-05,0.0277284428789056,0.0003021031517517208,0.9905270823442647,0.0006168103776539258,0.001098463231683684,6.269115407992464e-05,0.007607618031393609,3.8039455189347147e-06,2.047030188817597e-05,6.306061351714282e-05,0.5063690509184885,0.2974866506122624,0.06037951303843452,0.008613447149896414,0.12461590683237318,0.00018389222325703155,0.0023441559105022523,7.383314785751649e-06,0.027465773622791966,1.710319132389307e-05,3.045867497431908e-05,1.7383280849178601e-06,0.00021094740202802996,1.0547748603625015e-07,5.676095966202408e-07,1.748572619818837e-06,0.00015297568623200296,8.987165475402747e-05,1.824084119014519e-05,2.6021495314305835e-06,3.764685821245874e-05,5.555442022858032e-08,7.081768887601552e-07,2.2305226671506543e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.44964066669812,-0.2221733310399472
