temperature,pressure,z_carbon dioxide,z_argon,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,8.492756138710467,0.97,0.028501,0.001499,307.17,85.25,0.6511052511638507,0.09962177288809933,10.163992225936502,2.4514562769025425,1218.8787105421359,22.181522655688052,0.9761576534251221,0.02233054154142948,0.0015118050334484295,0.30159516377713935,0.6982958050460502,0.00010903117681049998,18.053105652856974,0.6637918594327573,1.0000000009744985,4.108294521165579,1.0000000003386451,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.754355499538246,0.97,0.028501,0.001499,307.17,85.25,0.6511052511638507,0.10269038709135772,10.163992225936502,2.4514562769025425,1218.7380585215417,22.86625438903459,0.9751956164401417,0.023294687909549826,0.0015096956503084335,0.2934176372576283,0.7064761692437979,0.00010619349857382662,17.976281352124914,0.666259996394367,1.0000000009299916,4.087395849735606,1.0000000002934526,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.015954860366024,0.97,0.028501,0.001499,307.17,85.25,0.6511052511638507,0.10575900129461613,10.163992225936502,2.4514562769025425,1218.5969894072366,23.55233106368839,0.9742329135637225,0.02425945414969175,0.0015076322865856507,0.28571747982451307,0.7141789946473329,0.00010352552815385361,17.899740901981232,0.6686896734607813,1.0000000008714267,4.066645294606643,1.0000000002471359,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.277554221193803,0.97,0.028501,0.001499,307.17,85.25,0.6511052511638507,0.10882761549787452,10.163992225936502,2.4514562769025425,1218.4555025052348,24.239757564100444,0.9732695476272641,0.025224842850135046,0.0015056095226006938,0.2784544004439975,0.7214445869202363,0.00010101263576627876,17.823482769054735,0.6711436062734926,1.0000000008118204,4.046043115357686,1.0000000002022702,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.53915358202158,0.97,0.028501,0.001499,307.17,85.25,0.6511052511638507,0.1118962297011329,10.163992225936502,2.4514562769025425,1218.313596963185,24.928538891506086,0.9723055207550282,0.026190856506971293,0.0015036227380004446,0.2715925183579383,0.7283088398032885,9.864183877322757e-05,17.74750542147663,0.6735619360865875,1.00000000075254,4.025589461160907,1.0000000001786633,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.800752942849359,0.97,0.028501,0.001499,307.17,85.25,0.6511052511638507,0.11496484390439131,10.163992225936502,2.4514562769025425,1218.1712717980292,25.618680155233886,0.9713408344952962,0.027157497535127702,0.0015016679695761671,0.26509977595221573,0.7348038224733098,9.640157447445599e-05,17.6718073273992,0.6760032538921351,1.0000000006969327,4.005284378512961,1.0000000001602896,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.062352303677137,0.97,0.028501,0.001499,307.17,85.25,0.6511052511638507,0.1180334581076497,10.163992225936502,2.4514562769025425,1218.0285258913043,26.3101865653617,0.9703754897874166,0.028124768414467396,0.0014997417981159637,0.25894744295118144,0.7409582755387647,9.428151005387159e-05,17.596387028803342,0.6784105030871977,1.0000000007579022,3.985127857255405,1.0000000004279395,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.936189990804148,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.03444211132908092,10.761697057727122,2.9071188027763846,1211.0759840469211,7.967693015067191,0.995730449987799,0.0003909337382043399,0.0038786162739966453,0.9632327967965596,0.03589405105608144,0.0008731521473590547,19.127768012079315,0.6202515069014417,1.0000000006514942,4.301912889988496,1.0000000001007088,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.2023241320574485,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.03756391943762403,10.761697057727122,2.9071188027763846,1211.3475240862974,8.628539489108887,0.9968118682407774,0.0013248667348572886,0.0018632650243651514,0.8881563682098084,0.11145655626559417,0.0003870755245975311,19.02825595195115,0.6228197194578051,1.0000000006532168,4.272371391061131,1.0000000001300386,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.4684582733107483,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.04068572754616714,10.761697057727122,2.9071188027763846,1211.2416689415145,9.288428574867353,0.9960201455504413,0.0022738803853814783,0.001705974064177209,0.8229266612172318,0.1767442156614724,0.00032912312129572776,18.947856168698355,0.6253674531073138,1.0000000006601573,4.250902828059646,1.0000000001540625,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.734592414564048,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.04380753565471024,10.761697057727122,2.9071188027763846,1211.115397928377,9.94955958679825,0.9951283156573723,0.0032240139672660554,0.0016476703753617505,0.7668219191074817,0.23288117346264692,0.00029690742987150006,18.868747351462016,0.627888560727218,1.000000000691388,4.229941010422972,1.0000000001847917,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.000726555817348,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.04692934376325335,10.761697057727122,2.9071188027763846,1210.9832190439247,10.612001823219076,0.994208485831275,0.004174739779976479,0.0016167743887485564,0.7180956312995854,0.2816308845485992,0.0002734841518152948,18.790202175026973,0.6304244585424386,1.0000000007236853,4.209182965583245,1.0000000002139078,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.266860697070649,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.05005115187179646,10.761697057727122,2.9071188027763846,1210.8483651310266,11.275759700462284,0.9932767282571267,0.0051259632961725195,0.0015973084467008297,0.6753935641692327,0.32435169579611384,0.000254740034653582,18.71205356824018,0.632923850759564,1.0000000007717111,4.188564531557352,1.0000000002503129,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.5329948383239484,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.05317295998033957,10.761697057727122,2.9071188027763846,1210.7119616946447,11.94082859393445,0.9923386416303375,0.006077666405186494,0.0015836919644761293,0.6376690011362821,0.36209195753156526,0.0002390413321525011,18.634246658576412,0.6354488126681673,1.0000000007911931,4.168065744590708,1.0000000002730691,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.799128979577248,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.05629476808888268,10.761697057727122,2.9071188027763846,1210.5745017714999,12.607203124453827,0.9913966813971566,0.007029850396666231,0.00157346820617717,0.6041029838696953,0.39567147036047445,0.00022554576983028026,18.556752956561265,0.6379292312416155,1.0000000007926682,4.147679844080692,1.0000000002860996,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.065263120830549,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.0594165761974258,10.761697057727122,2.9071188027763846,1210.4362344221104,13.27487882401026,0.9904520905926686,0.007982522474720795,0.0015653869326106376,0.574046252331642,0.4257400028184019,0.00021374484995624181,18.47955808325043,0.6404420931800544,1.0000000007707033,4.1274048806506745,1.0000000002821978,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.331397262083849,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.0625383843059689,10.761697057727122,2.9071188027763846,1210.297298344924,13.943852449001229,0.9895055639099528,0.008935691298228077,0.0015587447918190753,0.5469777022328342,0.45281899879029963,0.0002032989768662655,18.40265336505125,0.6429112729199353,1.0000000007361687,4.107240938199415,1.0000000002663825,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.597531403337149,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.065660192414512,10.761697057727122,2.9071188027763846,1210.1577764114686,14.614121925345174,0.9885575187271214,0.009889365490516144,0.0015531157823623824,0.5224743557911973,0.47733167861128417,0.000193965597518472,18.326033059481457,0.6454054673528624,1.0000000007071737,4.087188991052974,1.0000000002528453,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.863665544590448,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.06878200052305511,10.761697057727122,2.9071188027763846,1210.017720808748,15.285686206513853,0.9876082200492885,0.0108435531314616,0.0015482268192498598,0.5001893548732936,0.49962508189911015,0.00018556322759626017,18.24969305945094,0.6478631235703333,1.0000000006894103,4.067250387837232,1.0000000002467768,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.129799685843748,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.07190380863159822,10.761697057727122,2.9071188027763846,1209.8771657382472,15.958545124196492,0.986657843607685,0.011798261617764039,0.0015438947745509612,0.47983560376944046,0.5199864447756142,0.00017795145494541706,18.173630226071037,0.6503400833552192,1.0000000006808225,4.0475349964100955,1.000000000246693,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.395933827097048,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.07502561674014133,10.761697057727122,2.9071188027763846,1209.7361343035052,16.632699254167346,0.9857065100782187,0.012753497665104042,0.0015399922566772105,0.4611734470033074,0.5386555341052105,0.00017101889148208693,18.097842023707038,0.6527859976757889,1.000000000678255,4.027945241471015,1.000000000250079,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.662067968350349,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.07814742484868445,10.761697057727122,2.9071188027763846,1209.5946424658634,17.30814980273973,0.9847543047308055,0.013709267363017554,0.0015364279061768347,0.4440012702854825,0.5558340542702375,0.00016467544428003182,18.02232630724335,0.6552471272023453,1.0000000006790544,4.008468258320409,1.0000000002550447,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.9282021096036495,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.08126923295722756,10.761697057727122,2.9071188027763846,1209.4527014260927,17.98489851184033,0.9838012892575178,0.01466557624414252,0.0015331344983397107,0.42814824808770924,0.5716929048053216,0.00015884710696903784,17.947081190810437,0.6576811520417528,1.0000000006811725,3.9891055202408827,1.0000000002599803,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.194336250856949,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.08439104106577067,10.761697057727122,2.9071188027763846,1209.3103191157968,18.662947581313386,0.9828475091777107,0.015622429354639696,0.001530061467649645,0.41346868770489703,0.5863778399856268,0.000153472309476164,17.872104964635096,0.6601278306917359,1.0000000006830878,3.9698583737879107,1.000000000263819,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.460470392110249,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.08751284917431378,10.761697057727122,2.9071188027763846,1209.1675012243563,19.342299605575594,0.9818929989396559,0.01657983101095821,0.001527170049385934,0.39983757508780726,0.6000139256352884,0.00014849927690440537,17.79739586971934,0.6625498850851513,1.0000000004542118,3.9507280034173102,1.0000000000448577,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.726604533363549,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.09063465728285688,10.761697057727122,2.9071188027763846,1209.0242516114013,20.022957516812866,0.9809377839521649,0.01753778602333949,0.001524430024495626,0.38714703355779606,0.6127090823668553,0.00014388407534874568,17.72295275057129,0.6649834655104513,1.000000000461594,3.9317155532870647,1.0000000000456344,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.992738674616849,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.09375646539139998,10.761697057727122,2.9071188027763846,1208.8805730755462,20.7049245470221,0.9799818844216637,0.018496298087390724,0.0015218174909455945,0.3753034879138166,0.6245569229656015,0.0001395891205819451,17.64877400020638,0.6673935283250394,1.0000000004760239,3.912821940645652,1.0000000000507945,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.258872815870149,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.09687827349994309,10.761697057727122,2.9071188027763846,1208.7364674541916,21.388204187873765,0.9790253158318666,0.019455370874804246,0.001519313293329278,0.3642253711885674,0.6356390467743845,0.00013558203704807596,17.57485822444753,0.6698153330346109,1.00000000049918,3.8940479917348005,1.0000000000645783,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.525006957123448,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.1000000816084862,10.761697057727122,2.9071188027763846,1208.5919358920198,22.07280016130934,0.9780680902788645,0.020415007820436253,0.0015169019006992751,0.35384125967173274,0.6460269055685031,0.00013183475976428938,17.50120406101247,0.6722134359717018,1.0000000005316123,3.875394413625968,1.00000000009226,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.79114109837675,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.10312188971702932,10.761697057727122,2.9071188027763846,1208.4469789999025,22.758716394259704,0.977110217258753,0.021375212153224774,0.001514570588022192,0.3440883446679568,0.6557833325095184,0.00012832282252474094,17.427810170255185,0.674624754107807,1.0000000005737437,3.8568618006338444,1.000000000128684,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.05727523963005,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.10624369782557243,10.761697057727122,2.9071188027763846,1208.3015969719743,23.445956997186432,0.9761517042478176,0.02233598692231777,0.0015123088298646364,0.33491117233920586,0.664963802874129,0.0001250247866649874,17.354675229512424,0.6770109751040743,1.0000000006235212,3.8384506415929156,1.0000000001494207,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.32340938088335,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.10936550593411554,10.761697057727122,2.9071188027763846,1208.1557896730283,24.134526246207457,0.9751925571354196,0.023297335019807835,0.001510107844772539,0.3262605983452589,0.6736174798767163,0.00012192177802485457,17.281797928036408,0.6794130594474957,1.0000000006718552,3.8201613260211715,1.0000000001696585,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.58954352213665,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.11248731404265865,10.761697057727122,2.9071188027763846,1208.009556704714,24.82442856762024,0.9742327805518745,0.024259259199735848,0.0015079602483896869,0.3180929157744551,0.6817880871172778,0.00011899710826711103,17.209176960545108,0.6817875167995637,1.0000000006953544,3.801994148825608,1.0000000001736449,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.85567766338995,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.11560912215120175,10.761697057727122,2.9071188027763846,1207.8628974561386,25.51566852503913,0.9732723781189667,0.025221762094837227,0.0015058597861960803,0.3103691237576629,0.6895146402796374,0.00011623596269968148,17.1368110286772,0.6841815817100922,1.0000000006592333,3.7839493182110178,1.0000000001377864,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,10.121811804643249,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.11873093025974486,10.761697057727122,2.9071188027763846,1207.7158111430638,26.208250808266495,0.9723113526438816,0.026184846230785732,0.0015038011253326576,0.3030543109968751,0.6968320638620656,0.00011362514105929217,17.064698883354662,0.6865444281110435,1.000000000682048,3.76602697734163,1.0000000002908949,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,10.387945945896549,0.97,0.028501,0.001499,307.17,85.25,0.6620732313792317,0.12185273836828796,10.761697057727122,2.9071188027763846,1207.5682967609494,26.902180223419016,0.9713497058890459,0.02714851442092745,0.0015017796900267284,0.2961171336411466,0.7037717135172629,0.00011115284159047203,16.992839184313564,0.6889316474751631,1.0000000006891927,3.748227150580676,1.0000000002864022,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
