temperature,pressure,z_carbon dioxide,z_argon,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,5.934226117389024,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.06855621669811718,12.798594340041578,2.3651106533543556,1217.521799994671,15.420361643883345,0.973319665604697,0.0122846879253169,0.0002811825656189798,0.014114463904367065,0.4144632523414145,0.5575684236130324,0.02659040689997223,0.0013779171455810132,18.949833258959686,0.6394107771337098,1.0000000009410792,4.377156799594752,6.276860467731942,1.0000000004070593,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.288772553139136,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.07265217829412125,12.798594340041578,2.3651106533543556,1217.336771534602,16.316203998584093,0.9721179434169159,0.013495856029911305,0.00031598691442931757,0.014070213638743428,0.3926414898100699,0.577886719844487,0.028166273053286867,0.001305517292156248,18.84182197802562,0.6428520602592052,1.0000000009810819,4.3464893556778685,6.22583920291481,1.0000000003493879,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.643318988889249,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.07674813989012534,12.798594340041578,2.3651106533543556,1217.1495582642017,17.213772025018297,0.9709123957424538,0.014704830542785648,0.0003523507007812062,0.014030423013979346,0.37315041794419024,0.5959101472046793,0.029698195297647983,0.0012412395534825448,18.73442612242523,0.6462656755027488,1.0000000009487395,4.316193226109751,6.175299772144446,1.000000000274061,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.997865424639362,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.08084410148612942,12.798594340041578,2.3651106533543556,1216.960339813156,18.113031590428516,0.9697041645866441,0.015911406450051627,0.00039037287414999365,0.013994056089154354,0.35563731973718876,0.6119786440276243,0.03120026269382774,0.0011837735413592124,18.62763299645861,0.6496515490889578,1.0000000009147816,4.286181556247095,6.125240697328795,1.0000000002065519,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.352411860389474,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.08494006308213348,12.798594340041578,2.3651106533543556,1216.7692299736366,19.013945909858585,0.96849410055959,0.017115362852044267,0.0004301603183644583,0.01396037627000135,0.3398171852701533,0.6263663074829258,0.032684424440743064,0.0011320828061779087,18.521433234474145,0.653053447896896,1.0000000006030547,4.256455320865591,6.075664093600106,1.0000000003829268,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.706958296139587,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.08903602467813755,12.798594340041578,2.3651106533543556,1216.5762977113443,19.916475139889805,0.9672828648526641,0.018316460851077146,0.00047182855915564234,0.01392884573710298,0.3254572275479839,0.6392964090520918,0.034161028418563145,0.0010853349813610268,18.415819358789644,0.6564307389598497,1.0000000006337297,4.227015718917193,6.026930699397556,1.0000000003768705,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.061504731889698,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.09313198627414161,12.798594340041578,2.3651106533543556,1216.3815800852212,20.8205759483983,0.9660709928900548,0.01951444166987715,0.0005155025513556723,0.013899062888712285,0.3123654568889032,0.6509524672020657,0.03563922305595352,0.0010428528530776289,18.310785605163925,0.6597824047220001,1.0000000006509493,4.197864000366436,5.978683708960374,1.0000000003642182,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.41605116763981,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.09722794787014569,12.798594340041578,2.3651106533543556,1216.1850904467703,21.726201061901108,0.9648589357175195,0.020709024706094488,0.0005613175425459167,0.01387072203384008,0.30038212656998875,0.6614865314303499,0.037127262813066435,0.0010040791865951202,18.206327219079387,0.6631331325824533,1.0000000006586767,4.169001316681818,5.930900430386089,1.0000000003490443,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.770597603389923,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.10132390946614976,12.798594340041578,2.3651106533543556,1215.9868237571766,22.63329878901425,0.963647087890905,0.021899905468490157,0.0006094200177343679,0.013843586622870474,0.2893732426762885,0.6710254617315271,0.03863274469993755,0.0009685508922467358,18.10244028209947,0.6664784337967049,1.0000000006404153,4.140428668970958,5.883582209084181,1.0000000004912064,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.125144039140036,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.10541987106215384,12.798594340041578,2.3651106533543556,1215.786760080463,23.541812515745686,0.9624358069148189,0.023086753359835267,0.0006599687297624202,0.01381747099558338,0.27922558002491565,0.6796757454994763,0.04016279477433236,0.0009358797012756517,17.99912152827775,0.6697973641270196,1.0000000006248457,4.11214687020079,5.836726695831517,1.0000000004376564,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.479690474890148,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.1095158326581579,12.798594340041578,2.3651106533543556,1215.584866884175,24.451680169278045,0.9612254272485867,0.024269209284434767,0.0007131358198872999,0.013792227647091227,0.2698428119055629,0.687527232710362,0.04172421790297839,0.0009057374810966611,17.89636822806167,0.6731049270132267,1.0000000008475485,4.084156550033657,5.790334672618599,1.0000000004545484,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.83423691064026,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.11361179425416197,12.798594340041578,2.3651106533543556,1215.3811005372208,25.362833646514733,0.9600162707433109,0.025446883062823108,0.000769108032078156,0.013767738161787915,0.26114247387512124,0.6946560609964444,0.043323620207740526,0.0008778449206938856,17.794178205328308,0.676419975361879,1.0000000009845378,4.056458142182738,5.744405383051368,1.0000000004912506,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.188783346390373,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.11770775585016605,12.798594340041578,2.3651106533543556,1215.1754072514882,26.275198204795352,0.9588086546888925,0.026619350645838886,0.0008280880233631654,0.0137439066419053,0.2530535592891238,0.7011269670671266,0.044967510938700814,0.0008519627050488801,17.692549684711526,0.6797095693939724,1.0000000010279573,4.029051918413765,5.698937705598404,1.0000000005305438,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.543329782140487,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.12180371744617013,12.798594340041578,2.3651106533543556,1214.9677236285606,27.1886918134127,0.9576028982379237,0.02778615112396341,0.0008902957704221643,0.013720654867690734,0.24551459844477427,0.7069951283973466,0.04666238860285749,0.0008278845550217277,17.591481307485314,0.682982940101212,1.0000000010522196,4.001937998721702,5.653930187227014,1.0000000005890552,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.8978762178906,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.12589967904217422,12.798594340041578,2.3651106533543556,1214.7579769199986,28.10322446490564,0.9563993277135926,0.02894678353488316,0.0009559700696684763,0.0136979186818557,0.23847211159617182,0.712307641938999,0.048414814781147335,0.0008054316836818719,17.49097212458849,0.6862711716283422,1.0000000010091559,3.975116366048848,5.6094916949209175,1.000000000636429,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.252422653640712,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.12999564063817828,12.798594340041578,2.3651106533543556,1214.5460850763911,29.018697448754864,0.9551982811386158,0.030100703483261076,0.001025370124112968,0.013675645254010148,0.2318793536435545,0.7171047200000836,0.050231478015563075,0.0007844483407988286,17.391021542324754,0.6895349081702229,1.0000000010517518,3.948586899125143,5.5656968469770405,1.000000000532574,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.606969089390825,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.13409160223418234,12.798594340041578,2.3651106533543556,1214.3319566403832,29.935002590323812,0.9540001122120673,0.031247319596037687,0.0010987772047296633,0.013653790987165317,0.22569528832554173,0.721420664156054,0.052119249316154796,0.0007647982022495624,17.291629500188822,0.6927822327439771,1.0000000011014978,3.922349373940287,5.522343652552152,1.0000000005237328,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.961515525140937,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.13818756383018643,12.798594340041578,2.3651106533543556,1214.1154905262026,30.85202146267107,0.9528051938801819,0.03238598985384261,0.0011764963669776366,0.013632319898997713,0.21988374442318226,0.7252846639983227,0.054085230156681964,0.0007463614218131523,17.19279629832601,0.6960470456040738,1.0000000011085148,3.896488934248027,5.4794298767300855,1.000000000540072,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.31606196089105,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.1422835254261905,12.798594340041578,2.3651106533543556,1213.8965757217456,31.76962458243637,0.9516139215905272,0.03351601785730817,0.0012588581938099345,0.013611202358354639,0.21441271739171078,0.7287214571717188,0.05613679322967638,0.000729032206894122,17.094522679346614,0.6992883422364742,1.0000000010954355,3.870943290994481,5.436953036241125,1.0000000005562033,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.670608396641162,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6504911207962012,0.14637948702219458,12.798594340041578,2.3651106533543556,1213.6750909462553,32.68767060502299,0.950426716272315,0.03463664911258954,0.0013462205248488965,0.013590414090246588,0.20925378799880234,0.7317518795053235,0.058281615683810246,0.0007127168120639701,16.996809856287825,0.7025169674085966,1.0000000010665748,3.845683031432985,5.394910432598557,1.0000000005655267,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.47237931034482,2.8518584325833647,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.03294660850951207,13.448435578474273,2.823622210478579,1201.49715280211,7.700400732863803,0.950424703124409,0.00037788978276556836,7.202210801715919e-06,0.049190204882023775,0.9499732913918352,0.03721769506117989,0.0014652692255538815,0.011343744321431055,19.59511317233116,0.6191131495880356,1.0000000006652274,4.498752340733767,6.293519810856609,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,3.212620252931853,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.03711437445623675,13.448435578474273,2.823622210478579,1207.8000696276813,8.62342043322011,0.9809114187842989,0.001364568175149018,2.6504464062008333e-05,0.017697508576490197,0.8755556016934961,0.11613419259499733,0.004636233745488218,0.003673971966018376,19.166255275785073,0.6230480652236636,1.0000000012049826,4.331169508097179,6.206208960441125,1.000000000408539,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,3.5733820732803414,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.04128214040296143,13.448435578474273,2.823622210478579,1208.0130962319074,9.509850156523628,0.9816597762818748,0.0025723788222819853,5.0911161302793626e-05,0.01571693373454035,0.7923558824184422,0.19669467617899558,0.007991977652852146,0.002957463749710043,19.039713416338373,0.6265246537910358,1.0000000011444043,4.294282765740805,6.154707477991438,1.0000000004086629,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,3.93414389362883,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.04544990634968611,13.448435578474273,2.823622210478579,1207.9491112774954,10.396581953798696,0.981047184896175,0.003789120999457692,7.643626707520093e-05,0.015087257837291878,0.723285762140015,0.26322505819153347,0.010890643163837461,0.002598536504613952,18.927450781514754,0.6299565615866748,1.0000000011256553,4.263431306572174,6.105894521813261,1.0000000004088725,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,4.294905713977318,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.04961767229641079,13.448435578474273,2.823622210478579,1207.819858557488,11.284925428834573,0.9801176275234376,0.005006960656510876,0.00010298158327283991,0.014772430236778803,0.6655202658626845,0.31869985489393954,0.013431788011352275,0.002348091232023509,18.81891971154527,0.6333669383570467,1.000000001099078,4.234116770416435,6.058161854809908,1.0000000004009286,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,4.655667534325807,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.053785438243135475,13.448435578474273,2.823622210478579,1207.6647441756413,12.175085437522258,0.9790656915226791,0.006224393488838186,0.0001305735377710235,0.014579341450711781,0.6165769360403864,0.365569305583496,0.01570015165193495,0.002153606724182655,18.712156441346796,0.6367856217503708,1.0000000010861156,4.2055102970371685,6.011099935405516,1.0000000003992833,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,5.016429354674296,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.057953204189860164,13.448435578474273,2.823622210478579,1207.496410710654,13.067101522962405,0.9779539466653688,0.007440879622885104,0.00015926101406978682,0.014445912697676262,0.5746045660941151,0.405641589630312,0.017758957054237825,0.001994887221335112,18.606524296591214,0.6401765361138636,1.0000000010734136,4.177351688843466,5.964586128015717,1.00000000039832,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,5.377191175022784,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.06212097013658484,13.448435578474273,2.823622210478579,1207.320138357188,13.96097082308072,0.9768086416319854,0.008656132125781165,0.00018910206954743166,0.014346124172686003,0.5382248099021024,0.4402580334567847,0.019655586081281238,0.0018615705598315894,18.501755678487058,0.6435397043505283,1.0000000010598236,4.149536278949622,5.918559200298036,1.0000000003978187,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,5.7379529953712725,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.06628873608330953,13.448435578474273,2.823622210478579,1207.1385111765012,14.85667629968263,0.9756427297930449,0.009869946918396206,0.00022016102554880764,0.014267162263010096,0.5063964840106155,0.4704298996812541,0.021426204321885883,0.0017474119862445178,18.397717704834914,0.646910802893509,1.0000000010452514,4.122015735754322,5.872984904657592,1.0000000003976552,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,6.098714815719761,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.07045650203003422,13.448435578474273,2.823622210478579,1206.952934058059,15.754195097411866,0.974463357046893,0.011082148035383807,0.0002525078034492603,0.014201987114273971,0.4783202263618054,0.49693253108666424,0.023098978302885063,0.0016482642486454146,18.294336498210292,0.650267001828896,1.000000001038055,4.094863441981208,5.827842921515372,1.0000000004038772,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,6.459476636068249,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.07462426797675889,13.448435578474273,2.823622210478579,1206.7642287508017,16.65350130419569,0.9732748050137002,0.012292566158378941,0.00028621793843398516,0.014146410889486804,0.4533727979116136,0.5203697208200709,0.0246962865426136,0.0015611947257019438,18.19156739165106,0.653595802497533,1.0000000010535568,4.068036687897715,5.783120752287716,1.000000000438613,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,6.820238456416738,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.07879203392348356,13.448435578474273,2.823622210478579,1206.572901153739,17.554566828010312,0.9720798117560245,0.013501028498579514,0.00032137284928849836,0.014097786896107444,0.4310613847314859,0.54121831944838,0.026236257621811785,0.0014840381983223607,18.08938135512091,0.6569188004200256,1.000000000987508,4.041452288647602,5.7388106036911,1.0000000003957148,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,7.181000276765227,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.08295979987020825,13.448435578474273,2.823622210478579,1206.379273212761,18.457361549962492,0.9708802243753544,0.01470735458672092,0.00035806029051558874,0.014054360747409145,0.410991305496228,0.5598596899223185,0.027733859511269696,0.001415145070183781,17.987759087451153,0.6602420738536182,1.00000000100593,4.015107157325123,5.695163470217867,1.000000000405783,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,7.541762097113715,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.08712756581693293,13.448435578474273,2.823622210478579,1206.183553652035,19.3618532009152,0.9696773496273271,0.0159113516764289,0.0003963748074779882,0.014014923888765973,0.3928428134620641,0.5766022741368989,0.02920168435818954,0.0013532280428474024,17.88668642062521,0.6635382760820321,1.0000000010422123,3.9889999557079063,5.651991890707967,1.0000000004316967,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,7.9025239174622035,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.09129533176365762,13.448435578474273,2.823622210478579,1205.9858776546941,20.268007089368652,0.9684721515320107,0.0171128132268853,0.00043641834196717213,0.013978616899136946,0.37635415520081217,0.5916980561839045,0.03065052533246938,0.001297263282813855,17.786152993634825,0.6668212144775005,1.0000000010763082,3.9631303033368788,5.609207862840288,1.0000000004565144,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,8.26328573781069,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.09546309771038228,13.448435578474273,2.823622210478579,1205.7863305720311,21.17578577228306,0.96726537021703,0.018311516754193517,0.0004783008680915294,0.013944812160684866,0.36130901595624454,0.6053547530026472,0.032089807334298934,0.0012464237068094497,17.686150893419686,0.670113425747337,1.000000001102052,3.9374983312039937,5.566810467487798,1.0000000004827105,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,8.62404755815918,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.09963086365710698,13.448435578474273,2.823622210478579,1205.5849625317576,22.085148686114216,0.9660575960056141,0.01950722201217113,0.0005221411016167482,0.01391304088059799,0.3475270844384537,0.6177449688386079,0.03352791435513288,0.0012000323678057318,17.586673918901834,0.6733790185039198,1.0000000011253884,3.912104417950927,5.524799049581462,1.0000000005254024,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,8.98480937850767,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.10379862960383167,13.448435578474273,2.823622210478579,1205.3817977368237,22.99605174955261,0.9648493174687823,0.020699669182103277,0.0005680672784277324,0.013882946070686644,0.33485687128803715,0.6290131573343798,0.03497244243070972,0.001157528946873341,17.487717111296124,0.6766294250660678,1.0000000010084216,3.886949033988256,5.483172913119526,1.0000000004938938,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,9.345571198856156,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.10796639555055633,13.448435578474273,2.823622210478579,1205.1768405256303,23.908446940086943,0.9636409536786567,0.021888576996498817,0.0006162180056245376,0.013854251319220022,0.3231701784764676,0.6392809780638186,0.03643039835962133,0.0011184451000926085,17.389276404302638,0.6798927135124707,1.000000001127606,3.8620326737841357,5.44193157703598,1.0000000005160534,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,9.706333019204646,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.11213416149728102,13.448435578474273,2.823622210478579,1204.9700793853067,24.822281844614395,0.962432876558917,0.023073640753790294,0.0006667431892986728,0.013826739497994045,0.3123577938767077,0.6486514617320867,0.03790835842720986,0.0010823859639957527,17.291348544713646,0.6831299483847141,1.0000000012312735,3.8373557451647766,5.401074247632322,1.0000000005725378,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,10.067094839553134,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.1163019274440057,13.448435578474273,2.823622210478579,1204.761489630012,25.737499180866884,0.961225426858821,0.024254530192961407,0.0007198050428348548,0.01380023790538272,0.3023261060618487,0.6572122805798926,0.039412597309134614,0.0010490160491241475,17.19393082032973,0.6863548838953044,1.0000000012666026,3.8129185874356057,5.36060001972788,1.0000000005917298,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,10.427856659901622,0.95,0.035038,0.001379,0.013583,307.46,86.56,0.6617848803432799,0.12046969339073038,13.448435578474273,2.823622210478579,1204.5510351823816,26.65403628838354,0.9600189259229803,0.025430887210550854,0.0007755791792504386,0.01377460768721847,0.2929944179936937,0.6650383391735544,0.04094919450777216,0.0010180483249797579,17.097021027726118,0.689591597154272,1.0000000012390533,3.7887214596114176,5.320507839245229,1.0000000005737695,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
