x_carbon dioxide,x_argon,y_carbon dioxide,y_argon,liquid_density_kg_m3,vapor_density_kg_m3,Tc_K,gamma_mN_m,interfacial_thickness_nm,E_carbon dioxide,E_argon,T_K,P_bar
0.9940325063451627,0.005967493654837297,0.6461597067276873,0.35384029327231276,1186.6014211520446,16.71171735615233,305.33,16.81221156645473,0.6744300697672785,1.0000000007452723,4.292498932284545,211.0,6.4873541365771255
0.9886093374712828,0.011390662528717205,0.4943847364659367,0.505615263534063,1185.6633926230943,22.104210435390065,305.33,16.341486910227644,0.691334016892317,1.0000000008584518,4.180497726272932,211.0,8.674131566050104
0.9831647717556442,0.01683522824435583,0.4036018052682265,0.5963981947317736,1184.7109220435618,27.576084822081228,305.33,15.879894782304573,0.7081427761254694,1.0000000004682859,4.071393216383462,211.0,10.86090899552308
0.9776974777815661,0.022302522218433908,0.3433315027820814,0.6566684972179185,1183.7434230008696,33.12858924032945,305.33,15.427321648271828,0.7248968035779029,1.00000000056029,3.965023548383749,211.0,13.047686424996058
0.9722067142117943,0.027793285788205706,0.3004992888506822,0.6995007111493178,1182.7604442602085,38.763695793671026,305.33,14.9836441173077,0.7416072407283216,1.000000000443971,3.8620674980366516,211.0,15.234463854469034
0.9666919741338589,0.03330802586614118,0.26856808630648743,0.7314319136935126,1181.7615830967347,44.483750496520365,305.33,14.548718342406678,0.7583035154005096,1.000000000758957,3.7626445579770653,211.0,17.421241283942013
0.9611528633528983,0.03884713664710175,0.2439075602836628,0.7560924397163373,1180.7464555611166,50.29135277535817,305.33,14.122384383796867,0.7750527227994838,1.0000000004211853,3.6665704406459714,211.0,19.60801871341499
0.9555890528050728,0.04441094719492725,0.22434070060161818,0.7756592993983819,1179.7146848310317,56.18930922496958,305.33,13.70447315856806,0.7918597022081252,1.0000000001568687,3.5740001336482012,211.0,21.794796142887968
0.9500002556693454,0.049999744330654544,0.20848305788043542,0.7915169421195646,1178.6658955491794,62.180616118007954,305.33,13.294810073866492,0.8087614805107904,1.0,3.4850356769049577,211.0,23.981573572360947
0.9994105317501376,0.0005894682498623761,0.9499801458101518,0.050019854189848216,1184.268667201055,11.897676660400354,305.33,17.060540543989433,0.6625291380847635,1.0000000009259093,4.304689473268998,212.0,4.500305266489237
0.9940076932686464,0.005992306731353587,0.6558526629579198,0.3441473370420802,1183.3333559982102,17.195676988257176,305.33,16.58932579470202,0.6793318938004582,1.0000000006783447,4.195705417099477,212.0,6.686983673279922
0.9885870068400848,0.011412993159915202,0.5055336368643683,0.49446636313563164,1182.3845435146477,22.573028316602358,305.33,16.127171114258193,0.696058942740639,1.0000000007559007,4.088333401097726,212.0,8.873662080070607
0.9831451489421952,0.01685485105780483,0.4145102120517903,0.5854897879482096,1181.4211535399904,28.02898455049858,305.33,15.673870481889802,0.7127173078097514,1.0000000008012944,3.9835756808481544,212.0,11.060340486861293
0.9776807555719254,0.02231924442807467,0.3536118665668439,0.6463881334331562,1180.4425842684043,33.56472559837957,305.33,15.229310670831085,0.7293072054099149,1.0000000005716982,3.881420783648753,212.0,13.247018893651978
0.9721930610000683,0.027806938999931672,0.31010229344981227,0.6898977065501878,1179.448372680335,39.1821543763405,305.33,14.793372888641283,0.7458686690185019,1.0000000004801557,3.782558676344995,212.0,15.433697300442663
0.9666815406599558,0.03331845934004424,0.2775389594080599,0.7224610405919402,1178.4381064479617,44.883549860141024,305.33,14.365921024295252,0.7624486564492081,1.0000000006749914,3.686962508594101,212.0,17.62037570723335
0.9611457863370672,0.03885421366293289,0.25231425300588317,0.7476857469941168,1177.4113930564326,50.67144459093229,305.33,13.946804506133425,0.7790671315680925,1.0000000004630902,3.5945314479738304,212.0,19.807054114024034
0.9555854573624972,0.04441454263750274,0.23225129045238302,0.7677487095476169,1176.3678477131123,56.548576613072186,305.33,13.535864015281462,0.7957650782074829,1.0000000003558756,3.5054207955420007,212.0,21.993732520814717
0.9500002555219014,0.04999974447809865,0.215958971940759,0.7840410280592409,1175.3070870344686,62.51787063807675,305.33,13.132935641767661,0.8125653806545948,1.0,3.4197033264384435,212.0,24.180410927605404
0.999382450641088,0.0006175493589120962,0.9499810583018413,0.0500189416981587,1180.9938390704813,12.412846109680029,305.33,16.829369057187623,0.6676813597662751,1.0000000008636767,4.206776481802424,213.0,4.707080535435519
0.993981986243924,0.006018013756076054,0.6652845322130639,0.33471546778693606,1180.0476781147781,17.697072832646278,305.33,16.36678959368855,0.6843190679711398,1.0000000006362733,4.10207404772871,213.0,6.893714574206829
0.9885638929112243,0.011436107088775767,0.5165462733422972,0.4834537266577027,1179.0878903974658,23.05991852564258,305.33,15.91300546908509,0.7008688802142559,1.0000000006875844,3.999110058797551,213.0,9.080348612978138
0.9831248519624323,0.016875148037567754,0.4253830315333288,0.5746169684666712,1178.1133875490723,28.50062837052795,305.33,15.46780880280565,0.7173455245159751,1.0000000005611867,3.8984937086534353,213.0,11.266982651749446
0.9776634687249508,0.022336531275049226,0.36392030584267715,0.6360796941573229,1177.1235525218908,34.0203183486658,305.33,15.031086219892778,0.7338073948609293,1.0000000006051666,3.8003555991967852,213.0,13.453616690520755
0.9721789535974534,0.02782104640254662,0.31977249409496783,0.6802275059050321,1176.1179103990476,39.62082565331374,305.33,14.602723496426492,0.7502556466340246,1.00000000050089,3.7054000640149094,213.0,15.640250729292065
0.9666707644929381,0.03332923550706182,0.2866010747822933,0.7133989252177066,1175.0960390950418,45.304365366773574,305.33,14.182591530576456,0.7667121567538473,1.0000000006194973,3.613457387405212,213.0,17.826884768063373
0.9611384795541781,0.03886152044582195,0.2608269495497094,0.7391730504502905,1174.0575374703242,51.07340638783573,305.33,13.77054838905362,0.7832104727227958,1.0000000005034282,3.524507781265699,213.0,20.013518806834682
0.9555817460303032,0.04441825396969668,0.2402768218721246,0.7597231781278755,1173.0020124889247,56.93062170635806,305.33,13.366444064189873,0.7997838207719908,1.000000000321984,3.4387103051332613,213.0,22.20015284560599
0.950000255362329,0.049999744637670915,0.22355504114854952,0.7764449588514505,1171.9290728865985,62.878868301237354,305.33,12.970124229743677,0.8164885999892242,1.0,3.356102576731086,213.0,24.3867868843773
0.9993533303750118,0.0006466696249881218,0.94998192136796,0.05001807863204014,1177.701137022224,12.94526565390931,305.33,16.598763684190033,0.6729420078554419,1.0000000007455463,4.112093856937202,214.0,4.921066251122237
