temperature,pressure,z_carbon dioxide,z_nitrogen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,y_carbon dioxide,y_nitrogen,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.4416353091822787,0.99,0.01,308.33,83.72,0.6486556611422827,0.029164301351914463,9.36490458776772,2.417460702160672,1222.331287505513,6.677116980864841,0.9999290308494447,7.096915055531659e-05,0.9805989036298952,0.019401096370104787,19.89961375902949,0.6048554252577005,1.0000000006393932,6.159752511998736,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.677139455137719,0.99,0.01,308.33,83.72,0.6486556611422827,0.0319772987952427,9.36490458776772,2.417460702160672,1222.117349370078,7.09596157625024,0.9995906147217383,0.00040938527826168345,0.8977870395112708,0.10221296048872913,19.837656303404696,0.6070872980307513,1.0000000006754093,6.127926292609539,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.912643601093159,0.99,0.01,308.33,83.72,0.6486556611422827,0.03479029623857094,9.36490458776772,2.417460702160672,1221.9034810178393,7.515519641191313,0.9992523033380342,0.0007476966619658862,0.8282200047815395,0.1717799952184605,19.775925202657138,0.6093276618092318,1.0000000007064427,6.096605579133673,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.148147747048599,0.99,0.01,308.33,83.72,0.6486556611422827,0.03760329368189917,9.36490458776772,2.417460702160672,1221.6896681794105,7.935776731530474,0.9989140775515906,0.0010859224484093604,0.7689637460008033,0.23103625399919672,19.71441736080411,0.6115522272280863,1.00000000073103,6.065946099383576,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.383651893004039,0.99,0.01,308.33,83.72,0.6486556611422827,0.04041629112522741,9.36490458776772,2.417460702160672,1221.4759005226404,8.356719992589454,0.9985759234948715,0.0014240765051286072,0.7178897968477644,0.28211020315223545,19.65312998605258,0.6137781007742142,1.0000000007481007,6.035719822739669,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6191560389594795,0.99,0.01,308.33,83.72,0.6486556611422827,0.04322928856855566,9.36490458776772,2.417460702160672,1221.262170401129,8.778338455956053,0.9982378309014553,0.0017621690985446616,0.6734169529805263,0.3265830470194737,19.592060965813143,0.615995389790713,1.0000000009589736,6.005753564848634,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.8546601849149194,0.99,0.01,308.33,83.72,0.6486556611422827,0.04604228601188389,9.36490458776772,2.417460702160672,1221.048472053471,9.200622961078558,0.9978997920323128,0.0021002079676871064,0.6343462349070093,0.36565376509299063,19.531208584838588,0.6182056875077763,1.0000000009573782,5.976014402684461,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.090164330870359,0.99,0.01,308.33,83.72,0.6486556611422827,0.048855283455212124,9.36490458776772,2.417460702160672,1220.834801073863,9.623565948257117,0.9975618009659614,0.0024381990340386225,0.5997521097054997,0.40024789029450036,19.470571487839493,0.6204156502389062,1.0000000009440846,5.946480242291931,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.3256684768258,0.99,0.01,308.33,83.72,0.6486556611422827,0.05166828089854037,9.36490458776772,2.417460702160672,1220.6211541206048,10.04716127163371,0.997223853207432,0.0027761467925679953,0.5689088320275703,0.4310911679724297,19.41014505497438,0.6226092540891792,1.0000000009475494,5.917135789688538,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.56117262278124,0.99,0.01,308.33,83.72,0.6486556611422827,0.05448127834186861,9.36490458776772,2.417460702160672,1220.4075284259313,10.471403808440671,0.9968859450315702,0.003114054968429698,0.5412393168880085,0.4587606831119914,19.349934669095873,0.6248118525599395,1.000000000927131,5.887970500186577,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.796676768736679,0.99,0.01,308.33,83.72,0.6486556611422827,0.05729427578519684,9.36490458776772,2.417460702160672,1220.1939219382532,10.896289518853932,0.9965480736730227,0.003451926326977371,0.5162790025304553,0.4837209974695446,19.28993650451286,0.6269876971797472,1.0000000009038292,5.858977148491609,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.03218091469212,0.99,0.01,308.33,83.72,0.6486556611422827,0.060107273228525084,9.36490458776772,2.417460702160672,1219.9803330008901,11.321815127806918,0.9962102368958787,0.0037897631041212874,0.49364969925314467,0.5063503007468554,19.230149703536018,0.6291829473249408,1.0000000008795016,5.83015083136495,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.26768506064756,0.99,0.01,308.33,83.72,0.6486556611422827,0.06292027067185332,9.36490458776772,2.417460702160672,1219.7667603007264,11.747978029985438,0.9958724329247547,0.004127567075245284,0.4730404277093313,0.5269595722906687,19.170573446275057,0.6313400070336875,1.0000000008558299,5.801488289231114,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.503189206603,0.99,0.01,308.33,83.72,0.6486556611422827,0.06573326811518156,9.36490458776772,2.417460702160672,1219.5532027968882,12.174776180783185,0.9955346603491215,0.004465339650878458,0.45419313387837257,0.5458068661216274,19.111206937624956,0.6335279845733801,1.0000000008341354,5.772987429839438,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.738693352558441,0.99,0.01,308.33,83.72,0.6486556611422827,0.0685462655585098,9.36490458776772,2.417460702160672,1219.339659666811,12.602208006449892,0.9951969180510074,0.004803081948992539,0.43689189665186884,0.5631081033481312,19.052049395757425,0.6356748433176712,1.0000000008137102,5.744851695715794,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.97419749851388,0.99,0.01,308.33,83.72,0.6486556611422827,0.07135926300183804,9.36490458776772,2.417460702160672,1219.126130264715,13.030272330495245,0.9948592051492969,0.005140794850703082,0.42095467132772846,0.5790453286722715,18.993100043224736,0.6378461488311956,1.0000000007865077,5.716981303374013,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.2097016444693205,0.99,0.01,308.33,83.72,0.6486556611422827,0.07417226044516627,9.36490458776772,2.417460702160672,1218.9126140892597,13.458968312794493,0.9945215209563826,0.005478479043617501,0.406226900401906,0.593773099598094,18.93435810605611,0.6399864651911542,1.0000000007303391,5.689262001582602,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.445205790424761,0.99,0.01,308.33,83.72,0.6486556611422827,0.07698525788849452,9.36490458776772,2.417460702160672,1218.6991107582621,13.888295399673863,0.9941838649442366,0.005816135055763337,0.39257651710899505,0.6074234828910049,18.87582280288403,0.6421367514269399,1.0000000006344683,5.661694026399793,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.680709936380201,0.99,0.01,308.33,83.72,0.6486556611422827,0.07979825533182276,9.36490458776772,2.417460702160672,1218.4856199885733,14.31825328225564,0.993846236717438,0.006153763282561954,0.37989000008457696,0.6201099999154229,18.81749334511416,0.6442707287625418,1.0000000006601788,5.634277788801708,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.916214082335641,0.99,0.01,308.33,83.72,0.6486556611422827,0.08261125277515098,9.36490458776772,2.417460702160672,1218.272141579956,14.748841861847225,0.9935086359915623,0.006491364008437809,0.368069230019137,0.631930769980863,18.759368948052906,0.6463992233240028,1.0000000007454473,5.607013824769045,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.151718228291081,0.99,0.01,308.33,83.72,0.6486556611422827,0.08542425021847923,9.36490458776772,2.417460702160672,1218.0586754021328,15.180061221171833,0.9931710625757911,0.006828937424208821,0.35702896441951426,0.6429710355804856,18.701448812893133,0.6485271145480993,1.000000000799636,5.5799027277637085,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.387222374246521,0.99,0.01,308.33,83.72,0.6486556611422827,0.08823724766180747,9.36490458776772,2.417460702160672,1217.8452213842124,15.611911600031748,0.9928335163587516,0.007166483641248297,0.34669479322710084,0.6533052067728993,18.643732131555087,0.6506331055335658,1.0000000008298806,5.552945110606114,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.622726520201961,0.99,0.01,308.33,83.72,0.6486556611422827,0.0910502451051357,9.36490458776772,2.417460702160672,1217.6317795060497,16.044393375024892,0.9924959972969168,0.00750400270308323,0.3370014717930943,0.6629985282069056,18.58621808762468,0.6527552073081437,1.000000000844168,5.526141581992136,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.858230666157401,0.99,0.01,308.33,83.72,0.6486556611422827,0.09386324254846394,9.36490458776772,2.417460702160672,1217.4183497911438,16.477507042135432,0.9921585054050941,0.007841494594905926,0.3278915524026334,0.6721084475973667,18.528905857237568,0.6548401884964407,1.0000000008464018,5.499492726059687,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.093734812112842,0.99,0.01,308.33,83.72,0.6486556611422827,0.09667623999179219,9.36490458776772,2.417460702160672,1217.2049323006877,16.91125320218128,0.991821040748426,0.00817895925157392,0.3193142537935803,0.6806857462064196,18.471794608864887,0.6569546857724419,1.0000000008378767,5.472999087754328,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.32923895806828,0.99,0.01,308.33,83.72,0.6486556611422827,0.0994892374351204,9.36490458776772,2.417460702160672,1216.991527128663,17.345632548255907,0.9914836034358292,0.008516396564170754,0.31122452176232535,0.6887754782376746,18.414883503516823,0.6590347726896951,1.0000000008195797,5.446661162740513,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.564743104023723,0.99,0.01,308.33,83.72,0.6486556611422827,0.10230223487844868,9.36490458776772,2.417460702160672,1216.778134397725,17.780645855052597,0.9911461936144702,0.008853806385529722,0.30358224421402913,0.6964177557859708,18.3581716943701,0.6611253125459449,1.0000000007930079,5.420630124982608,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.800247249979162,0.99,0.01,308.33,83.72,0.6486556611422827,0.1051152323217769,9.36490458776772,2.417460702160672,1216.5647542557008,18.216293969584182,0.9908088114650672,0.009191188534932825,0.2963515918309991,0.703648408169001,18.301658328740817,0.6632008670664334,1.0000000007599703,5.394858951863174,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.035751395934602,0.99,0.01,308.33,83.72,0.6486556611422827,0.10792822976510513,9.36490458776772,2.417460702160672,1216.3513868726243,18.652577803389104,0.9904714571979044,0.009528542802095663,0.28950046152329495,0.7104995384767051,18.24534254691884,0.6652669246406241,1.0000000007226895,5.369238153293549,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.271255541890042,0.99,0.01,308.33,83.72,0.6486556611422827,0.11074122720843338,9.36490458776772,2.417460702160672,1216.1380324383356,19.089498325534834,0.9901341310496355,0.00986586895036449,0.28300000444691886,0.7169999955530811,18.18922348357602,0.6673383332300858,1.000000000681414,5.3437681303340465,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.8946569132966813,0.99,0.01,308.33,83.72,0.6595823775914074,0.034575452858297676,9.751749716823337,2.8659969438581,1211.8600792878253,7.827936070667328,0.999914050612195,8.594938780499237e-05,0.9804469746811526,0.019553025318847523,19.103953043017583,0.6198419559919649,1.000000000488424,5.679630496636175,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.127745716964213,0.99,0.01,308.33,83.72,0.6595823775914074,0.03735960005929542,9.751749716823337,2.8659969438581,1211.6457956362478,8.238711416875185,0.9995765075601382,0.00042349243986184105,0.9107201176759508,0.08927988232404922,19.046687730300004,0.6219599378396928,1.0000000004903296,5.652784022097768,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.360834520631745,0.99,0.01,308.33,83.72,0.6595823775914074,0.040143747260293176,9.751749716823337,2.8659969438581,1211.4315704220555,8.650156496309176,0.999239053863288,0.0007609461367119735,0.8505415211494199,0.14945847885058003,18.98961708429431,0.6240409126382105,1.0000000005084606,5.626324856635792,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.5939233242992765,0.99,0.01,308.33,83.72,0.6595823775914074,0.04292789446129093,9.751749716823337,2.8659969438581,1211.2173915625751,9.062260428048589,0.9989016734596863,0.0010983265403138327,0.7980818552609953,0.20191814473900468,18.932739018883822,0.626139804109853,1.0000000005360083,5.600178778598652,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.8270121279668086,0.99,0.01,308.33,83.72,0.6595823775914074,0.045712041662288684,9.751749716823337,2.8659969438581,1211.0032498864464,9.475013163259137,0.9985643541548826,0.0014356458451173408,0.7519500837140487,0.24804991628595133,18.876051183173836,0.628220607055136,1.0000000005650125,5.574294293140786,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.06010093163434,0.99,0.01,308.33,83.72,0.6595823775914074,0.04849618886328643,9.751749716823337,2.8659969438581,1210.7891383186445,9.888405785906889,0.9982270865392538,0.0017729134607460545,0.7110698529678412,0.28893014703215875,18.81955170390786,0.6302996712873963,1.0000000005946643,5.548635067919671,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.293189735301872,0.99,0.01,308.33,83.72,0.6595823775914074,0.051280336064284185,9.751749716823337,2.8659969438581,1210.5750513260607,10.302430562464737,0.9978898632514546,0.0021101367485453935,0.6745954161993225,0.3254045838006774,18.763239056121062,0.6323802165957488,1.0000000006242056,5.523175115936395,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.526278538969404,0.99,0.01,308.33,83.72,0.6595823775914074,0.05406448326528194,9.751749716823337,2.8659969438581,1210.3609845751932,10.71708092842968,0.9975526785235495,0.0024473214764505293,0.6418531164034497,0.35814688359655045,18.707108536070262,0.6344386319537585,1.0000000006675167,5.497895631496435,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.759367342636936,0.99,0.01,308.33,83.72,0.6595823775914074,0.05684863046627969,9.751749716823337,2.8659969438581,1210.1469345042376,11.13235117893372,0.9972155276129353,0.0027844723870646747,0.6122997606425009,0.38770023935749914,18.651165197406097,0.6365188024497158,1.0000000007027576,5.472782949085197,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.992456146304468,0.99,0.01,308.33,83.72,0.6595823775914074,0.059632777667277446,9.751749716823337,2.8659969438581,1209.9328983237588,11.548236628886237,0.996878406802702,0.0031215931972979364,0.585492578002263,0.41450742199773694,18.595405412017037,0.6385632900703136,1.0000000007404897,5.447827005901403,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.225544949971999,0.99,0.01,308.33,83.72,0.6595823775914074,0.06241692486827519,9.751749716823337,2.8659969438581,1209.7188737504855,11.964733321084681,0.996541313048304,0.0034586869516959862,0.5610670406805927,0.43893295931940735,18.539828339292114,0.6406354500519285,1.000000000781885,5.423191809678398,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.458633753639531,0.99,0.01,308.33,83.72,0.6595823775914074,0.06520107206927295,9.751749716823337,2.8659969438581,1209.5048589235837,12.381837962161889,0.9962042438662392,0.003795756133760841,0.5387203356868213,0.4612796643131787,18.484433202990655,0.6426797134392757,1.0000000008247316,5.398797281910178,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.691722557307063,0.99,0.01,308.33,83.72,0.6595823775914074,0.06798521927027071,9.751749716823337,2.8659969438581,1209.2908523208082,12.79954783004863,0.9958671972226606,0.004132802777339438,0.5181988477107483,0.48180115228925163,18.42921927326479,0.6447292771660301,1.0000000008688212,5.3745356405174345,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.924811360974594,0.99,0.01,308.33,83.72,0.6595823775914074,0.07076936647126844,9.751749716823337,2.8659969438581,1209.0768526939532,13.217860694092234,0.9955301714476325,0.004469828552367547,0.4992885669952676,0.5007114330047323,18.37418585471384,0.6467732647407104,1.0000000009124304,5.350404131261318,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.157900164642126,0.99,0.01,308.33,83.72,0.6595823775914074,0.0735535136722662,9.751749716823337,2.8659969438581,1208.8628590187066,13.636774746855755,0.9951931651684925,0.004806834831507518,0.4818076553336921,0.518192344666308,18.31933227465426,0.6487994793821017,1.0000000009529766,5.326400790364812,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.390988968309658,0.99,0.01,308.33,83.72,0.6595823775914074,0.07633766087326396,9.751749716823337,2.8659969438581,1208.6488704552448,14.056288545882177,0.9948561772575111,0.005143822742488822,0.465600624617739,0.5343993753822609,18.264657876248524,0.650843181346351,1.0000000009888221,5.302524244278597,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.6240777719771895,0.99,0.01,308.33,83.72,0.6595823775914074,0.0791218080742617,9.751749716823337,2.8659969438581,1208.4348863168889,14.476400964394038,0.9945192067902356,0.005480793209764269,0.45053373437521765,0.5494662656247824,18.210162055626352,0.6528533621391575,1.0000000005210676,5.278773597568567,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.8571665756447215,0.99,0.01,308.33,83.72,0.6595823775914074,0.08190595527525946,9.751749716823337,2.8659969438581,1208.2209060451703,14.897111149206914,0.9941822530123908,0.005817746987609133,0.4364913207629016,0.5635086792370984,18.155844085459197,0.6548887810175593,1.0000000005053993,5.2551481677469365,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.090255379312254,0.99,0.01,308.33,83.72,0.6595823775914074,0.08469010247625722,9.751749716823337,2.8659969438581,1208.00692918948,15.318418485212058,0.9938453153128066,0.006154684687193382,0.4233728443769618,0.5766271556230382,18.101703366076737,0.6568989796494507,1.0000000005222538,5.231647632557778,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.323344182979786,0.99,0.01,308.33,83.72,0.6595823775914074,0.08747424967725496,9.751749716823337,2.8659969438581,1207.7929553907068,15.740322564853319,0.9935083932017078,0.006491606798292185,0.4110904979853839,0.5889095020146161,18.047739261427086,0.6589094624218852,1.0000000005554053,5.20827180532053,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.556432986647317,0.99,0.01,308.33,83.72,0.6595823775914074,0.09025839687825271,9.751749716823337,2.8659969438581,1207.5789843677621,16.162823162309724,0.9931714862927944,0.00682851370720562,0.3995672541358302,0.6004327458641698,17.993951133314535,0.6609197627967269,1.0000000005875522,5.1850206255964535,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.789521790314849,0.99,0.01,308.33,83.72,0.6595823775914074,0.09304254407925046,9.751749716823337,2.8659969438581,1207.365015906419,16.585920211338475,0.9928345942884137,0.007165405711586301,0.38873526113657336,0.6112647388634266,17.940338340539498,0.6629046996974985,1.0000000006124161,5.161894120566358,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.022610593982382,0.99,0.01,308.33,83.72,0.6595823775914074,0.09582669128024823,9.751749716823337,2.8659969438581,1207.151049850221,17.00961378614061,0.9924977169674948,0.00750228303250522,0.37853451702912033,0.6214654829708797,17.886900237425472,0.664915221106962,1.000000000629973,5.138892375433854,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.255699397649913,0.99,0.01,308.33,83.72,0.6595823775914074,0.09861083848124598,9.751749716823337,2.8659969438581,1206.937086092613,17.433904085135353,0.9921608541750752,0.007839145824924749,0.3689117669295839,0.6310882330704162,17.833636175807847,0.6668943101594387,1.0000000006416274,5.116237340875869,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.488788201317444,0.99,0.01,308.33,83.72,0.6595823775914074,0.10139498568224371,9.751749716823337,2.8659969438581,1206.7231245706867,17.858791416752656,0.9918240058140015,0.00817599418599848,0.35981958108670853,0.6401804189132914,17.78054550196444,0.6688849326396892,1.0000000006485,5.093702117764886,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.721877004984975,0.99,0.01,308.33,83.72,0.6595823775914074,0.10417913288324146,9.751749716823337,2.8659969438581,1206.509165259579,18.284276187233875,0.9914871718374842,0.008512828162515801,0.3512155800094448,0.6487844199905553,17.72762755944749,0.6708646723971747,1.0000000006511034,5.071286776513068,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.954965808652508,0.99,0.01,308.33,83.72,0.6595823775914074,0.10696328008423923,9.751749716823337,2.8659969438581,1206.2952081679596,18.710358890099517,0.991150352243098,0.008849647756902045,0.3430617800345097,0.6569382199654904,17.674881686707312,0.6728285388008886,1.0000000006495837,5.048991570633761,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.18805461232004,0.99,0.01,308.33,83.72,0.6595823775914074,0.10974742728523697,9.751749716823337,2.8659969438581,1206.0812533340738,19.137040096869665,0.9908135470675298,0.009186452932470184,0.33532403804147043,0.6646759619585296,17.6223072185209,0.6748091145108867,1.0000000006439964,5.026816735692265,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
