T,P,z_carbon dioxide,z_hydrogen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoV1_carbon dioxide,rhoV2_hydrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,48.5517013065,0.95,0.05,0.02800281298792235,0.002949580234556092,0.9819062716018058,0.01809372839819431,0.07115880876191531,0.9288411912380847,0.027496137695333458,0.0005066752925888951,0.00020988861583870225,0.0027396916187173896,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,16.502135816570167,0.73459142917417
200.0,53.1519514197,0.95,0.05,0.028025421953736893,0.00322592672430625,0.9801616928856993,0.019838307114300627,0.06723483839946498,0.9327651616005351,0.027469445026010796,0.0005559769277260956,0.00021689466199724614,0.0030090320623090043,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,16.19066834345655,0.8078544640841088
200.0,57.7522015329,0.95,0.05,0.02804801776749737,0.003501598511567368,0.9784274716943298,0.0215725283056703,0.06399366552396121,0.9360063344760388,0.02744295111029009,0.0006050666572072805,0.00022408012394844258,0.0032775183876189253,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,15.884285509953054,0.8809177236876717
200.0,62.3524516462,0.95,0.05,0.028070600291434756,0.0037765513636137233,0.9767035476638043,0.023296452336195775,0.06128519015804021,0.9387148098419598,0.027416654889696943,0.000653945401737813,0.00023144666846067308,0.00354510469515305,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,15.582958077475713,0.9537014887952608
200.0,66.9527017594,0.95,0.05,0.02809316938829416,0.004050741241046194,0.9749898595572862,0.025010140442713737,0.05900051463054551,0.9409994853694545,0.027390555276411974,0.0007026141118821833,0.00023899581785690005,0.0038117454231892944,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,15.286655242976181,1.026125778909627
200.0,71.5529518726,0.95,0.05,0.028115724925006358,0.00432412428848471,0.9732863441700723,0.02671365582992758,0.05705870438785519,0.9429412956121448,0.02736465112595082,0.0007510737990555363,0.0002467289295129937,0.004077395358971716,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,14.995344706998667,1.0981158444295733
200.0,76.1532019859,0.95,0.05,0.028138266769347272,0.004596656842302137,0.9715929374604944,0.02840706253950559,0.055398347112532074,0.9446016528874679,0.027338941265477132,0.0007993255038701399,0.0002546471913070494,0.004342009650995088,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,14.708992767582103,1.1695966298985443
200.0,80.7534520991,0.95,0.05,0.0281607947926629,0.004868295444645394,0.9699095737608795,0.030090426239120522,0.05397199291136464,0.9460280070886353,0.027313424474119267,0.0008473703185436323,0.00026275160722882997,0.004605543837416564,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,14.427564363329653,1.2404970950417606
200.0,85.3537022123,0.95,0.05,0.02818330886909607,0.005138996870606374,0.9682361860961558,0.03176381390384421,0.05274239283332538,0.9472576071666747,0.02728809949098354,0.0008952093781125296,0.00027104299171875116,0.004867953878887624,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,14.151023125004643,1.3107486363269683
200.0,89.9539523255,0.95,0.05,0.02820580887826601,0.005408718161635453,0.9665727054275883,0.03342729457241164,0.05167988981080165,0.9483201101891983,0.027262964996239068,0.0009428438820269416,0.00027952195861100185,0.0051291962030244505,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,13.879331398739986,1.3802880548344127
200.0,94.5542024388,0.95,0.05,0.0282282947019422,0.005677416672812099,0.9649190617660658,0.03508093823393424,0.05076057277635662,0.9492394272236435,0.027238019639054072,0.0009902750628881275,0.000288188922201979,0.005389227750610121,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,13.612450295015552,1.449052924538952
200.0,99.154452552,0.95,0.05,0.02825076622936707,0.0059450501195321736,0.9632751826067898,0.03672481739321016,0.04996494176678254,0.9500350582332174,0.027213261998375295,0.001037504230991774,0.0002970440830230286,0.005648006036509144,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,13.35033968552297,1.516988076180196
200.0,103.7547026652,0.95,0.05,0.02827322335119794,0.006211576642227878,0.9616409948780875,0.038359005121912516,0.04927693147950769,0.9507230685204923,0.02718869063185636,0.0010845327193415783,0.0003060874365787736,0.005905489205649104,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,13.092958254144984,1.5840373496522915
200.0,108.3549527785,0.95,0.05,0.028295665966972215,0.006476954862702207,0.9600164227324999,0.039983577267500105,0.04868317956064056,0.9513168204393594,0.02716430402044641,0.0011313619465258067,0.0003153187565870956,0.0061616361061151105,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,12.840263477557407,1.65015292315306
