temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.391188103493808,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.028144869391405463,18.822100466848536,2.3675129737562455,1218.0750666911567,6.519476457665628,0.9796059643873224,4.621198483913735e-06,3.698405908526406e-05,1.8938017801398901e-06,0.020350536553328018,0.9800624352840178,0.004630754328902701,0.010549944133748285,0.0001873689657413188,0.004569497287589871,20.12473321724538,0.6040223244857587,1.0000000006043632,2.040003726684382,6.190131112449113,4.078845792685677,1.0000000001241114,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.9512809089657472,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.0347372988343426,18.822100466848536,2.3675129737562455,1220.4828081325127,7.2798042434634525,0.9922269088151331,7.186490888383599e-05,0.0005537578581256583,2.5547944440558736e-05,0.0071219204734167775,0.8119583222880264,0.05795720895545064,0.1267330103085008,0.0020373417311067257,0.0013141167169153022,19.87397770261019,0.6083887008014686,1.000000000663778,2.0240903680002105,6.115423662632569,4.005206866449466,1.000000000123069,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.5113737144376866,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.041329728277279744,18.822100466848536,2.3675129737562455,1220.1325439118548,7.980430360395323,0.9917725577344639,0.0001466758989354352,0.0010801039909331869,4.540098883198729e-05,0.006955261386835367,0.6879322819054444,0.0995462629358882,0.2083768999693109,0.0030547279773899963,0.0010898272119663744,19.76239583311341,0.6124445112956132,1.0000000007164884,2.0123780490453305,6.059311047804504,3.9804211541432255,1.0000000001387355,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.071466519909626,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.04792215772021688,18.822100466848536,2.3675129737562455,1219.7674255419236,8.66409264826937,0.9912234653279691,0.00022621877215693952,0.0015908836216814851,6.155899662341632e-05,0.006897873281569073,0.5976683529553221,0.13248517281103597,0.2653217113955766,0.0035835612673646654,0.0009412015707006048,19.654984656696517,0.6164116432098354,1.0000000008081031,2.00125394433875,6.006003744980178,3.956733817242549,1.000000000168459,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.6315593253815655,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.05451458716315402,18.822100466848536,2.3675129737562455,1219.4049345359097,9.330273304562548,0.9906618826438146,0.0003106380114363382,0.002085136285531003,7.492270392771825e-05,0.006867420355290364,0.529069337922678,0.1599502495575763,0.3063041951261464,0.003844822638509983,0.000831394755089337,19.55089273603601,0.6202783461787412,1.0000000009149796,1.9907360759235608,5.9545877452711515,3.933864777316957,1.0000000002227187,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.191652130853505,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.06110701660609117,18.822100466848536,2.3675129737562455,1219.048614934755,9.978307499834932,0.9901039254260068,0.0004000717483997835,0.0025621535479826065,8.612486893822211e-05,0.006847724408672777,0.4751803298158572,0.1837603078891717,0.33636019179222976,0.0039529284780740895,0.0007462420246672398,19.449959935621926,0.6240411500910732,1.0000000010178707,1.9805804023829254,5.904872967517228,3.911771821852832,1.00000000028518,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.751744936325444,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.0676994460490283,18.822100466848536,2.3675129737562455,1218.6997210749296,10.607593722314967,0.9895549338421588,0.0004946355170456662,0.003021374676465803,9.562124099263714e-05,0.006833434723337152,0.43173085704532316,0.20502363495021173,0.35859656801012224,0.003970862092878659,0.000678077901464149,19.35213314665783,0.6276966020504091,1.0000000011003056,1.9707067723299905,5.856769750316222,3.890648553332782,1.0000000003371823,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.311837741797383,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.07429187549196543,18.822100466848536,2.3675129737562455,1218.3588361986597,11.217635933698695,0.9890171919669889,0.0005944169452552378,0.0034623740511895208,0.0001037482845816317,0.006822268751984679,0.3959557134392293,0.22444836240062707,0.37503875066560266,0.003934968535771633,0.0006222049587693579,19.257381582035034,0.6312515400789614,1.0000000011491006,1.9611185586409037,5.8102288103743165,3.870286729134433,1.0000000003718659,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.871930547269323,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.08088430493490259,18.822100466848536,2.3675129737562455,1218.0262659831822,11.808062334939391,0.9884918187951235,0.0006994723363833022,0.003884860383604489,0.00011075989378984676,0.006813088591098912,0.36598609193348475,0.2425030729963623,0.38706830138921894,0.003866994021057905,0.0005755396598760182,19.16567436294239,0.6347266973657526,1.0000000011673205,1.9519797698407948,5.765216271465446,3.8506716233473663,1.0000000003891487,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.432023352741262,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.08747673437783972,18.822100466848536,2.3675129737562455,1217.702165150038,12.378636272544249,0.9879793836643014,0.0008098244285681347,0.004288677460525298,0.00011685138624607527,0.006805263060359047,0.34051386759224517,0.2595057122977685,0.3956641456153538,0.003780313595101018,0.0005359608995313954,19.07697253094824,0.6380896149700298,1.0000000011734722,1.943091304056619,5.7220035395458675,3.831797428703858,1.0000000003958684,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.992116158213202,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.09406916382077686,18.822100466848536,2.3675129737562455,1217.3865864932977,12.929261842556818,0.9874801462116733,0.0009254613128894737,0.004673803444655969,0.00012217560443443252,0.006798413426346802,0.31859615200774294,0.27567569897179256,0.401542869234822,0.0036833226754747874,0.0005019571101678108,18.99122586738219,0.6413382499506398,1.000000001181087,1.9344529282957048,5.680393797535674,3.813654157541288,1.00000000039981,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.552208963685143,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.10066159326371402,18.822100466848536,2.3675129737562455,1217.0795034000348,13.459984640729836,0.9869941638439327,0.0010463365358912686,0.0050403475064301415,0.0001268539801595626,0.006792298133586294,0.2995362359320519,0.2911659983292915,0.40524398140255635,0.003581364127904584,0.0004724202081957424,18.908371847304636,0.6445123030971182,1.00000000119191,1.9260637387733535,5.640185546732276,3.7962276505322716,1.0000000004054002,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.112301769157082,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.10725402270665116,18.822100466848536,2.3675129737562455,1216.7808226090822,13.970987870548786,0.9865213466983945,0.0011723703540977857,0.005388543338513266,0.0001309842999383455,0.006786755309056085,0.2828082339744828,0.30608372156508945,0.4071836630478349,0.003477862765864944,0.0004465186467279284,18.82833576571767,0.6475846642146998,1.0000000012062245,1.9180436458262802,5.601340710602726,3.7794998739134424,1.0000000004138458,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.67239457462902,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.11384645214958829,18.822100466848536,2.3675129737562455,1216.4903934077083,14.462584198589285,0.9860614902179891,0.0013034520340385759,0.005718739605259226,0.0001346462588750683,0.006781671883838063,0.2680078010259981,0.320503852938961,0.4076897165774898,0.0033750135648667047,0.0004236158926845095,18.75103162845481,0.65054254320696,1.0000000012223813,1.9102994501955837,5.563816203251793,3.763449374228747,1.0000000004246539,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.23248738010096,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.12043888159252543,18.822100466848536,2.3675129737562455,1216.2080156782097,14.935203992970573,0.9856142977337697,0.001439443024340041,0.00603138773400644,0.00013790550138653322,0.006776966006497299,0.25481897276437676,0.33447868767171507,0.40702491333383994,0.003274209947495803,0.0004032162825723464,18.676363588003376,0.6534452408243561,1.000000000897601,1.9027845999969708,5.527564376001022,3.7480516905124333,1.0000000004479834,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.792580185572898,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.12703131103546256,18.822100466848536,2.3675129737562455,1215.9334476750964,15.389380780198044,0.9851793983821525,0.0015801807792784216,0.006327027692659427,0.0001408166077306837,0.006772576538179021,0.24299129493306962,0.3480444859954263,0.4054029748269533,0.003176316210765292,0.0003849280337855515,18.604227493824197,0.6562381995377679,1.000000000850545,1.8954932809622067,5.492534038831948,3.7332804795520618,1.000000000433848,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.352672991044837,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.1336237404783997,18.822100466848536,2.3675129737562455,1215.6664138133826,15.825735133261203,0.9847563627073229,0.0017254829753098624,0.006606272456146026,0.00014342533360545893,0.006768456527615926,0.2323237093407778,0.36122624436083656,0.40299976480545735,0.0030818441171699892,0.00036843737575823366,18.534504926040633,0.6589541965617521,1.000000001222576,1.8884185439161025,5.458671046397529,3.7191075150484405,1.000000000435517,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.912765796516776,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.14021616992133684,18.822100466848536,2.3675129737562455,1215.4066120107075,16.244956381379392,0.9843447163534359,0.001875151965369338,0.00686979234756549,0.00014577031654020492,0.00676456901708902,0.22265293052890078,0.37404119895096605,0.3999613113420425,0.002991069197347913,0.0003534899807427807,18.46709660925417,0.6615933506414501,1.0000000012293138,1.8816268126788644,5.42591939597757,3.705502914243079,1.000000000444879,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.472858601988715,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.14680859936427396,18.822100466848536,2.3675129737562455,1215.153721354425,16.64778685561461,0.9839439532886409,0.0020289790402947083,0.007118299002886101,0.00014788438615753223,0.006760884282020655,0.21384502219173895,0.3865013156533227,0.39640967606513494,0.0029041084933671716,0.0003398775964362849,18.401878126306357,0.6641458770365581,1.000000001234636,1.875082152841295,5.394291074412678,3.6924368920752495,1.0000000004539042,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.032951407460658,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.15340102880721115,18.822100466848536,2.3675129737562455,1214.9074086437452,17.035004431602765,0.9835535469925294,0.002186748590750267,0.0073525308699720375,0.0001497955924952861,0.00675737795425293,0.20578906816203651,0.3986151654113638,0.392447365358273,0.002820973056109484,0.00032742801221707175,18.338731612038146,0.6666428017134685,1.0000000012388135,1.8687221006168124,5.363863320982687,3.6798793320489134,1.0000000004626044,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.593044212932597,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.15999345825014827,18.822100466848536,2.3675129737562455,1214.6673345733807,17.407407588907656,0.9831729606881601,0.002348241833603247,0.007573239734478522,0.00015152801659690202,0.006754029727161333,0.19839243825528416,0.4103892492573489,0.3881607111081559,0.002741603789252441,0.0003159975899585009,18.277540023240462,0.6690534527078456,1.000000001242128,1.8625377642826704,5.3343611019266515,3.6678004249231098,1.0000000004710279,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.153137018404536,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.1665858876930854,18.822100466848536,2.3675129737562455,1214.4331590823833,17.765801949163677,0.9828016560940301,0.002513240092183876,0.007781178954471917,0.000153102419321114,0.006750822439992939,0.19157716980772418,0.4218289433376913,0.38362252519631707,0.002665896090479944,0.00030546556778748455,18.218188460087443,0.6714195159836948,1.0000000012448331,1.8565201233652717,5.3057306543933045,3.6561793716629247,1.00000000047924,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.713229823876475,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.17317831713602255,18.822100466848536,2.3675129737562455,1214.2045458744658,18.110988737136545,0.9824391007519409,0.002681527573202355,0.007977093491064874,0.00015453676591952763,0.006747741417872393,0.18527717450541933,0.43293915213478623,0.3788942268044575,0.0025937168821504757,0.0002957296731866217,18.16056524919509,0.6737079707734033,1.0000000012471373,1.8506601799334381,5.277919889462651,3.645050852294975,1.0000000004873117,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.273322629348414,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.1797707465789597,18.822100466848536,2.3675129737562455,1213.981166107394,18.44375522753099,0.9820847739683415,0.0028528936320394932,0.008161711758522027,0.0001558466543686092,0.006744773986728306,0.17943605921811467,0.44372474278840535,0.37402757887279425,0.0025249164132253596,0.0002867027074603415,18.104562790220218,0.6759538378154034,1.0000000012492065,1.8449748411752338,5.250878774776118,3.6343118480429393,1.0000000004952962,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.833415434820353,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.1863631760218968,18.822100466848536,2.3675129737562455,1213.76270128916,18.764867124161725,0.9817381714551147,0.0030271345466706683,0.00833573922014925,0.00015704566822359776,0.006741909109841882,0.1740054091557243,0.4541908170080454,0.3690661275420455,0.0024593364343765637,0.0002783098598082639,18.050078181486843,0.6781376600600055,1.0000000012511556,1.839497984290008,5.224559609127053,3.6239369154329495,1.0000000005032197,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.39350824029229,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.19295560546483395,18.822100466848536,2.3675129737562455,1213.5488454473852,19.075062734483332,0.9813988087919772,0.0032040548400205236,0.008499853588133781,0.00015814566957506163,0.00673913711029349,0.1689434230041262,0.46434286447945883,0.3640464101038757,0.002396815836868641,0.00027048657567059947,17.997013649646558,0.6802729835661345,1.0000000012530676,1.8341489163367024,5.198917201894061,3.6139019484393575,1.0000000005110943,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.95360104576423,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.1995480349077711,18.822100466848536,2.3675129737562455,1213.3393066275985,19.375048416406734,0.9810662238217499,0.0033834682158950698,0.00865470146356247,0.0001591570440630926,0.006736449454729474,0.16421381270747476,0.4741868392460163,0.35899897671616415,0.0023371944920945065,0.0002631768382501975,17.945284618645644,0.6823676116003349,1.0000000002174088,1.8289200438445181,5.173908932707831,3.604184024829594,1.0000000002295446,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.513693851236173,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.20614046435070826,18.822100466848536,2.3675129737562455,1213.1338079920213,19.665497158456326,0.9807399783374194,0.003565198080205015,0.008800896092450296,0.00016008890623361353,0.006733838583691648,0.15978494527064707,0.4837291385757478,0.3539492684087944,0.002280315900511449,0.00025633184429913565,17.894786831131597,0.6844008819383263,1.0000000001722036,1.823804067805539,5.1494949385943976,3.5947622901617744,1.0000000002088183,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.073786656708112,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.2127328937936454,18.822100466848536,2.3675129737562455,1212.932088138516,19.947044729904693,0.9804196586675313,0.0037490779265500905,0.00893901635970662,0.00016094927446487544,0.006731297771746946,0.15562908279701393,0.49297662448315405,0.3489183551232919,0.0022260287932437464,0.00024990880329646935,17.845447875293832,0.6864196424615556,1.0000000012825507,1.818794119589112,5.125637909320913,3.5856166852489304,1.0000000005485192,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.63387946218005,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6479201762342879,0.21932532323658255,18.822100466848536,2.3675129737562455,1212.7339013865574,20.220290481611595,0.9801048760616298,0.003934951335801277,0.009069606368129608,0.0001617452179902189,0.006728821016449158,0.15172182130137693,0.5019365375498541,0.3439235828185451,0.0021741882510399406,0.00024387007918373716,17.797191897524513,0.6883757401629019,1.0000000012682775,1.8138838464762408,5.102302980147771,3.5767285352358305,1.0000000005457614,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.4034827586207,2.842155246811813,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6589461019781674,0.033452863074526995,18.864504766561815,2.8140150958532804,1207.84175509462,7.661037520813787,0.9805298549265039,5.810846666931181e-06,4.526248759109913e-05,2.237465661667748e-06,0.019416834273576336,0.9799069411450828,0.004699151452292905,0.010704398538800819,0.00019005922481899273,0.004499449639004678,19.311911653527407,0.6191292419011852,1.0000000006500387,1.9610870989364588,5.702808663802396,3.8082134546581314,1.0000000001016953,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.388145056194033,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6589461019781674,0.03987929680077723,18.864504766561815,2.8140150958532804,1209.9538433214977,8.401872110172093,0.9921647493351594,7.327992632623974e-05,0.0005500857534741479,2.4681074874954906e-05,0.007187203910165391,0.839278766962221,0.04939897234056683,0.10815581066468317,0.0017504986965714412,0.0014159513359576212,19.08166526703783,0.6231942064379573,1.000000000249623,1.9471500165323925,5.6398568863143534,3.7454662071931657,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.9341348655762536,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6589461019781674,0.046305730527027474,18.864504766561815,2.8140150958532804,1209.612998338751,9.080107368255364,0.9917535268954537,0.00014861345319402714,0.0010675922910504385,4.387946540467388e-05,0.006986387894897174,0.728414643664473,0.08639448359727368,0.18130330886978038,0.002690381229824972,0.0011971826386480498,18.979211037776743,0.6269497220345692,1.0000000002624143,1.936876466685281,5.592580881217429,3.7243638776509047,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.480124674958473,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6589461019781674,0.0527321642532777,18.864504766561815,2.8140150958532804,1209.2529338858467,9.742317711949278,0.9912235853880086,0.0002285881701864079,0.0015703991391586973,5.967779561638142e-05,0.006917749507029907,0.6441906763968229,0.1167786839963915,0.23475646176620585,0.0032234771533132685,0.001050700687266286,18.880764519032695,0.6306125089420291,1.000000000914725,1.927135732271668,5.547338779626263,3.704279869101485,1.0000000003041063,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.0261144843406935,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6589461019781674,0.05915859797952794,18.864504766561815,2.8140150958532804,1208.894051784794,10.38818450091831,0.9906745458397794,0.0003133345067356285,0.0020575334537748773,7.286408913459785e-05,0.006881722110575417,0.5780808635887651,0.14273341743558504,0.27472752544321866,0.0035181548056447682,0.000940038726786717,18.785297873057896,0.6341877474362968,1.0000000009591543,1.917873030154647,5.503712364313432,3.684920884858724,1.000000000338386,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.572104293722914,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6589461019781674,0.06558503170577819,18.864504766561815,2.8140150958532804,1208.5404725662202,11.017127579700999,0.9901259874750956,0.00040298608427178425,0.0025283135011297093,8.400418171191757e-05,0.0068587087577909505,0.5248200807441995,0.1655998336887379,0.30505961956121996,0.0036680412979944095,0.000852424707848164,18.692617091489403,0.6377009825298863,1.000000001002789,1.909008862643515,5.461524560310969,3.6663498974327444,1.0000000003714824,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.118094103105134,0.9800000000000001,0.003998000000000001,0.009112000000000002,0.00016200000000000003,0.0067280000000000005,308.68,84.96,0.6589461019781674,0.07201146543202842,18.864504766561815,2.8140150958532804,1208.193640029221,11.628596853641703,0.9895844070368588,0.0004976573455992194,0.0029821990628860983,9.35122182455295e-05,0.006842224336410363,0.480997933731429,0.18623965673231496,0.32825363512376776,0.0037277442842528177,0.0007810301282354234,18.602660012745375,0.6411156088594729,1.0000000010427579,1.9004007632119149,5.420750464473684,3.648391788905562,1.0000000004018552,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
