temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon
200.0,2.5237609732935984,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1222.3429801838129,6.7799713701693936,0.9998053968720727,1.4674037499019891e-05,0.0001799290904282807,0.9499638905748369,0.02223810053980645,0.027798008885356624,19.889855582799257,0.6051700889547383,1.0000000007910221,1.7689184590294613,5.796608278421874
200.0,14.256768624438571,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1219.7591193239753,20.531917351157112,0.985758387936213,0.0017043018625020677,0.012537310201284938,0.19083819626762144,0.4578191738514844,0.3513426298808942,18.276670247193678,0.6627574190518324,1.0000000009462395,1.5828378206887492,5.2129067619802
200.0,25.989776275583544,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1217.8009620476223,28.83076299779913,0.9769195277622116,0.0039744660492984215,0.019106006188489965,0.11630578258494502,0.5873457150653109,0.29634850234974414,17.274001267076606,0.7000112809352396,1.0000000010438124,1.4829336950974732,4.813777102038409
200.0,37.72278392672852,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1216.2204898941236,34.09030429389142,0.9709033897088976,0.006520969049256765,0.022575641241845638,0.08791070975737969,0.6697576780360909,0.24233161220652952,16.581285990599575,0.7267917767023505,1.000000001150908,1.4222154229063508,4.516462420140799
200.0,49.45579157787349,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1214.853498660737,37.86624355838815,0.9662750352369457,0.009166775247757084,0.024558189515297184,0.07295560153666798,0.7257542242278147,0.20129017423551723,16.039308618384975,0.7485001792219058,1.000000000060699,1.3793640883668017,4.272631440467
200.0,61.188799229018464,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1213.6224098598425,40.880267394817196,0.9623844418214645,0.01183336811335125,0.025782190065184233,0.06380273688526696,0.7656044857167336,0.1705927773979994,15.579526591751527,0.7674320046529566,1.000000001047416,1.3456790774255796,4.0616633269497
200.0,72.92180688016344,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1212.4902301646678,43.468857226114764,0.9589317398423283,0.014485446276760672,0.026582813880911046,0.05770099583818592,0.7951194762761675,0.14717952788564645,15.171039261977711,0.784633370771914,1.0000000009095753,1.3174059244875207,3.8743057347687793
200.0,84.65481453130842,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1211.4376003396098,45.801422598719526,0.9557662023663135,0.017106011971759823,0.02712778566192671,0.05340769624977749,0.8177118563733574,0.12888044737686496,14.798414340714393,0.8006144384201449,1.0000000007073786,1.292747405657526,3.7050863583266582
200.0,96.38782218245339,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,108.12092983359837,2.523660973293598,1210.4532821449566,47.97011085756967,0.9528051819215253,0.019686420312534897,0.027508397765939812,0.050276259317137716,0.8354745108978081,0.11424922978505415,14.453150786299384,0.8156559453778129,1.0000000003607792,1.2707070246360694,3.5507548662992394
201.0,2.6563471456215453,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,106.29286405900389,2.656247145621545,1219.2508505337007,7.111821295468916,0.9997945282527129,1.5759789918809677e-05,0.00018971195736844026,0.9499657507053403,0.022237273727675037,0.027796975566984652,19.652737993852746,0.6095847233223382,1.000000000722049,1.752891132738171,5.646246205728559
201.0,14.171504580441805,0.9500000000000001,0.022222000000000002,0.027778000000000004,305.98,93.04,106.29286405900389,2.656247145621545,1216.6654434416673,20.626917821962227,0.9859164035996936,0.0016976134988081954,0.01238598290149826,0.2014911818201069,0.4499564818567945,0.3485523363230986,18.09006128985749,0.6655855230716191,1.000000001091117,1.5740048958405992,5.093551801779307
