T_K,P_bubble_bar,P_dew_bar
200.0,60.06159323108472,2.523373361807401
211.07777777777778,56.7726572658036,4.330846712925585
222.15555555555557,54.987473706505654,6.984363330478304
233.23333333333332,54.66537858771201,10.710442001802265
244.3111111111111,55.84705781137437,15.76053674054939
255.38888888888889,58.65369566311828,22.44693911149295
266.46666666666664,63.23884583877623,31.138921960052695
277.5444444444444,69.68077877630901,42.19899706580032
288.6222222222222,78.01840212291667,56.21025818349011
299.7,87.79194188267758,86.73541529535908
