temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,5.434661911375337,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.06494576853938022,11.234201228023618,2.417227893301248,1218.3319169137058,9.385681430448138,0.9935555527131805,0.0007556009955369865,0.0025503935039046964,0.000216087208462938,0.002701365309407129,9.364089192113948e-06,0.00021163618031552024,0.456143695414558,0.3287135877234955,0.12624552738114958,0.026797353625772794,0.039817582439278174,0.0004076619274686575,0.021874591488277324,19.32708150339434,0.6241079163718268,1.000000000326203,1.9783036852481688,4.461001931777762,5.886807283962646,3.5981693029990693,3.8650540755049576,6.485811716712288,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.733988085289445,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.06852280216646085,11.234201228023618,2.417227893301248,1218.19356077877,9.540158747856776,0.9932838069875015,0.0008567042660410569,0.0026529251720576507,0.0002326597140107774,0.002738068392836876,9.703351065678334e-06,0.0002261321164865607,0.43364413808068714,0.3534076675902437,0.12465193937098597,0.027379824632321418,0.03833380434870295,0.0004009875426938151,0.022181638434365058,19.29519440505527,0.6253144225475069,1.000000000328916,1.9752156217747796,4.453207579328784,5.870981821859822,3.5914286890078904,3.858620524480496,6.467859172179033,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.033314259203552,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.07209983579354148,11.234201228023618,2.417227893301248,1218.064311153881,9.682944496635633,0.9930324800514496,0.000960172547286542,0.0027417092136113835,0.0002479819143127065,0.0027683218875669607,9.995009378387938e-06,0.00023933937639447798,0.4133579413513417,0.37661524964852516,0.12261187053397639,0.02776873826409621,0.036911874445661484,0.00039313215537310054,0.022341193601025964,19.26499898334725,0.6264613215115333,1.0000000003315517,1.9722796597039405,4.445942771743917,5.855896723983896,3.585167941538129,3.8526242315161237,6.4507376147416355,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.3326404331176605,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.07567686942062213,11.234201228023618,2.417227893301248,1217.9423601353378,9.8157912233578,0.9927979719051028,0.0010656495478829312,0.0028190376818331957,0.0002621350993274911,0.0027935823812831008,1.024744602147891e-05,0.00025137593854910104,0.39497332570638377,0.39841353769711924,0.12028366402361404,0.02799963443330249,0.03556111369632066,0.00038456936398880586,0.022384155079270985,19.2362222186717,0.6275853090931222,1.000000000334097,1.9694700647863186,4.4391183522490625,5.8414314314371225,3.5793067049174074,3.8470182180017107,6.434312047668255,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.631966607031767,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.07925390304770276,11.234201228023618,2.417227893301248,1217.8263404451716,9.94016396730872,0.9925774294858405,0.0011728376260530403,0.0028867829828478,0.0002752077322757659,0.0028149177009348203,1.0467387178335111e-05,0.00026235708486979794,0.3782345792075562,0.4188864713361663,0.11778061961089555,0.028102430666163785,0.03428458587913218,0.00037562998490918214,0.022335683315176758,19.20864323919432,0.6286761657945044,1.0000000003365876,1.9667660367875668,4.432662756418529,5.827488706039233,3.5737804470676373,3.8417447499140023,6.418550765553416,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.931292780945875,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.08283093667478339,11.234201228023618,2.417227893301248,1217.715200936241,10.057284798111677,0.9923685744974946,0.0012814882814612344,0.002946472726742112,0.0002872891490418403,0.002833123996743945,1.066023965115066e-05,0.00027239110886520285,0.3629299685249088,0.43812012399450695,0.11518349251692836,0.028102022790960603,0.03308176162413806,0.0003665439196713995,0.022216086628885856,19.18208238560063,0.6297283304481952,1.0000000003395435,1.9641506802320121,4.426518165808078,5.813989669652336,3.56853700574405,3.836726086297448,6.403351327542138,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.230618954859983,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.08640797030186403,11.234201228023618,2.417227893301248,1217.6081215765455,10.16817341873967,0.9921695738310932,0.0013913937882947828,0.0029993548788398634,0.00029846574307226034,0.002848804115768295,1.0830365539774327e-05,0.0002815772773918825,0.34888265436262017,0.4561995899713474,0.11254955596409946,0.028018964445355933,0.031950105460239235,0.0003574697128616521,0.022041660083476272,19.15639268119172,0.6307469297050836,1.0000000003424299,1.9616186517476926,4.420637564393813,5.800869965571661,3.563533943291601,3.8319238199902905,6.3885727383066895,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.529945128774091,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.08998500392894467,11.234201228023618,2.417227893301248,1217.5044541623406,10.273682315762962,0.9919789415130817,0.0015023800781392158,0.0030464520387089742,0.0003088188307283262,0.0028624210662832254,1.0981301185866138e-05,0.0002900051718727896,0.33594377368286954,0.473206986577771,0.10991913649588257,0.02787013337351259,0.030886027591674903,0.00034851538809911375,0.021825426890190194,19.13145318186452,0.6317434137756124,1.0000000003452512,1.959193887646931,4.414982474373105,5.788076777869635,3.5587365107424995,3.827306520522351,6.374156636088839,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.829271302688198,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.09356203755602531,11.234201228023618,2.417227893301248,1217.4036801888587,10.374526312746811,0.991795464111181,0.0016143008081488989,0.003088605576190662,0.000318423613156102,0.00287433513261693,1.1115929448410783e-05,0.0002977548292580183,0.32398710796493124,0.48922025861913304,0.10732031866608474,0.027669338891235115,0.029885455167437843,0.00033975315136947645,0.02157776753980858,19.107163769787135,0.6327406662635753,1.0000000003480152,1.9568214257996261,4.409521206541268,5.775566509228684,3.55411607390374,3.822848302316394,6.360054857355638,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.128597476602305,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.09713907118310594,11.234201228023618,2.417227893301248,1217.3053804010722,10.471307000203161,0.9916181436630881,0.0017270324769558235,0.003126511042414582,0.0003273488291720384,0.0028848300609192446,1.123661443309555e-05,0.000304897313017033,0.3129049281848869,0.5043125422191524,0.10477233398512813,0.027427852641130346,0.028944172832571627,0.00033122979371239127,0.02130694034341802,19.08344108379877,0.6337138240454309,1.0000000003507294,1.954493745707125,4.404227501681758,5.7633029652624215,3.549648890813471,3.818527713624728,6.346227424647177,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
