T,P,z_carbon dioxide,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_carbon monoxide,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_carbon monoxide,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,2.3199054877,0.95,0.03,0.02,0.02788602895567247,0.00014483550669924173,0.9231647413250904,0.00012065634746553907,0.07671460232744402,0.9511567486215399,0.03128796558294041,0.017555285795519678,0.025743398707447355,3.364626399109701e-06,0.0021392656218260026,0.00013776126963700402,4.531608348793611e-06,2.5426287134440938e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,20.830256580944788,-0.10437735837184547
200.0,2.9241460415,0.95,0.03,0.02,0.02780466252235524,0.00018281423924811636,0.9761637341722831,0.000972501258974459,0.022863764568742402,0.8060584920862275,0.18969669742993497,0.004244810483837589,0.027141903195222424,2.704006930835043e-05,0.0006357192578244655,0.0001473589700202275,3.4679257428533674e-05,7.760117993551975e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,20.078984643112083,-0.08972815697671521
200.0,3.5283865953,0.95,0.03,0.02,0.027797696870788514,0.00022070077749355088,0.9764130014543826,0.0019907266169343573,0.021596271928683068,0.6747455127078414,0.3218895150101318,0.0033649722820267556,0.027142032635125712,5.533761505015159e-05,0.0006003266206126512,0.0001489168592649052,7.10412662297581e-05,7.426519988875531e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.948029190471814,-0.14883083567821842
200.0,4.1326271491,0.95,0.03,0.02,0.02779199856147222,0.0002587437677479179,0.975789452138421,0.0030117735852407306,0.021198774276338213,0.5811390424860955,0.4160067667788633,0.0028541907350412214,0.027119139050130765,8.370320714849041e-05,0.0005891563041929659,0.0001503661054382697,0.00010763915824499244,7.385040646557649e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.827418946556676,-0.20755742086841877
200.0,4.736867703,0.95,0.03,0.02,0.027786579216660542,0.00029694428262225735,0.9749702113792389,0.004033591523285773,0.02099619709747532,0.5112402051979014,0.48626430156947553,0.0024954932326231804,0.027091087012373494,0.0001120797103894306,0.0005834124938976161,0.00015180985598014647,0.0001443934041943609,7.410224477499883e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.70921990670137,-0.2649352844423447
200.0,5.3411082568,0.95,0.03,0.02,0.027781262222317173,0.00033530209101759423,0.9740759512127006,0.0050558453481227925,0.020868203439176607,0.4570967391501998,0.5406778568551873,0.0022254039946130065,0.027061059425093067,0.00014045776537168175,0.0005797450318524264,0.00015326549243438583,0.0001812904159704558,7.46182612752648e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.592021289177307,-0.3208124524860665
200.0,5.9453488106,0.95,0.03,0.02,0.027775991397803203,0.00037381732196258954,0.9731449772504716,0.006078438506362589,0.02077658424316588,0.4139401114963835,0.5840463249688624,0.002013563534754098,0.02703006651692449,0.00016883465566480303,0.0005770902252139091,0.0001547379839324738,0.00021832663310195245,7.527049281633025e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.475377085383286,-0.3751569701850741
200.0,6.5495893644,0.95,0.03,0.02,0.0277707432992056,0.0004124904254234881,0.9721932505558686,0.007101333380342215,0.020705416063789145,0.37874609310219354,0.6194113048604705,0.0018426020373359551,0.026998529198407298,0.0001972093063875636,0.0005750047944107364,0.00015622913707120784,0.00025550123265401334,7.60055698266894e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.35910266571348,-0.427968719859539
200.0,7.1538299182,0.95,0.03,0.02,0.02776550641705025,0.0004513220705373204,0.9712286063111422,0.008124510778550547,0.020646882910307356,0.34950591043497814,0.6487924817715937,0.0017016077934281682,0.02696665410095479,0.00022558115615723914,0.000573271159938224,0.00015773973116254558,0.0002928143662222023,7.679731525724418e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.243108309194856,-0.47925977700016986
200.0,7.758070472,0.95,0.03,0.02,0.027760274448990794,0.000490313074274299,0.9702553421372466,0.009147958319182884,0.020596699543570494,0.3248336183497619,0.6735830784435425,0.0015833032066955364,0.02693455458332943,0.0002539498335884454,0.0005717700320729204,0.00015927017004071608,0.0003302665899707996,7.763142627832443e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.12734552749632,-0.5290472570933247
200.0,8.3623110258,0.95,0.03,0.02,0.027755043664140108,0.0005294643560154906,0.9692760134792192,0.010171666212782239,0.02055232030799845,0.30374228989613306,0.694775089637542,0.0014826204663249281,0.026902298076719386,0.0002823150398728297,0.0005704305475478904,0.00016082071591452655,0.00036785864541054596,7.849946904181145e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,19.011786099116755,-0.5773509486860213
200.0,8.9665515796,0.95,0.03,0.02,0.027749811721987594,0.0005687769086375122,0.9682922365206874,0.011195625634695228,0.02051213784461738,0.2855101518893967,0.7130939372386125,0.001395910871990916,0.026869927255311354,0.0003106765034726504,0.0005692079632035887,0.00016239158157627763,0.00040559136519073015,7.939618705044873e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.896412708196674,-0.6241920981454463
200.0,9.5707921334,0.95,0.03,0.02,0.02774457708811696,0.000608251779728872,0.9673050846370526,0.012219828042699724,0.020475087320247665,0.26959718685698497,0.7290823374542087,0.001320475688806488,0.026837470488440207,0.0003390339611342159,0.0005680726385425375,0.00016398296871565838,0.0004434656293254085,8.031816878052545e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.781214331190004,-0.6695927814105183
200.0,10.1750326872,0.95,0.03,0.02,0.027739338723480444,0.0006478900591085208,0.9663152999165997,0.013244264696890636,0.020440435386509682,0.2555913333282697,0.7431543931410343,0.0012542735306959722,0.026804947418068152,0.0003673871445704834,0.0005670041608418079,0.00016559508405767831,0.0004814823436989016,8.126313519408666e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.66618378883011,-0.713575576530225
200.0,10.779273241,0.95,0.03,0.02,0.0277340959024594,0.00068769287029656,0.9653234123063456,0.014268927176975973,0.020407660516678524,0.24317271994972273,0.7556315495189289,0.0011957305313484525,0.026772372093793545,0.0003957357947514609,0.0005659880139143963,0.00016722814576004637,0.0005196424291753094,8.222953612042482e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.551316336717466,-0.7561632228316633
200.0,11.3835137949,0.95,0.03,0.02,0.027728848113484975,0.0007276613645777389,0.9643298118327124,0.015293806452822571,0.020376381714465035,0.2320892574191763,0.7667671294810758,0.0011436130997478492,0.026739754883614828,0.0004240796362073535,0.0005650135936627936,0.00016888238575747192,0.0005579468157515554,8.321630687114977e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.4366088697589,-0.7973786020126852
200.0,11.9877543487,0.95,0.03,0.02,0.027723594989327204,0.000767796716755712,0.963334792431801,0.016318893392423244,0.020346314175775745,0.2221395927860577,0.7767634668823448,0.0010969403315976088,0.02670710362450684,0.00045241839108554985,0.0005640729737348135,0.00017055805000258594,0.0005963964395680485,8.422271850775661e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.32205939320137,-0.8372445414170393
200.0,12.5919949025,0.95,0.03,0.02,0.027718336265527596,0.0008081001220509161,0.9623385806154923,0.017344178635297317,0.020317240749210524,0.21316096026425366,0.7857841174799263,0.0010549222558200867,0.02667442437879075,0.00048075177566255054,0.0005631601110742972,0.00017225539800603385,0.0006349922412411998,8.524828036824398e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.207666698557684,-0.8757837526623824
200.0,13.1962354563,0.95,0.03,0.02,0.027713071752177132,0.000848572793794118,0.9613413544190331,0.0183696525944252,0.020288992986541618,0.20502036282434682,0.7939627217619855,0.001016915413667701,0.02664172193334981,0.0005090795004118724,0.0005622703184154465,0.00017397470206653972,0.0006737351649739499,8.629267536283022e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,18.09343014646531,-0.9130187139561592
200.0,13.8004760101,0.95,0.03,0.02,0.027707801314655264,0.0008892159616674478,0.9603432563145876,0.01939530546090649,0.02026143822450593,0.1976080660039952,0.8014095436707335,0.0009823903252713904,0.02660900013983365,0.0005374012701478454,0.0005613999046737718,0.00017571624644498708,0.0007126261580646417,8.735571578189963e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.97934951921508,-0.9489718450478506
200.0,14.4047165639,0.95,0.03,0.02,0.027702524860178355,0.0009300308703341028,0.9593444022194754,0.02042112720930315,0.0202344705712215,0.1908327263620225,0.808216366359134,0.000950907278843585,0.02657626215195796,0.0005657167841885851,0.000560545924031811,0.0001774803265867015,0.0007516661706232514,8.843731241499327e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.865424918290042,-0.9836652004521547
200.0,15.0089571177,0.95,0.03,0.02,0.027697242328210494,0.0009710187783486277,0.9583448879105279,0.021447107603056327,0.020208004486415784,0.1846176947634207,0.8144602071831848,0.0009220980533944918,0.026543510594459613,0.0005940257365210568,0.0005597059972298228,0.00017926724843071658,0.0007908561553925863,8.953745253247671e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.75165669173343,-1.0171204217880963
200.0,15.6131976715,0.95,0.03,0.02,0.027691953683503804,0.0010121809572696543,0.9573447936761984,0.022473236199254468,0.02018197012454714,0.1788981767717418,0.8202061712872222,0.000895651941035897,0.02651074768562479,0.0006223278159481958,0.0005588781819308169,0.00018107732781861744,0.0008301970676119786,9.065618390581382e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.638045381756633,-1.049359012648118
200.0,16.2174382253,0.95,0.03,0.02,0.0276866589109656,0.0010535186909148408,0.9563441877466065,0.02349950235261116,0.020156309900782352,0.17361902695788428,0.8255096681111466,0.000871304930969218,0.02647797532762474,0.0006506227062141789,0.0005580608771266799,0.0001829108899985787,0.0008696898648859998,9.179360302623362e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.524591686374656,-1.0804020972685038
200.0,16.8216787791,0.95,0.03,0.02,0.027681358011815416,0.0010950332747256132,0.9553431288600273,0.0245258952190569,0.020130975920915825,0.1687330179631045,0.830418150787276,0.0008488312496195768,0.026445195174102324,0.0006789100861189861,0.0005572527515941066,0.00018476826921447404,0.0009093355070481789,9.294984629603596e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.411296430912394,-1.1102704907004757
200.0,17.4259193329,0.95,0.03,0.02,0.027676051000672473,0.0011367260152088505,0.9543416682097476,0.02555240375837294,0.020105928031879442,0.1641994692434861,0.8349724940783487,0.0008280366781652088,0.026412408681439823,0.0007071896296065044,0.0005564526896261457,0.00018664980837255617,0.0009491349560026769,9.412508336175111e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.29816054660944,-1.1389845438011825
200.0,18.0301598868,0.95,0.03,0.02,0.027670737903320787,0.0011785982294284536,0.9533398509388229,0.026579016736398363,0.02008113232477878,0.15998315122398538,0.8392080955500967,0.0008087532259178011,0.026379617148119077,0.0007354610058408558,0.0005556597493608564,0.00018855585877097368,0.0009890891755373683,9.531951201112705e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.18518505439909,-1.166564409267977
200.0,18.6344004406,0.95,0.03,0.02,0.027665418754975378,0.0012206512445434756,0.9523377173007227,0.027605722726800768,0.02005655997247647,0.15605340242526194,0.8431557627260293,0.0007908348487086895,0.026346821745281853,0.000763723879270684,0.000554873130422839,0.00019048677988563984,0.0010291991311155311,9.653335423046132e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,17.0723710524831,-1.1930296939127096
200.0,19.2386409944,0.95,0.03,0.02,0.027660093598925215,0.0012628863973656538,0.9513353035700054,0.02863251011236022,0.020032186317634475,0.15238341279389556,0.8468424332257014,0.0007741539804030477,0.026314023540708283,0.0007919779096800565,0.0005540921485368786,0.00019244293920156605,0.0010694657896327703,9.776685313174858e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,16.959719706778582,-1.2183999249916901
200.0,19.8428815482,0.95,0.03,0.02,0.027654762485461528,0.0013053050339340865,0.9503326427637101,0.02965936708584785,0.020007990150441947,0.14894963784668686,0.850291763450583,0.0007585987027302545,0.026281223517811363,0.0008202227522282375,0.0005533162154219257,0.00019442471208393948,0.0011098901191447376,9.902027054096688e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,63.65845399182276,86.02971371321541,3.87,16.847232243526207,-1.2426939555962129
203.6446206897,2.7956673125,0.95,0.03,0.02,0.02763350603464268,0.000172411057731919,0.92601079699961,0.00014765111934486838,0.07384155188104524,0.9511384190110248,0.031416657380777945,0.017444923608197237,0.025588924947033,4.080118097438167e-06,0.002040500969512244,0.00016398678087115596,5.416579129421225e-06,3.0076977313418103e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,19.934493299318135,-0.09980281814281611
203.6446206897,3.3977819634,0.95,0.03,0.02,0.027550828232944292,0.00020985856242516565,0.9756637723574946,0.0009768127991892468,0.023359414843316183,0.8326566981457838,0.16270366371067047,0.004639638143545732,0.026880345005327794,2.6912001646204443e-05,0.0006435712259702935,0.00017474013766655927,3.4144756967628896e-05,9.736677909774717e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,19.23026790387575,-0.0816078138707752
203.6446206897,3.9998966144,0.95,0.03,0.02,0.0275431216516723,0.0002471354469722449,0.9761981033874404,0.0019918224329047492,0.021810074179654852,0.7144499816321274,0.2818245936666828,0.0037254247011898325,0.026887543117732043,5.4861007578025395e-05,0.0006007175263622306,0.00017656591554996795,6.964884692358695e-05,9.206844986899912e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,19.100876044775983,-0.13159355359932334
203.6446206897,4.6020112653,0.95,0.03,0.02,0.027537102042566177,0.00028455772694767665,0.9756576536392331,0.0030110174898150864,0.021331328870951807,0.6263087620873317,0.37048698612747444,0.0032042517851937893,0.026866784366874247,8.29146958689895e-05,0.0005874029798229378,0.0001782209977069843,0.00010542493463612954,9.117946045627797e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.98414277575243,-0.1817457170712089
203.6446206897,5.2041259162,0.95,0.03,0.02,0.027531451874098847,0.0003221288027680552,0.9748782717107366,0.004031319867595512,0.0210904084216678,0.5583429425889154,0.4388232881996313,0.002833769211453392,0.026839814220708805,0.00011098808892380438,0.000580649564466236,0.00017985834363016027,0.00014135762045448845,9.12838683406457e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.87031999900027,-0.2308661305827826
203.6446206897,5.8062405672,0.95,0.03,0.02,0.02752593766203051,0.00035984865960464907,0.9740076666489844,0.005052220748622241,0.020940112602393337,0.5043903396735248,0.49305922189970947,0.0025504384267658773,0.026810474314519737,0.00013906711338139294,0.0005763962341293785,0.00018150418764905155,0.0001774267001063217,9.177718492758909e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.757688136234375,-0.27876169105704207
203.6446206897,6.4083552181,0.95,0.03,0.02,0.027520485445445858,0.0003977173255786976,0.973092519783435,0.006073572964959573,0.020833907251605464,0.46054393573027186,0.5371310934637956,0.0023249708059324596,0.02677997852777226,0.0001671476763840234,0.0005733592412895771,0.0001831663024301313,0.00021362634197758226,9.24681170984007e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.645705566263654,-0.3253852123861236
203.6446206897,7.010469869,0.95,0.03,0.02,0.02751506442732519,0.0004357350778066854,0.9721522280793825,0.0070953206697431034,0.020752451250874427,0.4242202281275831,0.5736390881277459,0.002140683744670998,0.026748831188771943,0.00019522820536051362,0.0005710050331927351,0.00018484763411034225,0.0002499546726982994,9.32770998043724e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.534148472684265,-0.37072771183774833
203.6446206897,7.61258452,0.95,0.03,0.02,0.02750965949961306,0.0004739023985401834,0.9711962940323039,0.008117437720592646,0.020686268247103446,0.3936453814352267,0.604367602734009,0.001987015830764342,0.02671727935611477,0.0002233079477028189,0.0005690721957954734,0.0001865494904364193,0.00028641125653562757,9.416515681365367e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.42290814245804,-0.41479461089157255
203.6446206897,8.2146991709,0.95,0.03,0.02,0.02750426238591504,0.0005122199197851689,0.9702299210998936,0.00913990939087687,0.02063016950922955,0.36756192303036056,0.6305812380481318,0.0018568389215076943,0.026685458324597122,0.0002513864660701664,0.0005674175952477537,0.0001882725387306937,0.0003229962711710466,9.511098834286507e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.3119257835373,-0.4575972120531624
203.6446206897,8.8168138218,0.95,0.03,0.02,0.02749886817840212,0.0005506883818877745,0.9692561986236441,0.010162725640014207,0.020581075736341645,0.34505390654498885,0.6532009683434407,0.001745125111570441,0.02665344843705073,0.000279463452708018,0.0005659562886433692,0.00019001717745931526,0.0003597101843045767,9.61020123882448e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.201167108091692,-0.49914979969355144
203.6446206897,9.4189284728,0.95,0.03,0.02,0.027493473788459715,0.0005893086048516114,0.9682770774447716,0.011185878414459647,0.020537044140768675,0.3254384693401808,0.6729133219461401,0.0016482087136791633,0.026621300448694207,0.0003075386549888436,0.0005646346847766637,0.00019178369033190585,0.000396553610942143,9.713035775625367e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,18.0906109987865,-0.5394682726954194
203.6446206897,10.0210431237,0.95,0.03,0.02,0.0274880771811374,0.0006280814686779948,0.9672938510460682,0.012209360469174417,0.02049678848475729,0.30819618881944705,0.6902404648800959,0.0015633463004570726,0.026589048034393947,0.0003356118429089943,0.0005634173038344566,0.0001935723149146789,0.0004335272449228725,9.819088404433878e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,17.980243928848694,-0.5785694575597446
203.6446206897,10.6231577746,0.95,0.03,0.02,0.027482676966642052,0.0006670078997476854,0.9663074117882068,0.013233164825558575,0.02045942338623458,0.292924978213171,0.7055865817719502,0.0014884400148788394,0.026556714448647246,0.00036368279414715645,0.0005622797238476468,0.00019538327450160367,0.000470631823997857,9.928012482247483e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,17.870056996170934,-0.6164706645670073
203.6446206897,11.2252724256,0.95,0.03,0.02,0.027477272170378427,0.0007060888612502146,0.9653183962426799,0.014257284273899351,0.020424319483420765,0.27930874431609687,0.7192693994163197,0.00142185626758335,0.026524316304633325,0.00039175128040438864,0.0005612045853407153,0.00019721679321138018,0.000507868111165995,1.003956872839408e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,17.76004425526803,-0.6531897049181232
203.6446206897,11.8273870765,0.95,0.03,0.02,0.027471862088061034,0.0007453253463144766,0.9643272707473314,0.015281712118118157,0.020391017134550563,0.26709557622093055,0.7315421207743419,0.0013623030047276007,0.02649186578972698,0.00041981708777839307,0.0005601792105556625,0.00019907310284592974,0.000545236884509763,1.015358958783851e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,78.33276202279043,63.65845399182276,86.01836352305679,3.87,17.650201693258325,-0.6887443151847705
