T,P,z_carbon dioxide,z_argon,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_argon,x_oxygen,y_carbon dioxide,y_argon,y_oxygen,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_oxygen,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_oxygen,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,8.1453931286,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027763445920435902,0.0005162024409615723,0.9784985520678703,0.0179920612112504,0.003509386720879389,0.3136468592447411,0.585710891417008,0.10064224933825074,0.02716649163356115,0.0004995216184357229,9.74326684390308e-05,0.00016190527434206605,0.00030234539184723796,5.195177477226821e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.695539125209987,-0.5579038953702842
200.0,8.4145210228,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027762793303646307,0.0005337334784014705,0.9774872287422599,0.018851569191542746,0.003661202066197407,0.3045003513733333,0.593882349093685,0.10161729953298176,0.0271377758885254,0.0005233722189141879,0.0001016451962067214,0.00016252203171295915,0.00031697489194300885,5.423655474550248e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.638851235575757,-0.5807518300109464
200.0,8.683648917,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027762131416731704,0.000551299777604684,0.9764753628211048,0.019712656423667468,0.0038119807552277657,0.29592372096002073,0.6015746794287892,0.10250159961119028,0.027109037347840283,0.0005472653582067366,0.0001058287106846854,0.00016314268155321,0.00033164798698170054,5.650910906977356e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.582186714934174,-0.6033225195621199
200.0,8.9527768111,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027761460225277958,0.0005689014692083339,0.9754629504414608,0.02057531883829635,0.003961730720242871,0.2878656942091753,0.608830763900075,0.10330354189074971,0.0270802758999129,0.0005712008955517764,0.00010998342981328426,0.0001637672163702768,0.0003463647160819849,5.876953675607217e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.52554568578411,-0.6256176524855519
200.0,9.2219047053,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027760779694775643,0.0005865386871405871,0.9744499878733065,0.02143955230074343,0.004110459825950019,0.28028096923112794,0.6156884910055412,0.10403053976333083,0.027051491436927658,0.0005951786881755587,0.0001141095696724243,0.00016439563172331706,0.00036112511920195935,6.101793621531071e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.468928267699766,-0.6476389431298664
200.0,9.4910325995,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02776008979059431,0.0006042115683503842,0.97343647150233,0.022305352625805634,0.004258175871864388,0.2731293715126133,0.622181462355423,0.10468916613196355,0.027022683854343983,0.0006191985917032329,0.00011820734454709763,0.00016502792592419083,0.0003759292371683057,6.325440525788762e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.41233457770555,-0.6693880325666051
200.0,9.7601604937,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02775939047796141,0.0006219202525731065,0.9724223978158395,0.02317271558993536,0.004404886594225147,0.2663751487266333,0.6283395822653457,0.10528526900802102,0.026993853050485416,0.0006432604604957596,0.0001222769669802334,0.0001656640997752666,0.000390777111704144,6.54790410936959e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.355764730628785,-0.6908666281542253
200.0,10.0292883879,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02775868172194285,0.0006396648821441484,0.9714077633901632,0.024041636942137158,0.004550599667699644,0.25998637877746034,0.6341895526763532,0.10582406854618653,0.026964998926171907,0.0006673641479512887,0.0001263186478196533,0.00016630415633976808,0.00040566878546976966,6.769194033461069e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.299218839368216,-0.7120764321784208
200.0,10.2984162821,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027757963487132414,0.0006574456018289478,0.9703925647120295,0.024912112557315243,0.004695322730655301,0.2539344704256133,0.6397552907104108,0.10631023886397588,0.026936121379461293,0.0006915095107532895,0.00013033259691783272,0.00016694810073408247,0.0004206043021243595,6.989319897050582e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.242697010975096,-0.7330191390246981
203.4034827586,2.9617508018,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027534817803638437,0.00018326709991325714,0.9995565022748205,0.0003657842489249989,7.77134762544409e-05,0.9605736237121205,0.03318493750509322,0.006241438782786219,0.02752260617457929,1.0071802649590573e-05,2.139826409553412e-06,0.00017604154227088866,6.081707257361114e-06,1.14385038500736e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,56.55314330349872,55.44611770258769,3.87,19.085716279749374,-0.011484212380999281
203.4034827586,3.2358262567,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027534199487810166,0.00020018010090640955,0.9985567978274943,0.0011911904391820082,0.0002520117333237223,0.8824275520278018,0.09902482349451575,0.018547624477682535,0.027494462071291154,3.2798475180409615e-05,6.9389413386041865e-06,0.00017664443640752134,1.9822799159371556e-05,3.7128653395166814e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,56.55314330349872,55.44611770258769,3.87,19.029923710288703,-0.03715847520618354
203.4034827586,3.5099017116,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027533572706511734,0.00021712966655195243,0.9975569113600573,0.0020179583688944725,0.0004251302710481633,0.8163422373302698,0.15478564635642256,0.028872116313307602,0.027466305747815417,5.556160346866978e-05,1.1705355227643645e-05,0.00017725211778379628,3.3608555780398463e-05,6.2689929877576656e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,56.55314330349872,55.44611770258769,3.87,18.974152810806885,-0.0625423751609624
203.4034827586,3.7839771666,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027532937337691125,0.00023411499899612538,0.996556782050156,0.002846131448294538,0.000597086501549504,0.7597336880700466,0.20262623411376124,0.03764007781619222,0.027438135433638055,7.83623588207256e-05,1.643954523234371e-05,0.0001778650516198416,4.743784059613188e-05,8.812106780151923e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,56.55314330349872,55.44611770258769,3.87,18.918403676699718,-0.08764464643363468
203.4034827586,4.0580526215,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027532293282847717,0.00025113553153426136,0.9955563640199359,0.003675740729650829,0.0007678952504134305,0.710705532826819,0.24413094906483968,0.045163518108341336,0.027409949793802377,0.00010120157180045529,2.114191724488836e-05,0.00017848341175080362,6.13099556573622e-05,1.134216412609554e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,56.55314330349872,55.44611770258769,3.87,18.862676551981963,-0.11246822772912424
203.4034827586,4.3321280764,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027531640460283086,0.0002681908605049782,0.9945556220699071,0.004506808434296551,0.000937569495796403,0.6678349359521005,0.2804885384283704,0.05167652561952893,0.027381747804581868,0.00012407982943642398,2.581282626479546e-05,0.00017910722614828087,7.522446248288831e-05,1.3859171873809016e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,56.55314330349872,55.44611770258769,3.87,18.806971743478442,-0.1370190285575248
203.4034827586,4.6062035313,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027530978798809558,0.0002852806994052536,0.9935545278077703,0.005339351162060213,0.0011061210301694711,0.6300336537003755,0.31260821291999247,0.05735813337963199,0.027353528640536966,0.00014699756364207892,3.04525946305131e-05,0.00017973644137649045,8.91810896216419e-05,1.6363168407121238e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,56.55314330349872,55.44611770258769,3.87,18.75128956347841,-0.16129555175657728
