T,P,z_carbon dioxide,z_argon,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_argon,x_oxygen,y_carbon dioxide,y_argon,y_oxygen,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_oxygen,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,5.1849862925,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02777002275434132,0.00032565569368992077,0.989588625272519,0.008642725413959612,0.0017686493135214449,0.4771431025626094,0.4430688753922454,0.07978802204514521,0.0274808986412552,0.00024000868140518244,4.911543168094068e-05,0.00015538436805438756,0.00014428790196827472,2.5983423667258453e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.279649455875067,-0.24684729323745103,-0.4496867863089449
200.0,5.4541141867,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027769469817504656,0.0003428060024855466,0.9885829447278167,0.009484639756169847,0.0019324155160134998,0.4549409159049973,0.4621860445565985,0.08287303953840419,0.02745242424571898,0.00026338341743886327,5.366215434681457e-05,0.00015595647674850537,0.00015844015033905428,2.840937539798699e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.219131908008602,-0.2692714507511127,-0.49123147185741445
200.0,5.7232420809,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027768907998159675,0.00035999052638117706,0.9875767835380493,0.010328164691058688,0.002095051770891988,0.43482506623655176,0.4795560710788416,0.0856188626846067,0.027423928843186545,0.00028680185509584997,5.817729987728112e-05,0.00015653290447822644,0.00017263564245696133,3.082197944598928e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.158696191497647,-0.2914604817758608,-0.5324671901991103
200.0,5.9923699751,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027768337258548083,0.0003772093099501733,0.9865701333016239,0.011173299482415022,0.0022565672159610473,0.4165156296129466,0.49541300513620057,0.08807136525085274,0.02739541219073023,0.00031026394831846105,6.266111949938927e-05,0.00015711357322976155,0.0001868743978077679,3.322133891264383e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.098342061718167,-0.31341559880630143,-0.573395279308599
200.0,6.2614978693,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027767757561910685,0.0003944624136063594,0.9855629865233266,0.012020042674745168,0.0024169708019282543,0.3997805877475513,0.5099508443030264,0.09026856794942234,0.027366874071772383,0.0003337696308761443,6.711385926216062e-05,0.00015769841555586804,0.00020115644086437257,3.560755718611879e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.03806931657613,-0.33513804790925406,-0.6140170917163097
200.0,6.5306257635,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027767168872242804,0.0004117499107646021,0.9845553364396099,0.012868392239880705,0.0025762713205093445,0.3844260057325843,0.5233317456397494,0.09224224862766629,0.027338314290986477,0.00035731882043902636,7.153576081729893e-05,0.000158287373555984,0.00021548179956745026,3.798073764116784e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.97787778702156,-0.3566291098705321,-0.6543339992378421
200.0,6.7997536577,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027766571154642712,0.0004290718856527722,0.9835471772149212,0.013718345410102946,0.0027344773749756633,0.3702885303233601,0.535692297576733,0.09401917209990696,0.027309732680086095,0.0003809114139535897,7.592706060302238e-05,0.00015888039794143786,0.0002298505042509148,4.034098346041959e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.91776734986874,-0.37789020687405994,-0.6943474962723144
200.0,7.0688815518,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02776596437314273,0.00044642843156876463,0.9825385025886829,0.014569899822586638,0.0028915975887304915,0.35722959280772254,0.5471483669999406,0.09562204019233674,0.027281129058118376,0.0004045473193941992,8.028799563015625e-05,0.00015947744682710002,0.00024426258731519434,4.268839742647026e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.857737847827565,-0.39892247293899885,-0.7340587955824134
200.0,7.338009446,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02776534849343834,0.00046381964955744817,0.9815293075522223,0.01542305210100077,0.003047640346776813,0.3451308831830071,0.5577988827857956,0.0970702340311973,0.027252503280710674,0.00042822641641674275,8.461879631092148e-05,0.00016007848528939493,0.0002587180823372438,4.502308193080941e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.79778919094985,-0.41972738386557396,-0.7734694271980089
200.0,7.6071373402,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02776472348100607,0.00048124564730478756,0.9805195871752947,0.016277798847939992,0.003202613976765351,0.3338907795647053,0.567728821319154,0.09838039911614073,0.027223855205632284,0.00045194858389249303,8.891969148129516e-05,0.00016068348434071674,0.00027321702410932036,4.7345138854750494e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.737921287240706,-0.4403063400286804,-0.8125808431865913
200.0,7.8762652344,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02776408930144941,0.0004987065382651596,0.9795093368142426,0.017134136469175196,0.003356526716582279,0.32342150734234193,0.5770115815950497,0.09956691106260822,0.02719518469891412,0.0004757136950334012,9.319090750189117e-05,0.00016129242032719923,0.0002877594483961719,4.965466954178837e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.678134055953073,-0.46066076497392316,-0.8513945124680937
200.0,8.1453931286,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027763445920435902,0.0005162024409615723,0.9784985520678703,0.0179920612112504,0.003509386720879389,0.3136468592447411,0.585710891417008,0.10064224933825074,0.02716649163356115,0.0004995216184357229,9.74326684390308e-05,0.00016190527434206605,0.00030234539184723796,5.195177477226821e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.618427425676995,-0.48079219583729227,-0.88991201213679
200.0,8.4145210228,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027762793303646307,0.0005337334784014705,0.9774872287422599,0.018851569191542746,0.003661202066197407,0.3045003513733333,0.593882349093685,0.10161729953298176,0.0271377758885254,0.0005233722189141879,0.0001016451962067214,0.00016252203171295915,0.00031697489194300885,5.423655474550248e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.558801332878613,-0.500701927313802,-0.9281346721513373
200.0,8.683648917,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027762131416731704,0.000551299777604684,0.9764753628211048,0.019712656423667468,0.0038119807552277657,0.29592372096002073,0.6015746794287892,0.10250159961119028,0.027109037347840283,0.0005472653582067366,0.0001058287106846854,0.00016314268155321,0.00033164798698170054,5.650910906977356e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.49925572069526,-0.5203915253232054,-0.9660640896075385
200.0,8.9527768111,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027761460225277958,0.0005689014692083339,0.9754629504414608,0.02057531883829635,0.003961730720242871,0.2878656942091753,0.608830763900075,0.10330354189074971,0.0270802758999129,0.0005712008955517764,0.00010998342981328426,0.0001637672163702768,0.0003463647160819849,5.876953675607217e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.439790537985743,-0.5398625046871857,-1.00370180691273
200.0,9.2219047053,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027760779694775643,0.0005865386871405871,0.9744499878733065,0.02143955230074343,0.004110459825950019,0.28028096923112794,0.6156884910055412,0.10403053976333083,0.027051491436927658,0.0005951786881755587,0.0001141095696724243,0.00016439563172331706,0.00036112511920195935,6.101793621531071e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.380405738549115,-0.5591164139792149,-1.0410493970545183
200.0,9.4910325995,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02776008979059431,0.0006042115683503842,0.97343647150233,0.022305352625805634,0.004258175871864388,0.2731293715126133,0.622181462355423,0.10468916613196355,0.027022683854343983,0.0006191985917032329,0.00011820734454709763,0.00016502792592419083,0.0003759292371683057,6.325440525788762e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.321101280482722,-0.5781547353437766,-1.07810836377287
200.0,9.7601604937,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02775939047796141,0.0006219202525731065,0.9724223978158395,0.02317271558993536,0.004404886594225147,0.2663751487266333,0.6283395822653457,0.10528526900802102,0.026993853050485416,0.0006432604604957596,0.0001222769669802334,0.0001656640997752666,0.000390777111704144,6.54790410936959e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.26187712568121,-0.5969790232066501,-1.114880280560694
200.0,10.0292883879,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02775868172194285,0.0006396648821441484,0.9714077633901632,0.024041636942137158,0.004550599667699644,0.25998637877746034,0.6341895526763532,0.10582406854618653,0.026964998926171907,0.0006673641479512887,0.0001263186478196533,0.00016630415633976808,0.00040566878546976966,6.769194033461069e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.202733239383885,-0.6155908321940906,-1.1513667188411532
200.0,10.2984162821,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027757963487132414,0.0006574456018289478,0.9703925647120295,0.024912112557315243,0.004695322730655301,0.2539344704256133,0.6397552907104108,0.10631023886397588,0.026936121379461293,0.0006915095107532895,0.00013033259691783272,0.00016694810073408247,0.0004206043021243595,6.989319897050582e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.143669579963962,-0.6339917080135642,-1.1875692420031356
203.4034827586,2.9617508018,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027534817803638437,0.00018326709991325714,0.9995565022748205,0.0003657842489249989,7.77134762544409e-05,0.9605736237121205,0.03318493750509322,0.006241438782786219,0.02752260617457929,1.0071802649590573e-05,2.139826409553412e-06,0.00017604154227088866,6.081707257361114e-06,1.14385038500736e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.084202146701973,-0.009970079333598392,-0.01843763491416439
203.4034827586,3.2358262567,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027534199487810166,0.00020018010090640955,0.9985567978274943,0.0011911904391820082,0.0002520117333237223,0.8824275520278018,0.09902482349451575,0.018547624477682535,0.027494462071291154,3.2798475180409615e-05,6.9389413386041865e-06,0.00017664443640752134,1.9822799159371556e-05,3.7128653395166814e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,19.025053287124543,-0.03228805204202345,-0.05978473354852554
203.4034827586,3.5099017116,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027533572706511734,0.00021712966655195243,0.9975569113600573,0.0020179583688944725,0.0004251302710481633,0.8163422373302698,0.15478564635642256,0.028872116313307602,0.027466305747815417,5.556160346866978e-05,1.1705355227643645e-05,0.00017725211778379628,3.3608555780398463e-05,6.2689929877576656e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.965999635566234,-0.05438919992031188,-0.10083829743759765
203.4034827586,3.7839771666,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027532937337691125,0.00023411499899612538,0.996556782050156,0.002846131448294538,0.000597086501549504,0.7597336880700466,0.20262623411376124,0.03764007781619222,0.027438135433638055,7.83623588207256e-05,1.643954523234371e-05,0.0001778650516198416,4.743784059613188e-05,8.812106780151923e-06,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.907036977874494,-0.07627794760841056,-0.14160392829829505
203.4034827586,4.0580526215,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027532293282847717,0.00025113553153426136,0.9955563640199359,0.003675740729650829,0.0007678952504134305,0.710705532826819,0.24413094906483968,0.045163518108341336,0.027409949793802377,0.00010120157180045529,2.114191724488836e-05,0.00017848341175080362,6.13099556573622e-05,1.134216412609554e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.848162424149468,-0.09795409989662929,-0.1820823077339604
203.4034827586,4.3321280764,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027531640460283086,0.0002681908605049782,0.9945556220699071,0.004506808434296551,0.000937569495796403,0.6678349359521005,0.2804885384283704,0.05167652561952893,0.027381747804581868,0.00012407982943642398,2.581282626479546e-05,0.00017910722614828087,7.522446248288831e-05,1.3859171873809016e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.78937394195274,-0.11942122703182179,-0.22227766918528147
203.4034827586,4.6062035313,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027530978798809558,0.0002852806994052536,0.9935545278077703,0.005339351162060213,0.0011061210301694711,0.6300336537003755,0.31260821291999247,0.05735813337963199,0.027353528640536966,0.00014699756364207892,3.04525946305131e-05,0.00017973644137649045,8.91810896216419e-05,1.6363168407121238e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.730670030078365,-0.1406760183565332,-0.26218722830197905
203.4034827586,4.8802789863,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02753030823644136,0.0003024048487739554,0.9925530587305933,0.006173380645102128,0.0012735606243045392,0.5964552953342865,0.34119712408194486,0.06234758058376855,0.027325291647875918,0.00016995507202054278,3.506151654489865e-05,0.00018037097338598982,0.00010317966471010903,1.8854210677856524e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.672049589388664,-0.16172119298014564,-0.30181411340241837
203.4034827586,5.1543544412,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02752962871712919,0.00031956317433131065,0.9915511962286259,0.007008905405401862,0.001439898365972222,0.5664317326716699,0.36681349105452504,0.06675477627380508,0.02729703628619938,0.0001929525635241931,3.963986740561628e-05,0.0001810107225345432,0.00011722008358893385,2.1332368207833613e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.613511780665956,-0.18255770417540518,-0.341159609078705
203.4034827586,5.4284298961,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027528940189441825,0.00033675559181372557,0.9905489247461596,0.007845931450453383,0.0016051438033870221,0.53942856857249,0.38990380452984724,0.07066762689766282,0.02726876210405294,0.00021599017762999174,4.4187907758894504e-05,0.0001816555868508597,0.0001313022864448719,2.3797718517993993e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.5550559546008,-0.20318651521344222,-0.38022494893955994
203.4034827586,5.7025053511,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027528242605449994,0.00035398205591294227,0.989546231081113,0.008684462855059954,0.0017693060638271818,0.5150133042472292,0.4108294216667026,0.07415727408606815,0.027240468718509558,0.00023906800037210932,4.870588656832845e-05,0.00018230546825995185,0.00014542624331110446,2.625034434188596e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.496681600354954,-0.22360860733831345,-0.41901133754232944
203.4034827586,5.976580806,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027527535919907305,0.0003712425521103984,0.9885431038715428,0.009524502188430496,0.0019323939400267645,0.4928321784558652,0.4298859161064236,0.07728190543771137,0.027212155800200553,0.0002621860761112562,5.319404359549796e-05,0.00018296027569208268,0.00015959194461166533,2.869033180665044e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.438388309921876,-0.2438249805750914,-0.4575199614167005
203.4034827586,6.2506562609,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02752682008964008,0.00038853709056302073,0.9875395332130672,0.010366050832865814,0.002094415954066932,0.47259304426775495,0.4473173838967101,0.08008957183553492,0.027183823062163246,0.000285344416316361,5.765261116047232e-05,0.00018361992644011437,0.00017379939489748955,3.111776922541678e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.380175752938374,-0.2638366929455067,-0.49575203588101147
203.4034827586,6.5247317159,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027526095073084938,0.00040586570145450987,0.9865355103693816,0.011209109225295518,0.0022553804053229588,0.4540525249402999,0.4633271743958772,0.08262030066382295,0.02715547025140197,0.0003085430062200779,6.208181546289261e-05,0.00018428434653208615,0.00018804860863911872,3.353274628330501e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.322043658556115,-0.2836447061234004,-0.5337086564418243
203.4034827586,6.7988071708,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02752536082993385,0.0004232284314210502,0.9855310275501578,0.012053677042924201,0.0024152954069181307,0.43700625203035537,0.4780860460903809,0.08490770187926369,0.02712709714241357,0.0003317818099339787,6.648187758630345e-05,0.00018495347056799943,0.00020233960737112383,3.593535348192693e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.263991802172367,-0.30325012918867245,-0.5713910469502181
203.4034827586,7.0728826257,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02752461732085882,0.00044062534076128913,0.9845260777391234,0.012899753347209013,0.0025741689136677334,0.4212813565316083,0.49173844008646345,0.08698020338192827,0.027098703532175472,0.0003550607744153957,7.085301426795523e-05,0.00018562724127811804,0.00021667241772852273,3.832568175464838e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.206019995605764,-0.322654040829061,-0.6088003852092037
203.4034827586,7.3469580806,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027523864507294483,0.0004580565012465422,0.9835206545585127,0.013747336697608416,0.0027320087438789144,0.4067306291755942,0.504407359067265,0.08886201175714095,0.027070289236194086,0.00037837983260113125,7.519543849926704e-05,0.00018630560894997746,0.0002310470700973597,4.070382219920508e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.14812807967163,-0.3418575463780371,-0.6459378626938275
203.4034827586,7.6210335356,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027523102351983353,0.0004755219943899838,0.9825147525472836,0.014596424915258723,0.0028888225374577602,0.393227932988292,0.5161981999470099,0.09057386706469811,0.027041854096692484,0.0004017388969157058,7.95093583751662e-05,0.00018698853094444351,0.00024546359753932175,4.306986590621851e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.09031594070096,-0.3608619402946367,-0.6828048423232325
203.4034827586,7.8951089905,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027522330816122396,0.0004930219100001881,0.9815083656140249,0.015447016392696479,0.003044617993278699,0.38066456429906864,0.5272017944874995,0.09213364121343186,0.027013397937220806,0.0004251378952818581,8.379498361973508e-05,0.00018767597056011624,0.00025992203567375366,4.542390376631822e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,18.032583422155522,-0.3796680456921244,-0.7194022256127326
203.4034827586,8.1691844454,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02752154986310347,0.000510556345125168,0.9805014890439944,0.01629910839467744,0.003199402561328162,0.36894634457632425,0.5374968386149582,0.09355681680871752,0.02698492062157149,0.0004485767244082435,8.805251712373396e-05,0.00018836789723417898,0.00027442242143958535,4.7766026451403706e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,17.974930440664533,-0.39827719060097166,-0.7557313934216765
203.4034827586,8.4432599004,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027520759455988048,0.0005281254030826568,0.9794941181292837,0.01715269821756323,0.0033531836531530135,0.35799127324455454,0.5471518537272667,0.09485687302817877,0.026956422013591157,0.00047205528166671256,9.228216073017534e-05,0.00018906428548235392,0.0002889647932971356,5.009632430316731e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,17.917356907822573,-0.41669056095696533,-0.7917935834120478
203.4034827586,8.7173353553,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.02751995955800933,0.0005457291927174659,0.9784862484345538,0.018007782964580905,0.003505968600865187,0.34772762217573616,0.5562267786641798,0.09604559916008405,0.02692790198498719,0.0004955734589146758,9.64841141074605e-05,0.0001897651145355285,0.0003035491908882394,5.241488729369799e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,17.85986274602163,-0.4349093585159345,-0.827590043324328
203.4034827586,8.9914108102,0.9700000000000001,0.025249000000000004,0.004751000000000001,0.027519150132509305,0.0005633678277791834,0.9774778757584588,0.018864359578643505,0.0036577646628976972,0.3380923767757144,0.5647742721653403,0.09713335105894527,0.026899360414203304,0.0005191311433983306,0.00010065857490766902,0.00019047036789283546,0.00031817565489535704,5.472180499099084e-05,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,17.802447886743725,-0.45293478019696565,-0.8631220110820585
