T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_oxygen,rhoL5_carbon monoxide,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_oxygen,rhoV5_carbon monoxide,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,10.4991385921,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.02772808342868428,0.0006666840374704079,0.9815392424333832,0.00020176380844607274,0.0035253008727881615,0.0012899825612617583,0.00832664003142214,0.005117070292698666,0.2521112875798533,0.04430208371891892,0.22655046345684987,0.029398581306278235,0.4473317340664135,0.00030584987168624794,0.027216202002720416,5.594523713481779e-06,9.774983671188365e-05,3.576874408021386e-05,0.0002308817694718954,0.0001418865519863905,0.0001680785710955997,2.9535492042080892e-05,0.00015103757766820477,1.9599564881171634e-05,0.0002982289265560354,2.0390522731559397e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.07820871243893,-1.1992414509092946,-1.4572579937741033
200.0,11.302871516,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027722782551400836,0.0007192302909403734,0.9802884906683377,0.00023078439477044964,0.0038874866517506117,0.0013667469227698016,0.0091200365029851,0.005106454859386489,0.23656772952467425,0.04690339767590921,0.23202452059933557,0.028978951353813055,0.4552377227838921,0.0002876780623758641,0.027176324664439252,6.397985592477824e-06,0.00010777194711795551,3.7890027742743444e-05,0.00025283278883309404,0.00014156513767531577,0.00017014667693313504,3.373434435653622e-05,0.0001668790634559608,2.0842539613349892e-05,0.0003274207598048918,2.0690677649975563e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.99458787940467,-1.3040844645765652,-1.5856131977167252
200.0,12.10660444,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027717539480259835,0.0007719968020091842,0.9790476216883787,0.0002620735250378069,0.004250711805705616,0.0014378903380094035,0.009905136108365253,0.005096566534503251,0.2231104285711179,0.049550033402659975,0.23682619450525716,0.028508569907308722,0.46173278131591694,0.0002719922977392401,0.02713679110720213,7.264033276966277e-06,0.00011781927229385198,3.98547822120598e-05,0.00027454600114096116,0.0001412642841338649,0.00017224053735180153,3.825246732630175e-05,0.00018282906479006355,2.20085247982976e-05,0.00035645623055869383,2.099771840258232e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.911893096093078,-1.4065277379590704,-1.7112223354266511
200.0,12.910337364,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.02771236236244077,0.0008249790141062103,0.977817143011685,0.000295849775233659,0.004614577263562384,0.0015039317288448356,0.010681245867448843,0.0050872523532253695,0.2113499787555229,0.05226868718046771,0.2410625614093685,0.028006278399734644,0.467054172263934,0.00025832199097235354,0.027097622991346382,8.198696176121813e-06,0.00012788083727732113,4.16775010381201e-05,0.0002960025559610653,0.00014097978064176096,0.00017435929710509976,4.312057001876817e-05,0.0001988715542494186,2.310459194299714e-05,0.0003853098905684924,2.1311022143432558e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.830148957054263,-1.506577711085324,-1.8340895050173636
200.0,13.7140702879,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027707260035110797,0.0008781715894881416,0.9765976272008031,0.00033235567937340264,0.004978648783346796,0.001565324274945809,0.01144763980890804,0.005078404252622775,0.20098806613696946,0.055083467163559156,0.244814176248453,0.027485402514877983,0.47138257962220714,0.0002463083139332284,0.027058844406524847,9.208665232544777e-06,0.00013794471646367767,4.33708467251948e-05,0.00031718273297370116,0.00014070866719083174,0.0001765020095076502,4.83727359135406e-05,0.00021498885428533404,2.4136899614211766e-05,0.00041395478920385414,2.1630096355088738e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.749387501031844,-1.604239912248719,-1.9542160508407669
200.0,14.5178032119,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027702242088681366,0.0009315682992376628,0.9753897263996094,0.00037186000670768124,0.005342452418222374,0.0016224647739673205,0.012203552094248891,0.0050699443072443895,0.1917922790076782,0.05801693996450981,0.24814220179796212,0.026955425411699766,0.474857481080736,0.0002356727374140836,0.027020482331534663,1.0301355928914863e-05,0.0001479979102368574,4.49459119488004e-05,0.0003380657544567173,0.00014044882457541603,0.00017866760716209808,5.404674208971199e-05,0.00023116140889801648,2.511081980600483e-05,0.00044236217603066185,2.1954525116952217e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.66964808498823,-1.6995174035092155,-2.0715990732272793
200.0,15.3215361358,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027697318943902757,0.0009851619082905819,0.9741941835871097,0.0004146599896361117,0.00570546965079103,0.0016757014001347627,0.01294816986058544,0.00506181551174291,0.18357883485314205,0.061090846604965006,0.25109329995622964,0.026423112219413503,0.4775877107174534,0.00022619564879633206,0.026982567016107135,1.1484969986226798e-05,0.00015802621264271663,4.6412436134276936e-05,0.0003586295903684638,0.00014019871866393773,0.000180854875265683,6.018437502043454e-05,0.00024736755454385866,2.6031043657053597e-05,0.00047050122046653675,2.2283933701522076e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.590977456130478,-1.7924107248497805,-2.1862313942743974
200.0,16.1252690598,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027692501925260297,0.0010389440563632708,0.9730118406782681,0.0004610834205895216,0.006067132822135443,0.0017253402339628783,0.013680627025518812,0.005053975819525315,0.1762004653311971,0.06432658981279805,0.2537030705336041,0.025893280708011973,0.4796588921492083,0.00021770146518052192,0.026945132271284002,1.276855351238093e-05,0.00016801408735779571,4.777898775074606e-05,0.00037885079024294776,0.00013995723511242377,0.0001830624261842898,6.683172815212467e-05,0.0002635832972119996,2.6901670091334785e-05,0.0004983387550802111,2.261796433108788e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.513429853232186,-1.882917351880014,-2.2981010346203874
200.0,16.9290019838,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027687803325689913,0.0010929051374656922,0.9718436443598013,0.0005114904449920283,0.006426821008103481,0.0017716507899356146,0.014399999227252441,0.005046394169915145,0.16953774782496803,0.0677455481521604,0.25599852708877535,0.025369338866124778,0.4811387900226956,0.00021004804527585512,0.026908215688355913,1.4162046843908895e-05,0.00017794455608178135,4.905311863354047e-05,0.0003987043464942523,0.00013972356928051874,0.00018528867559227053,7.403945761592553e-05,0.0002797821054389727,2.7726280780895826e-05,0.000525839055449831,2.2956258779660837e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.43706709767658,-1.971032023436571,-2.407191563863062
200.0,17.7327349077,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.02768323645474563,0.0011470341825767034,0.9706906496171773,0.0005662748239296546,0.006783856668612443,0.0018148707395684578,0.015105300384303553,0.005039047766408408,0.1634927918067663,0.07136924568574295,0.2579999254666181,0.024853665779662866,0.4820812522450374,0.00020311901617244598,0.02687185877776296,1.5676319849214077e-05,0.0001877991082323012,5.024149581827269e-05,0.0004181636022586353,0.00013949715082424178,0.00018753182080725732,8.186296438626207e-05,0.0002959347336124527,2.8508004211610182e-05,0.0005529636751044401,2.3298445468114578e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.361958613298285,-2.0567458122385567,-2.5134812107509035
200.0,18.5364678317,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027678815660563814,0.001201318752368719,0.9695540204399181,0.0006258643721777145,0.007137503509466905,0.0018552099948689821,0.01579548152286765,0.005031920160700539,0.15798456662386073,0.07521938825354946,0.2597221549576866,0.024347885323703723,0.4825291867217139,0.0001968181194855538,0.026836107004715015,1.7323184586021462e-05,0.00019755764391516176,5.13500154596141e-05,0.00043720022134129545,0.00013927759054670487,0.00018978982247008915,9.036246165069231e-05,0.00031200909515628316,2.92495712198884e-05,0.0005796713605740221,2.3644129774394296e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.288181305109347,-2.1400469267570337,-2.6169437366045756
200.0,19.3402007556,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.02767455631388291,0.0012557448494546581,0.968435026835183,0.0006907202054565885,0.007486966118432574,0.0018928542916534404,0.016469432685623314,0.005024999863651138,0.15294539439877525,0.07931776593740758,0.2611758360405267,0.02385306542416798,0.48251687321528275,0.00019106498383973173,0.02680100968648698,1.9115375223045132e-05,0.0002071984654646956,5.2383902688338076e-05,0.0004557842423159862,0.00013906464170386737,0.00019206039126407333,9.96028760461497e-05,0.00032797021090990566,2.9953364050103932e-05,0.0006059180783150576,2.3992886936788063e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.215819215878362,-2.2209202557976635,-2.7175481012036276
200.0,20.1439336796,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027670474740370033,0.0013102968625685757,0.9673350370021985,0.0007613343653842565,0.007831392055646345,0.0019279683912929529,0.017125988883067024,0.0050182793024110255,0.14831828378927764,0.08368601444586617,0.26236822624248674,0.023369864953009276,0.48207181864654564,0.00018579192281445385,0.026766619706844245,2.106648332634072e-05,0.00021669833605769673,5.33478006715035e-05,0.0004738842427927641,0.00013885817067748604,0.00019434098191064612,0.00010965352216928694,0.0003437802636832126,3.062146072657937e-05,0.0006316571915052961,2.4344257355436187e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.14496286872178,-2.2993488784475904,-2.815260163660925
200.0,20.9476666036,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027666588086164512,0.0013649575577848576,0.9662555033491936,0.0008382253475407014,0.008169877166124157,0.001960699000627564,0.01776394113385185,0.005011754002661951,0.1440548799759264,0.08834522577920158,0.2633040070619218,0.02289864334764512,0.4812163023529519,0.00018094148235328842,0.026732992997151695,2.3190835413790676e-05,0.00022603262626971809,5.424585161131723e-05,0.0004914676421371533,0.00013865813358083444,0.00019662879715893127,0.00012058748362153082,0.0003593987944342077,3.125567630038816e-05,0.0006568398288259448,2.4697744385491644e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.075708197585246,-2.375314315677887,-2.910043215363242
200.0,21.7513995275,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027662914101612035,0.0014197081339816242,0.9651979410156963,0.0009219310611543057,0.00850147490542012,0.001991177490968273,0.01838205361397314,0.005005421912787872,0.14011387271880968,0.09331540121439802,0.26398600407797906,0.02243954339568835,0.479968714048763,0.00017646454436194252,0.026700187733370007,2.550329975231959e-05,0.00023517557004564706,5.508177189371871e-05,0.000508501170134566,0.0001384645564157775,0.0001989208047825601,0.0001324806341298396,0.00037478307724681306,3.1857602281692384e-05,0.0006814154873917291,2.5052814899001096e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.00815497027318,-2.4487976432073477,-3.001859484136462
200.0,22.5551324515,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.02765947083058044,0.0014745283602927701,0.9641638977777502,0.0010129988271605273,0.00882521038057536,0.002019522475945746,0.018979087726212394,0.004999282812355676,0.1364597494197687,0.09861474826958819,0.264415875358045,0.021992554455942767,0.4783447536477257,0.00017231884892945294,0.026668263206482423,2.80190115112588e-05,0.00024410064909525985,5.585892301512295e-05,0.000524951523354199,0.00013827751712217396,0.00020121377055789386,0.00014541024306664017,0.0003898887071270756,3.2428645260570746e-05,0.0007053329052508301,2.540890297594838e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.942404626786516,-2.5197821839272585,-3.090673342750044
200.0,23.3588653754,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027656276198491373,0.001529396811260677,0.9631549147442092,0.0011119722046217463,0.00914009955767232,0.002045842282813199,0.01955383344445374,0.004993337766229843,0.1330618111293444,0.10425883852363557,0.26459478750197474,0.021557561174607245,0.47635853383485627,0.00016846783558168113,0.026637278344100263,3.075301041606438e-05,0.0002527811178486945,5.6580379232033936e-05,0.0005407862184791106,0.0001380971284152105,0.0002035043096417898,0.00015945313518379007,0.0004046704242817166,3.29700653190013e-05,0.0007285412226638405,2.5765417053861117e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.87855749513596,-2.588254065744394,-3.176452512971906
200.0,24.1625982994,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027653347501916267,0.0015842912098846592,0.9621724781514062,0.001219374744889186,0.009445173637759843,0.0020702373222664682,0.020105147542312744,0.004987588601365486,0.12989339095370397,0.1102596646846068,0.2645240827806188,0.02113438117741551,0.4740236006736216,0.00016487973003331938,0.02660728989510077,3.371979355548116e-05,0.00026119066882091153,5.7248992084071264e-05,0.0005559746315648721,0.0001379235207901563,0.00020578895751006471,0.00017468341756465253,0.00041908317915213627,3.3483014325731185e-05,0.0007509914238250945,2.6121750697994355e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.81670941118332,-2.6542048900068913,-3.2591715008730624
200.0,24.9663312234,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027650700816237352,0.0016391888789531871,0.9612179638277087,0.0013356912050561632,0.009739507947915976,0.0020928023290676476,0.020631997292590312,0.004982037397661059,0.12693122938643422,0.11662466097321823,0.26420592472738,0.02072279408280042,0.47135386400928964,0.00016152682087753212,0.026578350336992834,3.69327978938875e-05,0.00026930422036519045,5.7867451068574236e-05,0.0005704891843788338,0.00013775682553803168,0.00020806425960209895,0.0001911698472789851,0.0004330834135666642,3.396857360136336e-05,0.0007726380119356405,2.6477296843511413e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.756947857865843,-2.7176355168023356,-3.33881624033355
200.0,25.7700641473,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.02764835035311195,0.0016940672867864885,0.9602925772228151,0.0014613472910055764,0.010022253943568827,0.0021136284176591917,0.021133507128353924,0.00497668599659733,0.12415497121255378,0.12335577791447777,0.26364389425182677,0.020322563322707776,0.46836440841587385,0.0001583848825601217,0.026550505616549206,4.040384188929322e-05,0.0002770987883596488,5.843833900773497e-05,0.0005843066092747182,0.0001375971580313491,0.00021032687522310557,0.000208972988001016,0.00044663049661301606,3.442778970864617e-05,0.0007934408225924381,2.68314648266622e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.699347833171927,-2.778556557233239,-3.415385485911381
203.5068275862,2.9409784769,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027552317539330354,0.00018180739481897642,0.9841463204444265,2.192739958423357e-06,5.039399786128126e-05,2.931896313357664e-05,0.00012667017106330895,0.015645103683556885,0.9567397195794406,0.0017067767674431593,0.01146940145264477,0.002402287583560323,0.024147511563052622,0.0035343030538585135,0.027115511926048403,6.041506761565837e-08,1.388471431150356e-06,8.078053821802237e-07,3.4900567758975837e-06,0.0004310588646251063,0.00017394235593657615,3.103046376263948e-07,2.085221998238329e-06,4.3675364717307645e-07,4.390196168639707e-06,6.425624307227689e-07,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.255191504662548,-0.031296485340330804,-0.035313491549835874
203.5068275862,3.7361135598,0.9600000000000001,0.0015040000000000001,0.010111000000000002,0.0021200000000000004,0.021290000000000003,0.004975000000000001,0.027530669162492808,0.00023090141469565695,0.9928117781232084,1.665161097336355e-05,0.0003745104149120514,0.00020565779962612076,0.0009352306848112455,0.005656171366468928,0.7697060057258858,0.010129971587466447,0.0665783906545829,0.01322234935603736,0.1393387793429194,0.0010245033331081762,0.027332772604136267,4.5842999273020676e-07,1.03105223308516e-05,5.661896842192968e-06,2.5747526574149985e-05,0.0001557181826166209,0.00017772620562185045,2.3390247703728125e-06,1.53730445903033e-05,3.053059171909235e-06,3.2173521272246076e-05,2.3655926897509378e-07,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.052156880899297,-0.13465198649167576,-0.16388564059850097
