T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,6.3785543222,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027720966053102956,0.0003981494581942926,0.9858020685924825,0.0007940879586096468,0.004340252176575728,0.00029641932861633393,0.008560338285188764,0.0002068336585271079,0.3912545042658262,0.28878388126320015,0.18166227131195178,0.030887246610448404,0.10739315018342946,1.8946365144083377e-05,0.02732738567853088,2.2012885343795843e-05,0.00012031598324876198,8.217030146056962e-06,0.0002373008470067953,5.7336288266690465e-06,0.00015577776888951524,0.00011497914586018806,7.232873489719819e-05,1.2297740503063533e-05,4.2758524559310735e-05,7.543485016868027e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.00399200481379,-0.16795274705622631,-0.43761228983862566
200.0,6.7699601954,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027721088521845356,0.00042239106236096566,0.9852718216228766,0.0009177312983430046,0.004564802517310642,0.0003244628874129386,0.0087145646571273,0.00020661701692930825,0.37008294819802157,0.3144466113804778,0.18029532760954342,0.031888528332978276,0.10326865215151554,1.793232746339025e-05,0.02731280738528759,2.54405105606345e-05,0.00012654129466711081,8.994464424027616e-06,0.0002415772182895708,5.727648616416974e-06,0.00015631972965104055,0.00013281943823680573,7.615513496771339e-05,1.3469429359694448e-05,4.361975569086367e-05,7.574454847866128e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.972630031049018,-0.18766734919668338,-0.4672393827973451
200.0,7.1613660685,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02772150083908474,0.0004466115420079879,0.9847975984474969,0.0010462031467068334,0.0047590954977709075,0.00035064098560317773,0.008840027632500075,0.00020643428992212547,0.35121114242521967,0.33889974955665775,0.17797728646239108,0.03261481811030867,0.09927997453125756,1.702891416521364e-05,0.02730006745169092,2.9002321409286577e-05,0.0001319292698347406,9.720294376615991e-06,0.0002450588334318831,5.722668341292063e-06,0.0001568549498889144,0.00015135653973561984,7.948671034936587e-05,1.4566154208555004e-05,4.4339582515918704e-05,7.605309614047732e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.944957196075695,-0.2071335578025959,-0.4955566996996055
200.0,7.5527719417,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027722144897032053,0.00047081346273415166,0.9843690069415608,0.0011787679595311018,0.004927668828072179,0.00037495860065315004,0.00894332027050461,0.0002062773996781818,0.3342822824999679,0.362108655808063,0.17501066448553432,0.03310860464736488,0.09547357381437858,1.621874469126535e-05,0.027288820242581502,3.267797617410002e-05,0.00013660554925640507,1.0394656657695004e-05,0.00024792802039949266,5.718451962861549e-06,0.00015738459895448578,0.00017048563012700323,8.239737696183923e-05,1.5587976800321884e-05,4.495024388715221e-05,7.63600334929578e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.92027897649934,-0.22634481835772036,-0.5227568124818696
200.0,7.9441778149,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027722975943177592,0.0004949991299560493,0.9839777732231002,0.001314795826115407,0.005074488298399037,0.00039747962458029065,0.00902932248633616,0.00020614054146887064,0.3190100564696698,0.3840752632846752,0.1716201464288573,0.03340889552982128,0.09187015032743838,1.5487959537966985e-05,0.027278792135685462,3.645005305758774e-05,0.00014067991702045268,1.1019318070142658e-05,0.00025031969007188986,5.714829272055103e-06,0.00015790970039971668,0.00019011692116355477,8.495182316521414e-05,1.6537374220054075e-05,4.547564448101345e-05,7.666526496088152e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.898045688586816,-0.24530726098906896,-0.5490036698731728
200.0,8.3355836881,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02772395924967228,0.0005191705633157363,0.9836173058694645,0.0014537544260450333,0.005202935193451755,0.00041830299395752355,0.00910168206032509,0.00020601945675608393,0.3051620129604262,0.40482749359920495,0.16797035189273654,0.03355018357707289,0.08847513261520874,1.4825355350623809e-05,0.027269766105197466,4.0303828466703216e-05,0.0001442459632819422,1.1597015158494293e-05,0.000252334662543926,5.711675023745291e-06,0.0001584311341712285,0.00021017451789759686,8.720526221249448e-05,1.7418267707055296e-05,4.59336844392724e-05,7.696888088739327e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.877821463891557,-0.26403892328732326,-0.5744405660515923
200.0,8.7269895612,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027725067649980263,0.0005433295014137802,0.9832823406292923,0.0015951973863347557,0.005315850850277255,0.0004375456316899532,0.009163154537197788,0.00020591096520797733,0.2925473961237676,0.4244105614264078,0.1641805404823707,0.03356218854109016,0.08528509166064274,1.422176572086797e-05,0.027261569412978068,4.42269554512028e-05,0.000147382324441142,1.2130982238557299e-05,0.00025404907943103223,5.708895440263904e-06,0.00015894963087582632,0.0002305947787345527,8.920413120213144e-05,1.8235327166385804e-05,4.6337906330005566e-05,7.727104878342784e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.8592595040788,-0.28254485013939856,-0.5991722704878519
200.0,9.1183954344,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027726279715617756,0.0005674774284041654,0.9829686568265116,0.0017387517912680474,0.005415603899080249,0.0004553309383803216,0.00921584389051023,0.00020581265424960218,0.28100820320426895,0.44288020631030184,0.1603361917470157,0.03347005494185883,0.08229167418233352,1.36696142212148e-05,0.02725406393085694,4.82091185207293e-05,0.00015015454853488914,1.2624632960707508e-05,0.0002555210655237536,5.706419220738195e-06,0.0001594658125148337,0.0002513245205680763,9.098716977271363e-05,1.8993500706952177e-05,4.669866764406407e-05,7.757197525531981e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.84208257247383,-0.3008464122230201,-0.6232998985677263
200.0,9.5098013076,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02772757840079297,0.0005916156023536365,0.9826728535613621,0.0018841064020593162,0.00550416191273195,0.00047178148429041517,0.00926137397186878,0.000205722667687422,0.27041239915469706,0.4602977887343333,0.15649786453719658,0.03329478643734922,0.0794839985578551,1.316257856887462e-05,0.02724713858945362,5.224170797853565e-05,0.00015261708096593377,1.3081358093704964e-05,0.000256795472904055,5.704191397123272e-06,0.00015998019440979807,0.0002723193535441095,9.258657839523135e-05,1.9697715133368045e-05,4.7023973684281016e-05,7.787186848551825e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.826067821628236,-0.31895968625551063,-0.6469036387541109
200.0,9.9012071808,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027728950032071327,0.0006157450869295265,0.9823921750008711,0.0020310011972595353,0.005583158263097207,0.00048701463893217455,0.00930101134086311,0.00020563955897690304,0.2606487800318111,0.4767268055795539,0.15270784083321126,0.03305376926648826,0.07685010894984493,1.2695339090619934e-05,0.027240703532497024,5.631753071388669e-05,0.0001548151164985686,1.3504404587837528e-05,0.00025790727871852193,5.7021690554877295e-06,0.00016049320571876255,0.0002935421883432179,9.402910272866596e-05,2.0352696030342324e-05,4.732007701586585e-05,7.817092671953587e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.811035026983127,-0.3368997241471945,-0.6700503937397109
200.0,10.2926130539,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02773038355077501,0.0006398667806234617,0.9821243744737096,0.002179218441114307,0.0056539506900196174,0.0005011401956375781,0.009335754012041871,0.00020556218747701572,0.25162300825231,0.4922305282853651,0.1489950543797663,0.03276130270118259,0.07437784299555038,1.2263385825722704e-05,0.027234685598720953,6.043056321302174e-05,0.00015678622121141302,1.3896809837740467e-05,0.0002588840394896077,5.700318302273965e-06,0.00016100520422119633,0.0003149619634585424,9.533698577479866e-05,2.0962869288436424e-05,4.759191094728011e-05,7.846933207848578e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.7968374985971,-0.35468053875007044,-0.6927963761829581
200.0,10.6840189271,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02773186994149269,0.000663981442738576,0.9818676089185362,0.002328575222789059,0.005717670791656953,0.000514259292443576,0.009366396130622508,0.00020548964395174322,0.24325452269217676,0.5068704637442469,0.1453787222196621,0.03242909254319308,0.07205533593175506,1.1862868966064578e-05,0.027229024830293252,6.457574522736855e-05,0.00015856170276250215,1.4261371814249302e-05,0.00025974767931492376,5.698612080393383e-06,0.00016151648892983518,0.00033655258179847615,9.652877372290192e-05,2.1532315653532138e-05,4.784340590897948e-05,7.876724851106237e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.783355059417335,-0.37231461229227847,-0.7151886359355828
200.0,11.0754248003,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02773340179807159,0.0006880897157775602,0.981620356830283,0.0024789173065638513,0.005775264981636681,0.0005264641449352893,0.009393575540267488,0.00020542119631365471,0.23547410590597415,0.5207054047939114,0.14187101102369526,0.03206668850154399,0.06987129929331642,1.1490481558828043e-05,0.027223671769140645,6.874880968712869e-05,0.00016016774422606263,1.4600641663768573e-05,0.00026051580477877564,5.697028575207128e-06,0.00016202731060581686,0.0003582920339884819,9.761998365236957e-05,2.206475857695496e-05,4.807772247174694e-05,7.906482189961284e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.770488609482218,-0.38981318608047033,-0.7372669137913448
200.0,11.4668306735,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027734972991666242,0.0007121921444194217,0.9813813543068308,0.0026301141009321266,0.005827527979967607,0.0005378382649430003,0.009417809097730276,0.00020535624959607524,0.22822195061782444,0.5337908934884286,0.138478991681805,0.03168186035695123,0.06781516048843743,1.1143366553572106e-05,0.027218585356224793,7.294614355435307e-05,0.0001616263311325809,1.4916929752078745e-05,0.0002612026809662178,5.695550036217019e-06,0.00016253788041409173,0.00038016168110508304,9.862365004290395e-05,2.256357206681376e-05,4.8297424572407486e-05,7.936218121840178e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.75815590355036,-0.40718627482177183,-0.7590648713483539
200.0,11.8582365466,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027736578414953774,0.000736289190626973,0.9811495450066956,0.0027820545599972534,0.005875130024920187,0.0005484569519398054,0.009439519140383287,0.00020529431606393494,0.22144610340172508,0.5461789743915786,0.13520607136129859,0.03128091526042261,0.06587711654292032,1.0819042054929537e-05,0.02721373129187443,7.716467445804354e-05,0.00016295600463424808,1.5212319254704947e-05,0.00026181996283669806,5.694161895651636e-06,0.00016304837224115313,0.0004021456749922456,9.955076885046328e-05,2.3031799779167494e-05,4.850460882022557e-05,7.965943717983251e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.74628826297508,-0.4244369170431419,-0.780605290356764
200.0,12.2496424198,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027738213783728996,0.0007603812499772389,0.9809240408613191,0.002934643838683654,0.0059186388991599856,0.0005583879158197959,0.009459053492348523,0.00020523499266885973,0.2151012376574374,0.5579180997010651,0.132053044123445,0.03086896195371492,0.06404814122139682,1.0515342941022536e-05,0.027209080751010587,8.14017781765103e-05,0.00016417247109359412,1.548868338326037e-05,0.0002623772479624917,5.692852102550884e-06,0.00016355894796161338,0.00042423046203562167,0.0001004106587538846,2.347217987586558e-05,4.870100568064443e-05,7.995669609434051e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.734827967822316,-0.44158538859641894,-0.8019250290541358
200.0,12.641048293,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02773987548150767,0.0007844686578664091,0.9807040909540976,0.003087800585145823,0.005958537798465825,0.000567691957689078,0.009476700760791252,0.00020517794381039645,0.2091475937435916,0.5690532337963013,0.12901885929635698,0.03045012904047093,0.062319953753703194,1.0230369575851764e-05,0.027204609367271843,8.565520374367167e-05,0.00016528909658129884,1.5747704218148348e-05,0.00026288249907985837,5.691610612852175e-06,0.0001640697321600243,0.00044640442657072445,0.00010121125139166824,2.38871718602372e-05,4.8888050479464227e-05,8.025404290645779e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.72372625831461,-0.45863231912553104,-0.823038727098691
200.0,13.0324541662,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.027741560437412043,0.000808551701783539,0.9804890568906965,0.003241454714612798,0.005995239779503605,0.0005764236408854099,0.009492702086203834,0.00020512288809786924,0.20355016983941546,0.5796259565487504,0.12610118657468003,0.03002774414479478,0.06068498044281193,9.962449547459071e-06,0.027200296429954394,8.992301187056514e-05,0.0001663173066798761,1.5990891271175696e-05,0.00026334236863877105,5.690428997263547e-06,0.00016458083622198776,0.00046865755356540373,0.0001019593290018811,2.4278983628994516e-05,4.9066944209736366e-05,8.05515553553068e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.712941694477678,-0.47558391087975593,-0.8439644882428006
200.0,13.4238600393,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02774326602918157,0.0008326306280312326,0.9802783930845494,0.003395545596521164,0.006029099514848723,0.0005846319359519955,0.009507260280090586,0.00020506958803815677,0.19827802474897932,0.5896746511882197,0.12329682940377022,0.029604480631215097,0.059136303923548336,9.710104267476907e-06,0.027196124242003277,9.420352479850267e-05,0.00016726691175685766,1.6219599328271654e-05,0.0002637624511592244,5.689300135437254e-06,0.00016509235627153494,0.0004909811751529454,0.00010266071650072095,2.4649597300507087e-05,4.9238697875309894e-05,8.08493021447805e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.70243887476334,-0.49244566895685793,-0.8647179818605721
200.0,13.8152659125,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02774499000574992,0.000856705647969558,0.9800716309321508,0.0035500205649567035,0.006060422866937258,0.0005923608188023634,0.009520546975199102,0.00020501784195360755,0.1933037048053137,0.5992347073686508,0.12060202764617689,0.02918247745291621,0.05766761070532839,9.472021614112013e-06,0.027192077605131548,9.849528509493042e-05,0.0001681463718737925,1.643504499746941e-05,0.00026414748067617167,5.688217976003258e-06,0.00016560437568015243,0.0005133677582621085,0.00010332043824106053,2.50007932556576e-05,4.940416779616458e-05,8.114734414499492e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.692187402988274,-0.5092224866352275,-0.8853128258169711
203.3690344828,2.9218953292,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02753472962296429,0.00018084686015676466,0.9989660449978296,6.8879708297691854e-06,9.738323055393506e-05,3.906705806565884e-06,0.0004969897942057449,0.00042878730077420066,0.9708527777395314,0.005340069308964495,0.008951576974196301,0.0008800349878977608,0.013878455574405408,9.708541500469918e-05,0.027506259951537215,1.896584144485595e-07,2.6814209231133966e-06,1.0757008810025625e-07,1.368447960882785e-05,1.1806542392578281e-05,0.00017557567652866756,9.657347675457329e-07,1.618864589234993e-06,1.5915156438940643e-07,2.5098751144563657e-06,1.7557592470616293e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.08360006115318,-0.000521528272084737,-0.012077299835169697
203.3690344828,3.3048357163,0.97999902000098,0.0036049963950036054,0.006070993929006071,0.000594999405000595,0.009524990475009527,0.00020499979500020502,0.02752088578877619,0.0002045322184384321,0.9967423819634668,4.204243454411415e-05,0.0005531900532847099,2.326650292147929e-05,0.00241155217565804,0.00022756687012481813,0.8620488306323594,0.02870456094419257,0.044941682712919685,0.0046226256499322695,0.05963627615051119,4.6023910084876204e-05,0.0274312332548493,1.157045039370664e-06,1.5224280275935515e-05,6.403147696062591e-07,6.636805199995966e-05,6.262841842014384e-06,0.00017631675973149268,5.871007529216882e-06,9.192022065629598e-06,9.454758791910461e-07,1.2197539860471013e-05,9.413372430870658e-09,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.92242740904608,-0.0035522300887009806,-0.061062412124915255
