T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoL8_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,rhoV8_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,2.4940691841,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027774556526884483,0.00015603445111116295,0.9998166720327182,8.796647081751122e-06,1.5219048140828915e-05,0.00010022050725681759,5.011368976366295e-05,2.5137888777958e-07,3.7469609769978745e-06,4.979735174002565e-06,0.9607860394270256,0.008331814683022173,0.0016171733061293402,0.026832746916008364,0.0015723556182799885,2.3484686385295044e-05,0.0008353061621698497,1.0792009792025995e-06,0.027769464673894254,2.4432297161915e-07,4.227023128728289e-07,2.7835801439575165e-06,1.3918855091116089e-06,6.981937128299296e-09,1.0407017945965777e-07,1.3830993607924918e-07,0.0001499157222972641,1.300050130825293e-06,2.523347491735163e-07,4.186832936844115e-06,2.453416458498713e-07,3.664420149647314e-09,1.3033653852394457e-07,1.683925324285072e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.90072075735405,-0.01303967114021276,-0.01658956262182798
200.0,3.5468140049,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027768426229518653,0.0002214376726188597,0.9981295710822734,0.00010432690816784108,0.00016108817827277823,0.001142378999862646,0.00041557772849204526,2.618898013226321e-06,4.227347071609901e-05,2.164734201937711e-06,0.6860183509293205,0.06959171917568006,0.012121042096965287,0.21616866357290898,0.00926336418814155,0.00017327967681956129,0.006663243431747687,3.369284164416568e-07,0.027716487362099203,2.896994053212462e-06,4.473165194815192e-06,3.1722066983837184e-05,1.153993949626229e-05,7.272267628290806e-08,1.1738677530457126e-06,6.011126199302325e-08,0.0001519103070036169,1.5410228327807863e-05,2.6840553516672157e-06,4.786788575471424e-05,2.0512578064429578e-06,3.837064834707182e-08,1.4754931176191116e-06,7.460864437599843e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.78794125400647,-0.14780481821745184,-0.18484311745588755
200.0,4.5995588258,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.02776350581478323,0.00028712449000186974,0.9966110592741975,0.00020774577038812952,0.00028736892379964613,0.002183063023277805,0.0006240817064528619,4.608878880441953e-06,7.996553913870778e-05,2.1068838650158716e-06,0.5362175834326594,0.10676797075595403,0.0167513786566072,0.31946193760527014,0.010812858386069343,0.00023628642069202415,0.009751727038715212,2.577040327140254e-07,0.027669416939236458,5.767750904167456e-06,7.978368786899475e-06,6.06094829408116e-05,1.7326696086003874e-05,1.279586355967818e-07,2.2201237108597896e-06,5.849448243744112e-08,0.00015396120017313736,3.065569915183784e-05,4.809731053606548e-06,9.172534590992232e-05,3.1046364495626004e-06,6.784361803556468e-08,2.7999596526285485e-06,7.399313896443969e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.68747702099639,-0.2807388261572754,-0.3476436350653529
200.0,5.6523036466,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027759260114369626,0.0003530639320384546,0.9951892413126978,0.0003189088328372717,0.00039679384489435245,0.003212535325859847,0.0007576374216168708,6.290091994067276e-06,0.00011650783726103866,2.0853328386226587e-06,0.44200748291693054,0.13314123822560142,0.018892510965926625,0.38334625934172994,0.010757870008639156,0.0002634517675269115,0.011590975438087273,2.113355581095452e-07,0.027625717012621342,8.852673243499846e-06,1.1014703552203165e-05,8.917760373714467e-05,2.1031454259043046e-05,1.7460829980662743e-07,3.2341713598918176e-06,5.788729669236316e-08,0.00015605689990907153,4.7007369084399435e-05,6.670264207709676e-06,0.00013534573765542433,3.798215885608704e-06,9.301531694553221e-08,4.092355364332241e-06,7.461496312569734e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.594002414629028,-0.4105974494312683,-0.5052738747535308
200.0,6.7050484674,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027755478743734737,0.00041923577949034256,0.9938330869076215,0.00043795251290480963,0.0004920296484085179,0.004225435375250435,0.0008499383963422337,7.7216970957658e-06,0.0001517622855735914,2.0731768031865215e-06,0.37732037172285676,0.1538101606073394,0.019814609279287843,0.4257838908087114,0.010241591937403526,0.000273600156547634,0.012755595243753451,1.802441001787288e-07,0.027584313118484766,1.2155581662694657e-05,1.3656518447689896e-05,0.00011727898174078827,2.359044709316086e-05,2.1431939960708592e-07,4.2122348913384165e-06,5.754201469284743e-08,0.00015818620015681765,6.448272257575271e-05,8.306993166498815e-06,0.00017850384135762102,4.293641779099375e-06,1.1470297489892709e-07,5.3476019148782844e-06,7.556477583696476e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.505330495627298,-0.5368720405631358,-0.6578651839287986
200.0,7.7577932883,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027752066757568992,0.00048562292989840454,0.9925275139140003,0.0005651129174203385,0.0005753402114381848,0.005218147318296551,0.0009172088875334848,8.950548986881719e-06,0.00018566134202029367,2.064860303828141e-06,0.33017652357169375,0.1711514310380627,0.020088177707949326,0.4551800036720677,0.009614020130201939,0.0002750213130967189,0.013514664720715306,1.578462125939859e-07,0.027544689824865323,1.5683051409813806e-05,1.5966879956146363e-05,0.0001448143727281955,2.5454442277464862e-05,2.4839623300083297e-07,5.1524859580470394e-06,5.730414099689277e-08,0.00016034129076055554,8.311505939700875e-05,9.755279714854168e-06,0.00022104584701439605,4.6687886237309064e-06,1.3355665585053509e-07,6.56303107826837e-06,7.665374023325788e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.42040456244449,-0.6593332337958948,-0.8055037918905406
200.0,8.8105381091,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027748978163435484,0.0005522091694924587,0.9912644004799605,0.0007006606484310565,0.0006485837670478545,0.0061879259471713695,0.0009681854885440321,1.001320042231543e-05,0.00021817196261079616,2.0585058120912515e-06,0.2943025473662272,0.1864205627243207,0.020000062413932415,0.4760014447408829,0.008992224338559228,0.00027178849191745406,0.014011229004468204,1.4091969197137483e-07,0.02750657420310939,1.9442617033291934e-05,1.7997536788969642e-05,0.00017170862198501416,2.6866157979763463e-05,2.778560798649338e-07,6.054049026360846e-06,5.7121432829025164e-08,0.00016251656526061932,0.00010294314411831394,1.1044217855394958e-05,0.00026285236247757345,4.965588733885665e-06,1.5008409739934513e-07,7.737129132126035e-06,7.781714606864599e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.33865726008143,-0.7778732821624246,-0.9482562854507783
200.0,9.8632829299,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027746190155407364,0.0006189784115795319,0.9900390545916767,0.0008448700944951014,0.0007132751986930005,0.0071325506070981015,0.0010079771078079767,1.0938246055720057e-05,0.0002492808518978834,2.053302275617267e-06,0.26609609606094675,0.20034066181925647,0.01970592608898266,0.49084786573084865,0.00841475762537142,0.0002660554233382011,0.014328509579100871,1.2767215518172813e-07,0.027469811869980397,2.344192629847807e-05,1.9790669296071963e-05,0.00019790110543761017,2.796752450553767e-05,3.034946550286433e-07,6.916593918860614e-06,5.697131538580735e-08,0.00016470773886731937,0.00012400654462767555,1.2197542829262145e-05,0.00030382423225728405,5.208553308779155e-06,1.6468256332999964e-07,8.869038099573964e-06,7.902630781732158e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.259760504399754,-0.8924584895969652,-1.0861937550544312
200.0,10.9160277508,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027743691673792373,0.0006859144469186696,0.988848621684208,0.0009980012339275998,0.000770652409336202,0.008050173736966152,0.001039766251235948,1.1748246823262719e-05,0.00027898759536282866,2.0488421399833526e-06,0.24334133171180786,0.21335452188675205,0.019294900438220228,0.5013402165919827,0.007891568188618537,0.0002590197792701505,0.014518324382644842,1.1702070362074612e-07,0.027434311272061224,2.7688238524151666e-05,2.138074283228882e-05,0.00022334153807884987,2.8846954287105078e-05,3.259397375722116e-07,7.740145826559065e-06,5.6842444619971085e-08,0.00016691133495355722,0.00014634294887754873,1.3234650962432623e-05,0.00034387649738177586,5.412940629417252e-06,1.7766540863908116e-07,9.958328439107673e-06,8.026619120205763e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.183513284425644,-1.0030959043145131,-1.2193907569603581
200.0,11.9687725716,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,0.027741477756972197,0.0007530009134453258,0.9876912848479347,0.0011602867555447398,0.0008217329860621043,0.00893925113785456,0.0010656370535709308,1.2461188929766136e-05,0.0003073011318647524,2.044898238555189e-06,0.2246005344511099,0.22574514596526518,0.018820007363453357,0.508546181716694,0.007421947651575577,0.00025137065945273087,0.01461470392181272,1.0827063659928942e-07,0.02740001580936427,3.218806922065384e-05,2.279608735501221e-05,0.00024798803660478066,2.9562346618643367e-05,3.4569179552053544e-07,8.524987514318409e-06,5.6728499000150395e-08,0.0001691244076019941,0.00016998630111769307,1.4171482735728134e-05,0.00038293573936180316,5.5887333611798e-06,1.8928233618126025e-07,1.1004885402857963e-05,8.152788825857185e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.109785587500053,-1.1098215026469695,-1.3479296509596992
