T,P,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_methane,rhoL3_oxygen,rhoL4_carbon monoxide,rhoV1_carbon dioxide,rhoV2_methane,rhoV3_oxygen,rhoV4_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,5.8978814356,0.98,0.007685,0.009516,0.002799,0.027716019814154735,0.0003722254545325965,0.9830883168711672,0.007193286171012414,0.007857767225109065,0.0018606297327113078,0.42183436041289907,0.09655469028762532,0.3092159971157359,0.17239495218373985,0.0272472952694653,0.0001993692620446653,0.0002177860321061385,5.156925053863204e-05,0.0001570174865421585,3.594011347956542e-05,0.00011509806507515485,6.416978943571781e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.824662629275075,-0.2517491775560323,-0.5755824730291188
200.0,6.047054206,0.98,0.007685,0.009516,0.002799,0.02771468674279202,0.0003818088463948638,0.9825820128558027,0.007285971081886071,0.008138907592618733,0.001993108469692432,0.4121428619834718,0.09544266507775896,0.31237729346040444,0.18003717947836492,0.027231952685400615,0.00020192840615151393,0.00022556727435795972,5.523837688193134e-05,0.00015735979068378693,3.64408538501905e-05,0.00011926841405606684,6.873978780481956e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.793186775075252,-0.2668040503531195,-0.5999462017093933
200.0,6.1962269764,0.98,0.007685,0.009516,0.002799,0.02771337493526432,0.0003914018504221632,0.9820866762866748,0.007371810823650625,0.008411183562357667,0.0021303293273168523,0.40292224468252624,0.09429858162335229,0.3150569188017622,0.1877222548923594,0.027216936278860175,0.00020429775730766944,0.00023310228371295022,5.9038615383521355e-05,0.00015770451214499237,3.690863933956548e-05,0.00012331386100731493,7.347483793029044e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.762404476142006,-0.28212389872410526,-0.6243513549525872
200.0,6.3453997468,0.98,0.007685,0.009516,0.002799,0.027712080688317108,0.00040100448217409096,0.9816018920221297,0.007451367307257843,0.008674481686086106,0.0022722589845263885,0.39413930554611043,0.09313159048559308,0.317284873915619,0.1954442300526775,0.027202230835521996,0.00020649289205701752,0.0002403879364141472,6.296902432394877e-05,0.00015805162812497384,3.734618521672475e-05,0.00012723265656620453,7.837401226618784e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.732284588615997,-0.29770017775166835,-0.6487983137012527
200.0,6.4945725172,0.98,0.007685,0.009516,0.002799,0.027710800735137688,0.0004106167570176411,0.9811272575577777,0.0075251516327523365,0.008928741932844488,0.0024188488766254466,0.3857638825547323,0.09194939235455192,0.3190902861576923,0.20319643893302342,0.027187821929995692,0.00020852797739689602,0.0002474225885165217,6.702823922857939e-05,0.00015840111442915836,3.7755961298368795e-05,0.0001310238184979027,8.343586279221123e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.702797472782844,-0.3135240345929198,-0.6732868247242401
200.0,6.6437452876,0.98,0.007685,0.009516,0.002799,0.027709532204259257,0.0004202386903642692,0.9806623802897453,0.007593629445711705,0.009173954456949325,0.002570035807593794,0.377768513641965,0.09075846334168099,0.32050139461794014,0.2109716283984139,0.027173695808144237,0.00021041591967315985,0.00025420598646524507,7.121448997661969e-05,0.00015875294543375593,3.814021777418155e-05,0.000134687086334165,8.865844082216672e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.673914764912507,-0.32958628321430794,-0.6978160322935949
200.0,6.792918058,0.98,0.007685,0.009516,0.002799,0.02770827258124773,0.0004298702978307154,0.9802068754369467,0.0076572256343598,0.009410156054091018,0.0027257428746024575,0.37012814038752934,0.0895642422751826,0.32154552401186465,0.21876209332542346,0.02715983929062006,0.0002121684950929589,0.00026073916897883246,7.552562655587864e-05,0.00015910709394391606,3.85010075018151e-05,0.0001382228701731137,9.403932621187053e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.645609193092437,-0.34587717764100034,-0.7223842952312296
203.3690344828,2.9246843893,0.98,0.007685,0.009516,0.002799,0.02753457424685504,0.00018104331965281218,0.9993989523580573,0.000404873378404574,0.00017402494303977694,2.2149320498297543e-05,0.9703973301493742,0.011288733393823974,0.014140368397271138,0.004173568059530544,0.02751802465593207,1.1148016098255777e-05,4.791702714933457e-06,6.09872109777762e-07,0.00017568395403246866,2.0437497682934488e-06,2.560019235755682e-06,7.555966162943552e-07,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.07956772488707,-0.0021535601630837675,-0.013628186150306476
203.3690344828,3.076179776,0.98,0.007685,0.009516,0.002799,0.027529831743908294,0.0001904557412900099,0.9984107694581462,0.0010489167737658285,0.00047827112997160314,6.204263811635339e-05,0.9241315935215024,0.027822528523792668,0.03694144309737068,0.011104434857334228,0.02748608049448878,2.887650229513638e-05,1.316672373608713e-05,1.7080233882914002e-06,0.00017600616769365585,5.298960294561377e-06,7.035709929432452e-06,2.1149033723602154e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.01574220562402,-0.006307396337639659,-0.036575898254536554
203.3690344828,3.2276751627,0.98,0.007685,0.009516,0.002799,0.02752542688871421,0.00019987730067167557,0.9974598482081033,0.00164202471831806,0.0007931559429612855,0.00010497113061736928,0.8821984689674023,0.04153479224884347,0.058377106555385055,0.017889632228369326,0.02745550812628012,4.51974313335253e-05,2.183195591933004e-05,2.8893751812340677e-06,0.00017633144863388932,8.301862158657665e-06,1.1668258479313141e-05,3.5757313998154733e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.954668774745357,-0.01108796676881596,-0.0593583166375069
203.3690344828,3.3791705494,0.98,0.007685,0.009516,0.002799,0.02752133909328644,0.00020930781153424475,0.9965444093282309,0.0021871105990763384,0.0011174532944241615,0.00015102677826870064,0.844019425718836,0.05287284220336202,0.07854470821762397,0.02456302386017796,0.027426236610641083,6.019221243170076e-05,3.0753811036757395e-05,4.156459176899494e-06,0.00017665985888959962,1.106669889118116e-05,1.644002098462668e-05,5.141232768837286e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.89619835658731,-0.016476359273283947,-0.08200030999911334
203.3690344828,3.5306659361,0.98,0.007685,0.009516,0.002799,0.02751754630949186,0.00021874715156459633,0.995662530752031,0.002687293256554626,0.0014498785453011787,0.0002002974461132346,0.8091141949476471,0.06221240389087455,0.09752129622312335,0.031152104938354942,0.027398189798594878,7.394771663442711e-05,3.9897100013463875e-05,5.511694249093883e-06,0.0001769914254352793,1.3608786143115018e-05,2.133250576569546e-05,6.814434220506539e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.84017379493443,-0.02245024905694848,-0.10452491987960144
203.3690344828,3.6821613228,0.98,0.007685,0.009516,0.002799,0.02751402581654668,0.000228195250282825,0.9948122247572266,0.003145783649678544,0.0017891227703120858,0.0002528688227828154,0.7770808116524875,0.06986972326998728,0.11536989309220334,0.03767957198532186,0.02737128923458657,8.655317255052589e-05,4.922597009133824e-05,6.95743931824615e-06,0.0001773261503050202,1.5943938988786468e-05,2.6326861629278104e-05,8.598299359740243e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.786435281202774,-0.028984697696316175,-0.12695273772072824
203.3690344828,3.8336567095,0.98,0.007685,0.009516,0.002799,0.027510754887215993,0.00023765207776202082,0.9939915033066922,0.003565789168801292,0.0021338814227288335,0.00030882610177778976,0.7475803297681075,0.07611121568369493,0.13214396411029364,0.0441644904379039,0.027345456607445754,9.8097551802382e-05,5.8704688779076674e-05,8.496039188783193e-06,0.00017766401866340745,1.8087988548223407e-05,3.1404287634521195e-05,1.0495782915868763e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.734824877869375,-0.03605342539687939,-0.14930201248630937
203.3690344828,3.9851520962,0.98,0.007685,0.009516,0.002799,0.027507711314580602,0.00024711763458870893,0.9931984296624567,0.003950438185640347,0.002482876861084965,0.00036825529081786025,0.7203249789557765,0.08116134851540943,0.14789052225846186,0.050623150270351996,0.027320615681249646,0.00010866751317669025,6.829825992437726e-05,1.0129860229884625e-05,0.00017800500493471303,2.0056400465157802e-05,3.65463560385999e-05,1.2509873150238147e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.685190024958928,-0.04362988211364893,-0.17158883817876358
203.3690344828,4.1366474829,0.98,0.007685,0.009516,0.002799,0.027504873800122825,0.00025659194330302426,0.9924311562329057,0.004302724711703275,0.0028348749625180256,0.0004312440928730049,0.6950688905716852,0.08520920066408397,0.16265222751518293,0.05706968124904795,0.027296693707496048,0.00011834590019206845,7.797287808318622e-05,1.1861314351520448e-05,0.0001783490773612658,2.186399438569465e-05,4.173525114068642e-05,1.464362041537738e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.63738604860943,-0.05168824105069092,-0.1938275343840452
203.3690344828,4.2881428697,0.98,0.007685,0.009516,0.002799,0.027502222216405615,0.0002660750413697327,0.9916879498802416,0.004625471236092649,0.0031886965353020015,0.0004978823483637291,0.6716007649450126,0.0884139849875924,0.1764687648961218,0.06351648517127319,0.02727362236693812,0.0001272107377906124,8.769624069455831e-05,1.369287098232515e-05,0.00017869620131668836,2.352475471323657e-05,4.6953933920201234e-05,1.6900151419606526e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.591277776075582,-0.06020378757509448,-0.2160306610222804
203.3690344828,4.4396382564,0.98,0.007685,0.009516,0.002799,0.027499737766099076,0.00027556697568013704,0.9909672070219429,0.0049213066948129765,0.003543224276978176,0.0005682620062659671,0.6497380257177862,0.09090972671988529,0.1893777185107731,0.06997452905155539,0.027251338327907045,0.00013533464357390462,9.743773846337584e-05,1.5627056154751443e-05,0.00017904634273143344,2.505171845210653e-05,5.218624515121804e-05,1.928266934537901e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.54674043000539,-0.06915476001873344,-0.23821067381174288
203.3690344828,4.5911336431,0.98,0.007685,0.009516,0.002799,0.027497403048492183,0.00028506779797118876,0.9902674581814124,0.005192657378811318,0.0038974074675366243,0.0006424769722396875,0.6293221007578902,0.09280923027661102,0.20141512353854155,0.07645354542695715,0.027229783423420174,0.00014278459283790176,0.00010716858397905777,1.7666448255049612e-05,0.00017939946547765434,2.6456922906354484e-05,5.741696574522699e-05,2.179444384195292e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.50365981559405,-0.07851758593516678,-0.2603751653843709
203.3690344828,4.7426290298,0.98,0.007685,0.009516,0.002799,0.02749520208065063,0.00029457756207445693,0.9895873700178053,0.005441745350305877,0.004250262478230162,0.0007206221536586988,0.6102146308515684,0.0942074505980808,0.21261577498627487,0.08296214356407593,0.027208904715099142,0.00014962188807810103,0.00011686182573474526,1.9813651738639593e-05,0.0001797555382984197,2.7751401126432484e-05,6.263183665402815e-05,2.4438785995576583e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.46193230246883,-0.08827401263869916,-0.28253404024846773
203.3690344828,4.8941244165,0.98,0.007685,0.009516,0.002799,0.027493120257877462,0.0003040963213783915,0.9889257389869922,0.00567059481545124,0.004600873516163096,0.000802792681393435,0.5922943452244585,0.09518434119705878,0.22301342968035673,0.08950788389812601,0.027188654268079714,0.00015590234519489738,0.0001264923688711555,2.2071275731693614e-05,0.0001801145315559809,2.8945208010851258e-05,6.781756358377507e-05,2.7219018227784284e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.42146428061119,-0.09840661514155968,-0.3046952125990998
203.3690344828,5.0456198032,0.98,0.007685,0.009516,0.002799,0.027491144292937992,0.000313624127351254,0.9882814836750383,0.005881042011649399,0.004948391613143989,0.0008890827001682123,0.575454509292545,0.09580726145087984,0.2326409192448096,0.09609731001176552,0.02716898886974932,0.00016167657453508393,0.0001360369478549056,2.444190079867925e-05,0.0001804764183072185,3.0047468766445625e-05,7.296180528434696e-05,3.0138434993242885e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.38217152289436,-0.1088997520657955,-0.32686576745469864
203.3690344828,5.1971151899,0.98,0.007685,0.009516,0.002799,0.0274892621363311,0.0003231610285534368,0.9876536348649817,0.0060747477863520236,0.005292033316942232,0.000979584031724042,0.5596008127926858,0.0961330033028079,0.2415302248323086,0.10273595907219764,0.02714986966870372,0.00016699033431112785,0.00014547409108362278,2.6928042232626268e-05,0.00018084117424142356,3.106644022526633e-05,7.805315588355168e-05,3.3200258203195174e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.34397841168578,-0.11973941603222471,-0.34905204902883824
