T,P,z_carbon dioxide,z_hydrogen,z_argon,z_oxygen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_oxygen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_oxygen,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_oxygen,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
223.8243793103,7.0484813912,0.98,0.002501,0.001635,0.008229,0.007635,0.026050743682827508,0.00041443675623014053,0.9812333159223696,1.2157576325375443e-05,4.87618679699922e-05,0.0002681166057759612,0.018437648027559088,0.9797178504345849,0.0030703803148808954,0.0019978886901396713,0.01005023635093017,0.00516364420946435,0.02556185760614456,3.167139046567676e-07,1.2702829239821433e-06,6.984636974179274e-06,0.00048031444288013195,0.0004060310879548754,1.2724784580921158e-06,8.279985080503697e-07,4.165187352625743e-06,2.1400039564969536e-06,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.632150386941786,-0.015258618422073766,-0.020074708056553092
223.8243793103,7.307561649,0.98,0.002501,0.001635,0.008229,0.007635,0.026028791210871035,0.0004297301809512286,0.9894387785265478,3.5843746514369806e-05,0.00013710468297768852,0.0007493919073173135,0.00963888113664268,0.9563847108674794,0.008668681286213538,0.005382649222008741,0.026942555701072415,0.0026214029232257243,0.02575389538220678,9.329693942379182e-07,3.5686691672589184e-06,1.950576549067877e-05,0.0002508884246120756,0.00041098737486007037,3.7251939777330727e-06,2.313086824170806e-06,1.1578029336710404e-05,1.12649595254387e-06,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.503744731744606,-0.017188148394359004,-0.03057788709133291
223.8243793103,7.5666419068,0.98,0.002501,0.001635,0.008229,0.007635,0.026025797337836682,0.0004447451568613707,0.9897519031525236,6.711048421025383e-05,0.00024173990254276498,0.0013133530061089475,0.008625893454614467,0.9272654468669764,0.01566254128921073,0.009169216397387719,0.04562616731643379,0.002276628129991278,0.025759082446185737,1.7466038613001549e-06,6.291473712046392e-06,3.418105917003005e-05,0.00022449575490756805,0.00041239681661898244,6.965839382517722e-06,4.077964584952053e-06,2.0292016940130493e-05,1.01251933478798e-06,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.459823889274059,-0.02526912743702958,-0.048764016298823876
223.8243793103,7.8257221646,0.98,0.002501,0.001635,0.008229,0.007635,0.026024487013040987,0.00045973273907136717,0.9894081833285833,0.00010215631416234214,0.000345417125466686,0.00186560811909625,0.008278635112691396,0.8994208388548675,0.023046604307670592,0.01268001290289698,0.06273014670312035,0.0021223972314445665,0.025748840417631192,2.658565671218008e-06,8.98930349578972e-06,4.855149426684418e-05,0.00021544723197594235,0.00041349320582461497,1.0595278524659372e-05,5.829417063309106e-06,2.8839102166174212e-05,9.75735492609497e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.424021090147138,-0.03379965177803612,-0.06724239049289693
223.8243793103,8.0848024224,0.98,0.002501,0.001635,0.008229,0.007635,0.02602366073479336,0.0004747071825827171,0.9889111431664899,0.0001410289950625455,0.00044651266813347984,0.002397934752123366,0.0081033804181908,0.8731704191549483,0.030793073031888465,0.015882959114876073,0.07813364014239223,0.0020199085558948423,0.025735088086621397,3.670090721276532e-06,1.1619894189293057e-05,6.24030404534293e-05,0.0002108796228079653,0.0004145002695916157,1.461769294203162e-05,7.5397547724993065e-06,3.70906001769269e-05,9.588650996435654e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.391130351993299,-0.04237721735818312,-0.08547025084899751
223.8243793103,8.3438826802,0.98,0.002501,0.001635,0.008229,0.007635,0.026023073613819926,0.0004896685649278577,0.9883672196112148,0.00018400347289640833,0.0005443151897473114,0.0029072081495078307,0.007997253576633867,0.8484587939191267,0.03892654299063742,0.01878167500807966,0.09189298290620292,0.0019400051759533507,0.025720352913429168,4.788335920381754e-06,1.4164754251914645e-05,7.565449168533949e-05,0.00020811311853312782,0.00041546360001879976,1.9061104443827985e-05,9.196795848147778e-06,4.499710506662054e-05,9.499595504616933e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.360136823105039,-0.05091849017049377,-0.10331564387422709
223.8243793103,8.6029629381,0.98,0.002501,0.001635,0.008229,0.007635,0.02602264778051624,0.0005046145182612279,0.987813241183787,0.00023137751987217697,0.0006382823938919763,0.0033912978792438038,0.00792580102320503,0.8251796065753768,0.04747386555391414,0.02138508940349885,0.10408869868187093,0.0018727397853391446,0.025705516048255828,6.0210557039630584e-06,1.6609797920755632e-05,8.82505502303732e-05,0.00020625032840531973,0.00041639760965102334,2.3956001796486685e-05,1.0791226587319861e-05,5.25246685417904e-05,9.450116846075478e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.330754478035438,-0.05939456456481906,-0.1207186036800536
223.8243793103,8.8620431959,0.98,0.002501,0.001635,0.008229,0.007635,0.02602235293670726,0.0005195421250059443,0.9872658312865182,0.00028342551280307053,0.0007279477159721312,0.0038485318368682714,0.007874263647838258,0.8032223130651884,0.056454590854732936,0.023703583535225652,0.11480579748315244,0.0018137150617007034,0.025690979904089462,7.375398725428744e-06,1.8942912384496733e-05,0.00010014785374714045,0.00020490686776073112,0.00041730782738207784,2.93305380990091e-05,1.231501016014705e-05,5.964644798739911e-05,9.423013773112708e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.302898825186375,-0.06779296777306065,-0.13764316354724926
223.8243793103,9.1211234537,0.98,0.002501,0.001635,0.008229,0.007635,0.02602217590130309,0.0005344485152254964,0.9867338047431335,0.0003403727133416369,0.0008129150754800049,0.004277637417020754,0.007835270051023975,0.782482471500657,0.06587702261250075,0.025748586404971317,0.12413128724565699,0.001760632236214062,0.025676960634787877,8.857238618579889e-06,2.1153819086961765e-05,0.00011131343330770986,0.0002038907755019579,0.0004181965950835029,3.520787692272748e-05,1.3761293773292321e-05,6.634178216147097e-05,9.409672845027508e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.276549951294594,-0.07610791757425517,-0.1540661780389705
223.8243793103,9.3802037115,0.98,0.002501,0.001635,0.008229,0.007635,0.026022110219378735,0.0005493311673544759,0.9862222460396706,0.00040237580240999485,0.0008928722456379314,0.00467778034861733,0.00780472556366415,0.7628640907326952,0.07573607788808007,0.02753281627221569,0.13215487870918058,0.0017121363978284537,0.02566358398724756,1.0470667479923846e-05,2.3234419987814456e-05,0.00012172571581376403,0.00020309542884967133,0.00041906502149500227,4.160418807710853e-05,1.5124634103372554e-05,7.259679379290334e-05,9.405298860891919e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.251703856437073,-0.08433714331601116,-0.16997448945165594
223.8243793103,9.6392839693,0.98,0.002501,0.001635,0.008229,0.007635,0.02602215187920524,0.0005641880976006672,0.9857341045373419,0.0004695089655808827,0.000967605953816168,0.0050486122146829295,0.007780168328578099,0.7442797814003278,0.08601247203509628,0.02907054280081165,0.13896985048581736,0.0016673532779468555,0.025650922580783084,1.2217633610994276e-05,2.5179189089427575e-05,0.00013137575382968992,0.00020245672189204167,0.0004199137939508914,4.852721296741156e-05,1.64012542390087e-05,7.840513556944245e-05,9.40700873913073e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.22835137254707,-0.09248063847673826,-0.1853642608770052
223.8243793103,9.8983642271,0.98,0.002501,0.001635,0.008229,0.007635,0.026022297344659582,0.000579017973995321,0.9852709140859096,0.0005417569156287501,0.0010370118975029752,0.005390293806004826,0.007760023294953821,0.7266502466680712,0.09667323351632029,0.030377668879396885,0.14467317311848144,0.0016256778177301595,0.025639012691388085,1.409775954701699e-05,2.6985431946772065e-05,0.0001402678281949344,0.00020193363358277333,0.0004207435536289468,5.597553981019633e-05,1.7589216289249095e-05,8.376836759053745e-05,9.412966763912516e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.206468460672614,-0.10054005362850482,-0.20024064156823762
223.8243793103,10.157444485,0.98,0.002501,0.001635,0.008229,0.007635,0.026022542647801516,0.000593820160021243,0.9848331763209762,0.0006190157994104991,0.0011010964757896388,0.005703480950023717,0.00774323045380007,0.7099035970617491,0.10767348476115754,0.03147157367918064,0.1493646767577773,0.0015866677401353854,0.025627863331782436,1.6108365039822662e-05,2.8653330000579826e-05,0.0001484190762629157,0.0002014985447157678,0.00042155506760686384,6.393868595091544e-05,1.8688454918291386e-05,8.869575625382454e-05,9.421952913477386e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.186012603584828,-0.10851831414222346,-0.21461713569199858
223.8243793103,10.4165247428,0.98,0.002501,0.001635,0.008229,0.007635,0.02602288304686852,0.0006085946930156629,0.9844206112645435,0.0007011016587241544,0.0011599695428159181,0.0059892717295041515,0.007729045804412195,0.6939746630710715,0.11895922233464289,0.03237073730795084,0.15314539161670643,0.001549985669628348,0.025617462435864033,1.8244686468944196e-05,3.0185751750628185e-05,0.00015585811775280247,0.00020113205503210837,0.00042234929703238684,7.239795139813399e-05,1.970065893462301e-05,9.320347259773293e-05,9.433130527861412e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.166923059507294,-0.11642247811712636,-0.22851766809421825
223.8243793103,10.6756050006,0.98,0.002501,0.001635,0.008229,0.007635,0.026023313008847835,0.0006233422027932228,0.9840323537474188,0.000787764776225106,0.001213829580706789,0.006249123330092667,0.007716928565556648,0.6788042997405875,0.1304706959286588,0.0330942238959124,0.1561154150750015,0.0015153653598398982,0.025607781952402358,2.0500249349050905e-05,3.1587867118131293e-05,0.000162622892449895,0.00020082004752839977,0.0004231273674658089,8.132789100013494e-05,2.0629026423010147e-05,9.731332672282975e-05,9.445911814391469e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.149123640315402,-0.12425148761910876,-0.24196311772261936
223.8243793103,10.9346852584,0.98,0.002501,0.001635,0.008229,0.007635,0.02602382637308316,0.0006380638031031131,0.9836671229491776,0.0008787074108720887,0.001262943915910826,0.006484751491223362,0.0077064742328162,0.664338838127939,0.14214583075087645,0.0336611025912694,0.15837163729486683,0.00148259123504821,0.025598782416539644,2.2867329093276684e-05,3.286663318660508e-05,0.00016875804688018888,0.00020055194738344804,0.00042389056560501623,9.069810936415568e-05,2.147793113602941e-05,0.00010105120919602956,9.459878018822023e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.132526816091998,-0.132012781705674,-0.2549864714412351
223.8243793103,11.1937655162,0.98,0.002501,0.001635,0.008229,0.007635,0.026024416594380335,0.0006527609580161395,0.9833233699521561,0.0009736022392130488,0.0013076272174350034,0.006698027455371828,0.007697373135824179,0.6505295011646686,0.15392335424015527,0.03408991038601617,0.16000574927662467,0.0014514849325353726,0.025590417026624884,2.533743027050192e-05,3.4030235456678885e-05,0.0001743122568591937,0.00020031964516908015,0.00042464026039801034,0.00010047515617486135,2.2252562562260257e-05,0.00010444550618589973,9.474726951077813e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.117038317078878,-0.1397114367898542,-0.26762047882554185
223.8243793103,11.452845774,0.98,0.002501,0.001635,0.008229,0.007635,0.026025076998791516,0.0006674353547407735,0.9829994020529795,0.001072109324238583,0.0013482209502318912,0.006890883863499261,0.007689383809050754,0.6373319122358186,0.1657452823064836,0.03439820641884221,0.16110270269204602,0.0014218963468095986,0.025582635128194812,2.7901727714431462e-05,3.508755404116884e-05,0.00017933578313729823,0.00020011680570380667,0.00042537785093072915,0.00011062426129283754,2.2958579103606305e-05,0.00010752563952096311,9.490238926374743e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.102561449073454,-0.14735247863786682,-0.2798986136301398
223.8243793103,11.7119260318,0.98,0.002501,0.001635,0.008229,0.007635,0.02602580100955611,0.000682088790694128,0.9826934816451535,0.001173890202705273,0.0013850757044497777,0.0070652372179864885,0.00768231522970506,0.6247056421311084,0.17755867084018523,0.034602253466579344,0.16173973622172652,0.001393697340400538,0.025575385006684645,3.0551432822674924e-05,3.604770466718067e-05,0.00018387845792062614,0.00019993840746098624,0.0004261047159810064,0.00012111077907063866,2.3601809222310803e-05,0.00011032086108666469,9.506253335074254e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.089000712985746,-0.15494073000726694,-0.29185381403043387
223.8243793103,11.9710062897,0.98,0.002501,0.001635,0.008229,0.007635,0.026026582322915628,0.0006967230825363036,0.9824038997489379,0.0012786185078976374,0.001418537323451657,0.007222929870980171,0.0076760145487326644,0.6126137997405161,0.18931664896765238,0.03471682891995832,0.16198594517147552,0.0013667772003976336,0.025568615971169086,3.327806985540141e-05,3.6919678426942944e-05,0.00018798817889971177,0.00019978042456448875,0.0004268221749594902,0.0001319012792441861,2.4188016060998857e-05,0.00011285934704742709,9.522652242013785e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.076264534272184,-0.1624807124651877,-0.3035175606348588
223.8243793103,12.2300865475,0.98,0.002501,0.001635,0.008229,0.007635,0.026027415029104044,0.0007113399988376364,0.98212902649451,0.0013859871863500847,0.0014489369587600805,0.0073656910212966005,0.0076703583390832645,0.601022664007704,0.20097884271542352,0.03475514945683393,0.16190230455065496,0.00134103926938363,0.025562279784702532,3.607366372415382e-05,3.771208357665643e-05,0.00019170989718743185,0.00019963959991326928,0.00042753146111663325,0.00014296428974357886,2.4722727974226125e-05,0.00011516758513087355,9.539348723245762e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.064267101339057,-0.1699765852873334,-0.3149192660937423
223.8243793103,12.4891668053,0.98,0.002501,0.001635,0.008229,0.007635,0.026028293683440194,0.0007259412145713035,0.9818673423297645,0.0014957127615220908,0.001476584655798835,0.007495114077016749,0.007665246175897845,0.5899013546510662,0.212511335901433,0.034728884388704376,0.16154202666529624,0.0013163983935001716,0.02555633154433802,3.8930851022966325e-05,3.843297906959353e-05,0.00019508503038747873,0.00019951327862213598,0.00042823370587265224,0.00015427073729445652,2.5211128513842434e-05,0.00011727001504171505,9.556278486372271e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.0529294264987,-0.17743212159897226,-0.3260859372658089
223.8243793103,12.7482470631,0.98,0.002501,0.001635,0.008229,0.007635,0.026029213337016282,0.0007405282837900644,0.9816174542445795,0.0016075372677888716,0.0015017658176952036,0.007612646852436228,0.007660595817500246,0.5792215388787225,0.22388631589676705,0.034648230965770924,0.16095113530348806,0.0012927789552514516,0.025550730131870977,4.184293049048081e-05,3.908978285102716e-05,0.0001981512089814281,0.00019939928282236856,0.0004289299321201005,0.00016579414927511314,2.5657995013444107e-05,0.00011918886800035447,9.5733938105227e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.042179792947561,-0.18485070744361032,-0.3370420440954369
223.8243793103,13.0073273209,0.98,0.002501,0.001635,0.008229,0.007635,0.02603016953755629,0.000755102626292557,0.9813781011076417,0.0017212284893344117,0.0015247398365937186,0.007719591044738239,0.007656339521691937,0.5689571710909149,0.23508153118844824,0.03452202783212578,0.16016915655406994,0.0012701133344411586,0.02554543835227697,4.4803869390246634e-05,3.9689236447200366e-05,0.00020094226365513764,0.00019929581578673376,0.0004296210541387335,0.00017751068159327292,2.6067673880982926e-05,0.00012094415076504193,9.590659145257157e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.031953756246507,-0.19223535659372892,-0.34780953650060553
223.8243793103,13.2664075787,0.98,0.002501,0.001635,0.008229,0.007635,0.02603115831009716,0.0007696655243370217,0.9811481516124599,0.0018365790607942052,0.0015457402432662313,0.007817107893126948,0.007652421190352666,0.5590842624166983,0.24607965865153933,0.03435788775661228,0.15922985048677202,0.0012483406883779906,0.025540422860283154,4.780828028054351e-05,4.023740897875136e-05,0.00020348837309309764,0.0001992013874616124,0.00043030788198152514,0.00018939902950471235,2.6444081695305532e-05,0.00012255372636500695,9.608047904716847e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.022193848703527,-0.19958873753165207,-0.35840796101598293
223.8243793103,13.5254878366,0.98,0.002501,0.001635,0.008229,0.007635,0.026032176125348534,0.0007842181260856491,0.9809265975867575,0.00195340487355501,0.0015649758411925949,0.007906227566021927,0.0076487941324730555,0.5495806769077951,0.2568676495806976,0.034162335992161535,0.15816193154565153,0.001227405973694035,0.025535653954417356,5.085137971249821e-05,4.073972672984111e-05,0.00020581630848576847,0.00019911475600307104,0.00043099112857751363,0.00020144026680619982,2.6790723114481243e-05,0.00012403345357481755,9.625540126366676e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.012849104949447,-0.20691320403289382,-0.3688546333488354
223.8243793103,13.7845680944,0.98,0.002501,0.001635,0.008229,0.007635,0.02603321986162834,0.0007987614532153299,0.9807125447011439,0.0020715431165893475,0.0015826324179164025,0.007987860467090751,0.0076454192972596445,0.5404259513372134,0.2674360990385234,0.033940945210475006,0.15698974526048892,0.001207259153299371,0.02553110529726189,5.3928937407013276e-05,4.1201017695758176e-05,0.00020794972776378277,0.00019903488149989638,0.0004316714182453897,0.00021361764711024984,2.7110718719820908e-05,0.00012539735706417257,9.643120756969142e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,14.003874496180893,-0.21421082700007332,-0.3791648385879647
223.8243793103,14.0436483522,0.98,0.002501,0.001635,0.008229,0.007635,0.02603428676450757,0.0008132964107952382,0.9805052020009294,0.002190850180469376,0.0015988747413616304,0.008062809207852016,0.007642263869387589,0.5316011357792308,0.27777866430055154,0.033698461572453924,0.15573388380096823,0.0011878545467953604,0.025526753602983617,5.703722185641289e-05,4.1625563517136554e-05,0.0002099094870447315,0.0001989608891056717,0.00043234929570392055,0.00022591639067113395,2.7406837846198035e-05,0.00012665780873453015,9.66077839455471e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,13.995230333722631,-0.22148342727043513,-0.38935204092631714
223.8243793103,14.30272861,0.98,0.002501,0.001635,0.008229,0.007635,0.026035374406882576,0.0008278237981454579,0.9803038712030597,0.00231119957442897,0.0016138486427095414,0.008131780433746311,0.007639300146055522,0.5230886523682338,0.2878915449267456,0.03343891911611036,0.15441173329581856,0.0011691502930917537,0.025522578319288055,6.017294624928591e-05,4.2017153648982176e-05,0.00021171394818714722,0.00019889203950910827,0.00043302523497026034,0.0002383234721752223,2.7681533028577238e-05,0.000127825707535168,9.678504362300909e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,13.986881681301453,-0.2287326047933611,-0.39942808676259567
223.8243793103,14.5618088678,0.98,0.002501,0.001635,0.008229,0.007635,0.026036480651124426,0.0008423443191119132,0.98010793634463,0.0024324799472282494,0.0016276830588502372,0.008195396014302098,0.007636504634989369,0.5148721661321093,0.29777303122798016,0.03316574156061997,0.1530379531896371,0.001151107889653538,0.02551856132065045,6.333321708025648e-05,4.237913846791722e-05,0.00021337926975467883,0.0001988277051711227,0.00043369964421022744,0.0002508274212396234,2.7936973992722113e-05,0.0001289106504778057,9.69629191534561e-07,14.43607630389201,0.026005699219404616,0.0004143899980096591,309.1473760575555,82.3795680252517,7.036152411920726,13.978797803669515,-0.23595819316564004,-0.4094018233286505
227.227862069,8.0634555507,0.98,0.002501,0.001635,0.008229,0.007635,0.025778826263426164,0.000471635754069948,0.9817727080655648,1.4716343328938214e-05,5.612731618344371e-05,0.000307040529484456,0.017849407745438396,0.9795696116233532,0.0031046344097848044,0.0020183278950548353,0.010152339405177312,0.00515508666662978,0.02530894807139561,3.793700579096289e-07,1.446896332525383e-06,7.915144465410171e-06,0.0004601367811747097,0.0004620000524419863,1.464256590970364e-06,9.519155987445982e-07,4.788206250934849e-06,2.431323187311871e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.869066894492034,-0.014373070643275199,-0.019615952941169468
227.227862069,8.3178736578,0.98,0.002501,0.001635,0.008229,0.007635,0.025757440896908453,0.00048660800718665744,0.9891800577825712,3.855808261700048e-05,0.00014055877273254645,0.0007648102089894435,0.009876015153089657,0.9601235156558572,0.00783263182394637,0.0048707353690537174,0.024390320008726,0.002782797142416629,0.025478746874735066,9.93157534105503e-07,3.6204342812005527e-06,1.9699553755397794e-05,0.00025438087660267913,0.00046720379060634414,3.8114213628773375e-06,2.370138831468798e-06,1.1868525014091017e-05,1.3541313718760807e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.752984882222766,-0.016380455671816563,-0.029374535781483857
227.227862069,8.572291765,0.98,0.002501,0.001635,0.008229,0.007635,0.02575387890983766,0.0005012687010150033,0.9896233524160511,7.008382256204238e-05,0.0002412606871702555,0.0013055348976507288,0.00875976817656571,0.9352639462166512,0.01380159382167991,0.008114072381753561,0.04041409452789286,0.0024062930520225493,0.025486639984470583,1.804930279801388e-06,6.213398523086985e-06,3.3622587666664176e-05,0.00022559800889752272,0.0004688185434261867,6.918307006930184e-06,4.067330522743322e-06,2.025832066669441e-05,1.206199392448771e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.710470045810816,-0.02356776475991218,-0.04577184275900059
227.227862069,8.8267098721,0.98,0.002501,0.001635,0.008229,0.007635,0.025752260414633594,0.0005158912111567329,0.9893479518789223,0.00010539107819423366,0.00034151945088105675,0.0018381318461252387,0.008367005745877102,0.9111308105617445,0.020150175647536142,0.011164462509625214,0.0553124590576491,0.0022420922234450825,0.025477946097470394,2.7140584910369174e-06,8.79489783575164e-06,4.733604997784835e-05,0.00021546931085856272,0.00047004437738291417,1.0395298519828326e-05,5.759648086004489e-06,2.85352114953078e-05,1.1566756726781758e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.676482705443892,-0.031241886623455173,-0.06256480334110748
227.227862069,9.0811279792,0.98,0.002501,0.001635,0.008229,0.007635,0.02575120986678611,0.0005304963071412201,0.988895299871747,0.00014442469050491763,0.0004395224955176091,0.0023532757868361385,0.008167477155394278,0.8881449127988574,0.026835584968546534,0.013979799164108108,0.06890319510884109,0.002136507959646603,0.025465250403275737,3.719110515137765e-06,1.131823602324751e-05,6.059969866124361e-05,0.00021032241831073927,0.0004711575964460548,1.423617872578837e-05,7.416231831135267e-06,3.6552890555471176e-05,1.1334095827703456e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.645475571629607,-0.03899094347463716,-0.07918881791948884
227.227862069,9.3355460864,0.98,0.002501,0.001635,0.008229,0.007635,0.025750434305803187,0.0005450857714244332,0.9883838926673427,0.0001874172081666418,0.0005345536392902834,0.0028477068307665295,0.008046429654433772,0.8663168375629857,0.03387251425613773,0.01655673472891492,0.08119778070280184,0.0020561327491596657,0.025451314497044436,4.82607450667215e-06,1.3764988371472455e-05,7.332968766784052e-05,0.00020719905821276347,0.0004722169817009954,1.8463425563391946e-05,9.024840521980293e-06,4.425975493233869e-05,1.120768705726737e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.616306575949572,-0.046726630068359754,-0.09550658442659099
227.227862069,9.5899641935,0.98,0.002501,0.001635,0.008229,0.007635,0.025749838330404125,0.0005596579432881822,0.9878549807064411,0.00023464038662679304,0.0006261031846441927,0.0033193484941896056,0.007964927228098408,0.845590814064949,0.04128143270300905,0.01889856877404484,0.09223967892880496,0.00198950552919217,0.025437106047075345,6.041952021423439e-06,1.6122055782739124e-05,8.547268708765272e-05,0.00020509558843696788,0.0004732416158629691,2.3103481722555548e-05,1.05767341311722e-05,5.162266899885726e-05,1.1134425726281565e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.588633895219758,-0.05441829382019847,-0.11145846772440393
227.227862069,9.8443823007,0.98,0.002501,0.001635,0.008229,0.007635,0.025749383839540327,0.0005742102839925936,0.9873271204268596,0.0002863531184074694,0.0007137422103950718,0.003766603079009706,0.00790618116532827,0.8258978919113528,0.04907888233891988,0.021010656356184168,0.10208098175972058,0.0019315876338224433,0.025423064999059265,7.373416359523271e-06,1.8378422137944652e-05,9.698770845261536e-05,0.00020357929353098187,0.0004742390630633022,2.818159896587027e-05,1.2064534953155302e-05,5.861594952649192e-05,1.109137483773767e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.562343389195735,-0.06205259888466763,-0.1270098310593326
227.227862069,10.0988004078,0.98,0.002501,0.001635,0.008229,0.007635,0.025749053772039676,0.0005887401400317665,0.9868101116452519,0.00034277611090593666,0.0007971049117899997,0.004188232898125193,0.00786177443392715,0.8071687809254701,0.05727373871831111,0.022899619010007803,0.11077808298019028,0.0018797783660209136,0.025409426627546066,8.826160511487599e-06,2.0524697235637646e-05,0.00010784303410365117,0.00020243325264283695,0.0004752126611113315,3.371934895316129e-05,1.3481924902626096e-05,6.521950408620787e-05,1.1067009784398378e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.537398735529614,-0.0696231780448997,-0.1421383497954558
227.227862069,10.3532185149,0.98,0.002501,0.001635,0.008229,0.007635,0.025748839689949832,0.0006032450923173827,0.9863096397757922,0.0004040736414198608,0.0008758951783120287,0.004583370179896407,0.007827021224579438,0.7893375876170606,0.06586516219039394,0.02457335491367276,0.11839132318410835,0.0018325720947643062,0.025396328799239042,1.0404427415854268e-05,2.255328453155645e-05,0.0001180164640018491,0.0002015367147615308,0.00047616402591163384,3.9732835846043575e-05,1.4823755753446334e-05,7.141898468377453e-05,1.1054901224843531e-06,13.682450109374624,0.025732301505875573,0.00047126641617287445,309.1473760575555,82.3795680252517,8.042845231676623,13.513788590699175,-0.07712712629071206,-0.15683037714643078
