T_K,gamma,rhoL,rhoV,Tc,Pc,Psat
220,15.292125087991463,0.02630573451033337,0.0003570960022923938,309.1473760575555,82.3795680252517,6.021849278923348
221,15.067366084395147,0.02622797742800668,0.0003714345073425636,309.1473760575555,82.3795680252517,6.275606695584804
222,14.843253161094408,0.026149734669954572,0.00038622148373985195,309.1473760575555,82.3795680252517,6.537382630419433
223,14.619794008389407,0.02607099420924587,0.00040146784539541505,309.1473760575555,82.3795680252517,6.807338974776044
224,14.39699671237409,0.02599174372168301,0.0004171847837364552,309.1473760575555,82.3795680252517,7.085638816079348
225,14.17486889586106,0.025911970572280268,0.00043338378020608005,309.1473760575555,82.3795680252517,7.3724464327452335
226,13.953419458057368,0.025831661801037648,0.0004500766194764098,309.1473760575555,82.3795680252517,7.667927290226594
227,13.732656608271357,0.025750804107963595,0.00046727540342030976,309.1473760575555,82.3795680252517,7.9722480382356045
228,13.512589192771596,0.025669383837295875,0.00048499256589095617,309.1473760575555,82.3795680252517,8.285576508992538
229,13.293226126160901,0.025587386960867136,0.0005032408883622085,309.1473760575555,82.3795680252517,8.60808171679087
230,13.07457663249804,0.025504799060554882,0.0005220335164875152,309.1473760575555,82.3795680252517,8.939933858638554
231,12.856650176846316,0.02542160530975391,0.0005413839776396482,309.1473760575555,82.3795680252517,9.281304316230417
232,12.639456577850073,0.025337790453801565,0.0005613061994988581,309.1473760575555,82.3795680252517,9.632365659151077
233,12.423005262433028,0.02525333878928073,0.0005818145297632026,309.1473760575555,82.3795680252517,9.993291649331823
234,12.20730688171212,0.02516823414212108,0.0006029237570605745,309.1473760575555,82.3795680252517,10.364257246933654
235,11.992371755840951,0.025082459844409107,0.0006246491331495723,309.1473760575555,82.3795680252517,10.745438617473916
236,11.77821062080769,0.024995998709812294,0.0006470063965036544,309.1473760575555,82.3795680252517,11.137013140464946
237,11.564834195843963,0.024908833007513387,0.0006700117973816866,309.1473760575555,82.3795680252517,11.539159419437423
238,11.352254195830184,0.024820944434541213,0.0006936821244973632,309.1473760575555,82.3795680252517,11.952057293436676
239,11.140482419731853,0.02473231408637439,0.0007180347334103616,309.1473760575555,82.3795680252517,12.375887850066722
240,10.929530438731328,0.024642922425683143,0.0007430875767734528,309.1473760575555,82.3795680252517,12.810833440082819
241,10.71941075395051,0.02455274924906187,0.000768859236582618,309.1473760575555,82.3795680252517,13.25707769361548
242,10.510135943162581,0.024461773651590135,0.0007953689585912191,309.1473760575555,82.3795680252517,13.71480553806357
243,10.301719141305252,0.02436997398904581,0.0008226366890650797,309.1473760575555,82.3795680252517,14.184203217660858
244,10.094173659018672,0.024277327837575524,0.0008506831140724969,309.1473760575555,82.3795680252517,14.665458314905464
245,9.88751294667141,0.024183811950608754,0.0008795297015229475,309.1473760575555,82.3795680252517,15.158759773768708
246,9.681751498735471,0.024089402212780314,0.0009091987461896347,309.1473760575555,82.3795680252517,15.664297924786508
247,9.476903919782114,0.02399407359060266,0.0009397134179754717,309.1473760575555,82.3795680252517,16.182264512232543
248,9.272985490982276,0.023897800079600816,0.0009710978137092128,309.1473760575555,82.3795680252517,16.712852723215892
249,9.07001098423084,0.023800554647594483,0.0010033770127887804,309.1473760575555,82.3795680252517,17.256257218998595
250,8.86799728902888,0.02370230917377652,0.0010365771370232759,309.1473760575555,82.3795680252517,17.81267416850522
251,8.666960593119683,0.023603034383199415,0.001070725415063513,309.1473760575555,82.3795680252517,18.38230128413096
252,8.466917642076856,0.023502699776238117,0.0011058502518547207,309.1473760575555,82.3795680252517,18.965337859949692
253,8.267886348585982,0.023401273552549118,0.0011419813035937827,309.1473760575555,82.3795680252517,19.561984812530728
254,8.069884787128276,0.023298722528989017,0.0011791495587297463,309.1473760575555,82.3795680252517,20.17244472422093
255,7.872931803514869,0.023195012050895504,0.0012173874256089059,309.1473760575555,82.3795680252517,20.7969218893379
256,7.677046993873203,0.02309010589606087,0.001256728827438313,309.1473760575555,82.3795680252517,21.43562236316666
257,7.482250267778589,0.02298396617064608,0.0012972093053232481,309.1473760575555,82.3795680252517,22.088754014006405
258,7.288562354091775,0.022876553196192452,0.0013388661302282468,309.1473760575555,82.3795680252517,22.75652657841548
259,7.096004977697689,0.022767825386780256,0.0013817384248185805,309.1473760575555,82.3795680252517,23.439151719759256
260,6.904600482384372,0.022657739115260915,0.0014258672962628837,309.1473760575555,82.3795680252517,24.136843090349437
261,6.714371726460227,0.02254624856734972,0.0014712959812190928,309.1473760575555,82.3795680252517,24.849816397281735
262,6.525343226493212,0.022433305582201343,0.0015180700043915143,309.1473760575555,82.3795680252517,25.578289472159668
263,6.337539961120499,0.02231885947790513,0.0015662373522350567,309.1473760575555,82.3795680252517,26.322482345063612
264,6.150987852959548,0.022202856860113175,0.001615848663605775,309.1473760575555,82.3795680252517,27.082617322851494
265,5.965713515777712,0.02208524141176475,0.0016669574394126974,309.1473760575555,82.3795680252517,27.858919072164596
266,5.781745346686996,0.021965953661567218,0.001719620273627699,309.1473760575555,82.3795680252517,28.651614707391634
267,5.599112287503399,0.021844930728546715,0.0017738971083631908,309.1473760575555,82.3795680252517,29.460933883881196
268,5.4178451541360415,0.021722106039568367,0.0018298515161426232,309.1473760575555,82.3795680252517,30.28710889683917
269,5.237975744703257,0.021597409016239435,0.0018875510129799183,309.1473760575555,82.3795680252517,31.130374786095842
270,5.059537267420132,0.021470764727031483,0.0019470674064658374,309.1473760575555,82.3795680252517,31.990969447409064
271,4.882564040188571,0.02134209349976861,0.0020084771837531683,309.1473760575555,82.3795680252517,32.869133750461636
272,4.707092732867501,0.021211310488809084,0.00207186194516035,309.1473760575555,82.3795680252517,33.765111664331705
273,4.5331611802097855,0.021078325190254908,0.0021373088901095595,309.1473760575555,82.3795680252517,34.6791503906288
274,4.360808936610142,0.020943040897336954,0.002204911363316582,309.1473760575555,82.3795680252517,35.61150050524883
275,4.190078148402437,0.020805354086671755,0.002274769470605109,309.1473760575555,82.3795680252517,36.56241610907443
276,4.021012666081225,0.020665153724323912,0.002346990775496214,309.1473760575555,82.3795680252517,37.53215498846464
277,3.8536582434694715,0.02052232047844726,0.002421691089897024,309.1473760575555,82.3795680252517,38.52097878631793
278,3.688063992785945,0.020376725822607633,0.0024989953748977556,309.1473760575555,82.3795680252517,39.52915318447634
279,3.5242808826119036,0.020228231010586187,0.0025790387710121696,309.1473760575555,82.3795680252517,40.55694809848815
280,3.362363131805749,0.020076685899326555,0.002661967781351774,309.1473760575555,82.3795680252517,41.604637885718795
