idx,split,source_id,temperature,pressure,actual,predicted,residual
15340,test,79,215.0,110.06194241609832,14.422657100587806,15.023201,-0.6005438881817255
3869,test,20,200.0,7.82205027698192,19.74261988946796,19.947834,-0.20521412542461803
15505,test,80,200.0,98.7202511040806,16.976981485923936,17.30042,-0.32343927518446236
4068,test,21,205.0,145.20388553252897,16.262405303049196,17.4949,-1.2324944467066636
16244,test,83,280.0,47.06947978869314,3.012913572926314,3.213978,-0.2010644792129681
15314,test,79,200.0,137.13573353064737,17.080172699152488,17.828335,-0.7481621091971213
11118,test,57,240.0,23.33040561721773,10.60569689492618,10.40086,0.20483706216250752
5362,test,27,265.0,39.92172102204121,5.518676077285329,5.298069,0.22060707704118876
5251,test,27,210.0,19.18296864922179,17.977991590999434,17.72602,0.2519707780111524
666,test,3,240.0,25.63115785314646,10.628479444151196,10.861045,-0.23256543957683107
15339,test,79,215.0,98.44585434740011,14.750707311759887,15.023201,-0.2724936770096438
16897,test,87,215.0,14.795582115262002,15.27512421740394,15.473379,-0.19825491772789583
4067,test,21,205.0,129.45641577579488,16.671502233543606,17.4949,-0.8233975162122533
7786,test,40,220.0,6.556821947955682,17.107630704744388,17.357258,-0.2496271382731905
15313,test,79,200.0,122.2027280350042,17.502419017976422,17.828335,-0.3259157903731875
1019,test,5,225.0,15.93264322807327,14.910066971137654,14.658006,0.25206125672115043
6892,test,35,250.0,30.78880695468485,8.672104045029648,8.390919,0.28118531334019536
9689,test,50,200.0,121.63568488730564,18.1430263753694,18.699213,-0.556186652584703
5821,test,30,205.0,11.8465115374453,16.939779660379976,17.235554,-0.29577408107510195
9765,test,50,245.0,16.622554312568223,10.802169578428575,11.020685,-0.21851561749427617
4104,test,21,225.0,80.87444031244252,13.31505049390496,12.981669,0.3333810679406053
15934,test,82,220.0,25.73813222469017,13.2317104820399,13.469921,-0.23821063002064768
6632,test,34,215.0,19.7614737123476,15.998318278123223,15.773074,0.22524412803777416
12629,test,65,215.0,46.18606681003458,16.415411005148396,16.157784,0.2576274968476149
15577,test,80,240.0,26.216264670846986,11.121588320048051,10.923388,0.1982007925822309
4081,test,21,215.0,30.726376412742844,17.275835978351964,17.073881,0.20195482905997153
12399,test,64,200.0,26.625395064560102,19.324989237393908,18.863646,0.4613436838050404
6922,test,35,265.0,40.25937555495277,5.488500981643187,5.2769527,0.2115482381129139
5242,test,27,205.0,21.22167616657071,19.0298103402178,18.7434,0.2864097664873313
8021,test,41,235.0,17.220359780261962,12.327464816811988,12.545729,-0.21826386665969189
13935,test,72,200.0,19.956247642167927,18.315644084939144,18.087244,0.22840005112566786
13588,test,70,215.0,17.45823241679095,16.053480098559533,16.31251,-0.25902943818363156
2739,test,14,220.0,8.913706021428988,16.582951227449275,16.782873,-0.19992192623724847
2627,test,13,265.0,33.2725700626314,5.922924635389256,6.180885,-0.2579602027149921
8927,test,46,205.0,10.134663674028948,19.363606715111825,19.156021,0.20758559694776224
6515,test,33,260.0,28.42703450973343,7.1704522623933045,7.426009,-0.25555691576831663
14192,test,73,230.0,17.893062660142455,13.02065869968066,12.786618,0.23404046695360847
15794,test,81,245.0,35.004118940762424,8.161952303095678,8.380836,-0.21888323004641208
8223,test,42,245.0,16.902371495178073,10.755327046312694,11.001307,-0.24597948750078302
14472,test,74,270.0,44.25401362074783,4.699325923685027,4.9009304,-0.20160448097805883
5312,test,27,240.0,26.296457271062955,10.924920329948971,10.666165,0.25875497808129566
12071,test,62,230.0,20.969807381073903,11.801406166180916,12.041801,-0.24039528645580255
12762,test,65,285.0,53.81376398035044,2.143974102797789,2.3863466,-0.24237247580023347
12640,test,65,225.0,8.077468205409602,15.785595663663,15.98617,-0.20057415140047574
12349,test,63,275.0,66.34839793983355,2.80363428894881,3.0283644,-0.22473013098832384
599,test,3,205.0,24.00173912038609,18.306295569837527,18.024023,0.2822725138072535
9685,test,50,200.0,68.77241421783917,19.70993844565161,19.490284,0.219654479587156
4078,test,21,210.0,130.85185443489902,15.466407266847932,16.23632,-0.7699132287575363
12198,test,63,200.0,47.91547483046308,17.409382797139923,17.738028,-0.32864477549191307
15508,test,80,205.0,23.143233124366624,19.13531149525842,18.87322,0.26209105153283474
5232,test,27,200.0,21.715793983720392,20.16520893820601,19.826574,0.338634612644487
17909,test,92,240.0,17.981823218011655,11.149306249132495,11.393059,-0.2437525277229735
1944,test,10,210.0,86.37411681307698,15.765905737349314,15.39858,0.3673261398761696
5822,test,30,205.0,12.884925212225244,16.45544251301397,17.002636,-0.5471934427965763
15556,test,80,230.0,16.856771978610837,13.878624641536508,13.555337,0.3232876893270351
6868,test,35,240.0,20.93014639402401,11.205428665568144,11.465957,-0.260528022359102
7002,test,36,205.0,13.591730511318444,17.447671228250588,17.91376,-0.4660880033167949
3273,test,16,295.0,66.23334544059561,0.6531283195945232,0.8853147,-0.23218638339314768
9638,test,49,275.0,54.358356471142585,3.375962830956352,3.1481006,0.2278622164086226
6314,test,32,260.0,27.025360987524504,7.2270805179532704,7.4600015,-0.23292095070517682
4851,test,25,205.0,17.087017722765502,16.753535420097197,16.96387,-0.2103336747514355
6542,test,33,270.0,43.66182296372711,4.821454089443904,4.6075025,0.21395162896416764
6622,test,34,210.0,19.03020573536105,17.137168224525663,16.74149,0.3956788141252723
2616,test,13,260.0,27.87301283521824,7.107758755960536,7.3219585,-0.21419978590958078
9632,test,49,275.0,43.915413554078285,3.76855941173832,4.094479,-0.3259196722765725
19351,test,99,295.0,66.46929271207298,0.6558240302735453,0.8773058,-0.2214817754095907
9628,test,49,270.0,50.58123436331114,4.2940878637033695,4.0530105,0.24107739998876987
609,test,3,210.0,24.301312909424155,17.13085476455232,16.913696,0.21715847548982126
