T_K,P_bubble_bar,P_dew_bar
200,18.23434467403114,2.5229204456510756
205,19.02562153179817,3.240443762306991
210,19.95686231103286,4.106595132237371
215,21.044162565073147,5.14076874619606
220,22.304486068283097,6.363366598419015
225,23.75556081633419,7.795782751544393
230,25.41578766948253,9.460410351092564
235,27.304158172449917,11.380676727616315
240,29.440177565977276,13.581113408180407
245,31.843787665450723,16.0874704539432
250,34.53528157747418,18.926888902356136
255,37.535197126278206,22.1281524368042
260,40.86416631127104,25.722052094843928
265,44.542679774252996,29.741920696293818
270,48.59068833613381,34.22443730282206
275,53.02688439619847,39.210891480316405
280,57.867320854036585,44.749298124249876
285,63.12254199800387,50.898262141448356
290,68.790929770732,57.73500490858466
295,74.8403284035004,65.37567523156486
