T,P,z_carbon dioxide,z_hydrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,20.3067484992,0.96,0.020296,0.019704,0.02789369253693129,0.001240280357368075,0.9729270153763393,0.007070340694617373,0.020002643929043298,0.1347106462409487,0.8646514450437669,0.000637908715284497,0.027138527027781828,0.00019721790946701018,0.000557947599682449,0.0001670789684610082,0.0010724102032577058,7.911856493612656e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,18.758712456517003,0.26472792987368976
200.0,22.107412588,0.96,0.020296,0.019704,0.02790252183207015,0.0013496955833211548,0.9722453909080336,0.00777022430986093,0.019984384782105447,0.12546136854055256,0.8739432033374448,0.0005954281220026327,0.027128098245940983,0.00021680885344597681,0.0005576147326831877,0.00016933465499661146,0.0011795572816180912,8.03646706452163e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,18.622742855245,0.2939012575080575
200.0,23.9080766767,0.96,0.020296,0.019704,0.02791135006297186,0.0014590539113810733,0.9715647023304689,0.00846846965546341,0.019966828014067774,0.11762114583782494,0.8818193816221529,0.0005594725400220376,0.027117682515572766,0.00023636642105129393,0.0005573011263477988,0.00017161559289580213,0.0012866220178874416,8.16300597829458e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,18.4875846779822,0.3230933355561092
200.0,25.7087407655,0.96,0.020296,0.019704,0.027920176991044435,0.001568352466475857,0.9708851015604696,0.009165080447239097,0.019949817992291237,0.11089454757396056,0.8885767808691768,0.0005286715568627187,0.02710728387353646,0.00025589066822407627,0.0005570024492838941,0.0001739217372063453,0.0013936015859293506,8.29143340161276e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,18.35323560623538,0.352306599960297
200.0,27.5094048542,0.96,0.020296,0.019704,0.027929002443834297,0.0016775884097211037,0.9702066959883974,0.009860060311619167,0.019933243699983467,0.1050633750023146,0.8944346111633008,0.0005020138343845857,0.02709690518328435,0.00027538164853956526,0.0005567156120103829,0.0001762531001900649,0.0015004931369409554,8.421725900832306e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,18.21969366520568,0.3815420717233948
200.0,29.310068943,0.96,0.020296,0.019704,0.02793782629289069,0.0017867589298233178,0.9695295633699448,0.010553412819824769,0.019917023810230458,0.09996297103942653,0.8995582922529379,0.0004787367076355552,0.027086548527251675,0.0002948394141574301,0.0005564383514815864,0.00017860973115636506,0.0016072938115795506,8.553870874020432e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,18.08695709083098,0.41079961643777807
200.0,31.1107330318,0.96,0.020296,0.019704,0.027946648439959542,0.0018958612374688462,0.9688537611143512,0.011245141509286079,0.01990109737636273,0.0954667462719805,0.9040749995627392,0.00045825416528035495,0.027076215451595317,0.0003142640164176141,0.0005561689719466104,0.0001809917037243213,0.0017140007474356614,8.687863088636669e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.955024247668156,0.4400781949806074
200.0,32.9113971205,0.96,0.020296,0.019704,0.02795546880806699,0.0020048925614902778,0.9681793322837067,0.011935249897679214,0.019885417818614044,0.0914757783393962,0.9080841131668821,0.00044010849372167626,0.027065907124272287,0.000333655506231056,0.0005559061775636445,0.00018339910754918893,0.0018206110836957775,8.823702453112794e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.82389357641337,0.46937587763869715
200.0,34.7120612093,0.96,0.020296,0.019704,0.02796428733558541,0.0021138501461260275,0.9675063095862173,0.012623741492493092,0.01986994892128968,0.08791164461273387,0.9116644184040571,0.0004239369832090674,0.027055624440260835,0.00035301393434622865,0.0005556489609783499,0.0001858320428108069,0.001927121964061316,8.961392539047145e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.693563559420184,0.4986902061677938
200.0,36.512725298,0.96,0.020296,0.019704,0.02797310397217967,0.0022227312489728796,0.9668347181045505,0.013310619797849449,0.019854662097600118,0.08471137324468668,0.9148791782635438,0.0004094484917694856,0.02704536809345161,0.00037233935153939575,0.0005553965271886629,0.0001882906164543702,0.0020335305385610083,9.100939575008506e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.564032697534554,0.5280181675581197
200.0,38.3133893868,0.96,0.020296,0.019704,0.027981918675974497,0.0023315331394078475,0.9661645772031482,0.013995888319585818,0.01983953447726593,0.08182381641742076,0.9177797769611602,0.00039640662141904613,0.027035138626905774,0.0003916318087566717,0.0005551482403120475,0.0001907749395700404,0.002139833964663288,9.242351745192067e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.435299494244582,0.5573563234079515
200.0,40.1140534755,0.96,0.020296,0.019704,0.027990731411534596,0.0024402530973243043,0.9654959018889037,0.014679550569170544,0.019824547541925728,0.0792069993640735,0.9204083832083156,0.000384617427610818,0.02702493646870966,0.0004108913572236925,0.0005549035856012415,0.00019328512552794456,0.0022460294079273474,9.38563869012205e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.307362444696274,0.5867008893551926
200.0,41.9147175643,0.96,0.020296,0.019704,0.027999542148398587,0.002548888412102575,0.9648287037994923,0.015361610066894071,0.01980968613361359,0.0768261520174585,0.9227999276846183,0.00037392029792309296,0.02701476195801866,0.00043011804853526457,0.0005546621418446607,0.00019582128862373084,0.0023521140423644177,9.530811144261142e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.180220027998693,0.6160478014473654
200.0,43.7153816531,0.96,0.020296,0.019704,0.028008350859997252,0.002657436381740414,0.9641629919330332,0.016042070344469826,0.019794937722497002,0.07465222664905752,0.9249835922651884,0.00036418108575416764,0.027004615364285094,0.0004493119347286679,0.000554423560983491,0.00019838354307513673,0.002458085050598453,9.677880668248506e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,17.05387070182231,0.6453927715227579
200.0,45.5160457418,0.96,0.020296,0.019704,0.02801715752284463,0.0027658943121235736,0.9634987731946022,0.016720934947313023,0.019780291858084848,0.072660767037748,0.92698394608796,0.00035528687429196994,0.02699449690166072,0.00046847306834810675,0.0005541875528358043,0.00020097200226424324,0.002563939623914554,9.826859447763228e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,16.92831289858701,0.6747313329031108
200.0,47.3167098306,0.96,0.020296,0.019704,0.028025962115924716,0.0028742595163988804,0.9628360528110375,0.01739820743653885,0.01976573975242368,0.07083103560832324,0.928821822455359,0.00034714193631772374,0.026984406739928624,0.00048760150250143743,0.0005539538734946532,0.00020358677815361103,0.002669674962231267,9.977760140023516e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,16.803545022794196,0.7040588769064655
200.0,49.1173739193,0.96,0.020296,0.019704,0.028034764620221246,0.002982529314432611,0.9621748346496035,0.018073891390722525,0.019751273959674027,0.06914533239636249,0.9305150030207648,0.0003396645828726749,0.026974345012901933,0.0005066972909103493,0.0005537223164089666,0.000206227980828338,0.0027752882740287805,1.0130595754922779e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,16.679565449182,0.733370699172184
200.0,50.9180380081,0.96,0.020296,0.019704,0.028043565018353415,0.003090701032349865,0.9615151214654408,0.018747990407530883,0.019736888127028344,0.06758845839201413,0.932078756927299,0.00033278468068672354,0.02696431182494607,0.0005257604879570584,0.0005534927054502869,0.00020889571812713397,0.002880776776266582,1.0285379561486765e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,16.55637252147246,0.762662014412772
200.0,52.7187020968,0.96,0.020296,0.019704,0.028052363294290904,0.003198772002137771,0.9608569150956862,0.019420508105211724,0.01972257679910204,0.0661472887730749,0.9335262695484757,0.00032644167844936615,0.02695430725609582,0.0005447911487271203,0.0005532648894679635,0.0002115900953446341,0.0029861376942917823,1.0442125013546934e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,16.43396455155186,0.7919279872755993
200.0,54.5193661856,0.96,0.020296,0.019704,0.02806115943358198,0.0033067395603100466,0.9602002164755387,0.020091448264577993,0.019708335259883407,0.06481042980561767,0.934868987174762,0.0003205830196203667,0.026944331362680023,0.000563789333003887,0.0005530387378980736,0.0002143112121589333,0.003091368263597771,1.0600845533423184e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,86.02971371321541,3.87,16.312339819573797,0.8211663847611597
203.7135172414,2.7809994436,0.96,0.020296,0.019704,0.027626113744487323,0.00017138756311442966,0.9285771382474973,2.497676974327916e-05,0.07139788498275942,0.9616312415329696,0.021348320927019188,0.01702043754001106,0.025652977641755892,6.900110818976995e-07,0.0019724460916495353,0.00016481163510103917,3.6588367002666004e-06,2.9170913131238533e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,19.90074866269465,-0.08746937101918562
203.7135172414,4.5093728178,0.96,0.020296,0.019704,0.027555012167993092,0.0002753954350828711,0.9786401299496833,0.0006925821574140602,0.020667287892902564,0.6396577989246399,0.35719290132233417,0.0031492997530258885,0.026966440688849864,1.9084109774879334e-05,0.0005694873693683465,0.0001761588378390029,9.836929446817727e-05,8.67302775690943e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,19.160665093737673,-0.0003667988540669853
203.7135172414,6.237746192,0.96,0.020296,0.019704,0.02756311738752007,0.00037899072204518753,0.9782417882757117,0.0014053992142982106,0.020352812509990128,0.4703277880066736,0.5273845668009756,0.0022876451923509095,0.026963393243620997,3.873718352003005e-05,0.0005609869603790449,0.0001782498679745651,0.00019987385776739017,8.669963032322731e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,19.02545894538448,0.02743210272380381
203.7135172414,7.9661195661,0.96,0.020296,0.019704,0.02757155119687672,0.0004826009648053918,0.9776410051230819,0.002116593709041675,0.020242401167876355,0.37383139458634523,0.6243543945455812,0.0018142108680736931,0.026955079024917068,5.8357771811829736e-05,0.00055811440014782,0.00018041139170191532,0.0003013140331881837,8.755399152927916e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,18.89323163035127,0.05500446298034234
203.7135172414,9.6944929403,0.96,0.020296,0.019704,0.027580062608680705,0.0005861961546720539,0.9769930527044,0.0028262140770490387,0.020180733218551034,0.31155430709724596,0.6869335744681562,0.0015121184345976955,0.02694552956183344,7.794716119054724e-05,0.00055658588565672,0.00018263193679192178,0.00040267781986836216,8.863980117698947e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,18.76221706700632,0.08246316644317275
203.7135172414,11.4228663145,0.96,0.020296,0.019704,0.027588603875666223,0.0006897633104802762,0.9763274774083487,0.003534304627437758,0.02013821796421358,0.2680590646843433,0.7306386257161087,0.0013023095995479842,0.026935512027147397,9.750653034231439e-05,0.0005555853181765139,0.00018489730786091913,0.0005039677172387026,8.982853806544603e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,18.63210240991407,0.10983084717553027
203.7135172414,13.1512396886,0.96,0.020296,0.019704,0.02759715941956501,0.0007932953241589166,0.9756539183659345,0.004240889023360892,0.020105192610704523,0.2359768219183369,0.7628750911913982,0.0011480868902648486,0.02692527672346796,0.00011703649045837389,0.0005548462056386732,0.00018719930943769802,0.0006051852427594432,9.107719617752555e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,18.502792007283446,0.137124403827535
203.7135172414,14.8796130628,0.96,0.020296,0.019704,0.027605722644066136,0.0008967874624511834,0.9749764541608555,0.004945980789034167,0.020077565050110244,0.21134697444350872,0.7876230455884277,0.001029979968063507,0.02691492957805964,0.0001365373738649566,0.0005542556921415392,0.0001895333169079293,0.0007063304724213188,9.236731219352234e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,18.374247232554822,0.16435870621043946
203.7135172414,16.607986437,0.96,0.020296,0.019704,0.027614290274880916,0.0010002360822457352,0.9742971061300126,0.005649588527405617,0.0200533053425818,0.19185135781648358,0.8072119662959393,0.00093667588757698,0.026904523102650627,0.00015600937752941572,0.0005537577947008741,0.00019189665051588424,0.0008074025347097267,9.368970201240452e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,18.246449369937583,0.19154633082983352
203.7135172414,18.3363598111,0.96,0.020296,0.019704,0.02762286050042119,0.0011036380929233562,0.9736169895781493,0.006351718319237774,0.020031292102612903,0.17604295698857772,0.8230958971894953,0.0008611458219271377,0.02689408628395725,0.00017545262907027478,0.0005533215873936649,0.00019428771332346233,0.0009083999862672534,9.503933326405823e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,18.11938803285089,0.21869753308804007
203.7135172414,20.0647331853,0.96,0.020296,0.019704,0.02763143223550091,0.0012069907074240631,0.9729367697740525,0.007052374877263758,0.020010855348683736,0.16297187158942805,0.8362293380205252,0.0007987903900468662,0.026883636423438884,0.0001948672185204626,0.0005529285935415656,0.00019670553457994735,0.0010093210402661499,9.641325779662104e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.993056788336656,0.2458203718390557
203.7135172414,21.7931065595,0.96,0.020296,0.019704,0.02764000478911371,0.0013102913173538054,0.9722568677354607,0.007751562133907959,0.01999157013063126,0.1519887348551195,0.847264792474395,0.0007464726704854843,0.026873184480456832,0.0002142532145043285,0.0005525670941525507,0.00019914951961625275,0.0011101637010787735,9.780966587790384e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.867451262466645,0.27292101646631295
203.7135172414,23.5214799336,0.96,0.020296,0.019704,0.0276485776992567,0.0014135374260660775,0.9715775625550312,0.008449283557005001,0.019973153887963804,0.14263457320214157,0.8566634474273418,0.000701979370516608,0.02686273772915722,0.00023361067292890483,0.0005522292971705783,0.0002016193074721887,0.0012109258444813371,9.922741125515314e-07,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.742568230854012,0.3000040129907191
203.7135172414,25.2498533078,0.96,0.020296,0.019704,0.027657150644385498,0.0015167266107562086,0.9708990462587053,0.00914554232765407,0.019955411413640652,0.13457579326157956,0.8647605027187747,0.0006637040196457092,0.026852301182867216,0.0002529396418805326,0.0005519098196377493,0.00020411468680346377,0.0013116052664044822,1.0066575482625086e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.618405145222663,0.32707253711589246
203.7135172414,26.978226682,0.96,0.020296,0.019704,0.027665723392998425,0.0016198564999215588,0.9702214550425153,0.009840341444705226,0.019938203512779466,0.12756410491939993,0.871805442827049,0.0006304522535510894,0.026841878405158687,0.0002722401645018733,0.0005516048233378662,0.00020663554451036566,0.0014121997132303882,1.021242180804927e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.49495987036509,0.3541286138468678
203.7135172414,28.7066000561,0.96,0.020296,0.019704,0.027674295773476625,0.0017229247593611183,0.9695448879598817,0.010533683788484481,0.019921428251633875,0.12141089287490524,0.8779877895418803,0.0006013175832145055,0.02683147199506402,0.0002915122807467953,0.0005513114976658091,0.00020918183339031462,0.0015127069010184443,1.036024952359461e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.372230529994518,0.381173303626813
203.7135172414,30.4349734303,0.96,0.020296,0.019704,0.027682867655282325,0.0018259290831413922,0.9688694185723018,0.011225572161166875,0.019905009266531236,0.11597030419323731,0.8834540962426741,0.0005755995640886591,0.026821083889587365,0.00031075602849240416,0.0005510277372025525,0.00021175355120718617,0.0016131245279498933,1.0510039843129903e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.25021541232019,0.4082068594102637
203.7135172414,32.1633468045,0.96,0.020296,0.019704,0.027691438936818063,0.001928867187524147,0.9681951024722605,0.011916009313003144,0.019888888214736423,0.11112777914331332,0.8883194724712677,0.0005527483854189318,0.02681071555903691,0.0003299714442615819,0.0005507519335195741,0.0002143507268119673,0.0017134502824885881,1.0661782235915282e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.12891291007133,0.43522888563068207
203.7135172414,33.8917201786,0.96,0.020296,0.019704,0.027700009537349125,0.002031736806756955,0.9675219822891902,0.012604997960092188,0.019873019750717622,0.10679208547580361,0.8926755880909399,0.0005323264332565331,0.0268003681370055,0.0003491585637128199,0.0005504828366308057,0.00021697341073152504,0.0018136818488177734,1.0815472076569481e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,17.00832148119678,0.4622383368241536
203.7135172414,35.6200935528,0.96,0.020296,0.019704,0.027708579391485588,0.0021345356900433357,0.9668500911091087,0.013292540796646424,0.019857368094244852,0.1028896680813048,0.8965963508644502,0.0005139810542449891,0.026790042509161813,0.0003683174219784385,0.0005502194603453363,0.00021962166865625773,0.001913816910482786,1.097110904292029e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,16.88843962246418,0.489233775852874
203.7135172414,37.348466927,0.96,0.020296,0.019704,0.02771714844532647,0.002237261599299264,0.9661794548648097,0.013978640503813979,0.019841904631376375,0.09936056512921444,0.9001420099830527,0.0004974248877328153,0.02677973937531254,0.0003874480539080653,0.0005499610161058697,0.00022229557684826497,0.0020138531528511383,1.112869599860375e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,16.76926585133964,0.5162133415237236
203.7135172414,39.0768403011,0.96,0.020296,0.019704,0.027725716653709417,0.0023399123074371907,0.9655100940408771,0.014663299756144181,0.019826606202978728,0.09615540639338585,0.9033621721858703,0.0004824214207437936,0.026769459293673692,0.00040655049424725997,0.0005497068657884657,0.0002249952188465083,0.002113788264770913,1.128823819769738e-06,19.037712148994306,0.02751303838962111,0.00017831173830994498,309.1473760575555,82.3795680252517,2.8839663413824885,78.33125278705054,34.052431631256816,86.01810094778952,3.87,16.650798693342644,0.5431748408438004
