temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,18.713480991712427,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.21282248369967502,50.063345108614264,2.4525186130473764,1216.7284468708642,13.687218716056716,0.9902265807413431,0.005581619872078917,0.0010966652701395268,0.0029428952753880267,8.304798381249713e-05,6.919085723795341e-05,0.14925838815714526,0.7198452571878312,0.016686483227602272,0.11162995845402683,0.00038539646496072724,0.002194516508433695,18.42992020636937,0.6641638331587324,1.0000000010491792,1.8820672006769783,4.283382903660246,5.399950734004457,3.4505940528233943,5.933789275482179,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.337124710965885,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.23128766872473425,50.063345108614264,2.4525186130473764,1216.2454423435504,14.21416286941795,0.9894328370410449,0.006176583992901375,0.0011270067546624552,0.0031072005853683147,8.377119740107999e-05,7.260042862184086e-05,0.13920623886493586,0.733490958137243,0.015864821914961153,0.1089478295473202,0.000360767906931246,0.002129383628608668,18.311312920737173,0.6691445725794509,1.0000000012527976,1.8696995345177372,4.256862929129412,5.339364055348189,3.428578251615268,5.865406171355215,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.96076843021934,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.24975285374979345,50.063345108614264,2.4525186130473764,1215.7700991051372,14.725224259773409,0.9886537913126443,0.006774596705635122,0.0011534302649302802,0.0032581126146484806,8.437416786294402e-05,7.56949342787102e-05,0.1306504569270387,0.7455523853224723,0.015117496957352032,0.10627410578206724,0.0003393499709474355,0.0020662050401222937,18.195609976527866,0.6740179351118272,1.000000001426232,1.8575992389705605,4.231155400179951,5.280611176865973,3.4073123699386523,5.798872057988893,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.584412149472797,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.2682180387748527,50.063345108614264,2.4525186130473764,1215.3016428476717,15.222441558015753,0.987887699725685,0.007375130965110338,0.0011766268330860585,0.003397144696457033,8.48828914261165e-05,7.851488823558948e-05,0.12328308787422196,0.7563058722609175,0.014436930631356848,0.10364804018766237,0.00032056865299667705,0.002005500392844646,18.082534132076745,0.678787267742311,1.0000000015626913,1.8457157067780965,4.206189322527212,5.223341732278054,3.3867264034259996,5.734055025637445,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.208055868726255,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.2866832237999119,50.063345108614264,2.4525186130473764,1214.8394102075144,15.707548651466409,0.9871331063928588,0.007977737460649552,0.0011971369224876957,0.0035256082702050714,8.531645374725336e-05,8.109450005149749e-05,0.11687535820254803,0.765963525525241,0.013815916989192736,0.10109370163490586,0.00030397583777767666,0.0019475218103346575,17.971849673142234,0.6834634152058399,1.0000000013475152,1.8340544640667047,4.18190371572895,5.167458391436763,3.3667605543323984,5.670840923866079,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.831699587979713,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.30514840882497113,50.063345108614264,2.4525186130473764,1214.3828303485811,16.182028086740424,0.9863887858024863,0.008582031390399982,0.0012153888235244552,0.00364464202281326,8.568917150208612e-05,8.346278927388125e-05,0.11125375346394083,0.774691537875678,0.013247887195257787,0.09862524700416624,0.000289217588189335,0.0018923568727677081,17.863354900682122,0.6880528584675779,1.0000000013792698,1.822746450626164,4.158246001845614,5.112875537972327,3.347363515045466,5.609128567410985,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,28.45534330723317,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.32361359385003036,50.063345108614264,2.4525186130473764,1213.931409990786,16.647153807822363,0.9856536988166495,0.009187681762473933,0.001231725972970575,0.003755236974729086,8.601198634213106e-05,8.564448683467542e-05,0.10628427637038505,0.7826224363562035,0.012726981449108998,0.09625030221681934,0.0002760111968854887,0.001839992410597581,17.75687631459266,0.6925584541568022,1.000000001403294,1.8116211879762947,4.135240955679127,5.059518317122652,3.3284909046810482,5.548830440504432,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,30.07898702648663,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.3420787788750896,50.063345108614264,2.4525186130473764,1213.4847211545198,17.104025613601273,0.9849269585273626,0.00979440268870053,0.0012464267295249317,0.003858257890709522,8.62933984602729e-05,8.766076524223537e-05,0.10186179732940301,0.7898635148916128,0.01224803146488609,0.09397217323112247,0.00026412844883667516,0.0017903546341388392,17.652263798951658,0.6969842315897793,1.0000000014192274,1.8006723003132046,4.11288882872229,5.007320367310706,3.3101041895568595,5.490197377292738,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,31.702630745740088,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.3605439639001488,50.063345108614264,2.4525186130473764,1213.0423910733414,17.553597137219576,0.9842078034214816,0.010401946262006238,0.001259718913067879,0.003954461464220894,8.654010757362113e-05,8.95298316496853e-05,0.09790267361386085,0.7965027891473713,0.011806504737087468,0.09179131456952926,0.0002533832897956045,0.0017433346423556403,17.549386804604868,0.7013336361221633,1.000000001426761,1.789900355306792,4.091032901363173,4.956261713387778,3.2921697140444004,5.432844705862217,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,33.326274464993546,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.37900914892520804,50.063345108614264,2.4525186130473764,1212.6040938521637,17.996698709281016,0.9834955760563705,0.011010096700570866,0.001271790646289372,0.0040445117228393845,8.675746276993982e-05,9.126741115984037e-05,0.09433952354020303,0.8026132967251143,0.0113984357919667,0.08970631657471259,0.00024362264076565623,0.0016988047272379684,17.448131231614493,0.7056096288681758,1.0000000014258466,1.7794336774345316,4.06964327996852,4.906543256920382,3.2746579278437977,5.376677071663702,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
