idx,split,source_id,temperature,pressure,actual,predicted,residual
14526,test,74,295.0,74.19704832685716,3.911369973402634,3.9455996,-0.034229626597365836
5422,test,27,295.0,70.31504056714579,3.773637202694228,3.864912,-0.09127479730577193
14120,test,72,295.0,73.96843290009598,4.478392057912953,4.442835,0.03555705791295338
5214,test,26,295.0,68.87910593671917,3.742969544912592,3.7803273,-0.03735775508740824
5984,test,30,290.0,61.093681304802544,2.8849725439806493,2.9162316,-0.03125905601935086
15688,test,80,295.0,73.97784360768766,3.989217625912102,3.95218,0.03703762591210236
5219,val,26,295.0,73.79233257082066,4.045201123622637,4.1781025,-0.13290137637736255
7942,val,40,295.0,67.87240927635222,3.4297476568158403,3.475344,-0.04559634318415995
5213,val,26,295.0,67.89646060989888,3.658632133609848,3.7049348,-0.046302666390152236
2491,val,12,290.0,68.02987857851514,3.0675359136400844,3.0998127,-0.03227678635991582
6184,val,31,295.0,63.43847006073258,3.3391011429030297,3.3961465,-0.05704535709697023
13921,val,71,290.0,56.86233636893499,2.5676856401775527,2.598843,-0.031157359822447273
3465,val,17,290.0,56.24829476563902,2.515671218971008,2.549804,-0.034132781028991754
8720,val,44,295.0,80.40797525546782,4.067933249242238,4.219927,-0.15199375075776178
14319,val,73,295.0,73.22527547872039,4.346911000019325,4.507403,-0.16049199998067465
17243,val,88,295.0,77.906486441592,4.421395000547003,4.482734,-0.06133899945299692
16474,val,84,295.0,73.59010483361726,4.179157781687944,4.331589,-0.15243121831205642
5220,val,26,295.0,74.77497789764095,4.124508963056928,4.248343,-0.12383403694307216
2103,val,10,290.0,79.89260096918414,3.1302800549485994,3.1006324,0.029647654948599556
8323,val,42,295.0,68.81319100394123,3.5543845983209965,3.5288932,0.02549139832099634
6190,val,31,295.0,63.76170642999029,3.3664949259267987,3.4121437,-0.04564877407320145
371,val,1,290.0,56.695980362258894,2.550381973500288,2.5829492,-0.032567226499711666
11225,val,57,295.0,73.71479737526572,4.382089930646607,4.3413925,0.040697430646606136
6189,val,31,295.0,63.707833701780665,3.3621070959011434,3.408698,-0.046590904098856356
16477,val,84,295.0,75.19138697251185,4.291701774527784,4.43009,-0.13838822547221596
7556,val,38,295.0,80.18794304455764,4.262203280151687,4.2328024,0.029400880151687403
16468,val,84,295.0,70.38754055582808,4.068356862237806,4.0974684,-0.029111537762194217
5981,val,30,285.0,58.66207612256869,2.548524004318333,2.5190005,0.029523504318332616
3469,val,17,290.0,56.76631359817097,2.538295306178708,2.564052,-0.02575669382129231
12386,val,63,295.0,78.17203410527594,4.36218343436978,4.443244,-0.0810605656302199
6188,val,31,295.0,63.653960973571046,3.357671658833357,3.4083588,-0.050687141166642746
12581,val,64,295.0,67.2108813608564,3.602533434461799,3.6517184,-0.04918496553820084
16476,val,84,295.0,74.65762625954699,4.496397474702309,4.395479,0.10091847470230952
17635,val,90,295.0,74.3966624288053,4.333218446605019,4.3065577,0.02666074660501927
11031,val,56,295.0,78.78646970825154,4.530953160345287,4.5565796,-0.02562643965471345
14124,val,72,295.0,77.17488437476449,4.6269100612461935,4.6982474,-0.0713373387538061
