temperature,pressure,z_carbon dioxide,z_hydrogen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,17.66443943985723,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.1982095987416655,46.905499345072435,2.496315801961574,1210.3054813661213,24.690883595918447,0.9818124392850149,0.0025154775225527852,0.015672083192432257,0.1620569684976925,0.32780747309888003,0.5101355584034274,17.06919047565338,0.7100628721366115,1.0000000013068815,1.7538853069000981,5.308312404355737,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.178755487844832,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.2152014754022086,46.905499345072435,2.496315801961574,1209.3124760543174,26.19329450143604,0.9803096029311472,0.002857016594797722,0.016833380474055075,0.15170867313730174,0.3420549025995578,0.5062364242631405,16.855256960355195,0.7182872640879658,1.0000000013551695,1.73376439420963,5.204906351087968,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.693071535832438,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.23219335206275177,46.905499345072435,2.496315801961574,1208.355908952261,27.640073718997353,0.9788602782555194,0.0032145785832507203,0.01792514316122985,0.1428870753822984,0.3558793168790645,0.5012336077386372,16.651682444773876,0.7261671144417584,1.0000000007888599,1.7148639794178202,5.1074112308453605,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.207387583820044,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.2491852287232949,46.905499345072435,2.496315801961574,1207.434688867626,29.032430523488145,0.9774628189382322,0.003587557898959048,0.018949623162808762,0.13527938564964018,0.3693159851013579,0.495404629249002,16.45788611526173,0.733725295418168,1.0000000006889367,1.6969733234603313,5.0158093119809815,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.721703631807646,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.26617710538383804,46.905499345072435,2.496315801961574,1206.5474980607444,30.37203288567131,0.9761152505355182,0.003975251853190212,0.019909497611291613,0.1286528118837314,0.38238241710198134,0.4889647710142872,16.27327784003957,0.7409666559404038,1.0000000009982346,1.6800556968764617,4.929434693586255,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.23601967979525,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.2831689820443811,46.905499345072435,2.496315801961574,1205.6928422706162,31.66092316130511,0.9748153439603372,0.004376884235481558,0.020807771804181165,0.12283056929311233,0.3950855444051579,0.48208388630172966,16.097267563725676,0.7479199181684223,1.0000000009264953,1.6640807584143036,4.847701707799369,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.750335727782854,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.3001608587049243,46.905499345072435,2.496315801961574,1204.8691010660493,32.901430546545555,0.9735606892860644,0.00479162873212909,0.021647681981806527,0.11767602698227958,0.40742647332834925,0.4748974996893711,15.929273806737001,0.7546146304840158,1.0000000009056065,1.6488889677187706,4.770248349754158,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,28.26465177577046,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.31715273536546745,46.905499345072435,2.496315801961574,1204.0745755162457,34.096085942169225,0.9723487654967531,0.005218630847040924,0.02243260365620605,0.11308194365613948,0.4194036217135447,0.4675144346303158,15.768731235667854,0.7610449493873738,1.0000000008981165,1.6345329313829216,4.696733676946532,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,29.778967823758062,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.33414461202601053,46.905499345072435,2.496315801961574,1203.3075309945636,35.24754356295715,0.9711770030108534,0.005657027371159153,0.023165969617987472,0.10896298355037891,0.4310147461524226,0.4600222702971985,15.6150966703177,0.7672339121800285,1.000000000987561,1.6208221174485888,4.627223647872441,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,31.293283871745665,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.35113648868655367,46.905499345072435,2.496315801961574,1202.5662337878011,36.358512158754934,0.9700428370624614,0.006105962842944275,0.02385120009459434,0.10525040336942743,0.4422581957780396,0.452491400852533,15.467853637438381,0.7732205032072721,1.0000000010405266,1.6078199594342286,4.560996353920082,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,32.80759991973327,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.3681283653470968,46.905499345072435,2.496315801961574,1201.8489809553275,37.43169732221659,0.9689437511525362,0.006564602795288885,0.024491646052174885,0.10188821011236741,0.4531336265146168,0.4449781633730157,15.326515592558113,0.7790015828314217,1.0000000008092662,1.5953701889422933,4.497783909754825,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,34.32191596772088,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.38512024200764,46.905499345072435,2.496315801961574,1201.1541234979054,38.4697552036484,0.9678773106798866,0.007032143860754077,0.02509054545935937,0.09883033639935146,0.4636423438339619,0.43752731976668674,15.190627485335138,0.7845913923630775,1.0000000007789491,1.5834943079149522,4.4373406419619235,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,35.836232015708475,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.402112118668183,46.905499345072435,2.496315801961574,1200.4800833283257,39.475257101211405,0.966841187490129,0.007507820998062474,0.02565099151180851,0.09603853287164078,0.4737873965589633,0.43017407056939583,15.05976692315689,0.7900050504605431,1.0000000006596064,1.5721154443252308,4.37944229118128,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,37.35054806369608,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.4191039953287262,46.905499345072435,2.496315801961574,1199.8253647958963,40.4506638446864,0.9658331764569231,0.007990912213797836,0.0261759113292791,0.09348077444917798,0.483573511056056,0.42294571449476603,14.933543650951957,0.7952560365026294,1.0000000006065142,1.5611756713399192,4.323884894676797,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,38.86486411168369,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.43609587198926936,46.905499345072435,2.496315801961574,1199.1885616338832,41.39830860250502,0.9648512053770129,0.008480741199414428,0.026668053423572768,0.09113004040730743,0.4930069301864911,0.41586302940620157,14.811598833020495,0.8003563757696867,1.0000000006269918,1.5507076103010615,4.270734866652731,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,40.37918015967129,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.4530877486498125,46.905499345072435,2.496315801961574,1198.5683602112558,42.32038665206401,0.9638933394750966,0.008976678302201115,0.02712998222270229,0.08896337013792173,0.5020952023999337,0.4089414274621446,14.693603666675052,0.8053167987452454,1.0000000006738947,1.5405743364327367,4.219556689306156,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,41.8934962076589,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.4700796253103557,46.905499345072435,2.496315801961574,1197.9635399126441,43.218950701844825,0.9629577817278374,0.00947814021723949,0.027564078054923082,0.08696112476861405,0.5108469520001061,0.40219192323127995,14.57925799076018,0.810146876911191,1.0000000005065401,1.530858029502532,4.170197317183208,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,43.4078122556465,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.4870715019708987,46.905499345072435,2.496315801961574,1197.3729713747928,44.09591048616553,0.9620428700741437,0.009984588738733185,0.027972541187122994,0.08510640426485984,0.5192716509067453,0.39562194482839486,14.468288510376551,0.8148551550550508,1.0000000005671297,1.521451337969379,4.12252215842475,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,44.9221283036341,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.5040633786314419,46.905499345072435,2.496315801961574,1196.795613194665,44.953035526163745,0.9611470724121137,0.010495528854625753,0.0283573987332606,0.08338458320737537,0.5273794044393969,0.38923601235322786,14.360445772585823,0.8194492645055654,1.000000000703096,1.5123313120145883,4.076409717525416,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,46.43644435162171,0.96,0.011171,0.028829,306.09,89.12,0.6534025940082983,0.521055255291985,46.905499345072435,2.496315801961574,1196.2305075181266,45.79195958127525,0.9602689800166131,0.011010506472239523,0.028720513511147273,0.08178293586073172,0.5351807630220862,0.3830363011171821,14.255508530310461,0.8239360293481803,1.0000000001830567,1.5035515269336328,4.031750307986648,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.47237931034482,3.005041195029936,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.033719043929869116,46.25745263473513,2.9752883119108278,1211.450104783732,7.9650107626544155,0.999788450045616,1.8264913355277298e-05,0.00019328504102878385,0.9507283581243102,0.013769848800072912,0.03550179307561688,19.06093223141486,0.6210269580003485,1.0000000014217854,1.9514819430730892,6.217692202183423,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,4.480552812731931,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.050275502835860984,46.25745263473513,2.9752883119108278,1210.1231442346111,9.893545150378174,0.997800587216139,0.000199143248610216,0.002000269535250876,0.6508452285945112,0.10090510509404643,0.2482496663114423,18.750444802960498,0.6324263877639744,1.0000000014656387,1.920332304927767,6.057367044370936,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,5.9560644304339245,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.06683196174185282,46.25745263473513,2.9752883119108278,1208.825178676663,11.789770845955799,0.9958555364733597,0.0003938256131485389,0.003750637913491716,0.49850248418878595,0.1498842838102018,0.3516132320010122,18.451982607391464,0.6435069281074461,1.0000000012945578,1.8918241822260309,5.907591804165765,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,7.43157604813592,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.0833884206478447,46.25745263473513,2.9752883119108278,1207.557262937095,13.649152880806977,0.993954923629912,0.0006031156907940079,0.005441960679293991,0.40642214670250854,0.18346255846585122,0.41011529483164033,18.165375071606128,0.6542217252949144,1.0000000010965058,1.8647965718231019,5.76645830699603,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,8.907087665837913,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.09994487955383655,46.25745263473513,2.9752883119108278,1206.3207054305594,15.46791852980277,0.9921006523146494,0.0008276701473274897,0.007071677538023126,0.3447952414270812,0.20939954945379194,0.4458052091191269,17.890482891958175,0.6645624874904862,1.0000000009574723,1.8390802190867062,5.632892686344838,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,10.382599283539909,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.11650133845982841,46.25745263473513,2.9752883119108278,1205.116753747611,17.242840521678673,0.9902945085831627,0.001068033824249071,0.008637457592588202,0.30068157059905837,0.23104820226592726,0.46827022713501437,17.62713298190517,0.6745317467548013,1.0000000010117038,1.8146195037190533,5.506159235507744,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,11.858110901241902,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.13305779736582027,46.25745263473513,2.9752883119108278,1203.9464814492078,18.971165357587665,0.988538012681875,0.0013246345980515242,0.010137352720073458,0.2675592196210147,0.25008129199633405,0.48235948838265125,17.37511242593089,0.6841324991229677,1.0000000009140246,1.7913056158059573,5.38703469540873,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,13.333622518943898,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.14961425627181213,46.25745263473513,2.9752883119108278,1202.8107266003126,20.650620967894035,0.986832335631734,0.0015977715280944915,0.011569892840171524,0.24178513027630252,0.26741537373439656,0.49079949598930106,17.134164430123136,0.693367911316365,1.0000000009129593,1.7691078277818928,5.2742356790671465,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,14.809134136645891,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.166170715177804,46.25745263473513,2.9752883119108278,1201.710053094084,22.27944794072818,0.9851782457812238,0.0018876042189405761,0.012934149999835626,0.2211648672579941,0.2835846944961636,0.4952504382458424,16.903985759421328,0.7022411553211334,1.0000000009291374,1.7481227082288948,5.16750142384851,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,16.284645754347885,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.18272717408379582,46.25745263473513,2.9752883119108278,1200.6447268872555,23.85642838700299,0.9835760761806481,0.0021941465660771727,0.014229777253274773,0.20429787618490294,0.2989129954538786,0.4967891283612184,16.6842356098108,0.7107558764078207,1.0000000009180794,1.7282175723689088,5.06715056592802,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,17.760157372049882,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.1992836329897877,46.25745263473513,2.9752883119108278,1199.6147087901213,25.380901761183384,0.9820257151258454,0.0025172656337663847,0.015457019240388363,0.19024840252774625,0.31360049272927354,0.49615110474298024,16.47452922336824,0.7189633346754555,1.000000000406258,1.7092921702329702,4.97235660435251,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,19.235668989751876,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.21584009189577957,46.25745263473513,2.9752883119108278,1198.619659284324,26.852760714017936,0.9805266143536383,0.002856686681883973,0.01661669896447779,0.17836755800601253,0.32777153189386754,0.49386091010012,16.274448658285586,0.7268267949875856,1.0000000004278586,1.6914619599392036,4.882679375840948,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,20.71118060745387,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.2323965508017714,46.25745263473513,2.9752883119108278,1197.6589566996643,28.27242684952953,0.97907781632581,0.0032120035701952185,0.017710180103994767,0.16819131409990515,0.3415024381762556,0.4903062477238393,16.083547329407214,0.7343880044553082,1.0000000007820824,1.6745164880917116,4.797815209993138,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,22.186692225155863,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.24895300970776327,46.25745263473513,2.9752883119108278,1196.7317257297107,29.640807721018653,0.977677996437652,0.003582693812846038,0.018739309749502005,0.15937912826283918,0.35483869650591926,0.4857821752312415,15.901357220525044,0.7416454177441815,1.0000000007788934,1.6584604147721098,4.717932272735566,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,23.66220384285786,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.26550946861375513,46.25745263473513,2.9752883119108278,1195.836873712494,30.959238854444557,0.9763255163754891,0.003968136996051655,0.019706346628459187,0.15167549358887567,0.3678060091783264,0.48051849723279794,15.727397036147714,0.7486367944136391,1.000000000482618,1.6432555353274687,4.642219457023218,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,25.137715460559853,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.282065927519747,46.25745263473513,2.9752883119108278,1194.9731316248444,32.22941565380176,0.9750184841834946,0.004367635123130472,0.020613880693374918,0.14488500633244106,0.38041763306714776,0.47469736060041107,15.561179540434079,0.7553482547651662,1.0000000004907743,1.6287787555582622,4.570361919679856,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,26.613227078261847,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.29862238642573885,46.25745263473513,2.9752883119108278,1194.139096778052,33.45332034929985,0.9737548166622481,0.004780433472440861,0.021464749865311033,0.13885571246134382,0.3926793346507697,0.46846495288788653,15.402219182757786,0.761815003225123,1.0000000005808982,1.6150739664243419,4.502080542654521,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,28.08873869596384,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.3151788453317307,46.25745263473513,2.9752883119108278,1193.3332745572916,34.63314878040368,0.9725323002441506,0.005205740732126349,0.02226195902372309,0.1334676936286442,0.4045927505744814,0.46193955579687435,15.250038774845661,0.7680585023211088,1.0000000005147645,1.6019774481621223,4.437138101506615,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,29.564250313665834,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.3317353042377225,46.25745263473513,2.9752883119108278,1192.5541171124364,35.77124096810649,0.971348647318727,0.005642747453207678,0.023008605228065217,0.12862506531117357,0.4161576447473943,0.45521728994143207,15.104174837616467,0.7740808807928623,1.0000000004848675,1.589547439933391,4.375554668250698,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,31.03976193136783,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.3482917631437144,46.25745263473513,2.9752883119108278,1191.8000575619353,36.87001835638886,0.9702015459359191,0.0060906421796093945,0.023707811884471543,0.12425025396271422,0.42737338587765267,0.44837636015963306,14.964182316689467,0.7798981815451107,1.0000000004893588,1.577642965853061,4.316760196890085,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,32.515273549069825,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.3648482220497063,46.25745263473513,2.9752883119108278,1191.0695389105763,37.931929495019126,0.9690887017462769,0.006548624918803877,0.02436267333491915,0.12027983084816044,0.43823987005674325,0.4414802990950963,14.829637894774747,0.7855238166628041,1.0000000005231144,1.5662863594170042,4.260539030146688,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,33.99078516677182,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.3814046809556982,46.25745263473513,2.9752883119108278,1190.3610374307993,38.95940494156912,0.968007871834806,0.007015917876325134,0.02497621028886898,0.11666143064263448,0.4487580500963464,0.4345805192610191,14.700142276681184,0.790971988570081,1.0000000005822827,1.5554047477161597,4.206691554982586,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,35.46629678447382,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.39796113986169007,46.25745263473513,2.9752883119108278,1189.673080680359,39.95482136621918,0.9669568907183981,0.007491773573409498,0.025551335708192346,0.11335143961500245,0.4589301906345958,0.42771836975040184,14.575321563808977,0.7962555379350819,1.0000000005375094,1.5449479496877059,4.155033998878853,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,36.94180840217581,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.41451759876768185,46.25745263473513,2.9752883119108278,1189.004260615988,40.92047427498215,0.9659336891912738,0.007975480598131185,0.026090830210595113,0.110313238663697,0.4687599373097413,0.4209268240265617,14.454827591964873,0.8013860543494119,1.0000000005151746,1.5349422961302939,4.105397872728577,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,38.417320019877806,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.43107405767367374,46.25745263473513,2.9752883119108278,1188.3532424293016,41.858558414705804,0.9649363069417196,0.008466367312150294,0.026597325746130107,0.10751585226540446,0.4782522652167636,0.41423188251783205,14.338338036946153,0.806374004112302,1.0000000005040754,1.5252594253356941,4.057805826683503,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,39.8928316375798,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.4476305165796656,46.25745263473513,2.9752883119108278,1187.7187697977445,42.77115474941044,0.9639628999573415,0.008963803861374383,0.027073296181284158,0.10493289832800184,0.48741335418305654,0.4076537474889416,14.225555668477211,0.8112288246076681,1.000000000434284,1.5159850123954302,4.011969781816628,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,41.36834325528179,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.46418697548565746,46.25745263473513,2.9752883119108278,1187.0996672398796,43.660222859427606,0.9630117437280549,0.009467202831235111,0.027521053440709976,0.10254176381418346,0.496250424766015,0.40120781141980155,14.116207238079632,0.8159590136809577,1.000000000457741,1.5070046890374018,3.9677177863546222,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,42.84385487298379,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.48074343439164935,46.25745263473513,2.9752883119108278,1186.4948402141401,44.52759766796559,0.9620812331807406,0.009976018858813756,0.02794274796044562,0.10032295164648727,0.5047715584571408,0.3949054898963719,14.010042285571439,0.8205722243109194,1.0000000004428893,1.4983082372962282,3.924935690612757,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,44.31936649068579,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.49729989329764124,46.25745263473513,2.9752883119108278,1185.9032735242092,45.37498950797649,0.9611698801672233,0.010489747474400924,0.028340372358375863,0.09825955888658376,0.5129855177320216,0.3887549233813946,13.906831610155233,0.8250753360751504,1.0000000004815799,1.4899346142697771,3.883519913843497,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,45.79487810838778,0.96,0.011171,0.028829,306.09,89.12,0.6647469022520985,0.513856352203633,46.25745263473513,2.9752883119108278,1185.3240284080875,46.20398605560634,0.9602763090942291,0.011007923462784532,0.028715767442986286,0.09633685373464786,0.5209015812770301,0.38276156498832214,13.806371363664896,0.829474552285165,1.0000000004422733,1.4817800652118074,3.8433765281908743,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
