T,P,z_carbon dioxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,2.2791207114,0.98,0.02,0.02786132833780561,0.000142385971627757,0.9413307948067176,0.058669205193282475,0.9863085343323027,0.013691465667697354,0.02622672634859748,0.0016346019892081332,0.00014043649898565384,1.9494726421031646e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.60039553730272,-0.05022041078312256,-0.05022041078312256
200.0,2.2817999384,0.98,0.02,0.027859350785481084,0.00014255948773571613,0.9427261063530015,0.05727389364699859,0.986646015257525,0.013353984742474964,0.026263737291519016,0.0015956134939620703,0.00014065575051159832,1.9037372241178e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.583968039014042,-0.04908292192384067,-0.04908292192384067
200.0,2.2844791653,0.98,0.02,0.027857370161229942,0.0001427330190320069,0.9441211916828401,0.05587880831715993,0.9869828131183954,0.013017186881604515,0.026300733513770404,0.0015566366474595386,0.00014087503664909163,1.8579823829152478e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.567546545094345,-0.04794246667522728,-0.04794246667522728
200.0,2.2871583923,0.98,0.02,0.027855386472537776,0.000142906565518239,0.9455160464600749,0.05448395353992508,0.9873189310292273,0.012681068970772667,0.02633771489013137,0.0015176715824064056,0.00014109435750452596,1.8122080137130318e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.55113111238528,-0.04679907305853703,-0.04679907305853703
200.0,2.2898376192,0.98,0.02,0.027853399727046715,0.000143080127196036,0.946910666283564,0.053089333716435906,0.9876543720850458,0.012345627914954244,0.026374681293800245,0.001478718433246468,0.00014131371318364943,1.766414012386586e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.53472179845931,-0.04565277472571694,-0.04565277472571694
200.0,2.2925168462,0.98,0.02,0.027851409932500782,0.00014325370406700078,0.9483050467257137,0.05169495327428622,0.9879891393711507,0.012010860628849207,0.026411632597417162,0.001439777335083619,0.0001415331037928856,1.7206002741151552e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.51831866117176,-0.04450360383161467,-0.04450360383161467
200.0,2.2951960731,0.98,0.02,0.027849417096734764,0.00014342729613271666,0.9496991833407007,0.05030081665929925,0.9883232359650095,0.011676764034990563,0.026448568673283553,0.0014008484234512093,0.00014175252943959824,1.674766693118447e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.50192175856558,-0.04335158968117625,-0.04335158968117625
200.0,2.2978753001,0.98,0.02,0.02784742122773779,0.00014360090339477402,0.9510930716203745,0.048906928379625514,0.988656664925715,0.011343335074284934,0.026485489392195555,0.0013619318355422353,0.00014197199023059708,1.6289131641769425e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.485531149381295,-0.04219676665710281,-0.04219676665710281
200.0,2.300554527,0.98,0.02,0.027845422333608226,0.00014377452585474971,0.9524867070262361,0.04751329297376397,0.9889894293018165,0.011010570698183461,0.02652239462429331,0.001323027709314918,0.00014219148627322818,1.5830395815215277e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.469146892685995,-0.041039168488715916,-0.041039168488715916
200.0,2.3032337539,0.98,0.02,0.027843420422537297,0.0001439481635142054,0.9538800850010273,0.04611991499897279,0.989321532134086,0.010678467865913973,0.026559284239369218,0.0012841361831680833,0.00014241101767576163,1.5371458384437725e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.452769047738446,-0.039878826101986675,-0.039878826101986675
200.0,2.3059129809,0.98,0.02,0.02784141550284561,0.00014412181637469046,0.955273200943733,0.044726799056266954,0.9896529764496067,0.010347023550393271,0.026596158106207798,0.0012452573966378112,0.00014263058454653608,1.491231828154377e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.436397674278062,-0.03871577216835931,-0.03871577216835931
200.0,2.3085922078,0.98,0.02,0.027839407582993463,0.00014429548443775503,0.9566660502028514,0.043333949797148504,0.9899837652602068,0.010016234739793227,0.026633016092409666,0.001206391490583794,0.0001428501869937343,1.445297444020735e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.420032832602033,-0.03755004236988313,-0.03755004236988313
200.0,2.3112714348,0.98,0.02,0.027837396671539963,0.00014446916770493586,0.9580586281051264,0.04194137189487358,0.9903139015693669,0.009686098430633045,0.02666985806515379,0.0011675386063861736,0.00014306982512635421,1.3993425785816416e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.40367458323213,-0.036381670180166026,-0.036381670180166026
200.0,2.3139506617,0.98,0.02,0.0278353827771629,0.0001446428661777511,0.9594509299420219,0.04054907005797812,0.9906433883691219,0.009356611630878097,0.026706683890841083,0.001128698886321816,0.00014328949905374882,1.3533671240022902e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.38732298707056,-0.03521068926056614,-0.03521068926056614
200.0,2.3166298887,0.98,0.02,0.02783336590865703,0.00014481657985772057,0.9608429509712764,0.03915704902872363,0.9909722286403564,0.00902777135964363,0.026743493435137343,0.001089872473519688,0.0001435092088856795,1.3073709720410742e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.370978105381347,-0.03403713325741009,-0.03403713325741009
200.0,2.3193091156,0.98,0.02,0.027831346068722496,0.00014499030874656378,0.9622346906731832,0.03776530932681679,0.9913004253507494,0.008699574649250627,0.026780286675455504,0.0010510593932669915,0.00014372895473220514,1.2613540143586278e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.35463995051156,-0.03286098809288163,-0.03286098809288163
200.0,2.3219883426,0.98,0.02,0.02782932327970431,0.00014516405284467588,0.9636261351093178,0.036373864890682193,0.991627981458457,0.008372018541543083,0.02681706323472923,0.0010122600449750812,0.00014394873670269472,1.2153161419811664e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.33830869014705,-0.0316823921262106,-0.0316823921262106
200.0,2.3246675695,0.98,0.02,0.027827297543604457,0.00014533781215584883,0.9650172843409467,0.034982715659053344,0.9919548999097701,0.008045100090229811,0.02685382310607667,0.0009734744375277883,0.00014416855491016,1.1692572456888229e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.3219843298336,-0.030501329115061537,-0.030501329115061537
200.0,2.3273467965,0.98,0.02,0.027825268869723196,0.00014551158667902003,0.966408133468396,0.03359186653160394,0.9922811836367628,0.0077188163632372535,0.02689056615164546,0.0009347027180777357,0.0001443884094627214,1.1231772162986357e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.305666932540372,-0.029317831759460233,-0.029317831759460233
200.0,2.3300260234,0.98,0.02,0.027823237267450524,0.00014568537641701268,0.9677986775787719,0.03220132242122814,0.9926068355654748,0.007393164434525156,0.02692729223339902,0.000895945034051505,0.00014460830047345602,1.077075943556668e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,20.289356561352687,-0.028131934302827233,-0.028131934302827233
203.4723793103,2.690272527,0.98,0.02,0.027639894612315054,0.00016605185373014722,0.9302478092287114,0.06975219077128858,0.9830672416014018,0.016932758398598247,0.025711951410418543,0.0019279432018965111,0.00016324013780929527,2.811715920851958e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.912208690818456,-0.05679547550770181,-0.05679547550770181
203.4723793103,2.6932460691,0.98,0.02,0.027637923670626324,0.00016624303110363158,0.9315541934767795,0.06844580652322059,0.9833982716837466,0.016601728316253433,0.025746223694363097,0.001891699976263228,0.00016348310946677863,2.7599216368529607e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.896807662259835,-0.05579472928243234,-0.05579472928243234
203.4723793103,2.6962196112,0.98,0.02,0.027635949831374712,0.00016643422641347754,0.9328603887451221,0.06713961125487779,0.983728669506132,0.016271330493867902,0.025780482903036906,0.0018554669283378036,0.0001637261201100126,2.7081063034649318e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.881411908098183,-0.054791358901347564,-0.054791358901347564
203.4723793103,2.6991931532,0.98,0.02,0.02763397310001476,0.00016662543966204334,0.9341663917996321,0.06583360820036789,0.9840584377277201,0.01594156227228002,0.025814728941928884,0.0018192441580858773,0.00016396916983952485,2.6562698225185014e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.86602147091932,-0.05378538798076704,-0.05378538798076704
203.4723793103,2.7021666953,0.98,0.02,0.027631993482063705,0.00016681667085166748,0.9354721993956137,0.06452780060438637,0.9843875790016077,0.015612420998392355,0.025848961716351395,0.0017830317657123106,0.000164212258756781,2.6044120948864793e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.850636393415265,-0.05277683754525242,-0.05277683754525242
203.4723793103,2.7051402374,0.98,0.02,0.02763001098315104,0.00016700791998468476,0.9367778082456448,0.0632221917543551,0.9847160959666075,0.015283904033392564,0.025883181130599325,0.0017468298525517127,0.00016445538696282234,2.552533021862426e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.835256718756536,-0.05176573204598256,-0.05176573204598256
203.4723793103,2.7081137794,0.98,0.02,0.027628025608981782,0.0001671991870634188,0.9380832150439143,0.06191678495608563,0.9850439912535626,0.014956008746437426,0.02591738708858923,0.0017106385203925518,0.00016469855455930108,2.500632504117719e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.819882490309663,-0.05075209484946441,-0.05075209484946441
203.4723793103,2.7110873215,0.98,0.02,0.02762603736535001,0.0001673904720901884,0.9393884164575209,0.060611583542479044,0.9853712674831926,0.01462873251680747,0.02595157949363245,0.0016744578717175598,0.00016494176164811891,2.448710442069492e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.804513751737343,-0.04973594974155304,-0.04973594974155304
203.4723793103,2.7140608636,0.98,0.02,0.02762404625813248,0.00016758177506729884,0.9406934091310085,0.05930659086899136,0.9856979272671812,0.014302072732818843,0.025985758248555323,0.0016382880095771545,0.00016518500833159145,2.3967667357073955e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.789150546945812,-0.04871732026812481,-0.04871732026812481
203.4723793103,2.7170344057,0.98,0.02,0.027622052293299452,0.00016777309599704494,0.941998189679483,0.05800181032051696,0.9860239732066522,0.013976026793347734,0.026019923255520095,0.0016021290377793553,0.00016542829471218734,2.3448012848576014e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.77379292016399,-0.04769623079130625,-0.04769623079130625
203.4723793103,2.7200079477,0.98,0.02,0.027620055476893984,0.00016796443488170933,0.9433027547023537,0.05669724529764626,0.9863494078955181,0.013650592104481904,0.026054074416385926,0.0015659810605080564,0.0001656716208930793,2.2928139886300263e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.75844091578398,-0.0466727040430186,-0.0466727040430186
203.4723793103,2.7229814898,0.98,0.02,0.027618055815073088,0.0001681557917235743,0.9446071007568364,0.055392899243163526,0.9866742339139636,0.013325766086036365,0.026088211632016675,0.0015298441830564101,0.00016591498697705369,2.240804746520601e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.743094578667307,-0.04564676588122296,-0.04564676588122296
203.4723793103,2.7259550319,0.98,0.02,0.02761605331406292,0.00016834716652490493,0.9459112243873277,0.05408877561267238,0.9869984538358162,0.0130015461641839,0.026122334803050973,0.0014937185110119465,0.00016615839306772183,2.188773457183106e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.727753953804598,-0.04461843965663803,-0.04461843965663803
203.4723793103,2.7289285739,0.98,0.02,0.02761404798018716,0.00016853855928796024,0.9472151221072338,0.05278487789276626,0.9873220702240905,0.012677929775909638,0.026156443829427993,0.0014576041507591679,0.0001664018392687745,2.136720019185743e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.71241908652537,-0.04358776467839576,-0.04358776467839576
203.4723793103,2.731902116,0.98,0.02,0.027612039819851393,0.00016872997001498154,0.9485187904092583,0.05148120959074158,0.9876450856335236,0.012354914366476434,0.026190538610657718,0.0014215012091936719,0.0001666453256843883,2.0846443305932335e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.69709002237849,-0.042554739127520946,-0.042554739127520946
203.4723793103,2.7348756581,0.98,0.02,0.027610028839558886,0.00016892139870821243,0.9498222257556113,0.05017777424438871,0.9879675026082452,0.01203249739175475,0.026224619045566437,0.0013854097939924475,0.0001668888524188443,2.0325462893681304e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.681766807245324,-0.0415193895588466,-0.0415193895588466
203.4723793103,2.7378492001,0.98,0.02,0.02760801504589943,0.00016911284536988197,0.9511254245853313,0.048874575414668595,0.9882893236836284,0.011710676316371486,0.02625868503248931,0.001349330013410117,0.00016713241957681468,1.98042579306727e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.666449487254248,-0.04048176875048881,-0.04048176875048881
203.4723793103,2.7408227422,0.98,0.02,0.027605998445535834,0.00016930431000219845,0.9524283833231536,0.04757161667684639,0.9886105513884772,0.01138944861152289,0.026292736469503187,0.001313261976032648,0.0001673760272637191,1.92828273847938e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.65113810867779,-0.03944188535894,-0.03944188535894
203.4723793103,2.7437962843,0.98,0.02,0.02760397904526353,0.00016949579260738072,0.9537310983416769,0.04626890165832297,0.9889311882357236,0.011068811764276404,0.02632677325343982,0.0012772057918237062,0.0001676196755841728,1.8761170232079292e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.63583271836974,-0.038399768144980584,-0.038399768144980584
203.4723793103,2.7467698263,0.98,0.02,0.027601956851932414,0.0001696872931876251,0.9550335660115905,0.04496643398840948,0.9892512367349579,0.010748763265042125,0.026360795281199067,0.0012411615707333455,0.00016786336464406551,1.8239285435595776e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.620533363183895,-0.037355441921462784,-0.037355441921462784
203.4723793103,2.7497433684,0.98,0.02,0.027599931872485026,0.00016987881174510962,0.9563357826774285,0.04366421732257151,0.9895706993863684,0.010429300613631592,0.026394802449116673,0.0012051294233683541,0.00016810709454953335,1.7717171955762775e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.605240090253936,-0.03630893182555184,-0.03630893182555184
203.4723793103,2.7527169105,0.98,0.02,0.027597904113977553,0.00017007034828202733,0.9576377446445383,0.042362255355461675,0.9898895786776252,0.01011042132237495,0.026428794652625688,0.0011691094613518634,0.00016835086540645301,1.7194828755743428e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.58995294714368,-0.035260265775967525,-0.035260265775967525
203.4723793103,2.7556904526,0.98,0.02,0.02759587358354512,0.00017026190280054157,0.9589394482012679,0.04106055179873217,0.9902078770893593,0.009792122910640768,0.0264627717868367,0.0011331017967084191,0.0001685946773213191,1.6672254792224748e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.57467198158991,-0.03420947042669553,-0.03420947042669553
203.4723793103,2.7586639946,0.98,0.02,0.027593840288406724,0.00017045347530280034,0.9602408896163496,0.039759110383650466,0.9905255970945953,0.009474402905404643,0.02649673374647114,0.0010971065419355843,0.00016883853040115516,1.61494490164517e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.559397241532867,-0.033156571673693236,-0.033156571673693236
203.4723793103,2.7616375367,0.98,0.02,0.027591804235888712,0.0001706450657909664,0.9615420651238251,0.038457934876174875,0.9908427411550054,0.009157258844994624,0.026530680425468738,0.0010611238104199742,0.00016908242475289738,1.5626410380690167e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.544128775289,-0.03210159739220586,-0.03210159739220586
203.4723793103,2.7646110788,0.98,0.02,0.02758976542684936,0.00017083667426770436,0.9628429750927656,0.03715702490723441,0.9911593117272526,0.008840688272747413,0.026564611825699164,0.0010251536011501965,0.0001693263604849507,1.5103137827536636e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.528866583395676,-0.031044525593962646,-0.031044525593962646
203.4723793103,2.7675846208,0.98,0.02,0.02758772388276625,0.00017102830073334834,0.9641436068470643,0.03585639315293561,0.9914753112519888,0.00852468874801117,0.026598527609031152,0.0009891962737350979,0.0001695703377024953,1.457963030853045e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.51361081703222,-0.0299854869837759,-0.0299854869837759
203.4723793103,2.7705581629,0.98,0.02,0.027585679603723372,0.00017121994519246625,0.9654439613222022,0.034556038677797794,0.9917907421709233,0.008209257829076734,0.02663242779238377,0.0009532518113396026,0.00016981435651690092,1.4055886755653429e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.498361470130927,-0.028924470836475535,-0.028924470836475535
203.4723793103,2.773531705,0.98,0.02,0.027583632597447484,0.00017141160764567456,0.9667440346349538,0.033255965365046256,0.992105606906482,0.007894393093517938,0.026666312267144613,0.0009173203303028745,0.00017005841703412772,1.3531906115468199e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.48311859226446,-0.027861471478200173,-0.027861471478200173
203.4723793103,2.776505247,0.98,0.02,0.027581582871712085,0.0001716032880947358,0.9680438229071913,0.03195617709280862,0.9924199078796707,0.00758009212032928,0.026700180924963672,0.0008814019467484083,0.0001703025193628263,1.3007687319095021e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,19.467882232919298,-0.02679653306615748,-0.02679653306615748
206.9447586207,3.1902158406,0.98,0.02,0.027395828528338266,0.000194785417712574,0.9325141303540417,0.0674858696459582,0.9831095521766859,0.01689044782331406,0.025546997215431806,0.001848831312906459,0.00019149540477795735,3.2900129346166654e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,19.072699023788545,-0.05268335725889273,-0.05268335725889273
206.9447586207,3.1934884837,0.98,0.02,0.027393842478696355,0.00019499475628060356,0.9337330282663642,0.06626697173363585,0.9834272126046438,0.016572787395356236,0.025578535493484912,0.0018153069852114446,0.00019176314964155583,3.231606639047748e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,19.05834723372588,-0.05178431355684765,-0.05178431355684765
206.9447586207,3.1967611268,0.98,0.02,0.027391853765926982,0.00019520411577236832,0.9349517380047542,0.06504826199524587,0.9837443152904435,0.016255684709556524,0.025610061285625502,0.0017817924803014806,0.00019203093921236493,3.173176560003389e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,19.044000475800907,-0.05088318605522346,-0.05088318605522346
206.9447586207,3.2000337699,0.98,0.02,0.02738986239460934,0.00019541349619098182,0.9361702569903111,0.06382974300968897,0.9840608624150484,0.015939137584951628,0.025641574516890683,0.0017482878777186582,0.00019229877358923735,3.1147226017444803e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,19.029658783658437,-0.04997998411805327,-0.04997998411805327
206.9447586207,3.203306413,0.98,0.02,0.027387868369404454,0.00019562289753954088,0.9373885826165859,0.06261141738341412,0.9843768561493038,0.015623143850696216,0.025673075111685664,0.0017147932577187878,0.00019256665287079063,3.056244668750254e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,19.015322191247073,-0.049074724154756666,-0.049074724154756666
206.9447586207,3.2065790561,0.98,0.02,0.027385871695049264,0.00019583231982116058,0.938606712253493,0.06139328774650696,0.9846922986550666,0.01530770134493336,0.025704562993886182,0.0016813087011630797,0.00019283457715565277,2.9977426655078e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,19.00099073277382,-0.048167428134721746,-0.048167428134721746
206.9447586207,3.2098516992,0.98,0.02,0.027383872376330408,0.00019604176303890953,0.939824643263224,0.060175356736776056,0.9850071920893058,0.01499280791069418,0.02573603808725038,0.0016478342890800298,0.0001931025465431933,2.939216495716197e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,18.98666444251982,-0.04725811388530232,-0.04725811388530232
206.9447586207,3.2131243423,0.98,0.02,0.027381870418112058,0.00019625122719587847,0.9410423729836683,0.05895762701633166,0.9853215385998694,0.014678461400130592,0.025767500314991483,0.001614370103120576,0.0001933705611327555,2.8806660631229613e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,18.972343355031683,-0.04634680044391715,-0.04634680044391715
206.9447586207,3.2163969854,0.98,0.02,0.027379865825322286,0.00019646071229512886,0.9422598987368233,0.0577401012631767,0.9856353403277135,0.014364659672286544,0.025798949599995985,0.0015809162253262999,0.00019363862102403433,2.8220912710945266e-06,18.282460094145684,0.02728137459408686,0.00020646998971391892,309.1473760575555,82.3795680252517,3.372384791492075,18.958027505024123,-0.04543350655601586,-0.04543350655601586
