temperature,pressure,z_carbon dioxide,z_hydrogen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.549200174171461,0.95,0.05,306.46,96.74,0.6526137179403512,0.026351045835967143,137.329750967514,2.5239605684865953,1222.3361843285343,6.6147396660231585,0.9999364403490837,6.355965091631794e-05,0.9409904399941059,0.059009560005894024,19.90267347729691,0.6048059599810799,1.0000000012638308,2.0332734441408054,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.149450287401371,0.95,0.05,306.46,96.74,0.6526137179403512,0.0739037656336714,137.329750967514,2.5239605684865953,1221.173664621296,7.3834020195337144,0.9980834298707228,0.0019165701292772025,0.35196447787443413,0.6480355221255658,19.613454744037725,0.6172723612244247,1.0000000008760224,2.001825825133284,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.74970040063128,0.95,0.05,306.46,96.74,0.6526137179403512,0.12145648543137565,137.329750967514,2.5239605684865953,1220.0213927546333,8.174782317251262,0.9962428301235063,0.003757169876493642,0.22239232472679965,0.7776076752732004,19.328638818430964,0.6297219055972406,1.000000000711598,1.9731874926428483,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.34995051386119,0.95,0.05,306.46,96.74,0.6526137179403512,0.16900920522907992,137.329750967514,2.5239605684865953,1218.8779560604794,8.975241280308891,0.9944132549599433,0.005586745040056821,0.1657158039630934,0.8342841960369066,19.048698639611843,0.6420863781344374,1.0000000006344176,1.94400673246727,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.9502006270911,0.95,0.05,306.46,96.74,0.6526137179403512,0.21656192502678417,137.329750967514,2.5239605684865953,1217.7431972253476,9.782684653829183,0.9925945321904255,0.007405467809574616,0.1340149264633761,0.8659850735366239,18.773947663410055,0.6542249071494766,1.0000000006536174,1.9145986679295717,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.55045074032101,0.95,0.05,306.46,96.74,0.6526137179403512,0.26411464482448843,137.329750967514,2.5239605684865953,1216.6170529974956,10.596600702444412,0.9907865808934939,0.009213419106506122,0.11382409087490296,0.886175909125097,18.504518110822104,0.6661320825124335,1.0000000008550698,1.8854980743572882,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,30.15070085355092,0.95,0.05,306.46,96.74,0.6526137179403512,0.3116673646221927,137.329750967514,2.5239605684865953,1215.4994775077055,11.41682536853011,0.9889893372927301,0.011010662707269915,0.09988449764515614,0.9001155023548439,18.240442608350026,0.6777144154977585,1.0000000000721059,1.8569646384245027,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,34.75095096678083,0.95,0.05,306.46,96.74,0.6526137179403512,0.35922008441989695,137.329750967514,2.5239605684865953,1214.390429313468,12.243297576099328,0.9872027422303827,0.012797257769617307,0.08971854679070938,0.9102814532092907,17.98169612760589,0.6890113824616294,1.0000000001088734,1.8290007188126476,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,39.35120108001074,0.95,0.05,306.46,96.74,0.6526137179403512,0.4067728042176012,137.329750967514,2.5239605684865953,1213.289868278613,13.075992104397802,0.9854267381462108,0.014573261853789123,0.08200590042898216,0.917994099571018,17.72821323178359,0.699967683925334,1.0000000009316816,1.801943086694398,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,43.95145119324065,0.95,0.05,306.46,96.74,0.6526137179403512,0.4543255240153055,137.329750967514,2.5239605684865953,1212.1977536194072,13.914895611463857,0.9836612671888699,0.016338732811130102,0.07597842116598907,0.9240215788340109,17.479923269892765,0.7105886038200268,1.0000000009541201,1.7755629174579939,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
