temperature,pressure,z_carbon dioxide,z_argon,z_methane,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_methane,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_methane,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,4.064738099415309,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.04825187677368601,7.197071975369975,2.4297234146368525,1213.1480828948045,9.95309749058847,0.985215798130823,0.004015992151635011,0.007332395581672332,0.0034358141358695805,0.5964320103208118,0.26090920408513735,0.14218217596642893,0.0004766096276218607,19.139522742244818,0.6286255813672796,1.0000000006088656,4.38094908438534,3.530310702632947,1.0000000000202134,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.225809844478518,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.05016393452609827,7.197071975369975,2.4297234146368525,1212.5785426393347,10.307498957065702,0.984303369760178,0.004472551421941331,0.007800561533893214,0.003423517283987444,0.5746329487862462,0.2793581808346305,0.14555024668456684,0.0004586236945563554,19.072391305316536,0.630648186400729,1.0000000005921297,4.359976567038343,3.5118753143004002,1.0000000000028146,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.386881589541726,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.05207599227851052,7.197071975369975,2.4297234146368525,1212.041451625866,10.666004908548391,0.9834113142421625,0.004938743686749214,0.008237065855080253,0.003412876216007842,0.5544383004552825,0.2970102341929628,0.14810931889202628,0.0004421464597285085,19.006689240501842,0.6326690588530937,1.0000000005054857,4.339607379436941,3.4939883947073174,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.5479533346049354,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.05398805003092279,7.197071975369975,2.4297234146368525,1211.5345409251008,11.028356954780342,0.9825384289758108,0.005413893645566626,0.008644158741640214,0.0034035186369823635,0.5356779040393055,0.31391125299661615,0.14998386804209562,0.00042697492198262604,18.94231238760579,0.6346299198417377,1.0000000004111074,4.319797585601229,3.476609393469545,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.7090250796681445,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.055900107783335054,7.197071975369975,2.4297234146368525,1211.055628153985,11.394308927153695,0.9816834774184517,0.00589735856577728,0.009023987255001394,0.0033951767607695855,0.5182047562573899,0.3301026670349237,0.15127963098093172,0.0004129457267547413,18.87916361087827,0.6365665162505266,1.000000000638341,4.300506415934928,3.459700850135401,1.0000000001063318,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.870096824731354,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.05781216553574731,7.197071975369975,2.4297234146368525,1210.6026382793546,11.76362833873493,0.9808452332702644,0.006388531774971441,0.0093785820970624,0.0033876528577018524,0.5018912193684143,0.3456223635750029,0.15208649225790521,0.0003999247986775452,18.817152576457133,0.63847741193932,1.0000000006317997,4.281695912800319,3.443228123139846,1.000000000101377,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.031168569794562,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.05972422328815957,7.197071975369975,2.4297234146368525,1210.1736158331903,12.136097190858923,0.9800225077326392,0.00688684457199323,0.009709850071795912,0.0033807976235715304,0.48662594621492433,0.36050534840052917,0.15248090504457418,0.000387800339972329,18.756195782625245,0.640336036380323,1.0000000006358087,4.263331245571687,3.4271594492529958,1.000000000100624,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.19224031485777,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.061636281040571825,7.197071975369975,2.4297234146368525,1209.7667308494988,12.51151226545261,0.9792141659354748,0.0073917668683807,0.01001957107290811,0.003374496123236327,0.4723113704473448,0.37478422181713256,0.1525279298165609,0.0003764779189618341,18.696216202064104,0.6422070266179375,1.000000000645863,4.245380322795821,3.4114656714885228,1.0000000001026192,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.353312059920979,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.06354833879298409,7.197071975369975,2.4297234146368525,1209.3802802282007,12.889685024516394,0.9784191362199516,0.007902806850071283,0.01030939854925689,0.0033686583807202275,0.45886164506385846,0.3884895222495316,0.1522829557730441,0.00036587691356582017,18.637143013753015,0.6440299048144255,1.0000000006573697,4.227887000000455,3.3961487981651044,1.000000000106065,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.514383804984188,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.06546039654539636,7.197071975369975,2.4297234146368525,1209.0126858242368,13.27044122217182,0.9776364146269182,0.008419509916850006,0.010580862542196381,0.003363212914035435,0.4462009389379049,0.40164997629695204,0.15179315689890718,0.0003559278662358056,18.578911261169274,0.6458325414179953,1.0000000006665717,4.21077345579645,3.381160982503593,1.000000000110419,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.675455550047397,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.06737245429780861,7.197071975369975,2.4297234146368525,1208.6624902638748,13.653620315212452,0.9768650661585568,0.00894145711414075,0.010835374536988336,0.0033581021903141064,0.4342620211561888,0.41429268345650433,0.15109872491543438,0.0003465704718725117,18.521461477436727,0.6476282758365457,1.0000000006717278,4.193988726797725,3.3664726769337836,1.0000000001143456,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.836527295110606,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.06928451205022088,7.197071975369975,2.4297234146368525,1208.3283512561213,14.039074741893039,0.9761042238849635,0.009468263233523358,0.01107423351629228,0.003353279365220864,0.4229850781604119,0.42644325581082154,0.150233914011185,0.00033775201758170543,18.464739301369633,0.6493831826604307,1.0000000006692418,4.177510624733008,3.3520637659540222,1.000000000116896,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.997599040173815,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.07119656980263313,7.197071975369975,2.4297234146368525,1208.009034983998,14.426669123663897,0.9753530866461166,0.009999574719285073,0.011298632733757053,0.0033487059008411933,0.4123167203730381,0.438125926999116,0.14922792647506275,0.0003294261527830085,18.408695084559103,0.6511404488057693,1.000000000658787,4.161318926373876,3.3379159336016007,1.000000000117854,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.158670785237023,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.07310862755504538,7.197071975369975,2.4297234146368525,1207.7034090115064,14.816279430735598,0.974610915875517,0.010535067487648599,0.011509666840126111,0.0033443497967083255,0.4022091438916551,0.4493636404957059,0.14810566370675746,0.00032155190588153244,18.353283519370386,0.6528777667059515,1.000000000641357,4.145395209579391,3.324012507782888,1.0000000001169274,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.319742530300232,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.07502068530745765,7.197071975369975,2.4297234146368525,1207.4104350274326,15.207792142633542,0.9738770319208659,0.011074444734805051,0.011708339087664664,0.003340184256664274,0.3926194198392546,0.46017812400417424,0.1468883632681972,0.0003140928883740147,18.29846326599077,0.6545797824868004,1.0000000006187795,4.129722696978333,3.310338313348223,1.0000000001146145,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.480814275363441,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.07693274305986991,7.197071975369975,2.4297234146368525,1207.1291616526912,15.601103425238257,0.9731508101203136,0.011617434791647136,0.011895568417384305,0.0033361866706550945,0.3835088892719845,0.47058995463206593,0.1455941394522902,0.00030701664365929217,18.244196610343444,0.6562994790331502,1.0000000005931406,4.114286108409612,3.29687953453919,1.0000000001113283,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.64188602042665,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.07884480081228218,7.197071975369975,2.4297234146368525,1206.8587174694949,15.996118339266994,0.9724316768177016,0.012163789061866858,0.012072196292863718,0.0033323378275676835,0.3748426458633914,0.48061861785368093,0.14423844217374435,0.0003002941091833298,18.190449139245196,0.6579910616735659,1.000000000566353,4.0990715234629125,3.2836235876634436,1.0000000001074347,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.802957765489859,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.08075685856469444,7.197071975369975,2.4297234146368525,1206.5983043752938,16.39275008980987,0.9717191054392571,0.012713280068425856,0.012238993192421176,0.003328621299895894,0.3665890918865419,0.49028256222688277,0.14283444671814977,0.00029389916842556253,18.137189439611916,0.6596545471618633,1.0000000005403074,4.084066254408778,3.2705590040084824,1.0000000001037488,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.9640295105530665,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.08266891631710668,7.197071975369975,2.4297234146368525,1206.3471913240041,16.79091932321567,0.9710126127117054,0.013265699623434532,0.012396664707044825,0.003325022957815306,0.3587195556729084,0.4995992510908692,0.14139338496133486,0.0002878082748874701,18.08438881990678,0.6613393938257645,1.000000000516731,4.069258729528111,3.2576753228014454,1.0000000001003602,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.125101255616276,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6504276561839409,0.08458097406951895,7.197071975369975,2.4297234146368525,1206.1047084883653,17.19055347258672,0.970311755074287,0.01382085712664627,0.012545857217200895,0.003321530581865823,0.3512079608808082,0.5085852119405031,0.13992482704431244,0.00028200013437631706,18.032021057980884,0.6629948615685813,1.000000000494974,4.054638386521149,3.2449629937753572,1.0000000000972507,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.910689345627796,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.034552342659399285,7.762440265111386,2.881870639235441,1209.4565741578278,7.834790522288378,0.9901027529580411,0.00018286970377779903,0.000535120812180582,0.009179256526000516,0.9657526043827905,0.017004132279240667,0.01516123211471202,0.002082031223256652,19.169392461887366,0.6204882267378828,1.0000000003926979,4.319239972138509,3.4845042637109835,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.075314397932364,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.03650658117203661,7.762440265111386,2.881870639235441,1209.4783151682473,8.151039921688875,0.9937105087204479,0.00048750833326500196,0.001361768719843919,0.004440214226443129,0.9200179771051398,0.04270204739553013,0.036321399869147224,0.0009585756301828213,19.042497031854285,0.6229540557151382,1.000000000391605,4.274494059528038,3.440907094926089,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.239939450236932,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.03846081968467393,7.762440265111386,2.881870639235441,1208.6363971917683,8.461917272084634,0.993052666023678,0.0008254631157951477,0.0021916162455108746,0.003930254615015931,0.8751504826257502,0.06856425806203771,0.055476134004545576,0.0008091253076664966,18.958660208087903,0.6253670095309531,1.0000000003668732,4.248104184367879,3.4172833420388065,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.4045645025415,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.040415058197311254,7.762440265111386,2.881870639235441,1207.7750043159383,8.778097328828972,0.9921020226889257,0.0011797454124518937,0.002977278130983378,0.0037409537676389814,0.8343393713725068,0.09318945730611311,0.07173495532815469,0.0007362159932253898,18.880019521981747,0.627713760924199,1.0000000003440244,4.223860718575441,3.3958593784334474,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.5691895548460684,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.04236929670994858,7.762440265111386,2.881870639235441,1206.9426277640257,9.100058691644765,0.9910923879816922,0.0015489590214615603,0.0037171861707353676,0.0036414668261108363,0.7972144373000267,0.11664042080508019,0.0854585481496589,0.0006865937452342013,18.80426547763728,0.6300108149851582,1.0000000003269456,4.200779097375102,3.375559998707437,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.7338146071506366,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.044323535222585905,7.762440265111386,2.881870639235441,1206.1488941563202,9.427753256416594,0.9900757839092375,0.0019323846161680971,0.0044122683274998645,0.0035795631470946316,0.7633317151649666,0.13901954940263353,0.09700078403876825,0.0006479513936316061,18.730806471095914,0.6322505621268206,1.0000000003118035,4.178609117579774,3.3561154864893803,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.898439659455205,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.04627777373522323,7.762440265111386,2.881870639235441,1205.3958628551597,9.76101223976317,0.9890695715976943,0.0023293775942666017,0.005064108923624762,0.003536941884414351,0.7322963393764599,0.1604177514187586,0.10667010629718474,0.0006158029075967677,18.65937298090291,0.6344375709759745,1.0000000002956737,4.157238354293086,3.3374079479847922,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.063064711759773,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.04823201224786055,7.762440265111386,2.881870639235441,1204.6832001927141,10.099618296370778,0.9880805812695695,0.002739283812202796,0.005674599293858311,0.003505535624369392,0.7037695956711377,0.18091093874182518,0.11473141449713155,0.000588051089905743,18.589789905445816,0.6365846252578777,1.0000000002811984,4.136595233258957,3.3193649316241447,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.2276897640643405,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.050186250760497875,7.762440265111386,2.881870639235441,1204.0095902496537,10.443329353160186,0.9871115292913824,0.0031614304084062717,0.006245805670627026,0.003481234629584487,0.6774623896452144,0.20056220805301483,0.12141185921698293,0.0005635430847879061,18.521920610251655,0.6386684325877191,1.0000000002690985,4.116623882567896,3.301931683270247,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.392314816368909,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.0521404892731352,7.762440265111386,2.881870639235441,1203.373256837909,10.791890639519089,0.9861632553488371,0.003595131293625068,0.006779889175064882,0.0034617241824729077,0.6531274760203196,0.2194245535048168,0.12690640207418719,0.0005415684006762943,18.455643990613442,0.6407366541688639,1.0000000002672293,4.097275974915952,3.285061999049321,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.556939868673477,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.054094727785772526,7.762440265111386,2.881870639235441,1202.7722009302868,11.145042475007937,0.9852356523949515,0.00403969790068508,0.007279049499251536,0.003445600205111926,0.6305525247644354,0.23754324782696187,0.13138257640010634,0.0005216510084963691,18.390849717011772,0.6427361724807256,1.0000000002800828,4.07850762827498,3.2687146711916597,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.721564920978045,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.056048966298409844,7.762440265111386,2.881870639235441,1202.2043295622573,11.502525944688287,0.9843281097218666,0.004494449136802317,0.0077454802490667515,0.0034319608922644814,0.6095543400961952,0.2549577246773436,0.13498448384864972,0.000503451377811429,18.327434970164763,0.6447266042136207,1.0000000003097318,4.0602782025867095,3.2528520256431217,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.8861899732826135,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.05800320481104717,7.762440265111386,2.881870639235441,1201.6675334657552,11.8640871614568,0.9834397455959902,0.004958720111606119,0.008181334217928748,0.003420200074474997,0.5899741160059027,0.2717030161292337,0.13783615229027682,0.0004867155745867752,18.265303383984776,0.6466673689473034,1.0000000003467953,4.042549805247536,3.237439266528264,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.050815025587182,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.0599574433236845,7.762440265111386,2.881870639235441,1201.159737009966,12.229480435730654,0.9825695390640986,0.005431869103066419,0.008588696930550003,0.0034098949022849773,0.5716735568738701,0.28781082198934066,0.14004437449995907,0.00047124663683011407,18.204364649602546,0.6485728964107494,1.0000000003764633,4.025287079807582,3.222444157035534,1.0000000000050426,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.215440077891749,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.061911681836321814,7.762440265111386,2.881870639235441,1200.678931084436,12.598470547659078,0.9817164087505961,0.005913282733258909,0.008969567344095247,0.0034007411720498025,0.5545316996357048,0.30331028953774947,0.14170112342657734,0.00045688739996837125,18.144534343869235,0.6504656557834985,1.0000000003991623,4.008457099953782,3.2078368395528414,1.000000000010814,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.380065130196318,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.06386592034895915,7.762440265111386,2.881870639235441,1200.2231944814562,12.970834275504915,0.9808792615675522,0.0064023795024223205,0.009325844660702909,0.0033925142693224924,0.5384423003715604,0.3182285720696107,0.14288561794052806,0.0004435096183009558,18.085733806721827,0.6523073243396844,1.00000000042983,3.992087165913657,3.1935897137563747,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.5446901825008865,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.06582015886159648,7.762440265111386,2.881870639235441,1199.790707092312,13.346361315208915,0.9800570232449721,0.006898611906320261,0.009659320228963203,0.0033850446197443494,0.5233116748763893,0.33259122226909155,0.14366609610273812,0.00043100675178105467,18.027889999089528,0.6541461239898936,1.0000000004810221,3.976115259788634,3.1796773287666444,1.0000000000130806,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.709315234805454,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.0677743973742338,7.762440265111386,2.881870639235441,1199.3797571249636,13.724854714054498,0.9792486573279228,0.007401467386638717,0.009971673562878572,0.003378201722559862,0.5090569054125713,0.3464224648145104,0.14410134077948406,0.00041928899343412893,17.970935326457806,0.6559540120671813,1.0000000006415064,3.9604875313945307,3.1660762583663806,1.0000000001332452,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.873940287110022,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.06972863588687112,7.762440265111386,2.881870639235441,1198.9887439326321,14.106130925345598,0.9784531765967059,0.007910468357890062,0.010264471590374828,0.003371883455029181,0.4956043440974785,0.35974538250055726,0.14424199367628682,0.0004082797256774852,17.914807391554675,0.6577217822506107,1.0000000006325247,3.9451801949288727,3.15276500035069,1.0000000001050005,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.038565339414591,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.07168287439950845,7.762440265111386,2.881870639235441,1198.616177649717,14.49001957902168,0.9776696493952945,0.008425171533220914,0.010539170351008395,0.003366008720476232,0.4828883577271207,0.37258204182663845,0.1441316875241458,0.0003979129220950709,17.859448772145235,0.6595032349921759,1.0000000005950174,3.9301713929232323,3.1397238313675726,1.0000000000942393,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.203190391719159,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.07363711291214577,7.762440265111386,2.881870639235441,1198.2606765566295,14.876363045903904,0.9768972025043547,0.008945166739154502,0.01079711847800442,0.003360512278486301,0.4708502701578593,0.38495357722162443,0.14380802142514515,0.0003881311953710518,17.80480669671832,0.661245380219198,1.000000000527211,3.9154411052181963,3.1269347180283664,1.0000000000604392,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.3678154440237265,0.97,0.01407,0.01261,0.00332,307.49,84.24,0.6613842221950588,0.07559135142478308,7.762440265111386,2.881870639235441,1197.920962883173,15.26501586082657,0.976135021666717,0.009470075380153712,0.01103956191773447,0.0033553410353948194,0.4594374670883526,0.39688024790058063,0.1433034007115685,0.00037888429949835387,17.7508327419806,0.6629649425627179,1.0000000004963896,3.9009709928468,3.114381162840655,1.000000000038399,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
