temperature,pressure,z_carbon dioxide,z_hydrogen,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,12.534175405834649,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.1412460604669219,31.825738707160653,2.5229949748991327,1212.1406874544239,21.37195761370128,0.9702876661360994,0.0013998329650098285,0.028312500898890893,0.21239812620956028,0.2523341001008372,0.5352677736896027,17.617534707816574,0.6778844517720131,1.0000000008496202,1.8387963344658615,3.486736234548337,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.532770453953301,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.15249910360551389,31.825738707160653,2.5229949748991327,1211.3976658176882,22.396481728085305,0.968296162965639,0.0016452149454893848,0.030058622088871553,0.19863599760875486,0.2738921972533927,0.5274718051378524,17.46210023145494,0.6832096114451666,1.0000000008358862,1.825582315645914,3.4547406145667603,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.531365502071953,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.16375214674410585,31.825738707160653,2.5229949748991327,1210.7071837525611,23.335496664392313,0.9664830506373434,0.0019106091108562486,0.03160634025180041,0.18676442637916577,0.295499379306591,0.5177361943142432,17.318678319498794,0.688197487435513,1.000000000851478,1.8132405034697316,3.4257432197407542,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.529960550190605,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.17500518988269784,31.825738707160653,2.5229949748991327,1210.0657407751203,24.19482114359698,0.9648355069804826,0.0021944605531895684,0.032970032466327924,0.17641798303823605,0.3169416338211902,0.5066403831405737,17.18624840442545,0.6928758662749054,1.0000000008948176,1.801731566436098,3.3994570326321876,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.528555598309257,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.18625823302128983,31.825738707160653,2.5229949748991327,1209.4689864951222,24.981662536333925,0.9633381092346264,0.00249493950941578,0.03416695125595779,0.16731991547665076,0.3380194398857445,0.4946606446376047,17.06367907411358,0.6972740731312591,1.000000000943488,1.7910917118919554,3.375577937902609,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.52715064642791,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.1975112761598818,31.825738707160653,2.5229949748991327,1208.9121833992367,25.70385512406412,0.961974361243037,0.0028101132461425043,0.03521552551082052,0.1592568628565404,0.35856444308599505,0.48217869405746455,16.94981738724677,0.70143341936949,1.0000000009717034,1.78107521509538,3.3538053629240046,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.52574569454656,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.20876431929847378,31.825738707160653,2.5229949748991327,1208.390584070358,26.369240303708683,0.9607279195596127,0.003138082439791586,0.036133998000595746,0.1520617139252102,0.3784468596176105,0.46949142645717934,16.8435570727714,0.7053842825928278,1.0000000009605892,1.7716068747915963,3.333857198915961,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.524340742665217,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.2200173624370658,31.825738707160653,2.5229949748991327,1207.8996920827694,26.985238757016997,0.959583426276394,0.003477072477802863,0.03693950124580313,0.14560171550678108,0.39757580433408335,0.45682248015913557,16.743881895936273,0.7091415306792577,1.0000000009537073,1.7627207539780219,3.3154785894557945,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.52293579078387,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.23127040557565776,31.825738707160653,2.5229949748991327,1207.4354125442055,27.558604325743623,0.9585269755718465,0.003825483347892114,0.037647541080261415,0.1397700563228851,0.41589526393770526,0.44433467973940965,16.649887092089017,0.7127263272355393,1.0000000009331298,1.7542782536050447,3.2984455877801215,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.52153083890252,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.24252344871424975,31.825738707160653,2.5229949748991327,1206.9941165891696,28.09531934778282,0.9575462986126797,0.004181908023379073,0.038271793363941306,0.13447980354308364,0.43337806460427947,0.4321421318526368,16.5607847167069,0.7161681936709818,1.0000000009077419,1.746186142774611,3.282565209046213,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.520125887021173,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.25377649185284173,31.825738707160653,2.5229949748991327,1206.5726478145616,28.60058528500466,0.9566307611768091,0.0045451301396106205,0.038824108683580404,0.1296594632771245,0.45001945437043567,0.42032108235244003,16.475898787828445,0.7195045769855029,1.0000000009003376,1.7383985282087437,3.2676733255895787,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.518720935139825,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.2650295349914337,31.825738707160653,2.5229949748991327,1206.1682945201965,29.07886935791212,0.9557712531581124,0.004914109908389556,0.039314636933498015,0.12524968145635515,0.4658312175097312,0.4089191010339136,16.394654975338,0.7227184447938712,1.0000000009075127,1.7309234808325598,3.2536315074959092,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,24.517315983258477,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.27628257813002566,31.825738707160653,2.5229949748991327,1205.7787450407222,29.53397876886048,0.9549600265883164,0.005287964610662966,0.039752008801020665,0.1212007582344054,0.4808367211268278,0.3979625206387668,16.316568116460978,0.7258360063178273,1.0000000009212457,1.723738897600064,3.2403235439548475,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.51591103137713,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.28753562126861765,31.825738707160653,2.5229949748991327,1205.4020373164353,29.96914421059502,0.9541905182369167,0.005665947664767452,0.04014353409831579,0.11747075125261643,0.49506697704939145,0.3874622716979922,16.241229530236026,0.7288864251702194,1.0000000009366852,1.716753019459939,3.227652068067416,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.51450607949578,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.29878866440720964,31.825738707160653,2.5229949748991327,1205.0365091793594,30.38710205029269,0.9534571773961037,0.006047428523478053,0.04049539408041817,0.11402401106063517,0.5085576379944432,0.37741835094492165,16.168295182216045,0.7318432614883555,1.0000000009532248,1.7099431203741178,3.2155354989382916,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,27.513101127614433,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.3100417075458016,31.825738707160653,2.5229949748991327,1204.680752674677,30.79016976118294,0.9527553091327471,0.006431874499569095,0.04081281636768381,0.110830037762989,0.5213467809180264,0.3678231813189845,16.097475197559277,0.7347530853480478,1.0000000009687027,1.7032900700069447,3.2039314919340476,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,28.511696175733086,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.3212947506843936,31.825738707160653,2.5229949748991327,1204.3335737882592,31.180312377653525,0.9520809369824385,0.006818834919634416,0.04110022809792719,0.10786257934962294,0.5334733186120306,0.35866410203834637,16.028524841326014,0.7375956762249452,1.0000000009800782,1.6968033846714938,3.192772028574643,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,29.51029122385174,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.3325477938229856,31.825738707160653,2.5229949748991327,1203.9939578378794,31.559199572633865,0.9514306855126817,0.007207927617755655,0.041361386869562575,0.10509891392289453,0.5449758947554348,0.3499251913216707,15.961236909019325,0.7403826738649585,1.0000000009873222,1.690504388841843,3.181990694770441,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,30.508886271970393,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.3438008369615776,31.825738707160653,2.5229949748991327,1203.6610402087924,31.928253899929928,0.9508016813836824,0.007598827586884131,0.041599491029433514,0.10251927333372148,0.5558921412771416,0.34158858538913695,15.895435346453342,0.7431323495129363,1.000000000899118,1.6843173976701233,3.1715453265789186,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
