temperature,pressure,z_carbon dioxide,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.3199054877201264,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.02670241123066444,20.04331469513729,2.2969361264555705,1205.9572676296339,6.276397011713087,0.9231647413250904,0.00012065634746553907,0.07671460232744402,0.9511567486215399,0.03128796558294041,0.017555285795519678,20.725879222572942,0.6026021483893758,1.0000000003889962,6.909902239029732,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.9241460415292915,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.03365729789973863,20.04331469513729,2.2969361264555705,1216.9260878946295,7.48301999948133,0.9761637341722831,0.000972501258974459,0.022863764568742402,0.8060584920862275,0.18969669742993497,0.004244810483837589,19.989256486135368,0.6097219879368815,1.000000000601928,6.74051020667415,1.000000000064974,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.528386595338457,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.04061218456881281,20.04331469513729,2.2969361264555705,1216.51819763194,8.568950218351688,0.9764130014543826,0.0019907266169343573,0.021596271928683068,0.6747455127078414,0.3218895150101318,0.0033649722820267556,19.799198354793596,0.61604099185341,1.000000000690277,6.64093586794507,1.000000000075397,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.132627149147622,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.04756707123788699,20.04331469513729,2.2969361264555705,1215.9244936043722,9.657701787894226,0.975789452138421,0.0030117735852407306,0.021198774276338213,0.5811390424860955,0.4160067667788633,0.0028541907350412214,19.619861525688258,0.6222963052700338,1.0000000009426107,6.544575000695212,1.0000000001149187,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.736867702956787,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.05452195790696118,20.04331469513729,2.2969361264555705,1215.2890130443193,10.75081818617534,0.9749702113792389,0.004033591523285773,0.02099619709747532,0.5112402051979014,0.48626430156947553,0.0024954932326231804,19.444284622259026,0.6285312884437274,1.0000000012364905,6.45112156681173,1.0000000002125724,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.341108256765953,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.06147684457603537,20.04331469513729,2.2969361264555705,1214.6373962676837,11.84854660334766,0.9740759512127006,0.0050558453481227925,0.020868203439176607,0.4570967391501998,0.5406778568551873,0.0022254039946130065,19.27120883669124,0.6347021712821259,1.0000000013943688,6.3595017777440805,1.000000000405073,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.945348810575117,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.06843173124510955,20.04331469513729,2.2969361264555705,1213.977775516934,12.950962388619457,0.9731449772504716,0.006078438506362589,0.02077658424316588,0.4139401114963835,0.5840463249688624,0.002013563534754098,19.100220115198212,0.6408112500334149,1.0000000017251793,6.269492649782436,1.0000000005489351,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.549589364384282,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.07538661791418373,20.04331469513729,2.2969361264555705,1213.3135374978185,14.058103810264749,0.9721932505558686,0.007101333380342215,0.020705416063789145,0.37874609310219354,0.6194113048604705,0.0018426020373359551,18.93113394585394,0.6468878712757373,1.0000000002803568,6.181062705071653,1.00000000030835,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.153829918193448,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.08234150458325792,20.04331469513729,2.2969361264555705,1212.6463449835323,15.170000490348958,0.9712286063111422,0.008124510778550547,0.020646882910307356,0.34950591043497814,0.6487924817715937,0.0017016077934281682,18.763848532194686,0.6529172826851912,1.0000000005380771,6.094615683524493,1.0000000003893512,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.758070472002613,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.0892963912523321,20.04331469513729,2.2969361264555705,1211.9771109645108,16.286680905175018,0.9702553421372466,0.009147958319182884,0.020596699543570494,0.3248336183497619,0.6735830784435425,0.0015833032066955364,18.598298270402996,0.6588879788703992,1.0000000007030838,6.010078561871707,1.0000000004492786,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.362311025811778,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.09625127792140628,20.04331469513729,2.2969361264555705,1211.3063796188699,17.408174489944958,0.9692760134792192,0.010171666212782239,0.02055232030799845,0.30374228989613306,0.694775089637542,0.0014826204663249281,18.434435150430733,0.6648025766189186,1.0000000008040553,5.9270403196573245,1.0000000004856398,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.966551579620944,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.10320616459048049,20.04331469513729,2.2969361264555705,1210.634496535159,18.534512140729362,0.9682922365206874,0.011195625634695228,0.02051213784461738,0.2855101518893967,0.7130939372386125,0.001395910871990916,18.272220610051228,0.6706736436030148,1.0000000008630767,5.845497139657361,1.0000000005172214,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.570792133430109,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.11016105125955467,20.04331469513729,2.2969361264555705,1209.9616926928966,19.66572622045146,0.9673050846370526,0.012219828042699724,0.020475087320247665,0.26959718685698497,0.7290823374542087,0.001320475688806488,18.111621549779485,0.6765114884071821,1.000000000888216,5.765442226437034,1.0000000005730427,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.175032687239273,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.11711593792862884,20.04331469513729,2.2969361264555705,1209.288129331723,20.801850424225396,0.9663152999165997,0.013244264696890636,0.020440435386509682,0.2555913333282697,0.7431543931410343,0.0012542735306959722,17.952608212299886,0.6822981586243699,1.0000000009731789,5.687376410485073,1.000000000619611,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.779273241048438,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.12407082459770302,20.04331469513729,2.2969361264555705,1208.6139227911183,21.942919618301975,0.9653234123063456,0.014268927176975973,0.020407660516678524,0.24317271994972273,0.7556315495189289,0.0011957305313484525,17.795153113885803,0.6880363774100865,1.0000000010363292,5.6108721174340115,1.0000000006646694,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.383513794857604,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.13102571126677723,20.04331469513729,2.2969361264555705,1207.939160251205,23.088969696519005,0.9643298118327124,0.015293806452822571,0.020376381714465035,0.2320892574191763,0.7667671294810758,0.0011436130997478492,17.639230267746214,0.6937287852277173,1.0000000011243846,5.535775058240466,1.0000000007195398,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.987754348666769,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.1379805979358514,20.04331469513729,2.2969361264555705,1207.2639086955385,24.240037456142474,0.963334792431801,0.016318893392423244,0.020346314175775745,0.2221395927860577,0.7767634668823448,0.0010969403315976088,17.484814851784332,0.6993779335641165,1.0000000012281873,5.462070169720561,1.000000000782373,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.591994902475934,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.14493548460492559,20.04331469513729,2.2969361264555705,1206.5882210255336,25.396160497700205,0.9623385806154923,0.017344178635297317,0.020317240749210524,0.21316096026425366,0.7857841174799263,0.0010549222558200867,17.331882945895302,0.704987823786913,1.0000000013294885,5.389740294973531,1.0000000008413006,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.1962354562851,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.1518903712739998,20.04331469513729,2.2969361264555705,1205.9121400548747,26.557377144131443,0.9613413544190331,0.0183696525944252,0.020288992986541618,0.20502036282434682,0.7939627217619855,0.001016915413667701,17.18041143250915,0.7105736400121373,1.0000000005372434,5.319136614666757,1.0000000004756036,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.800476010094265,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.15884525794307397,20.04331469513729,2.2969361264555705,1205.2357012300583,27.72372637562097,0.9603432563145876,0.01939530546090649,0.02026143822450593,0.1976080660039952,0.8014095436707335,0.0009823903252713904,17.03037767416723,0.7161214200025185,1.0000000005514524,5.249992214030681,1.000000000477314,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.40471656390343,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.16580014461214815,20.04331469513729,2.2969361264555705,1204.5589345270816,28.895247776899286,0.9593444022194754,0.02042112720930315,0.0202344705712215,0.1908327263620225,0.808216366359134,0.000950907278843585,16.881759717837888,0.7216334829968098,1.0000000014224777,5.182128695102192,1.0000000008622745,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.008957117712596,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.17275503128122233,20.04331469513729,2.2969361264555705,1203.881865801169,30.071981494331414,0.9583448879105279,0.021447107603056327,0.020208004486415784,0.1846176947634207,0.8144602071831848,0.0009220980533944918,16.734536269945334,0.7271120476264266,1.0000000013501402,5.115525539347882,1.0000000007992882,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.61319767152176,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.1797099179502965,20.04331469513729,2.2969361264555705,1203.2045177652533,31.253968200636432,0.9573447936761984,0.022473236199254468,0.02018197012454714,0.1788981767717418,0.8202061712872222,0.000895651941035897,16.588686369108515,0.7325592258922263,1.0000000012310237,5.0501614163773745,1.000000000707309,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.217438225330927,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.1866648046193707,20.04331469513729,2.2969361264555705,1202.5269107112142,32.44124906536793,0.9563441877466065,0.02349950235261116,0.020156309900782352,0.17361902695788428,0.8255096681111466,0.000871304930969218,16.444189589106152,0.737977035991969,1.0000000009796572,4.986134929538694,1.0000000005459788,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.821678779140093,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.19361969128844492,20.04331469513729,2.2969361264555705,1201.8490630492738,33.63386573001151,0.9553431288600273,0.0245258952190569,0.020130975920915825,0.1687330179631045,0.830418150787276,0.0008488312496195768,16.301025940211918,0.7433673910639513,1.0000000007759529,4.9235929963089715,1.0000000002410516,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.425919332949256,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.20057457795751907,20.04331469513729,2.2969361264555705,1201.1709917172277,34.83186028660878,0.9543416682097476,0.02555240375837294,0.020105928031879442,0.1641994692434861,0.8349724940783487,0.0008280366781652088,16.15917600280826,0.7487321270067611,1.0000000007466932,4.8621961013889345,1.0000000002223348,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.030159886758423,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.20752946462659327,20.04331469513729,2.2969361264555705,1200.4927124946191,36.035275258878706,0.9533398509388229,0.026579016736398363,0.02008113232477878,0.15998315122398538,0.8392080955500967,0.0008087532259178011,16.01862064513111,0.7540729912403784,1.000000000905648,4.801922701682544,1.0000000003146623,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.63440044056759,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.21448435129566748,20.04331469513729,2.2969361264555705,1199.8142402466885,37.24415358561532,0.9523377173007227,0.027605722726800768,0.02005655997247647,0.15605340242526194,0.8431557627260293,0.0007908348487086895,15.87934135857039,0.7593916453332185,1.0000000012042332,4.742751073083581,1.0000000007006773,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.238640994376752,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.22143923796474163,20.04331469513729,2.2969361264555705,1199.1355891158955,38.45853860540891,0.9513353035700054,0.02863251011236022,0.020032186317634475,0.15238341279389556,0.8468424332257014,0.0007741539804030477,15.741319781786892,0.764689680979729,1.0000000012616694,4.684659418791325,1.0000000007517105,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.842881548185918,0.95,0.03,0.02,308.1,86.88,0.6491398896462187,0.22839412463381584,20.04331469513729,2.2969361264555705,1198.456772673745,39.678474042523725,0.9503326427637101,0.02965936708584785,0.020007990150441947,0.14894963784668686,0.850291763450583,0.0007585987027302545,15.604538287929994,0.7699686123558926,1.0000000010200125,4.627815719999137,1.0000000005918062,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.64462068965517,2.7956673124997584,0.95,0.03,0.02,308.1,86.88,0.6609692330076441,0.03217849116597328,20.46160827231022,2.7679874381185727,1195.813021264861,7.471207988841224,0.92601079699961,0.00014765111934486838,0.07384155188104524,0.9511384190110248,0.031416657380777945,0.017444923608197237,19.83469048117532,0.618730627005926,1.0000000002049119,6.307293280231213,1.0,19.05387754233711,1211.0522102486743,7.822506730075839,309.1473760575555,2.874185106611103
203.64462068965517,3.3977819634338053,0.95,0.03,0.02,308.1,86.88,0.6609692330076441,0.039108908418897394,20.46160827231022,2.7679874381185727,1205.679042894218,8.679817681654315,0.9756637723574946,0.0009768127991892468,0.023359414843316183,0.8326566981457838,0.16270366371067047,0.004639638143545732,19.148660090004974,0.6254495413804932,1.0000000008175962,6.162830430699222,1.0000000001478424,19.05387754233711,1211.0522102486743,7.822506730075839,309.1473760575555,2.874185106611103
