T_K,P_bubble_bar,P_dew_bar
200.0,14.602592062086016,2.495031452582257
203.54127586206897,15.169724755461424,2.9836802803895295
207.08255172413794,15.80029742580164,3.542033823772788
210.6238275862069,16.502307693480308,4.178894434586814
214.16510344827586,17.280274847497537,4.899275978881134
217.70637931034483,18.141881359709267,5.7117110586877935
221.2476551724138,19.09284385250071,6.6226189830568565
224.78893103448277,20.14016415194422,7.639891314001392
228.33020689655172,21.2910482856454,8.771718439573968
231.8714827586207,22.551432257370962,10.024964076660813
235.41275862068966,23.93033423969178,11.410016783140433
238.95403448275863,25.432222583592875,12.932316596177964
242.4953103448276,27.068275686454776,14.604949229654059
246.03658620689654,28.84150525575532,16.43201766629455
249.57786206896552,30.764328823380907,18.42843884997703
253.1191379310345,32.839834457181844,20.59883926779699
256.66041379310343,35.079566772562416,22.957804652325702
260.2016896551724,37.488477225330485,25.51279620156019
263.7429655172414,40.076278524510286,28.27730882076255
267.28424137931034,42.85007116622197,31.26253557809747
270.8255172413793,45.81715070868853,34.4807967534292
274.3667931034483,48.98688608205554,37.94830853011026
277.90806896551726,52.363300749676434,41.676447141439326
281.44934482758623,55.95763470023322,45.688597047219986
284.9906206896552,59.76900159000495,49.99629174018596
288.5318965517241,63.80833128061411,54.634547459877105
292.0731724137931,68.06649589718869,59.62157974014313
295.61444827586206,72.54000734820931,65.01069753041615
299.15572413793103,77.19152922142494,71.72470079357093
302.697,81.91413872087124,80.41149408058284
