T_K,P_bubble_bar,P_dew_bar
200,18.531618771076428,2.3826048175346166
205,17.88020995880157,3.069034710055608
210,17.54260678254515,3.896646450162721
215,17.50590824626036,4.883708922724207
220,17.76442497484587,6.049350349534635
225,18.31813466414608,7.41351578586314
230,19.171524537879378,8.996941980894345
235,20.332707952303068,10.821150979477787
240,21.81274956603162,12.908464895321249
245,23.625159098789094,15.282045328135608
250,25.785524475904925,17.965962314758194
255,28.3112588321726,20.985299886618407
260,31.221437861188054,24.36630881956273
265,34.53670606615767,28.13662302031532
270,38.27923119501613,32.32556621187329
275,42.472681542633175,36.96459451377645
280,47.14218216237165,42.087958483986704
285,52.31414992395013,47.73375260092081
290,58.01573757998489,53.9457353231696
295,64.27303274293654,60.77696590688605
