T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,6.9582121963,0.99,0.004023,0.003136,0.001925,0.000916,0.027776349360298127,0.00043178068924064534,0.9950741752673651,0.001074313569744492,0.0017615136800798775,0.0011672051548778446,0.0009227923279326238,0.3630868569405374,0.3683325045962344,0.17295345673140686,0.09555037222654451,7.680950527692076e-05,0.027639527931636862,2.9840509035732015e-05,4.8928419380843105e-05,3.2420698157027895e-05,2.5631802087659355e-05,0.00015677389334400483,0.00015903886270429525,7.467796275403898e-05,4.12568055771776e-05,3.316486112870183e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.673555197795206,-0.4324363489834653,-0.5115067493307812
200.0,7.410911369,0.99,0.004023,0.003136,0.001925,0.000916,0.027777070033167848,0.00045975587917034276,0.9947495753114814,0.0012054602533842244,0.0018834906246979078,0.0012392867241840433,0.0009221870862523564,0.34247807489929866,0.3881455038302054,0.17389385280038336,0.09541006999143915,7.24984786734122e-05,0.027631228618890995,3.348415388045386e-05,5.231785098904884e-05,3.442375412883534e-05,2.5615655278514702e-05,0.00015745630842189354,0.00017845217735947173,7.994872117655843e-05,4.3865340610618047e-05,3.333160180100697e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.6542646850565,-0.46673344359783897,-0.5521715675533656
200.0,7.8636105416,0.99,0.004023,0.003136,0.001925,0.000916,0.027777897824965522,0.00048772566781551935,0.9944350952099488,0.0013401278846436617,0.0019974232003720153,0.0013057092532840256,0.0009216444517515677,0.3242254485924686,0.406762489127177,0.17405351633988195,0.09488986311292273,6.868282754973904e-05,0.02762331646830182,3.7225935452018815e-05,5.548421757314948e-05,3.626985822683569e-05,2.5601345411701412e-05,0.0001581330734375481,0.00019838850665185534,8.489036749250833e-05,4.628022185567346e-05,3.3498377934154625e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.63575190780098,-0.49985720110010945,-0.5914564282045269
200.0,8.3163097143,0.99,0.004023,0.003136,0.001925,0.000916,0.027778825086352578,0.0005156894454668563,0.9941300268129226,0.001478061318560907,0.002103804882877705,0.0013669556469445322,0.0009211513386942768,0.30794604162528116,0.42430731778343755,0.17359803265448756,0.0940833266140592,6.528132273455508e-05,0.027615764127927177,4.105880683520709e-05,5.844122785727424e-05,3.797242181727409e-05,2.5588501915647837e-05,0.0001588045234394547,0.00021881080541527007,8.95226731937299e-05,4.851777852928131e-05,3.366488912032559e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.61796102899315,-0.5318943197837562,-0.6294629637819043
200.0,8.7690088869,0.99,0.004023,0.003136,0.001925,0.000916,0.02777984442004942,0.0005436467916782596,0.993833682536512,0.0016190129524839409,0.0022031296070374995,0.0014234766805169853,0.000920698223449344,0.29333573170701577,0.44088021535180755,0.172659027411828,0.09306279585864474,6.222967070404583e-05,0.02760854508026909,4.497592793404874e-05,6.120259772070636e-05,3.9543960720330246e-05,2.5576853405238672e-05,0.00015947102942711385,0.00023968311459043033,9.386552630672898e-05,5.059329039316104e-05,3.383096082544909e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.60083818628623,-0.5629273621187814,-0.6662880870369392
200.0,9.2217080596,0.99,0.004023,0.003136,0.001925,0.000916,0.027780948760378038,0.0005715974378024584,0.9935454040019427,0.0017627456332037085,0.0022958824263820668,0.0014756899610510188,0.0009202779774204554,0.28014993581016173,0.45656429190256875,0.1713417991791398,0.09188449680609152,5.947630203811042e-05,0.027601633959687066,4.897074611361236e-05,6.37817920471726e-05,4.099606719416261e-05,2.5566195336022008e-05,0.00016013298550961164,0.00026097097944360203,9.793853339925968e-05,5.252094294813009e-05,3.399650185494905e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.584332035572587,-0.5930402817980642,-0.7020293838562424
200.0,9.6744072322,0.99,0.004023,0.003136,0.001925,0.000916,0.027782131426762374,0.0005995412324084013,0.9932645677221592,0.0019090346592232537,0.0023825325341993555,0.0015239799486168736,0.0009198851358012792,0.2681896898444491,0.4714300529849218,0.16973097718183716,0.09059230063605354,5.69793527386405e-05,0.027595006762003344,5.3037051800784955e-05,6.619183199366372e-05,4.233941122422455e-05,2.5556369740356293e-05,0.0001607907771685679,0.00028264175496093793,0.0001017607192374809,5.431381957005194e-05,3.416147136275754e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.568394139193842,-0.6222941794071346,-0.7367607839525476
200.0,10.1271064049,0.99,0.004023,0.003136,0.001925,0.000916,0.027783386156589828,0.0006274781172714022,0.9929905886508164,0.0020576689981131567,0.002463528220160808,0.001568698707436782,0.0009195154234729351,0.2572915199183657,0.4855384671495041,0.16789479274445523,0.0892205157018523,5.470448582273583e-05,0.027588640974345074,5.716901235702114e-05,6.844515584838416e-05,4.358376195205944e-05,2.554725208728878e-05,0.0001614447985082736,0.0003046647632298134,0.00010535030845096305,5.598392121458186e-05,3.432586777035039e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.552979146530703,-0.650762180069794,-0.770567389365727
200.0,10.5798055775,0.99,0.004023,0.003136,0.001925,0.000916,0.027784707119222766,0.00065540810287276,0.9927229217325072,0.0022084518872979857,0.002539293648715517,0.001610167294436964,0.0009191654370421745,0.24731984089551753,0.49894316790483645,0.1658883709623986,0.08779599697630348,5.2623260943863164e-05,0.027582515630876818,6.13611888754693e-05,7.055353031926317e-05,4.473802668888237e-05,2.553874246232921e-05,0.000162095427724124,0.00032701139511783384,0.00010872458250111833,5.754220781806164e-05,3.4489711622195566e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.538044900844504,-0.678506641094696,-0.8035226684560648
200.0,11.0325047502,0.99,0.004023,0.003136,0.001925,0.000916,0.027786088916791494,0.0006833312506216393,0.9924610621499595,0.0023612009409509165,0.0026102269809764743,0.001648677501937337,0.0009188324261758137,0.2381612528183806,0.5116919845657244,0.16375629474999517,0.08633975594793508,5.071191796467868e-05,0.027576611319352105,6.560853929567391e-05,7.252799898642053e-05,4.581029966394453e-05,2.5530759493352416e-05,0.00016274302673800046,0.00034965512374636503,0.00011189979368868,5.89986534102696e-05,3.465303832422586e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.523552423948825,-0.7055848499283215,-0.8356941625896575
200.0,11.4852039228,0.99,0.004023,0.003136,0.001925,0.000916,0.02778752657463136,0.0007112476581810196,0.992204544533343,0.0025157478933342027,0.0026766995972204717,0.001684493836846256,0.0009185141392561387,0.22972017751063728,0.5238280421621184,0.16153462765892834,0.08486820221912374,4.895044919224709e-05,0.027570910148690272,6.990641144109702e-05,7.437886119006891e-05,4.680791725616808e-05,2.5523236053754603e-05,0.0001633879382913689,0.00037257146827735513,0.00011489112563755573,6.036231008238497e-05,3.4815892354894726e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.50946583434974,-0.7320492421548508,-0.8671437308993575
200.0,11.9379030955,0.99,0.004023,0.003136,0.001925,0.000916,0.02778901552449388,0.0007391574478633916,0.9919529414542462,0.0026719380833535836,0.0027390561418795378,0.001717855608495129,0.0009182087120255103,0.22191548611949602,0.5353905600533292,0.15925252343156476,0.08339410851124307,4.732188436711124e-05,0.027565395689639415,7.425052887879916e-05,7.611567364915078e-05,4.773751617331002e-05,2.5516116153202434e-05,0.0001640304843614506,0.0003957379199791707,0.00011771268878548038,6.164137641401317e-05,3.4978323276880477e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.49575221546637,-0.7579476737055941,-0.897927861382879
200.0,12.3906022681,0.99,0.004023,0.003136,0.001925,0.000916,0.02779055158299497,0.000767060757561775,0.9917058614494486,0.0028296297663972392,0.0027976151646745538,0.0017489790338510913,0.0009179145856284451,0.21467786473089004,0.5464154422364581,0.15693351570797517,0.0819273655911865,4.58117334902705e-05,0.027560052897769364,7.863697198384048e-05,7.774726854325714e-05,4.860509205781546e-05,2.5509352640690756e-05,0.00016467096555222076,0.00041913384306534987,0.00012037754144579215,6.284326711541602e-05,3.514038299626503e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.482381451465876,-0.7833237253566665,-0.9280980219487667
200.0,12.8433014408,0.99,0.004023,0.003136,0.001925,0.000916,0.02779213092719455,0.0007949577329472971,0.9914629467546291,0.002988693324103248,0.0028526701784667863,0.0017780592976249941,0.0009176304451757829,0.20794772969851402,0.5569357300863826,0.15459655690203702,0.08047557576664552,4.440754642077441e-05,0.02755486802566677,8.306215616470976e-05,7.928178309205236e-05,4.9416056795909416e-05,2.5502905475105178e-05,0.00016530965577266803,0.0004427403653868185,0.0001228977283963012,6.397468126908097e-05,3.530212242841068e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.469326051446227,-0.8082102919636576,-0.9576943006485159
200.0,13.2960006134,0.99,0.004023,0.003136,0.001925,0.000916,0.027793750069069423,0.0008228485255427591,0.9912238709549732,0.0031490104078960262,0.002904490958076313,0.0018052725059873962,0.0009173551730670841,0.20167360056779457,0.5669819177558723,0.15225686009893014,0.07904452300564667,4.309857175650693e-05,0.027549828531818046,8.752280824196051e-05,8.072669576664505e-05,5.017529283797632e-05,2.5496740404794462e-05,0.0001659468248681091,0.0004665402350348254,0.0001252843328361748,6.504166920742707e-05,3.5463596222840534e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.456560929785507,-0.832657355069081,-0.9867732295498968
200.0,13.7486997861,0.99,0.004023,0.003136,0.001925,0.000916,0.02779540582921896,0.0008507332837053298,0.9909883364954298,0.003310473094765012,0.0029533250463311877,0.001830777550767651,0.0009170878127063384,0.19581073075708524,0.576582269845032,0.14992658057056288,0.07763854336113489,4.1875466184958e-05,0.02754492298491307,9.201594315570393e-05,8.208886820837225e-05,5.088720500661037e-05,2.5490827935203426e-05,0.00016658270596171535,0.0004905177277515367,0.00012754753220350665,6.604969293571692e-05,3.5624852854220825e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.444063257602036,-0.8566904970309785,-1.0153663525499965
200.0,14.2013989587,0.99,0.004023,0.003136,0.001925,0.000916,0.027797095311606276,0.0008786121531553219,0.9907560723476266,0.003472983028507175,0.00299939927599495,0.0018547178075589725,0.0009168275403121836,0.19032006162467902,0.5857630137029158,0.14761537277070477,0.07626082182517731,4.073007652305751e-05,0.02754014097359966,9.653884025900497e-05,8.337458755239448e-05,5.1555767672850185e-05,2.5485142522363314e-05,0.00016721751913271278,0.0005146585027082692,0.0001296966605088944,6.70036848652134e-05,3.5785940232104585e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.431812246534804,-0.8803393705539264,-1.043508744199162
200.0,14.6540981314,0.99,0.004023,0.003136,0.001925,0.000916,0.02779881587904866,0.0009064852740993973,0.9905268317118422,0.003636450605738737,0.003042921330506033,0.0018772227094335323,0.0009165736424794681,0.18516733997174342,0.5945485325798825,0.14533084415386582,0.07491362804042544,3.9655254082618015e-05,0.02753547301801492,0.00010108902084218613,8.4589609801167e-05,5.218456846351163e-05,2.547966192687571e-05,0.0001678514669285421,0.0005389494895210692,0.00013174027009791385,6.790810064800535e-05,3.5946903866563234e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.419788977040646,-0.9036309357335348,-1.071232295008059
200.0,15.1067973041,0.99,0.004023,0.003136,0.001925,0.000916,0.027800565130118596,0.0009343527798407469,0.9903003898563144,0.003800794202113529,0.003084081266435983,0.0018984091768991737,0.0009163254982368637,0.18032239988723964,0.6029615239943734,0.14307892653145368,0.07359850488280885,3.8644704124467104e-05,0.027530910486582304,0.0001056642267620343,8.573920211413218e-05,5.277684796600031e-05,2.5474366694122302e-05,0.00016848473560219715,0.0005633787760811561,0.00013368619274129376,6.876696762937524e-05,3.6107786724819016e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.407976229819592,-0.9265895131060269,-1.0985658094880257
200.0,15.5594964767,0.99,0.004023,0.003136,0.001925,0.000916,0.02780234087758533,0.0009622147958960785,0.9900765420996337,0.003965939448568099,0.0031230529750631447,0.0019183829121910008,0.000916082564544122,0.1757585697778053,0.6110231375656312,0.14086418033691875,0.07231641945798119,3.769286166361001e-05,0.027526445518354977,0.00011026240044895309,8.682818339146254e-05,5.333553565846905e-05,2.5469239731468244e-05,0.00016911749634573758,0.0005879355036004953,0.00013554159853195667,6.958392878869657e-05,3.626862919238963e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.396358328850443,-0.949237331379237,-1.1255355956324777
203.3690344828,2.8826284809,0.99,0.004023,0.003136,0.001925,0.000916,0.02753999940510164,0.00017835768340847483,0.9983805274792674,9.476438852746495e-06,2.5352796045223006e-05,1.856564883025755e-05,0.0015660776370043023,0.9828168648568372,0.007463079662206412,0.0058022044010937,0.003559046976147822,0.0003588041037151765,0.027495399132844087,2.6098112036712053e-07,6.982159880031047e-07,5.112979577406189e-07,4.3129777191441466e-05,0.00017529293923064556,1.3310975996440385e-06,1.0348677356415294e-06,6.347833738076629e-07,6.399546873609301e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.13348485167911,-0.006661403809136601,-0.007683088560845874
203.3690344828,3.3224161227,0.99,0.004023,0.003136,0.001925,0.000916,0.027538273690815056,0.00020511494097839644,0.9985313658819326,9.391976688134404e-05,0.00023893309798619957,0.00017268039952008835,0.0009631008536796481,0.8590654409777817,0.06432429229081434,0.04759853771349302,0.02881860617397987,0.0001931228439311001,0.027497830042520047,2.586388245356e-06,6.579805046138296e-06,4.755320103023482e-06,2.6522134900487775e-05,0.00017620715722273781,1.3193873416707503e-05,9.763171253761097e-06,5.911126704455532e-06,3.9612380734507664e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.09826059986299,-0.05102698461687538,-0.0606866739363241
203.3690344828,3.7622037645,0.99,0.004023,0.003136,0.001925,0.000916,0.02753765188065725,0.00023189008214512418,0.9981126546328688,0.00018366738479615386,0.000444005736288187,0.00031691087598854787,0.0009427613700583447,0.7633245358590486,0.11129768897995951,0.07835293906694436,0.046856574812573236,0.00016826128147427914,0.027485678820958617,5.057768504347205e-06,1.2226875398918999e-05,8.726981380166772e-06,2.596143441519818e-05,0.00017700738932374357,2.5808830240125294e-05,1.8169269476545636e-05,1.0865574982326764e-05,3.901812238291445e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.070830803995904,-0.09439518398569291,-0.1124262173996442
203.3690344828,4.2019914062,0.99,0.004023,0.003136,0.001925,0.000916,0.02753720579704506,0.00025868096179740995,0.997695217533326,0.00027848769229975925,0.0006396323117782769,0.00045120196369473114,0.0009354604989012264,0.6873343557735907,0.15130086771662135,0.10132227365756252,0.05989191648886412,0.00015058636336155165,0.027473738527942836,7.668772894802631e-06,1.76136866038781e-05,1.2424841330292665e-05,2.5759968273249515e-05,0.0001778003122279156,3.9138653981718304e-05,2.621014320123865e-05,1.5492898561229526e-05,3.8953825307940436e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.044623601975246,-0.13616989991043837,-0.16228387982294734
203.3690344828,4.641779048,0.99,0.004023,0.003136,0.001925,0.000916,0.027536917717744754,0.0002854822847290698,0.997288465634585,0.0003783346176290151,0.000825619513197817,0.0005759948485730504,0.0009315853860151525,0.6255647144251131,0.186262271753788,0.11865882945522127,0.06937747933521596,0.00013670503066173393,0.02746225041903548,1.0418169235424613e-05,2.2735016601092766e-05,1.586112275100094e-05,2.565299012175274e-05,0.00017858764391996936,5.3174578899098284e-05,3.3874993736153615e-05,1.9806041309361276e-05,3.902686448726934e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.019509465223397,-0.17638642700079288,-0.21030054886870886
203.3690344828,5.0815666898,0.99,0.004023,0.003136,0.001925,0.000916,0.0275367811215436,0.00031228986870384507,0.99689410446326,0.0004831184618876657,0.0010018974415085954,0.0006917655740814459,0.0009291140592622221,0.5743678909894886,0.21743555230084838,0.13179688002546266,0.07627429773409786,0.00012537895010243023,0.027451254755962013,1.3303527340777455e-05,2.7589030553056724e-05,1.904899720089973e-05,2.5584810486852698e-05,0.0001793692732648118,6.790292007957998e-05,4.1158830358728155e-05,2.3819690424859408e-05,3.915457586571388e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.995439889553694,-0.21509508601591776,-0.2565342116451532
203.3690344828,5.5213543315,0.99,0.004023,0.003136,0.001925,0.000916,0.027536790585848493,0.0003391003763757823,0.996512411511606,0.0005927085991216509,0.0011685086058151075,0.0007990135280736789,0.0009273577553835665,0.53124337800657,0.2456645014185716,0.14173284760228233,0.08124335224949326,0.00011592072308284985,0.02744075359199397,1.6321292572444524e-05,3.21769767760924e-05,2.200226819782487e-05,2.5536456308159783e-05,0.00018014482942916988,8.330492489320654e-05,4.8061661966745334e-05,2.7549651325833426e-05,3.930876082714722e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.972375207542445,-0.2523548207509556,-0.3010531578147102
203.3690344828,5.9611419733,0.99,0.004023,0.003136,0.001925,0.000916,0.027536940389615096,0.0003659111322771578,0.9961431929896627,0.0007069391826108336,0.0013255976218932326,0.0008982528563944854,0.0009260173494385474,0.49442059267523786,0.271533960065861,0.14918352594802076,0.0847540339822671,0.00010788732861332014,0.027430735724877187,1.9466942130637746e-05,3.650290269468948e-05,2.4735135361336434e-05,2.5499684551238653e-05,0.0001809139988869397,9.935729877939974e-05,5.458791289673902e-05,3.101244453950806e-05,3.947717457125777e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.950274366465894,-0.2882311408354745,-0.34393366139123316
203.3690344828,6.4009296151,0.99,0.004023,0.003136,0.001925,0.000916,0.027537224291502887,0.0003927199998415084,0.9957860405488871,0.000825615736616888,0.001473398026964538,0.000990003926766882,0.0009249417607645215,0.46261103613558024,0.29545980544484596,0.15467968941412868,0.08714849715896036,0.0001009718464846447,0.02742118354494229,2.2735165717813615e-05,4.05732919391803e-05,2.7261960180848227e-05,2.547032872275023e-05,0.0001816766060378451,0.000116032974747472,6.074580760220119e-05,3.422495779045461e-05,3.965366353544648e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.929093180394243,-0.3227942893817506,-0.38525785548824487
